cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
199,44.775,0.41,199,29209.8,-0.0193345,62.7552,11.4725,120.533,-0.086647,16.6553,500,0.490617,-3.21259,-0.378384,-0.777812,-2.64021,136.351,1608.01,-53.2577,29982.7,23484,-0.367951,-4.07116,-2.09552,-1.63638,-3.49878,0.820432,1416.76,-60.3409,29791.5,0.0523999,1.08054,-0.00374505,27037.4,-0.00451278,0.279376,9.52726,9.47667,121.906,90.1555,2.88133,12.1457,11.2985,119.941,139.829,1.96422,-49.6739 
200,44.86,0.41,200,27410.7,-0.955996,60.4538,11.6417,120.069,3.55556,-22080.2,488.828,-5.62331,1.68166,-0.895331,-4.36106,-3.19156,163.289,1031.02,-47.1411,28938.6,2.57858e+06,-6.6515,0.653471,-2.9517,-5.38924,-4.21974,0.840953,801.991,-55.6236,28709.5,0.0314603,1.13814,-0.00358179,25492.2,-0.00453603,0.179692,9.80967,9.48551,121.838,90.8811,2.81339,12.1205,11.2076,119.933,139.928,1.90547,-49.047 
201,44.76,0.41,201,32271.8,-0.918745,65.5089,12.2912,120.191,1.44204,-625.084,86.8917,-4.63527,-1.65924,-0.506215,-3.12869,-0.351281,194.731,1173.08,-49.5294,33416.2,55554.7,-5.86144,-2.88541,-2.95856,-4.35486,-1.57745,0.83226,899.946,-59.6453,33143,0.0306073,1.1312,-0.00332614,29403,-0.00433504,0.165085,10.2822,10.2436,121.613,90.472,2.91411,12.7336,11.8116,119.663,139.406,1.95023,-48.9341 
202,44.785,0.41,202,28060.1,-0.053322,60.3745,11.6011,120.506,0.137795,41.8257,470.021,-0.915748,0.249865,-2.32619,0.5712,-1.93923,129.604,2290.05,-59.3935,28259.1,22988.3,-1.73183,-0.566217,-3.95835,-0.244882,-2.75532,0.572375,2108.26,-66.1262,28077.4,0.0803001,1.05808,-0.00435733,26254.8,-0.00443166,0.344923,9.72888,9.55659,121.676,89.8357,2.69268,12.2575,11.3113,119.993,139.441,1.68375,-49.6049 
203,44.835,0.41,203,30636.3,-0.986256,65.3024,11.9032,120.645,0.0809259,-347.072,20.1653,1.5295,2.11018,0.555438,2.63246,-1.35272,149.054,2603.65,-56.3999,30562.8,26218.4,0.590947,1.17163,-1.32167,1.69391,-2.29127,-7.44797,2394.59,-64.143,30353.7,0.0840243,1.04918,-0.00390792,28498.8,-0.00466592,0.404956,9.6907,9.48939,121.514,88.8161,2.79057,12.4705,11.5802,119.991,138.836,1.52348,-50.0203 
204,44.8,0.41,204,28660.5,-0.155034,59.8927,11.6948,120.347,-0.22596,65.0506,16.4127,-4.3333,-0.11231,5.98307,-0.468005,-1.79755,112.692,3161.46,-28.8628,27772.7,23279.9,-5.04289,-0.8219,4.56389,-1.17759,-2.50714,1.91541,3003.4,-34.7169,27614.6,0.112268,1.02065,-0.00232125,26752,-0.00394192,0.42566,10.21,9.59946,121.197,89.1462,2.60823,12.2928,11.3605,119.675,138.703,1.52239,-49.5564 
205,44.82,0.41,205,29964.9,-0.203321,60.825,12.0053,120.748,-0.308367,127.348,127.86,-4.60021,1.30808,2.16344,5.7192,-0.536687,124.689,3363.48,-25.2111,28719.8,25049.5,-5.38535,0.522943,0.593172,4.93406,-1.32182,1.90285,3188.59,-31.6885,28544.9,0.114957,1.0177,-0.00204916,27737.2,-0.00375856,0.436218,10.3925,9.85839,121.587,90.113,2.63378,12.3771,11.4947,120.117,140.195,1.46978,-50.082 
206,44.825,0.41,206,24841.1,-0.177038,55.7103,11.1567,120.428,-0.242776,723.812,497.288,-6.74152,1.81485,-1.01898,3.29626,-0.854162,137.897,2397.52,-26.1044,24608.8,25953.6,-7.60983,0.946552,-2.75559,2.42796,-1.72246,0.683752,2204.1,-33.2678,24415.3,0.0949992,1.02713,-0.00251633,23201.3,-0.00388642,0.386921,9.40783,9.1312,121.408,89.9139,2.52343,11.8225,10.8989,119.916,139.716,1.492,-49.8022 
207,44.805,0.41,207,26042.4,-0.300247,57.2071,11.228,120.268,0.264167,-3.05151,439.648,-0.920126,-1.94418,2.42498,5.70529,-1.69569,107.862,3338.1,-31.609,24835.1,20936,-1.5993,-2.62336,1.06663,5.02612,-2.37487,3.11304,3186.82,-37.2122,24683.8,0.130528,1.02086,-0.00278481,24414.9,-0.00362038,0.46365,9.82341,9.41637,120.884,89.7465,2.51583,11.8144,10.9857,119.708,139.51,1.17648,-49.7635 
208,44.78,0.41,208,28579.6,-0.73581,60.5988,-11.7736,120.135,2.4203,-1360.15,500,-3.34247,-1.90054,-5.29081,2.03327,-2.29598,232.549,2159.02,-51.5692,28624.4,130390,-4.80677,-3.36484,-8.21941,0.568978,-3.76028,0.580264,1832.84,-63.6496,28298.3,0.0700379,1.0647,-0.00416058,26169.3,-0.00398167,0.315695,9.96932,9.56177,121.137,89.5809,2.68843,12.2909,11.3618,119.57,139.354,1.56733,-49.7731 
209,44.845,0.41,209,25886.8,-0.92856,57.6992,11.5703,120.454,1.72025,-549.702,381.249,0.470667,-1.06604,3.03985,-3.3711,-1.63788,129.586,1506.77,-69.6506,26854.6,52515.8,-0.345303,-1.88201,1.40791,-4.18707,-2.45385,1.18872,1325.01,-76.3824,26672.8,0.0546088,1.1122,-0.00530317,24263.7,-0.00452238,0.271235,9.54318,9.26681,121.853,89.442,2.65778,12.0669,11.1017,119.905,139.045,1.94799,-49.6032 
