cyc,freq (MHz),wiggle time pre,wiggle time post,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
24,44.81,0.46,0.52,24,26147.3,-0.0138542,42.8912,13.7715,80.5731,-0.0396107,73.8342,500,0.918484,2.18137,3.86046,0.0496315,0.91102,-43.604,9077.94,109.08,18489.2,19323.6,1.19305,2.45593,4.40959,0.324194,1.18558,0.539148,9139.1,113.61,18550.4,0.390178,0.978709,0.011156,23422.9 
25,44.835,0.46,0.52,25,24223.2,-0.222614,41.6165,13.3119,80.571,0.0574801,53.5203,31.5236,1.12082,2.45857,3.65167,1.13425,0.00891708,-47.6597,9886.54,101.362,15815.2,18134.5,1.42092,2.75867,4.25187,1.43435,0.309018,0.582119,9953.39,106.314,15882.1,0.448703,0.981651,0.0121808,22182.6 
26,44.86,0.46,0.52,26,30608.6,-0.0656283,49.4715,13.984,80.3664,-0.0791375,286.418,500,-0.482316,2.58557,-0.186026,0.987765,-0.775838,-44.0068,7101.86,60.9748,25046.5,23258.5,-0.205217,2.86267,0.368172,1.26486,-0.498738,0.902902,7163.58,65.5469,25108.2,0.270355,0.98424,0.00478594,26496.9 
27,44.885,0.46,0.52,27,32408.5,-0.181016,50.2917,14.672,80.0434,-0.31179,764.807,500,-1.13871,-0.290329,2.12756,1.0546,0.543556,-38.0565,2589.21,14.8531,31531.2,31783.1,-0.899082,-0.0506978,2.60682,1.29423,0.783187,0.301955,2642.59,18.807,31584.6,0.0980091,0.987699,0.00109568,26962.7 
64,44.785,0.46,0.52,64,29512.9,-0.172148,46.7121,14.3532,80.2917,-0.105278,286.368,500,1.66178,0.134036,2.02006,0.890606,2.18119,-44.254,4848.46,30.2277,26241.7,22807.4,1.94043,0.412692,2.57737,1.16926,2.45985,0.698891,4910.53,34.8255,26303.8,0.195137,0.987741,0.00243296,25164.5 
65,44.76,0.46,0.52,65,33476.1,0.013936,50.2768,14.9794,80.1676,-0.0146163,15.8887,4.35407e-11,1.95885,0.686055,3.05602,2.84842,0.330118,43.8882,1939.79,4.45496,33138.7,24524,1.6825,0.409703,2.50332,2.57207,0.0537658,0.653345,1878.24,-0.104854,33077.2,0.0686799,1.0001,-5.83949e-06,27347.7 
66,44.735,0.46,0.52,66,35848,0.023515,53.0693,15.2393,80.1327,-0.0418783,-25.5802,500,1.47065,-1.62522,3.76072,2.39469,3.17792,-3.56288,510.255,-70.5795,37027.5,26362,1.49308,-1.60279,3.80559,2.41713,3.20035,0.591384,515.252,-70.2093,37032.5,0.0177488,1.31313,-0.00350466,29030.3 
67,44.71,0.46,0.52,67,33896.6,-0.380014,50.9619,15.2925,80.2764,0.148052,-26.5672,274.198,-0.490103,-0.755928,4.91657,-1.2626,1.06907,46.6585,578.644,2.02865,35167.7,25497.9,-0.783898,-1.04972,4.32898,-1.55639,0.775272,-1.52531,513.201,-2.81898,35102.3,0.0186334,1.00971,-0.000147957,27542 
