cyc,freq (MHz),wiggle time pre,wiggle time post,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
20,44.81,0.44,0.54,20,27825.3,-0.245011,45.5073,13.8921,80.4203,-0.142825,-145.875,467.002,-0.749111,-0.00134999,0.961084,-1.77976,0.810029,-18.1463,8437.42,65.5539,20759.3,21258.2,-0.634849,0.112912,1.18961,-1.6655,0.924291,17.1777,8462.87,67.4393,20784.7,0.345888,0.986246,0.00594148,24467.1 
21,44.835,0.44,0.54,21,25592.1,-0.277276,43.4809,-13.5089,80.3878,-0.0243879,295.769,7.07058,-1.38716,-0.145472,-1.93482,-1.21171,2.23263,-67.1519,10472.2,91.8813,16576.5,19355.9,-0.964322,0.277366,-1.08914,-0.78887,2.65546,13.035,10566.4,98.8581,16670.7,0.451501,0.983891,0.0108057,23402.9 
22,44.86,0.44,0.54,22,24289.6,-0.00726129,40.3975,13.606,80.7639,-0.0847766,11.8142,500,1.53314,0.396569,5.23857,4.30453,4.17567,-41.9394,6184.74,94.0054,19556.8,17925.5,1.79722,0.66065,5.76673,4.56861,4.43975,0.665366,6243.56,98.3628,19615.6,0.292472,0.97317,0.00915273,21347.6 
23,44.885,0.44,0.54,23,30883.1,-0.0508639,48.8003,14.2999,80.3494,-0.0261509,84.1329,500,0.668599,-1.22131,3.93172,2.17992,2.45695,2.91181,2929.62,28.2271,29660.9,22788.6,0.650264,-1.23964,3.89505,2.16159,2.43861,0.507322,2925.53,27.9245,29656.8,0.113563,0.98357,0.0017315,25761.3 
60,44.785,0.44,0.54,60,32391,-0.0500952,49.3413,14.7877,80.1866,-0.229434,348.957,500,-1.19639,2.07244,3.3279,1.55305,0.988956,2.25173,5284.02,48.8337,28582.1,26358.6,-1.21057,2.05826,3.29954,1.53887,0.974778,0.504639,5280.86,48.5998,28578.9,0.193533,0.98415,0.0031228,27286.6 
61,44.76,0.44,0.54,61,33492,-0.356229,50.8251,15.1086,80.4087,-0.185153,146.239,261.875,1.12149,-0.701017,1.28706,0.154541,4.01756,29.9876,1135.6,-17.7032,34131.7,25878.9,0.932666,-0.889841,0.909415,-0.0342829,3.82873,0.808411,1093.54,-20.8188,34089.6,0.0399942,1.03446,-0.00112626,27342.5 
62,44.735,0.44,0.54,62,35461,0.0156551,52.92,15.1082,80.0107,-0.0576982,-14.9678,500,0.803326,1.48258,7.13467,3.46047,5.41872,71.1638,426.684,-25.8887,36685,26055.3,0.355226,1.03448,6.23847,3.01237,4.97062,0.600384,326.87,-33.2823,36585.2,0.0114701,1.21682,-0.00167862,28497.5 
63,44.71,0.44,0.54,63,30695.1,-0.0336671,48.0984,14.4504,79.9691,-0.0587244,86.384,500,-0.408472,2.91787,0.687819,0.371226,2.61628,48.65,572.311,-18.8951,31924.3,22791,-0.714808,2.61154,0.0751469,0.0648895,2.30994,0.982712,504.075,-23.9497,31856,0.0201362,1.09069,-0.00138683,25033.2 
