cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,44.84,0,28517.7,-0.250022,59.8103,11.7475,121.017,-2.37553,2343.51,499.649,-3.97462,-0.909982,-7.44613,-0.416104,-3.19187,99.0165,2996.26,12.1129,27849.1,204100,-4.5981,-1.53346,-8.69309,-1.03958,-3.81535,0.558269,2857.38,6.96921,27710.2,0.107065,0.99575,0.000463081,26688.2,-0.0034292,0.242886,11.6779,11.4406,121.718,91.6597,2.58202,12.21,11.5663,120.464,140.436,1.25473,-48.7765 
1,44.79,1,23690.8,-0.789815,52.7976,11.4432,121.07,-0.279953,-36.8823,72.3225,-2.80711,-5.35954,-6.47906,-2.11789,-7.08389,96.9344,3416.06,4.24395,22729.1,20003.9,-3.41748,-5.96991,-7.6998,-2.72826,-7.69426,0.720106,3280.1,-0.791603,22593.1,0.144433,1.00042,-6.45466e-05,22710.2,-0.00316968,0.324466,11.1289,10.1512,121.226,91.2575,2.29358,11.6697,11.122,120.549,140.512,0.676376,-49.2546 
2,44.77,2,28475.6,-0.926651,60.3334,11.9936,120.94,1.18405,-535.622,422.986,-4.59165,3.58165,-12.182,2.31365,-7.59128,66.7149,2769.85,-1.73588,28377.7,44201.6,-5.01173,3.16156,-13.0222,1.89356,-8.01137,0.379605,2676.28,-5.20159,28284.2,0.099119,1.00341,-0.000338886,27000.7,-0.00378793,0.23087,11.5822,11.6158,121.964,92.3096,2.61602,12.255,11.5566,120.452,141.172,1.512,-48.8624 
3,44.85,3,28024,-0.973432,59.6731,12.0509,121.113,0.01396,1183.84,3.4043,-7.40513,-8.00915,-12.7973,-10.0514,-3.95436,146.327,2457.32,0.461522,28372.7,23947.5,-8.32651,-8.93053,-14.64,-10.9728,-4.87575,0.693374,2252.08,-7.13988,28167.5,0.0850607,1.00558,-0.000467154,26476.1,-0.00399116,0.169932,13.0627,12.588,122.65,92.3664,2.62624,12.2334,11.5447,120.597,140.64,2.0538,-48.274 
4,44.765,4,26334.7,-0.187887,56.9662,11.5762,120.967,0.0516063,14.5795,500,-5.50696,-3.2547,-6.71698,-8.83504,-4.13037,157.288,2345.28,4.96126,26764.9,21491.8,-6.49736,-4.2451,-8.69779,-9.82544,-5.12078,0.747058,2124.67,-3.20956,26544.3,0.0851478,1.00265,-0.000222785,24952.8,-0.00392972,0.177231,12.2016,11.868,122.173,93.0484,2.59262,11.9675,11.3329,120.511,141.553,1.66138,-48.5048 
5,44.855,5,24328.2,-0.0191536,53.4358,11.4718,121.024,-0.0222933,17.9932,500,-7.01848,-4.97357,-7.73971,-1.07629,-6.85505,93.1099,1810.27,-20.155,25305.2,19968.4,-7.60476,-5.55985,-8.91229,-1.66257,-7.44134,0.714174,1679.67,-24.9919,25174.6,0.0719968,1.02673,-0.00183209,23329.8,-0.00421484,0.106236,14.1503,14.701,123.704,92.9626,2.49575,11.9267,11.2397,120.565,140.154,3.13963,-47.1912 
6,44.815,6,23483.1,-0.826704,52.5801,11.4842,121.105,0.956451,379.364,193.714,-2.37019,-5.19458,-7.66267,-0.0820875,-6.10439,78.5824,3436.64,2.76776,22564.3,31468.7,-2.865,-5.6894,-8.65229,-0.5769,-6.59921,0.645148,3326.42,-1.31444,22454,0.146947,1.00069,-0.000107847,22636.9,-0.00345434,0.339182,10.779,10.3341,121.087,91.2815,2.28195,11.7775,11.0868,120.667,140.784,0.4198,-49.5023 
7,44.795,7,22600.7,-0.076011,50.6915,-11.3297,121.16,0.0876893,16.9114,0.000480082,-9.53285,-4.28044,-7.26418,-6.381,-6.57972,166.134,3434.55,-7.71748,21959.5,18744.2,-10.579,-5.32654,-9.35639,-7.4271,-7.62582,0.767917,3201.53,-16.3478,21726.5,0.14628,1.00902,-0.00138799,21886.3,-0.00367246,0.314684,11.2579,10.7994,121.49,90.3475,2.1797,11.7925,11.2707,120.621,139.477,0.868273,-49.1292 
8,44.83,8,23451.6,-0.837323,52.2938,11.557,120.99,1.46537,-316.41,467.121,-6.63368,-8.96365,-1.7876,-1.74726,-3.07996,110.897,3218.13,17.6129,22808,34767.5,-7.33197,-9.66194,-3.18418,-2.44555,-3.77825,0.879396,3062.58,11.852,22652.5,0.135851,0.993273,0.000962877,22543.7,-0.00337284,0.286425,11.3414,10.8701,121.612,91.1198,2.28756,11.7126,11.1564,120.465,139.801,1.14624,-48.681 
9,44.81,9,21693.3,-0.390476,49.4413,-11.2236,121.119,0.0789212,167.246,500,-0.970724,-6.49358,-9.90555,3.54435,-3.62044,116.906,3438.48,-0.73035,20764.7,18493.8,-1.70685,-7.2297,-11.3778,2.80822,-4.35657,0.479579,3274.51,-6.80337,20600.7,0.155995,1.00365,-0.000608724,20991.1,-0.00342496,0.339233,10.8283,10.4727,121.455,90.6254,2.12773,11.67,11.0724,120.668,139.828,0.787187,-49.2028 
