cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,44.76,10,24514.3,-0.898925,54.1878,11.7079,120.626,0.130959,939.061,394.026,-0.621833,-5.29709,7.26376,-2.54358,2.95141,93.9343,1011.62,-12.3499,25907.1,24656.1,-1.21331,-5.88857,6.0808,-3.13506,2.35993,4.38535,879.865,-17.2296,25775.3,0.0381776,1.03548,-0.00123288,23046.6,-0.0041778,0.0719101,11.2065,21.783,124.987,96.7829,2.5669,11.9952,11.0707,120.108,137.998,4.87925,-41.2148 
11,44.78,11,23192,-0.730743,50.6064,11.5921,120.394,0.839629,-315.467,498.275,-2.316,-0.720324,-5.45503,0.566316,-0.500151,106.222,1715.19,-16.4326,23407,27719.4,-2.98485,-1.38918,-6.79274,-0.102539,-1.16901,0.453886,1566.21,-21.9507,23258,0.0726169,1.02514,-0.00174159,21568.1,-0.00325631,0.166943,10.9508,11.2119,121.559,89.2212,2.3712,11.875,10.9714,119.781,136.945,1.77789,-47.7238 
12,44.85,12,22909.8,-0.789361,51.2472,11.4572,120.905,1.95303,-734.573,30.4556,-6.25165,-1.47872,0.331919,-1.99788,-0.0801535,49.5138,2291.67,-14.7698,22674.5,65816,-6.56342,-1.7905,-0.291632,-2.30966,-0.391929,0.974299,2222.22,-17.342,22605,0.102583,1.01385,-0.00141522,21662.5,-0.00341902,0.264976,10.4646,10.125,121.428,88.7431,2.2598,11.8592,11.2,120.34,137.377,1.08845,-48.6341 
13,44.79,13,23619.6,-0.515622,52.2343,-11.7231,121.149,0.486639,171.07,145.527,-4.8526,-7.60231,-0.302206,-5.48964,-1.95997,45.8151,2106.87,-5.37776,23614.2,22643.9,-5.14108,-7.8908,-0.879177,-5.77812,-2.24845,0.959924,2042.61,-7.75777,23549.9,0.091615,1.00669,-0.00060719,22295.6,-0.00336414,0.225459,10.8003,10.5847,121.665,89.195,2.31078,11.9117,11.2765,120.336,137.825,1.32913,-48.6301 
15,44.87,15,23644,-0.81488,52.1511,-11.6199,120.97,1.08236,58.4787,372.666,-6.32865,-2.29009,-0.471981,-3.36523,2.12458,19.1767,1317.25,-15.644,24329.9,21787.5,-6.4494,-2.41084,-0.713482,-3.48598,2.00383,0.935466,1290.35,-16.6402,24303,0.0581478,1.02309,-0.00126287,22191,-0.00340872,0.125914,11.2596,11.8547,122.613,90.3435,2.33625,11.9884,11.4352,120.393,138.077,2.22035,-47.7336 
16,44.82,16,21935,-0.77089,49.2626,11.4465,120.879,0.31928,377.833,343.875,-2.79638,-2.22725,1.28476,-7.06551,3.34823,32.5672,2953.84,-3.02552,21187.9,22283.3,-3.00145,-2.43231,0.874626,-7.27058,3.14316,1.10069,2908.16,-4.71732,21142.2,0.13789,1.00285,-0.000411186,21090.5,-0.0033462,0.341222,10.6947,9.91529,121.079,88.5204,2.10714,11.8312,11.1948,120.315,137.16,0.764084,-48.6396 
18,44.795,18,21109.2,0.00563034,46.0741,11.2626,120.649,0.052533,-77.3674,1.70129e-11,0.693589,-0.730016,-1.37861,-0.512403,-2.34397,95.3964,2270.17,1.02929,20707.3,17024.7,0.0929032,-1.3307,-2.57998,-1.11309,-2.94466,0.672405,2136.37,-3.92637,20573.5,0.107737,1.00323,-0.000351682,19829.6,-0.00288699,0.234289,11.1312,10.3518,121.17,89.2953,2.0928,11.7806,11.0236,120.073,137.984,1.09641,-48.6891 
19,44.81,19,21473.6,-0.134121,47.8223,11.0652,120.726,0.0846129,2.41728,500,-7.23967,-3.70334,-8.33857,-5.43566,-0.0631173,2.64681,2825.22,8.57066,20401,17232.6,-7.25634,-3.72,-8.37191,-5.45232,-0.0797836,0.663513,2821.51,8.43316,20397.3,0.138559,0.994797,0.000761029,20363.2,-0.0027977,0.326653,10.638,10.2382,121.347,88.7198,2.1245,11.5055,10.8997,120.215,137.709,1.13228,-48.9892 
20,44.825,20,21390.1,-0.0857278,46.7506,11.3375,120.742,0.262932,-121.313,499.646,-2.38477,-2.0531,-7.59426,-0.380366,-5.6846,41.6133,3186.44,10.9823,20222.1,18292.7,-2.6468,-2.31512,-8.11831,-0.642393,-5.94662,0.587259,3128.07,8.82057,20163.7,0.152821,0.99509,0.000805176,20468.9,-0.00294004,0.347349,10.9366,10.2223,121.121,89.4498,2.03415,11.8379,10.9685,120.151,138.607,0.969696,-49.1574 
21,44.86,21,21663.4,-0.392055,46.5927,11.3632,120.21,-3.86097,2835.05,147.738,-6.45549,-1.72582,0.228922,-0.118541,2.38388,56.4178,1831.64,-4.06976,21484,373565,-6.81074,-2.08107,-0.481574,-0.473789,2.02863,0.938406,1752.51,-7.00056,21404.9,0.0869271,1.00704,-0.000602832,20160.7,-0.0027728,0.193656,10.721,10.6778,120.788,88.8815,2.18476,11.7016,11.0233,119.774,137.751,1.01404,-48.8692 
22,44.845,22,20958.6,-0.661099,46.2965,11.4528,121.134,-0.197646,712.095,491.028,-3.9623,-2.74822,-4.87358,-6.19228,1.69851,67.4373,2303.1,-6.77989,20384.2,21842.1,-4.38694,-3.17286,-5.72285,-6.61692,1.27388,0.692744,2208.52,-10.2831,20289.7,0.112349,1.00822,-0.000934481,19657.6,-0.00271658,0.242924,11.3643,10.1464,121.665,88.5021,1.96843,11.8359,11.441,120.485,137.738,1.18022,-49.2356 
