cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.8756,10,0,13119.9,-0.259139,20.5944,15.2649,116.267,-0.00371983,26.4222,481.367,-2.99419,-1.74869,2.38189,1.35582,-0.769577,50.8248,581.463,31.8616,11737.1,10237,-3.31422,-2.06872,1.74183,1.03579,-1.08961,1.47141,510.176,29.2213,11665.9,0.0396223,0.908897,0.00459302,12876,0.000576324,0.0229537,13.7498,19.2653,124.697,86.8519,0.615392,15.4076,15.4721,115.267,135.398,9.42998,-48.5463 
1,46.9756,10,1,12028.5,-0.0149506,18.4463,14.941,116.495,0.00435054,5.58822,1.75805e-11,-2.51471,-1.46967,-0.217618,-5.25301,1.17849,108.983,355.628,6.39256,10748.7,8972.69,-3.20095,-2.15591,-1.5901,-5.93925,0.492248,0.871704,202.768,0.731079,10595.8,0.0177333,0.99373,0.000127084,11434.3,0.000670401,0.0183382,12.8253,13.0335,127.359,91.51,0.575016,15.3791,15.27,115.584,134.931,11.7748,-43.4206 
2,46.7356,10,2,13904.2,-0.204205,21.9633,14.8054,116.212,0.352025,-202.861,448.733,1.5512,0.640678,-3.70396,-0.926152,-3.80088,129.097,923.123,26.9668,12032.4,12910.3,0.738317,-0.172209,-5.32973,-1.73904,-4.61377,0.520554,742.052,20.2605,11851.4,0.0557745,0.954398,0.00313928,13304.5,0.000732834,0.0461434,15.0576,15.0417,120.082,87.0561,0.665842,14.9861,15.0095,115.174,135.78,4.90875,-48.7236 
3,46.2356,10,3,11480.2,-0.171129,18.3668,14.6337,115.85,0.0539427,118.922,97.0049,3.39105,-0.121216,3.0878,-0.611185,-2.94953,32.9441,122.608,1.77793,10587.6,8958.29,3.18361,-0.328656,2.67292,-0.818625,-3.15697,-0.721933,76.4006,0.0665501,10541.4,0.00679098,0.998478,1.16294e-05,11250.3,0.00308737,-0.00450956,10244.1,-74.1114,136.648,62.5048,0.635295,14.6491,14.0966,114.894,134.649,21.7534,-72.1443 
4,46.7556,10,4,13657.5,-0.220782,20.7604,15.4957,116.309,0.0370222,34.0564,312.89,0.709596,2.05346,0.76387,0.635719,-5.53835,134.444,741.758,14.0787,12073.5,10513.4,-0.136959,1.2069,-0.929241,-0.210837,-6.3849,0.856044,553.188,7.09463,11884.9,0.0420637,0.978049,0.00109843,13151.2,0.000605085,0.0384661,15.699,15.2313,119.508,85.4962,0.651225,15.8308,14.5279,115.179,135.329,4.32858,-49.8328 
5,46.9156,10,5,11027.9,-0.164131,17.1267,15.0733,116.255,0.150155,-456.099,463.292,-0.709007,-0.444849,-2.24811,-0.651668,-0.512029,77.8702,422.553,12.3756,9689.45,10633.3,-1.19933,-0.935177,-3.22876,-1.142,-1.00236,0.569936,313.333,8.33037,9580.23,0.0299314,0.955542,0.00159922,10468.4,0.000743756,0.0189114,11.8589,22.592,125.612,90.0276,0.53436,15.2553,14.6905,115.008,134.857,10.6037,-44.8294 
6,46.7156,10,6,12801.4,-0.221802,19.9728,15.1816,116.316,0.0802792,75.6399,197.295,0.62508,-1.95681,-2.45766,-0.956497,-0.631222,62.2028,856.529,10.9218,11050.5,10068.5,0.233405,-2.34849,-3.24101,-1.34817,-1.0229,0.580569,769.283,7.69052,10963.2,0.0620874,0.982806,0.00129054,12390.3,0.000601967,0.0453953,14.1037,15.3596,120.323,85.4707,0.597604,15.3501,15.119,115.048,134.787,5.27515,-49.3165 
7,46.6756,3.3,7,11618,-0.251593,18.614,15.0903,116.238,0.0677685,-152.05,5.93066,0.773906,1.79137,-2.01032,1.6518,-5.66935,74.3615,809.155,8.13274,10351,9479.38,0.305671,1.32313,-2.94679,1.18356,-6.13758,0.530168,704.856,4.2698,10246.7,0.0609402,0.98951,0.000767016,11566.4,0.000261746,0.0436273,15.4313,14.7379,119.715,86.3428,0.572554,15.3137,14.6925,115.086,135.557,4.62959,-49.2143 
8,46.6956,5,8,13331.1,-0.21625,20.3602,15.4269,116.684,0.0551059,194.095,4.93436,-1.09639,-0.636023,-6.75326,0.582868,-3.55538,250.618,1111.2,12.7298,11270.8,10573,-2.67446,-2.2141,-9.90941,-0.995205,-5.13345,0.526469,759.687,-0.289316,10919.3,0.0615922,1.00067,-4.88106e-05,12334.1,0.000663916,0.0497461,16.6026,15.7656,120.174,85.3848,0.609151,15.5834,14.8677,115.412,134.826,4.7623,-49.4413 
9,46.8556,10,9,11990.8,-0.0196576,18.2864,14.999,116.143,0.0061327,6.97209,1.48153e-11,-1.29622,2.44489,0.980058,-0.270134,3.27756,-7.31692,538.876,17.9583,10723.7,8930.07,-1.25014,2.49097,1.0722,-0.224062,3.32363,0.801906,549.139,18.3384,10733.9,0.0460413,0.944786,0.00313728,11927.1,0.000591742,0.0219841,16.1995,16.446,121.93,87.6115,0.574348,15.5114,14.9148,115.044,135.559,6.88546,-47.948 
10,46.6556,2.3,10,11709.5,-0.205956,18.5537,14.9676,115.822,-0.0532804,133.684,324.626,4.86142,1.37761,2.34574,1.04114,-0.47784,94.44,587.587,22.3831,10492.6,9272.06,4.26675,0.782945,1.15641,0.446479,-1.0725,0.79276,455.126,17.4771,10360.1,0.0397948,0.937031,0.00309794,11436.8,0.000454804,0.0439641,14.1925,11.837,118.998,85.1587,0.607519,15.0294,14.2159,114.707,135.531,4.29143,-50.3723 
