cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.942,9.5,0,24839.9,-0.0171222,46.8271,11.5889,115.362,-0.0183204,16.2346,2.72982e-10,1.97173,-1.9249,2.52966,0.597708,0.986338,-48.0583,429.422,-2.83186,23588.4,17675.5,2.27434,-1.62229,3.13488,0.900319,1.28895,0.475439,496.828,-0.335324,23655.8,0.0194286,1.00118,-2.61128e-05,25572,0.000483276,0.0345474,-10.2595,16.1731,123.182,92.435,2.1676,11.7899,11.425,114.809,130.844,8.37303,-38.4093 
1,46.717,2.5,1,29955.4,-0.0197273,54.7613,11.9986,115.367,-0.0314612,14.1483,500,-1.14374,-0.992358,-2.79393,2.62319,-1.70045,-58.6668,870.433,-1.44096,28179,21404,-0.774326,-0.622948,-2.05511,2.99259,-1.33104,-0.147577,952.719,1.60667,28261.3,0.0308227,0.997057,0.000104714,30909.7,1.16074e-05,0.0831072,10.9339,12.702,119.166,85.0837,2.45803,12.3886,11.671,114.843,131.581,4.32302,-46.4968 
2,46.287,10,2,30834.4,-0.0479088,56.4102,11.9821,115.338,0.0262426,-25.0623,480.046,1.36165,-1.58231,-1.11004,1.08719,-2.46492,-77.8319,-68.1159,-4.36545,29731.8,22024.6,1.85174,-1.09223,-0.129871,1.57728,-1.97484,1.55959,41.0509,-0.322233,29841,0.00129611,1.01393,-1.98921e-05,31672.5,0.000281415,-0.0209267,0.220175,11.4768,107.004,74.2819,2.50748,12.3887,12.0429,114.82,131.014,-7.81546,-56.7319 
3,46.882,7.5,3,23537,-0.0126897,43.7516,11.79,115.464,-0.0265385,-3.36425,2.06932e-11,-3.6865,3.97863,0.0443858,-1.94028,2.73107,17.7184,756.029,8.85041,21848.4,16795,-3.79807,3.86706,-0.17875,-2.05185,2.6195,1.39038,731.177,7.92998,21823.6,0.0306392,0.981374,0.000668914,23864.1,0.000600384,0.0398187,12.1612,18.3987,122.342,88.9222,1.95437,11.9392,11.6228,114.909,130.963,7.43316,-42.0407 
4,46.587,10,4,30607.8,-0.0279499,56.3862,11.9397,115.372,0.00188192,-131.843,500,0.939905,2.80496,2.7802,0.309712,-0.128345,-78.3968,-55.2186,2.91863,29686.9,21924.1,1.43355,3.2986,3.76749,0.803355,0.365299,0.610325,54.7405,6.99119,29796.8,0.00173014,0.817326,0.000432024,31639.4,0.00119307,-0.0668872,9.71527,29.8776,93.728,108,2.5973,12.3977,11.7373,114.812,130.607,-21.0838,-22.6073 
5,46.792,4.5,5,29108.9,-0.101218,52.8812,12.1738,115.529,-0.0408488,114.652,421.158,-5.69397,2.24772,-3.53694,0.358922,3.45019,-2.6267,1175.6,8.73177,26752,21109.2,-5.67743,2.26426,-3.50386,0.375462,3.46673,-0.139529,1179.29,8.86822,26755.7,0.0399213,0.987011,0.000610197,29540.3,0.000711011,0.0754255,11.5656,17.0913,120.386,85.232,2.2394,12.3751,11.9782,114.823,131.054,5.56303,-45.8219 
6,46.852,6,6,23514.1,-0.0263894,43.7135,11.7527,115.116,-0.00284689,-12.2061,176.131,-0.736019,3.43162,5.53598,1.07205,3.1746,-43.1228,775.423,2.85851,21925.9,16725.5,-0.464486,3.70316,6.07904,1.34358,3.44613,0.569089,835.906,5.09865,21986.4,0.0346253,0.989439,0.000427002,24141.5,0.000493695,0.0397953,12.2745,19.2339,121.091,87.4761,1.97401,11.966,11.5116,114.583,131.186,6.5083,-43.7096 
7,46.927,9,7,23036.8,0.00775446,42.573,-11.7944,115.171,-0.0185491,-35.8243,500,-3.49078,2.25484,1.54305,-0.497882,-0.5044,15.2501,540.455,9.42833,21691,16367.4,-3.5868,2.15881,1.351,-0.593907,-0.600426,2.06266,519.066,8.63611,21669.7,0.0220983,0.971708,0.000733605,23488.9,0.000506459,0.0296053,11.6218,19.0877,122.645,92.7825,1.93017,12.0144,11.5878,114.655,131.334,7.98988,-38.5519 
8,46.087,10,8,30132.9,-0.0848161,55.8017,11.9034,115.226,-0.0855258,90.2592,500,2.89167,-1.1597,-0.0289621,3.65084,1.06213,-58.0957,-100.055,-7.62465,29291.2,21874.1,3.25748,-0.793882,0.702665,4.01665,1.42794,0.918398,-18.5705,-4.60669,29372.6,-0.000596808,0.697295,-0.000288992,31116.4,0.00114005,-0.0675063,-9.83953,30.939,94.198,108,2.52787,12.4511,11.8825,114.681,131.062,-20.4831,-23.0619 
9,46.807,4.8,9,29855.1,0.00519701,54.3332,11.9856,115.304,-0.0121211,-30.6133,2.54116e-10,0.761816,-0.0104091,0.869571,2.7142,0.136466,-86.5367,896.732,6.25873,27848.7,21211.3,1.30671,0.53449,1.95937,3.2591,0.681365,0.746886,1018.11,10.7541,27970.1,0.0331995,0.98185,0.000707765,30666.4,0.000518773,0.0676973,11.1618,15.6159,119.952,86.791,2.38642,12.29,11.8269,114.714,131.022,5.23741,-44.2312 
10,46.867,6.5,10,24870.7,-0.031737,46.3671,11.7287,115.549,-0.0466748,110.429,135.518,-1.02997,-0.338005,0.974431,-0.626877,0.0710154,29.9726,732.546,-0.36613,23216.8,17871.2,-1.21869,-0.526734,0.596973,-0.815606,-0.117714,1.28676,690.507,-1.92315,23174.8,0.0273406,1.0049,-0.000152889,25255.8,0.000573629,0.0378519,11.8013,20.5984,122.45,89.6612,2.10084,11.9385,11.468,114.978,131.284,7.47275,-41.623 
11,46.837,5.5,11,30080.4,-0.0101429,53.1423,12.4678,115.497,-0.00431081,10.1746,500,0.621924,-0.992766,-1.60053,1.86242,0.41162,-3.85163,846.438,3.01743,27980.4,21570.2,0.646177,-0.968513,-1.55203,1.88667,0.435872,4.46297,851.84,3.21752,27985.8,0.0279138,0.993433,0.000211741,30516.8,0.000718012,0.0536488,11.6875,16.4865,121.548,86.6972,2.24165,12.748,12.1893,114.848,130.799,6.69987,-44.1021 
12,46.972,10,12,27705.8,0.00367724,49.9797,12.0332,115.069,0.0178501,-41.6896,7.15209e-09,2.65111,2.07689,3.32231,2.53033,2.61496,-90.9649,357.874,-2.37658,26176.4,19602.3,3.22389,2.64967,4.46788,3.10311,3.18774,0.731373,485.461,2.34887,26304,0.0171132,0.991604,0.000164468,28367.7,0.000784411,0.0299583,10.9414,-12.9915,122.642,93.5425,2.18789,12.2956,12.0584,114.528,130.822,8.11373,-37.2796 
13,46.822,5.2,13,28757.8,-0.0446166,52.6757,11.9732,115.522,-0.0298407,38.7893,500,1.41786,1.69911,6.01547,-3.13328,-2.17046,-81.7655,972.618,1.46729,26766.6,20568.9,1.93272,2.21397,7.04518,-2.61843,-1.6556,-0.0184077,1087.3,5.71485,26881.2,0.0367563,0.990886,0.000391471,29581.4,0.000496362,0.0559413,11.8037,18.0004,120.964,88.6406,2.36868,12.1932,11.5522,114.968,131.638,5.99595,-42.9976 
14,46.897,8,14,27133,-0.0130522,49.3443,12.0084,115.421,0.0515544,-356.952,9.07389e-07,2.33797,1.30622,2.45706,3.44725,3.12942,-40.8585,761.938,8.68914,25375.8,19888.3,2.59524,1.56349,2.97161,3.70453,3.3867,0.791049,819.246,10.8117,25433.1,0.0294922,0.977426,0.000782469,27778.4,0.000683151,0.0432116,11.3289,18.8063,121.856,89.7263,2.19545,12.2061,11.7108,114.884,131.007,6.9723,-41.2812 
15,46.987,10,15,26059.3,-0.0419388,46.3664,12.3107,115.413,0.070916,-65.9525,92.7401,-0.170477,2.275,0.0771953,3.3594,2.7183,-91.624,390.297,2.42532,24552.8,18733.8,0.406455,2.85193,1.23106,3.93633,3.29523,0.89497,518.809,7.18502,24681.3,0.0194449,0.976338,0.000535971,26681,-0.000618337,0.0268163,10.6135,-147.003,120.886,108,1.97384,12.546,12.0544,114.719,132.195,6.16741,-24.1952 
16,46.487,10,16,28444.8,-0.0533535,52.8555,11.8042,115.31,0.0516101,-138.672,288.006,-0.463628,3.63814,5.05135,1.46956,-1.13932,-132.9,-52.5228,-13.4461,27595.8,20543.5,0.373208,4.47497,6.72503,2.30639,-0.302487,0.504679,133.882,-6.54219,27782.2,0.00452565,1.09351,-0.000433969,29583,0.000139331,-0.0245764,9.09543,9.32439,109.36,76.2954,2.50905,12.1668,11.4241,114.844,131.185,-5.48457,-54.8893 
17,46.777,4,17,29848.3,0.00502918,54.1792,12.0786,115.412,-0.0210284,5.38546,500,0.199003,0.813468,0.124239,0.729724,0.906929,-79.1852,1090.84,1.77488,27624.3,21306.8,0.697611,1.31208,1.12146,1.22833,1.40554,0.805472,1201.9,5.8884,27735.4,0.0392761,0.991499,0.000390938,30601.4,0.000497569,0.0743672,11.3729,16.1449,119.586,86.3707,2.32978,12.3946,11.9553,114.787,131.85,4.79908,-45.4795 
18,46.747,3,18,24608.9,0.0427268,46.8383,11.4761,115.094,-0.175544,111.052,5.02123e-12,-2.16502,1.17164,1.22226,2.12684,-1.24447,-64.5584,635.174,-13.6856,23222.2,18132.7,-1.75852,1.57815,2.03528,2.53334,-0.837964,0.426729,725.724,-10.3319,23312.8,0.0285299,1.02555,-0.000817064,25437.3,0.000109525,0.0599641,10.6034,12.9169,120.204,85.2866,2.15406,11.8267,11.4561,114.604,130.444,5.59988,-45.157 
19,46.687,1.5,19,33307.1,-0.00107545,64.6978,11.2535,116.721,-0.05226,23.5764,1.07176e-10,-7.55901,-3.39752,-0.565043,-5.24159,1.57703,220.947,25426.8,34.2398,7629.11,23741.5,-8.95026,-4.78876,-3.34753,-6.63283,0.185785,0.857755,25116.9,22.7621,7319.21,0.764006,0.998417,0.00569614,32875.2,-6.73955e-05,2.64479,11.5651,10.2821,116.858,82.4988,0.788534,10.771,11.1403,115.135,130.658,1.72258,-48.1593 
20,46.912,8.5,20,28927.5,-0.0487233,51.8134,12.3231,115.233,-0.0302928,85.5715,500,2.00472,0.43503,1.64138,-2.18336,-4.20599,-41.1225,699.351,7.44814,27156.6,20869.7,2.26365,0.693967,2.15926,-1.92443,-3.94706,3.86144,757.03,9.58437,27214.3,0.0255717,0.978324,0.000648335,29604.2,0.000664454,0.040721,11.0812,16.9198,122.62,92.3741,2.27629,12.4879,11.8781,114.641,132.309,7.97894,-39.935 
21,46.957,10,21,24796.9,-0.0427405,45.7773,11.8721,115.366,-0.030867,-8.72194,89.0245,-1.30956,-0.547681,0.381352,0.287946,0.521791,-19.5512,501.548,12.6698,23364.5,17700.6,-1.18645,-0.424572,0.62757,0.411055,0.6449,-7.65602,528.97,13.6855,23392,0.0208877,0.956685,0.00107656,25324.4,-0.00038883,0.0286351,9.13498,122.339,120.691,108,2.04686,12.0026,11.5598,114.734,131.322,5.95649,-23.3223 
22,46.732,2.7,22,28105.5,-0.0350211,52.4413,11.7172,115.301,0.0115265,-23.1888,93.4454,-0.362456,1.99411,-0.137195,1.74663,-0.479049,-87.3134,723.674,-10.328,26294.8,20011.6,0.187334,2.5439,0.962384,2.29642,0.0707408,0.841211,846.14,-5.79224,26417.3,0.0293305,1.01212,-0.000404062,28848.4,0.000320792,0.0671437,10.1791,14.6915,119.41,85.8745,2.36422,12.0771,11.5554,114.744,131.087,4.66567,-45.2121 
23,46.762,3.5,23,25046.4,-0.0370389,47.4289,11.5593,115.206,-0.036726,83.8711,362.99,3.60432,-0.825451,3.12887,1.15508,1.40091,-9.94658,801.62,5.56094,23283.4,17947.5,3.66695,-0.76282,3.25413,1.21771,1.46354,0.631865,815.571,6.07764,23297.4,0.0319697,0.987127,0.000480323,25510.8,0.000363804,0.0715129,10.1593,15.4477,119.463,85.2701,2.13796,11.8725,11.4515,114.664,130.751,4.79889,-45.4804 
24,46.702,2,24,32773,-0.0271061,58.6259,12.1934,115.313,-0.0471188,-14.4278,500,-4.01351,-2.24539,2.37412,-1.55826,-1.26259,-164.364,904.951,-1.23826,30649.1,23292.7,-2.97855,-1.21043,4.44403,-0.523303,-0.22763,9.96188,1135.49,7.30015,30879.7,0.0335269,0.988874,0.000435296,33867.9,0.000345222,0.0857896,10.3064,13.0529,119.558,85.3804,2.52139,12.6208,12.108,114.742,131.471,4.81565,-46.0907 
25,46.942,9.5,25,25498.5,-0.0211724,46.7442,-11.9003,115.274,-0.0251336,18.7453,389.076,-1.79358,-0.256144,-2.72686,1.20446,-1.37909,-71.9977,451.231,-8.60267,24154.6,18123.7,-1.34023,0.197207,-1.82015,1.65781,-0.92574,0.184193,552.215,-4.86253,24255.5,0.0210263,1.01565,-0.000369425,26263.1,-0.000434034,0.0268555,10.0049,113.576,120.669,108,2.09812,12.0886,11.5674,114.678,132.146,5.99122,-24.1456 
26,46.717,2.5,26,28316.4,-0.0440857,53.1869,11.7054,115.355,0.0493841,-42.1756,500,-0.699826,0.503371,2.83451,2.89315,6.00513,-92.9713,774.721,-3.59617,26637.8,20334.7,-0.114411,1.08879,4.00534,3.47856,6.59055,0.733844,905.122,1.23351,26768.2,0.0309133,0.997621,8.48789e-05,29279.4,4.03447e-06,0.0792628,10.1893,13.7621,119.743,85.9244,2.39691,12.1231,11.5579,114.8,131.777,4.94307,-45.8525 
27,46.287,10,27,26901,-0.123804,51.6114,11.354,115.399,0.111236,-30.4398,1.01971e-11,-2.68116,1.00141,0.824576,-0.998927,4.99011,-98.5455,-41.3599,-7.084,26086.2,19186.4,-2.06065,1.62193,2.06561,-0.378412,5.61062,0.698852,96.8597,-1.96475,26224.5,0.00347232,1.0368,-0.000138031,27894.8,0.00101859,-0.061726,-10.4063,21.0798,92.8488,108,2.51228,11.7256,11.1709,114.915,131.439,-22.0664,-23.4388 
28,46.882,7.5,28,27435.7,-0.0769606,48.7796,12.396,115.454,-0.0176325,85.2475,491.297,1.01384,2.21147,-5.59116,-0.91393,-1.8408,-99.4646,867.489,10.5807,25490.3,19733,1.64014,2.83777,-4.33855,-0.287628,-1.2145,-2.18363,1007,15.7477,25629.8,0.0357413,0.973362,0.00113056,28174.6,0.000679044,0.0457199,11.3629,18.2298,121.71,89.2786,2.18132,12.4869,11.6502,114.869,131.835,6.84085,-42.556 
29,46.587,10,29,29403.6,-0.070011,54.8973,11.7789,115.447,-0.0346644,92.1008,204.313,-1.39149,0.0932545,-3.48763,-0.489983,-2.36384,-111.148,-100.435,-10.6971,28705.1,21153.9,-0.691616,0.793126,-2.08789,0.209888,-1.66397,0.393137,55.4615,-4.92319,28861,0.00180962,1.18391,-0.00031433,30648.1,5.90123e-05,-0.0264938,9.58137,9.55108,109.827,76.8581,2.59212,12.1157,11.5251,115.017,130.617,-5.19018,-53.7592 
30,46.792,4.5,30,30380.7,0.0106287,55.3757,11.9923,115.283,-0.0207141,-54.4728,2.39746e-10,3.23773,1.7305,-5.73974,-2.45733,3.39576,-56.8465,978.447,9.10916,28358.7,21654.9,3.59567,2.08845,-5.02385,-2.09938,3.7537,3.1705,1058.18,12.0622,28438.4,0.0339129,0.980442,0.000780724,31202.9,0.000374019,0.0728755,11.0077,15.8766,119.565,86.6576,2.44248,12.3212,11.7759,114.76,131.587,4.80575,-44.9293 
