cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.957,9.9,0,8517.91,-0.034492,13.1246,14.5571,115.991,-0.00758841,43.0212,500,-3.44308,4.64193,5.69459,0.0308695,4.619,29.6247,182.508,8.71168,7798.28,6230.14,-3.62962,4.45539,5.32151,-0.155669,4.43247,0.489498,140.956,7.17274,7756.73,0.0168545,0.918231,0.00170052,8363.09,0.000608098,-0.000358236,-8.53728,-0.0101768,124.196,77.1953,0.456622,14.8225,14.1756,115.312,132.581,8.8831,-55.3861 
1,46.732,4.3,1,10419,-0.0874362,15.3792,15.3604,116.006,0.00156865,35.7336,115.055,-2.01839,2.04956,-0.897426,-0.8702,-0.654731,48.3092,335.223,20.6462,9480.59,7691.92,-2.32258,1.74537,-1.50581,-1.17439,-0.958921,0.642863,267.465,18.1366,9412.83,0.0261067,0.893922,0.00353681,10245.1,0.000541821,0.0131054,12.0858,16.681,122.621,89.3176,0.538706,15.5816,14.0007,115.193,134.154,7.42836,-44.8364 
2,46.327,10,2,12467,-0.00728967,19.4364,-13.9752,115.78,-0.00088843,9.16239,30.4251,0.985714,2.20736,-2.44,2.27813,0.267297,121.036,167.807,4.03536,11546.4,8842.65,0.223581,1.44523,-3.96427,1.516,-0.494836,-2.11096,-1.95855,-2.25223,11376.6,-0.000162438,0.33196,-0.000364816,12057.2,0.000888094,-0.0145276,-5.80642,-7.22898,110.513,78.2783,0.771051,14.2593,12.8302,115.128,133.026,-4.6158,-54.7477 
3,46.227,10,3,8631.41,0.0112922,13.45,13.8444,115.631,0.12033,-80.8772,18.0302,1.14039,1.25347,3.9187,-0.193036,-1.54886,46.0568,73.524,-2.75627,8085.05,6378.45,0.850385,0.963461,3.33868,-0.483043,-1.83887,-0.179491,8.9248,-5.14883,8020.45,0.00104867,-104.202,-0.00118396,8510.6,0.00119435,-0.00130911,791.711,-72.7247,152.986,55.0099,0.530382,13.9916,13.2511,115.063,133.59,37.9232,-78.5799 
4,46.702,3.4,4,10044.7,-0.0279308,15.3074,14.4606,115.764,0.0104768,1.2333,392.071,-4.28869,-0.97294,4.04554,4.39868,3.55562,47.6026,288.34,5.18205,9152.66,7206.23,-4.58843,-1.27268,3.44606,4.09894,3.25588,0.302385,221.572,2.70919,9085.89,0.0224887,0.979051,0.000548969,9852.62,0.000625394,0.0127272,11.5224,20.6118,125.273,92.7503,0.563261,14.597,13.5484,114.945,132.666,10.3278,-39.9159 
5,46.527,10,5,9808.03,-0.00839237,15.0594,14.2102,115.606,0.0059891,8.64703,76.0521,-2.76114,0.28227,-2.03332,-0.712329,2.17531,-39.827,103.014,-10.3811,9057.28,6967.99,-2.51036,0.53305,-1.53176,-0.461549,2.42609,0.00827199,158.875,-8.3122,9113.15,0.0161807,1.10079,-0.00168303,9818.81,0.00150449,-0.0017287,4487.25,-67.3971,98.3728,57.3924,0.572284,14.4211,13.445,114.886,132.863,-16.5135,-75.4702 
6,46.807,6.5,6,8261.89,-0.001258,13.3522,13.1909,115.787,0.00117375,0.560643,3.69718e-11,2.92083,1.02661,4.82425,-0.75564,0.549829,76.2071,263.185,-10.0663,7532.48,5733.57,2.44098,0.546752,3.86454,-1.2355,0.0699733,0.32043,156.297,-14.0251,7425.59,0.0194704,1.18629,-0.00349143,8027.42,0.000455984,0.00837252,31.7846,11.1396,113.562,82.9681,0.557695,13.3496,12.3512,115.106,132.701,-1.54401,-49.7328 
7,46.897,8.7,7,9392.4,0.0330812,14.0088,14.2957,116.095,0.00205592,-11.5105,24.7102,-1.4373,-0.577388,-2.80858,0.239153,-0.0148782,104.553,344.109,10.7998,8521.45,6520.08,-2.09564,-1.23573,-4.12526,-0.419187,-0.673218,0.517459,197.463,5.36855,8374.81,0.0217596,0.954583,0.00117946,9074.76,0.000604961,0.011405,14.7575,20.9453,127.517,90.327,0.51172,14.6111,13.8,115.257,133.547,12.2604,-43.2197 
8,46.927,9.3,8,8743.85,-0.00464712,13.1053,14.5328,115.681,0.00719902,-44.112,60.3358,5.28628,-0.168467,-2.39664,-1.40043,-0.403837,46.6928,326.274,23.6803,7877.57,6210.33,4.99227,-0.462479,-2.98467,-1.69444,-0.697849,-2.52313,260.782,21.2547,7812.07,0.0305309,0.875173,0.00498691,8541.58,-0.000301158,0.0111783,17.2571,124.575,123.5,108,0.476175,14.5148,13.3902,114.616,132.792,8.88402,-24.7925 
9,46.687,2.8,9,8034.31,0.00549507,12.6214,13.7278,115.585,0.00176223,-12.2367,1.0022e-09,0.122099,-3.49113,-0.278909,-0.295413,-1.62136,6.67092,226.686,-9.05379,7433.97,5641.01,0.0800938,-3.53313,-0.362919,-0.337418,-1.66336,0.937608,217.33,-9.40033,7424.61,0.0268726,1.08189,-0.00233775,8087.42,0.00036745,0.010329,12.5739,16.9923,124.054,89.2327,0.515157,13.9182,12.7128,114.803,132.97,9.25085,-43.7372 
10,46.777,5.6,10,8722.39,0.0121043,13.4414,14.0282,115.589,-0.0143251,12.3211,7.86635e-11,-0.456201,-0.169172,-4.73512,2.04804,-3.70992,30.164,227.639,-4.92218,7883.12,6143.93,-0.646136,-0.359107,-5.11499,1.85811,-3.89986,0.373315,185.331,-6.48914,7840.81,0.0218124,1.06527,-0.00152687,8496.59,0.00058394,0.00980285,16.6604,12.2117,121.546,86.6956,0.514408,14.2571,13.1976,114.888,132.67,6.65777,-45.9744 
11,46.837,7.4,11,9300.78,-0.0513696,14.0626,14.7805,115.802,0.0197646,107.961,155.355,-2.76379,-1.70147,-2.48972,1.90518,3.3597,2.45666,271.347,10.5155,8508.89,6835.74,-2.77925,-1.71694,-2.52066,1.88971,3.34424,-0.413794,267.902,10.3879,8505.45,0.0288573,0.936456,0.00224475,9283.68,-0.000408994,0.0113511,-13.707,457.212,121.218,107.997,0.499956,15.0021,13.4611,114.593,133.512,6.62483,-25.5149 
12,46.657,1.9,12,10061.9,-0.0667313,15.3039,14.7757,115.58,0.0114586,-10.88,476.157,-1.68634,0.0183292,3.53047,-1.93682,-1.37092,54.3679,121.491,2.57275,9242.58,7365.24,-2.02868,-0.324011,2.84579,-2.27916,-1.71326,1.81324,45.2349,-0.251554,9166.33,0.00463399,1.00983,-5.0556e-05,9761.54,-0.000518888,0.0109141,-14.9592,5095.34,120.79,107.642,0.535415,14.9863,13.7745,114.601,132.534,6.18858,-24.8923 
13,46.672,2.5,13,10670.9,-0.0638692,15.3669,15.5516,115.796,0.0835602,-166.261,263.851,3.46096,-0.181866,2.21261,-1.08358,-1.48693,97.6584,231.497,0.627216,9769.71,8231.83,2.84603,-0.796795,0.982755,-1.69851,-2.10185,2.279,94.5213,-4.44595,9632.74,0.00917218,1.0897,-0.000850939,10305.2,0.00071843,-0.0104172,0.242687,-45.4779,123.297,97.3055,0.539837,15.8041,14.1675,114.901,132.893,8.39604,-35.5871 
14,46.642,1.4,14,9860.66,-0.0127481,14.6505,14.8449,115.318,0.00318321,3.67357,500,-1.10351,-0.489045,-2.80959,-3.55288,0.780769,-6.9903,174.63,2.44328,9033.21,7080.27,-1.05949,-0.445029,-2.72156,-3.50887,0.824785,0.606151,184.434,2.80641,9043.02,0.0188776,0.974062,0.000571352,9770.03,0.00196439,-0.00243041,5187.09,-65.7862,128.033,55.0548,0.532954,14.9785,13.7193,114.406,133.037,13.6263,-77.9823 
15,46.762,5.2,15,9960.13,-0.0406718,14.5773,15.1579,115.7,0.0245075,32.9597,324.435,-0.525125,-0.71089,-2.36034,-4.4207,-0.931179,48.3231,254.143,-2.1838,9192.48,7219.32,-0.829402,-1.01517,-2.9689,-4.72498,-1.23546,0.724436,186.365,-4.69409,9124.7,0.0189039,1.04611,-0.000948547,9858.55,0.000389337,0.00985859,14.3627,19.0985,127.215,88.8339,0.529758,15.777,13.6327,114.926,133.314,12.2898,-44.4806 
