cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.5069,10,0,10124.3,-0.0122499,21.9117,10.289,121.342,0.00365141,-18.3554,500,-1.48364,1.35775,1.47013,-2.06327,-1.35807,68.1036,140.683,9.51464,9917.32,7341.32,-1.91247,0.92892,0.612473,-2.4921,-1.7869,1.13171,45.1614,5.97679,9821.8,0.00457703,0.811952,0.00111971,9866.96,-6.18232e-05,-0.0321299,-1.1854,-2.92221,115.105,77.7834,1.03857,10.4452,11.5268,120.968,130.328,-5.86289,-52.5451 
1,47.1669,10,1,9770.54,0.000936905,19.9983,10.4604,121.335,0.00213838,-11.2023,1.61147e-10,-1.59968,3.9607,4.92159,-2.49185,-1.47827,214.038,124.519,-1.2559,9178.97,6810.64,-2.94742,2.61296,2.22611,-3.83959,-2.82601,1.46631,-175.691,-12.3748,8878.76,-0.0201872,0.890265,-0.00257404,8703.07,0.000107251,0.0136981,11.7306,14.4594,130.176,96.2767,0.939561,10.6566,11.5781,121.058,128.65,9.11787,-32.3733 
2,47.2719,10,2,10080.4,-0.00434635,20.507,10.6999,121.351,0.00498909,-5.52554,2.24318e-09,1.45241,0.843393,-0.802745,0.0523647,0.81529,27.1377,151.858,-7.24666,9585.01,7143.81,1.28153,0.672514,-1.1445,-0.118514,0.644411,1.85702,113.795,-8.65641,9546.94,0.0117791,1.15357,-0.00167307,9660.74,-0.000101368,0.0502966,2.49023,-43.8412,129.268,108,0.964627,10.7911,11.4757,120.833,128.676,8.43422,-20.6762 
3,47.3469,10,3,10513.1,0.0314876,20.6508,10.8853,121.491,-0.0964654,-11.8253,269.67,2.10981,3.55752,-0.360201,-2.22982,1.00353,-17.417,125.628,-12.7771,9953.21,7354.8,2.21948,3.66719,-0.140861,-2.12015,1.1132,1.02972,150.057,-11.8723,9977.64,0.0148165,1.16071,-0.00219672,10127.7,-0.000376241,0.00215896,32.6945,4343.16,153,78.4306,0.975496,11.1996,11.4942,121.059,128.538,31.941,-50.1078 
4,47.2119,10,4,10152.7,0.0389818,20.5121,10.5358,121.329,-0.140756,28.4951,134.521,1.82162,3.55617,2.39266,-1.92357,-1.54778,-66.5233,152.572,13.9671,9504.86,7165.73,2.2405,3.97505,3.23042,-1.50469,-1.12891,0.525801,245.878,17.4229,9598.17,0.0249773,0.889676,0.00333269,9844.05,0.000368711,0.000960166,2173.01,-2.33027,117.398,71.2845,0.94878,10.7885,11.6306,120.943,127.863,-3.54456,-56.5784 
5,46.9719,10,5,9971.52,0.0489645,19.6565,10.7366,121.474,-0.0414715,40.9348,115.793,-3.25133,-1.7688,-1.49722,-1.92115,-0.46608,-47.5593,286.349,-4.5393,9097.48,6925.43,-2.95187,-1.46933,-0.89828,-1.62168,-0.166612,0.87362,353.056,-2.06869,9164.19,0.0370964,1.01036,-0.000416003,9517.24,0.000216525,0.0230702,11.3674,19.8756,125.016,92.9785,0.900212,11.0098,11.5004,120.964,128.724,4.05184,-35.745 
6,47.2419,10,6,10566.8,0.0384979,21.0966,10.6729,121.333,-0.0207249,-0.800025,187.957,-3.70622,1.73437,-2.44799,-3.4359,1.09205,11.3514,111.914,4.24184,9925.28,7330.3,-3.7777,1.66289,-2.59094,-3.50738,1.02057,0.639775,95.9928,3.65215,9909.36,0.00959414,0.937576,0.000678458,10005.3,0.000788284,-0.0341716,-12.2371,-14.3688,95.1285,108,0.965795,10.8956,11.8372,120.849,128.448,-25.7206,-20.4481 
7,47.2869,10,7,8767.59,0.00906368,17.5995,10.6574,121.091,-0.0255566,-2.2084,5.85984e-10,0.657786,1.39785,-4.52836,-3.35038,1.47976,-163.418,45.1175,-5.47968,8341.18,6107.72,1.68678,2.42685,-2.47037,-2.32139,2.50875,2.34946,274.327,3.00955,8570.39,0.0310159,0.981163,0.000646449,8844.72,0.000116539,0.0105189,11.9678,16.807,126.476,97.401,0.82912,10.7619,11.6217,120.736,128.515,5.7395,-31.1136 
8,47.3319,10,8,6955.26,0.00981779,13.5646,10.5293,121.237,-0.0361885,-11.0255,499.93,0.128047,2.624,-3.89693,-2.32436,-0.768696,-34.1121,72.3117,2.76999,6377.95,4662.43,0.342842,2.83879,-3.46734,-2.10956,-0.553902,-0.175701,120.157,4.54205,6425.8,0.018356,0.937953,0.00130039,6545.95,0.000340247,0.0327761,2.38823,38.992,129.697,108,0.634535,10.4631,11.6673,120.769,128.63,8.92735,-20.6305 
9,47.1969,10,9,9704.67,-0.0072558,18.9173,10.8892,121.104,-0.00303718,-0.511197,5.08537e-11,3.99317,3.52411,7.22649,3.65483,0.760473,34.4668,165.056,-3.47886,8917.58,6705.86,3.77615,3.30709,6.79243,3.4378,0.543445,0.619619,116.713,-5.26934,8869.24,0.0129884,1.08579,-0.00109562,8985.95,0.000262742,0.0212229,10.5249,17.6794,125.095,100.451,0.872489,10.9738,11.6281,120.703,128.47,4.39116,-28.0193 
