cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.86,0,25858.2,0.0730482,52.1567,12.8459,126.049,-0.131876,-84.3496,500,-5.22906,-6.72994,-8.95443,-3.35331,-8.43358,17.6982,517.798,75.7184,29126.4,22172.8,-5.3405,-6.84138,-9.17732,-3.46475,-8.54502,0.724975,498.686,74.9383,29107.3,0.0193124,0.791781,0.00472022,25822 
1,46.7,1,25905.9,-0.00315001,57.1578,11.4977,126.3,-0.0293388,-10.5939,500,-3.76731,-2.63753,-14.3666,-6.08714,-7.50628,-21.1408,10343.5,94.0475,18682.8,21403.7,-3.63419,-2.50441,-14.1003,-5.95402,-7.37316,0.579923,10366.3,94.9793,18705.6,0.389123,0.984219,0.00926677,26640.2 
2,46.82,2,20740.4,-0.169403,46.785,12.0105,126.035,-0.124121,163.425,1.00903e-08,-1.8993,-0.368561,-6.26669,-4.8161,-4.69427,12.827,539.85,45.1236,24210.6,18952.3,-1.98007,-0.449329,-6.42823,-4.89686,-4.77504,0.653082,525.998,44.5583,24196.8,0.0243775,0.870894,0.00338076,21577.2 
3,46.74,3,24700,-1.24401,52.6946,-12.8589,125.846,1.01405,368.673,0.130384,-6.29744,0.270444,-10.9336,-6.73506,-6.34856,-1.99069,991.55,68.3782,27319.6,34228.1,-6.2849,0.282979,-10.9086,-6.72253,-6.33602,0.636005,993.7,68.4659,27321.7,0.0401275,0.892399,0.00459495,24763.6 
4,46.77,4,20394.8,-1.00235,44.3881,-12.8283,126.204,-0.0505034,-62.0017,123.976,-4.50362,-2.09,-10.3896,-6.57396,-4.22123,1.42726,632.446,39.3592,23246.9,18638.6,-4.5126,-2.09898,-10.4075,-6.58295,-4.23022,0.626063,630.905,39.2963,23245.4,0.0302529,0.901713,0.00310441,20854.4 
5,46.89,5,24393.1,-1.20328,52.8555,12.6062,125.869,0.845624,533.289,122.536,-2.84284,-6.2806,-7.42508,-2.82674,-1.1891,-0.541517,367.169,38.7981,28003,36370.8,-2.83943,-6.27719,-7.41826,-2.82333,-1.18569,0.638907,367.754,38.822,28003.6,0.0148702,0.844068,0.00254724,24730.9 
6,46.75,6,22068.9,-1.19955,48.0911,-12.7966,126.089,2.36317,-2430.17,449.872,-1.9716,-5.35046,-6.60059,-5.72845,-4.32718,63.6715,986.812,51.3519,24646.8,206984,-2.37252,-5.75138,-7.40243,-6.12937,-4.7281,0.719433,918.054,48.5455,24578.1,0.0411665,0.9153,0.00362525,22301 
7,46.72,7,18286.3,-1.11496,46.0769,11.3646,126.063,-0.315312,-8.62223,49.2386,1.34689,3.5939,-2.47286,3.15459,-7.23349,25.9705,812.357,37.0176,21375.4,17134.9,1.18336,3.43037,-2.79992,2.99106,-7.39702,-0.0801547,784.312,35.8729,21347.4,0.0405192,0.92589,0.00308599,19356.5 
8,46.78,8,19637.3,-0.0074979,43.7159,12.1558,126.059,0.0220501,-54.3064,1.76064e-12,-4.86906,-0.731067,-8.73341,-5.89481,-6.85208,30.0061,694.592,41.3313,22832.4,17337.9,-5.058,-0.920008,-9.11129,-6.08375,-7.04102,0.677066,662.189,40.0087,22800,0.0323047,0.904377,0.00322205,20498.2 
9,46.88,9,19237.5,-0.0609779,44.0826,-11.7127,126.135,-0.0462461,68.2081,500,-4.13613,-0.408543,-8.67949,2.25707,-4.98258,-51.9707,201.657,34.0447,22755.2,16910.9,-3.80888,-0.0812967,-8.025,2.58432,-4.65533,0.42622,257.779,36.3354,22811.3,0.0128225,0.802136,0.00292564,20103.6 
10,46.85,10,17953,-0.0464622,42.6078,-11.4907,125.923,0.0143166,29.5997,500,-1.9213,-4.64676,-7.16558,-6.1786,-7.1428,16.2789,175.683,32.3302,21526.6,15951.7,-2.0238,-4.74927,-7.37058,-6.2811,-7.24531,0.733626,158.104,31.6127,21509,0.00837816,0.74079,0.00270011,18871 
11,46.94,11,21992.4,-0.066294,48.7074,12.0489,125.92,0.0552417,-28.6071,1.69348,-3.91894,-3.61604,-0.536278,-5.09954,-6.00892,-2.20791,199.397,33.4048,25800.1,19156.1,-3.90503,-3.60214,-0.508472,-5.08564,-5.99501,0.973373,201.782,33.5021,25802.5,0.0089087,0.77486,0.00238609,22650 
