cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.5213,0,30289,0.0378409,58.6891,11.0194,117.497,-0.0236268,-28.8146,500,-2.79237,-0.229071,-9.15493,-3.52297,-2.64276,9.24415,-51.8616,26.1779,29327,21075.1,-2.85058,-0.287279,-9.27134,-3.58118,-2.70097,0.503977,-61.8442,25.7705,29317,-0.0025792,3.6931,0.00161664,23978.1 
1,47.0013,1,28704.4,0.0887195,58.3042,10.5214,117.773,0.07832,-213.074,493.755,4.22319,-1.69002,-4.02722,-4.88787,-1.90333,-59.3851,-19.0711,23.9488,27755.6,20512.8,4.59712,-1.31609,-3.27936,-4.51394,-1.5294,0.457209,45.0583,26.5663,27819.7,0.00197129,0.492175,0.00175602,22857.2 
2,46.8413,2,25750.8,-0.0111477,51.3684,10.736,117.498,-0.0421562,24.5426,3.70027e-10,0.86546,-2.30041,-1.5812,-2.52156,-5.42726,-24.7687,449.518,20.8003,24363.5,17986.6,1.02142,-2.14445,-1.26927,-2.3656,-5.2713,0.873442,476.265,21.8921,24390.3,0.0232594,0.925548,0.0016507,20476.3 
3,46.8513,3,21570.6,0.0627859,43.8942,-10.4281,117.721,-0.0215588,-139.124,500,0.219861,0.820383,-1.77022,-4.40551,-2.00679,-35.8835,299.173,29.1408,20393.5,14998.3,0.44581,1.04633,-1.31832,-4.17956,-1.78084,0.772176,337.923,30.7225,20432.2,0.0197704,0.862737,0.00276219,17092.3 
4,46.7013,4,25001.4,-0.00445714,51.4197,10.4044,117.769,0.010136,-58.4644,2.26644e-10,-3.64909,0.555999,-5.16341,-3.09306,-5.32516,-83.2565,1512.77,27.9807,22560,17435.1,-3.12485,1.08024,-4.11493,-2.56882,-4.80091,0.69585,1602.68,31.6504,22649.9,0.0794367,0.966595,0.00256751,20175.6 
5,46.9613,5,28385.1,0.114459,56.1079,10.7551,117.661,-0.00502912,-158.188,499.402,3.91311,-1.01057,-16.3585,-4.75423,-1.058,-67.3927,-140.472,36.4339,27434.3,19670.1,4.33747,-0.586219,-15.5098,-4.32987,-0.633651,0.0724957,-67.6955,39.4044,27507,-0.00301028,-53.6348,0.00263191,22488.1 
6,46.9313,6,24345.7,0.0706737,50.2563,10.3631,117.487,-0.105078,-65.602,494.848,-0.242109,2.99316,-1.58539,-2.34188,0.526614,-47.2937,74.7837,27.1982,23532.9,17178.5,0.0556866,3.29096,-0.989801,-2.04408,0.82441,1.87041,125.856,29.2828,23584,0.00646584,0.710645,0.00228201,19464.7 
7,46.6913,7,28046.6,0.0960005,55.5535,10.7626,117.642,0.445694,-480.978,52.7329,1.73741,-1.21367,3.09285,-2.79188,-0.479648,-38.2209,30.1723,31.739,27131.6,26442.1,1.97808,-0.973003,3.57418,-2.55121,-0.238981,-0.997793,71.4467,33.4237,27172.9,0.00319626,0.549852,0.00226074,22353.2 
8,46.7813,8,26560.6,0.0252678,53.4638,10.7376,117.599,-0.0555461,-0.149149,0.990389,-0.824846,-4.99846,-4.47453,-1.64837,0.19378,3.51415,770.094,28.8265,25137.8,18688.2,-0.846973,-5.02058,-4.51879,-1.6705,0.171653,0.619797,766.299,28.6716,25134,0.0358482,0.938546,0.00209697,21376.2 
9,47.0113,9,29100.8,0.0496894,57.6066,10.9294,117.527,0.0330135,-83.9355,2.80892e-10,6.12957,-4.33061,0.915042,1.26401,-1.42202,-65.5797,-17.0723,32.3014,28506.8,20585.9,6.54251,-3.91767,1.74092,1.67695,-1.00909,0.654141,53.7464,35.192,28577.6,0.00228831,0.466013,0.00226333,23487.4 
