cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.54,10,0,29535.8,-0.0604695,63.3975,10.4664,118.266,-0.0124072,-21.4101,9.1189e-12,-5.76097,0.372529,-6.0976,-0.942438,-2.8802,-20.7015,209.143,-0.0130197,28939.1,21609.2,-5.63062,0.50288,-5.83689,-0.812086,-2.74985,0.598192,238.179,1.06238,28968.1,0.00815504,0.992255,6.75531e-05,29206.3,-0.00112405,0.00705786,84.9076,15.8186,118.795,87.9206,2.8008,10.6833,12.3358,117.997,141.103,0.797824,-53.1824 
1,47.3661,10,1,26997.6,-0.0772779,60.1229,10.1458,118.161,-0.0841152,111.15,0.00183476,-0.335645,-0.994909,-2.50261,-0.546801,-0.0306072,95.8083,193.845,3.95735,26502,20161.6,-0.938924,-1.59819,-3.70916,-1.15008,-0.633886,0.538101,59.4647,-1.0197,26367.6,0.00225014,1.03094,-7.12439e-05,26427.1,-0.000443535,-0.0161659,9.06922,8.15753,115.491,78.5953,2.75681,10.3533,11.8496,117.914,140.445,-2.42328,-61.8501 
2,47.0661,10,2,30930.1,-0.0123432,65.5593,10.6513,118.544,-0.0298426,32.3398,500,1.54028,1.8857,3.09721,-0.542661,2.84087,76.7087,147.152,-1.58369,30545.5,22763.1,1.05727,1.40269,2.13118,-1.02568,2.35786,0.640204,39.561,-5.56855,30437.9,0.00129804,1.32684,-0.000337123,30477.4,-0.000788157,-0.0194531,7.99271,8.81887,112.933,79.4828,2.79095,10.9109,12.8519,118.257,141.296,-5.32397,-61.8133 
3,46.9911,10,3,30173.2,0.0192738,63.8625,10.5795,118.299,0.0687326,-84.7964,2.49855e-11,-1.37134,2.27802,2.01083,-2.14897,-5.0612,87.4259,194.826,4.45816,29752.5,22183.8,-1.92183,1.72752,0.909832,-2.69946,-5.61169,1.11978,72.2025,-0.0834425,29629.9,0.00243089,1.00203,-5.18768e-06,29702.1,-0.000560455,-0.0174718,-7.28369,8.81415,113.656,78.405,2.77209,10.7983,12.6505,118.04,141.682,-4.38439,-63.2766 
4,46.8411,1.5,4,29413.9,-0.0601191,60.3654,10.7178,118.642,-0.00201408,-47.4153,488.605,-0.502943,-2.81888,2.36339,3.40301,-1.59411,146.613,8746.5,26.3244,20022.6,21064.7,-1.42613,-3.74206,0.517021,2.47983,-2.51729,1.11027,8540.86,18.7082,19817,0.301182,0.996181,0.00173602,28357.8,0.000152999,0.982715,10.4525,10.4599,119.504,90.2753,1.92096,11.0015,11.8723,117.771,141.013,1.73299,-50.7381 
5,47.3211,10,5,27406.2,0.00277059,59.0883,10.3401,118.392,-0.07227,-5.32502,500,-0.774064,-0.979289,-7.21615,-1.60051,-2.85369,-11.1979,106.739,-19.7119,26955.6,19901.9,-0.703554,-0.908779,-7.07513,-1.53,-2.78318,0.455786,122.445,-19.1302,26971.3,0.00451929,1.3763,-0.00130828,27093.8,-0.000294764,-0.0203009,8.56867,10.2147,114.335,80.0107,2.73647,10.5192,11.8717,118.11,141.038,-3.77572,-61.0275 
6,47.3361,10,6,28558.5,-0.0426641,60.9454,10.4619,118.024,0.0283458,-41.4152,500,4.33551,-2.42652,0.0319875,-2.29693,-0.769322,63.2688,143.226,-7.85121,28020.5,20794.3,3.93712,-2.8249,-0.764786,-2.69532,-1.16771,0.782459,54.4852,-11.1379,27931.8,0.00194685,1.55699,-0.000735086,27986.3,-0.00035366,-0.0227562,-6.69299,9.52291,113.81,81.4076,2.78945,10.6359,12.011,117.742,140.839,-3.93243,-59.4314 
7,46.9011,4,7,28598.2,0.000703671,62.1875,10.2344,118.221,-0.103492,-3.04235,500,1.66732,1.44803,-2.45832,-0.407964,-1.18903,36.4066,186.623,-17.1729,28017.5,20729,1.43808,1.21879,-2.9168,-0.637206,-1.41828,-0.25973,135.559,-19.0641,27966.4,0.00482382,1.32645,-0.0012573,28102,-0.000357266,-0.0170477,9.25129,8.93699,115.007,78.64,2.87704,10.4736,11.8423,117.969,140.371,-2.96202,-61.7308 
8,47.1261,10,8,29743.8,-0.213526,64.7842,10.3466,118.071,-0.133836,-212.532,381.836,3.88641,-1.13252,-1.40145,1.13622,-1.49381,-54.4294,116.761,-24.369,29356.8,22746.3,4.22914,-0.789788,-0.715995,1.47895,-1.15108,1.23466,193.103,-21.5415,29433.2,0.00651797,1.24258,-0.00135002,29626.3,-0.000540916,-0.0161452,7.39038,10.552,115.531,77.1999,2.92407,10.5167,12.1386,117.825,140.462,-2.29342,-63.2617 
9,46.64,10,9,29935.7,-0.0647438,63.7773,10.4932,118.368,-0.0858698,86.9989,500,-2.48919,-2.72815,-0.985291,1.60624,0.227199,56.6213,122.596,1.18358,29355.5,22028.7,-2.84572,-3.08468,-1.69835,1.24971,-0.12933,0.739052,43.1793,-1.75779,29276.1,0.00147273,1.07671,-0.000110616,29319.2,-0.000305981,-0.0217708,7.73344,9.81558,113.361,79.1707,2.83147,10.7265,12.2739,118.052,140.288,-4.691,-61.1176 
10,46.9611,10,10,30053.6,-0.0267323,64.3619,10.4426,118.311,-0.0295965,-0.466721,498.977,-3.25901,-0.396724,-0.937539,-0.677404,1.02001,-27.845,104.549,-1.51806,29586,21879.8,-3.08368,-0.221391,-0.586874,-0.502072,1.19534,0.816526,143.604,-0.0715651,29625,0.00482402,1.00087,-4.44999e-06,29768.6,-0.000445811,-0.0178066,-8.22536,-8.67971,114.644,74.2482,2.79808,10.6614,12.5964,118.036,141.441,-3.39212,-67.1931 
11,47.0811,10,11,30664.5,-0.27521,66.3856,10.5036,118.604,-0.68672,-144.602,73.5169,-2.9642,-7.05411,0.994159,-2.41442,-1.51669,-53.2898,158.342,-3.87119,30303.8,25931.6,-2.62865,-6.71856,1.66526,-2.07887,-1.18114,1.15219,233.086,-1.10289,30378.5,0.00761429,1.00835,-6.68821e-05,30611.6,-0.00069169,-0.0194633,7.56266,9.13562,111.818,79.836,2.87272,10.7044,12.5767,118.356,141.481,-6.53831,-61.6451 
12,47.3061,10,12,30527.2,0.00432239,65.8898,10.3744,118.336,-0.00281491,-2.57994,1.72738e-10,-1.47251,-3.83149,2.56285,-2.24854,-3.65316,47.9895,223.548,-10.8365,30002.2,22252.7,-1.77469,-4.13367,1.9585,-2.55072,-3.95533,1.18731,156.238,-13.3294,29934.9,0.00519216,1.1755,-0.000820927,30091.1,-0.000632995,-0.0167205,7.02791,10.5161,114.963,78.6007,2.92465,10.6454,12.3382,118.091,140.746,-3.12787,-62.1456 
13,47.1111,10,13,30233.8,-0.128189,63.7453,10.6031,118.529,1.17827,-5353.93,499.945,0.923008,0.0137992,3.14039,-3.02769,-3.3659,77.1622,187.465,3.33787,29847,227362,0.437138,-0.472071,2.16865,-3.51356,-3.85177,1.41453,79.2374,-0.670554,29738.8,0.00265736,1.01503,-4.15377e-05,29818.1,-0.000520729,-0.014845,-8.19992,8.44634,113.867,77.0908,2.84568,10.8159,12.3065,118.285,142.055,-4.4177,-64.964 
14,46.9761,10,14,27251.7,-0.24873,59.385,10.2975,117.904,0.36952,-183.201,1.42974e-11,-4.83273,-3.60062,-1.2073,-1.04056,-1.10064,27.5875,245.674,-11.0937,26650.4,22110.6,-5.00644,-3.77433,-1.55473,-1.21427,-1.27435,0.878765,206.98,-12.5269,26611.7,0.00771775,1.11846,-0.000867883,26818.7,-0.000117849,-0.0162392,6.59254,9.00791,114.572,79.2359,2.63944,10.4479,12.205,117.652,140.248,-3.07987,-61.0119 
