cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.75,0,20269.8,-0.340995,45.0328,12.1473,126.294,0.609816,-216.062,499.99,0.12591,-4.75746,-5.97209,0.167823,-1.79641,-18.6153,668.695,19.2964,23240.3,22096.7,0.243126,-4.64024,-5.73766,0.285039,-1.67919,0.502325,688.798,20.1169,23260.4,0.032917,0.951375,0.00159063,20925.3 
1,46.66,1,26673.5,-0.385385,58.9582,11.379,126.878,0.404514,-520.669,499.154,-7.6421,-8.03586,-11.6295,-5.02417,-10.0064,-82.3171,21227.4,108.761,8841.24,28695.8,-7.12377,-7.51753,-10.5929,-4.50584,-9.48805,0.729967,21316.3,112.389,8930.13,0.732884,0.990858,0.0226583,29085.5 
2,46.88,2,21804.3,-0.127681,47.0779,12.2194,126.346,0.141045,-742.374,2.09508e-10,-3.04791,-2.3351,-9.28802,-2.68966,-6.62052,-28.24,219.203,33.125,25626.1,22135.4,-2.87009,-2.15728,-8.93238,-2.51184,-6.4427,0.610183,249.699,34.3697,25656.6,0.0110629,0.805881,0.00246162,22570.9 
3,46.81,3,20329.3,-0.0303475,44.6627,-12.0343,126.445,-0.157799,154.416,500,-3.22442,-1.95143,-7.20059,-5.36515,-4.43895,-22.7633,382.16,29.6352,23744.5,18290.1,-3.08109,-1.80809,-6.91392,-5.22181,-4.29561,0.675715,406.742,30.6386,23769,0.0192898,0.883531,0.00236887,21085.8 
4,46.68,4,23646.2,-0.567354,52.7715,11.7923,126.225,-0.948467,872.874,119.414,-3.81656,-1.61209,-1.54673,-5.25543,-4.01694,14.4859,1054.77,43.6677,26560.5,47208.5,-3.90778,-1.7033,-1.72916,-5.34665,-4.10815,0.897043,1039.13,43.0292,26544.9,0.0430581,0.932431,0.00297716,24133.2 
5,46.87,5,22781.2,-0.191131,50.3714,11.911,126.247,0.25233,-11.0279,499.996,0.865717,-2.67497,0.0510405,-4.42708,-8.06119,-54.0276,248.15,37.8273,26590.5,19621.8,1.20591,-2.33478,0.731435,-4.08688,-7.72099,1.05993,306.494,40.2087,26648.9,0.0130473,0.813285,0.00277172,23491 
6,46.77,6,19609.3,-0.240942,45.5972,11.5839,126.396,-0.163952,-66.2127,500,-2.51321,-3.47726,-11.7902,-3.71819,-4.364,-29.5958,527.042,38.2558,22897.7,17547.8,-2.32685,-3.2909,-11.4175,-3.53184,-4.17764,0.538588,559.002,39.5603,22929.7,0.027258,0.889801,0.0031681,20507.8 
7,46.86,7,21665.6,-0.0519846,48.5056,-11.697,126.376,-0.0353673,29.0667,500,-0.838943,-1.08771,-2.41184,-4.50466,-5.96115,-83.4879,257.214,34.4982,25418,18503.3,-0.313242,-0.56201,-1.36044,-3.97896,-5.43545,0.883225,347.371,38.1781,25508.2,0.0154117,0.838691,0.00274949,22539.5 
8,46.65,8,21641.2,-0.0295995,50.3021,-11.1297,126.978,-0.0610202,25.7925,0.00973231,-4.38026,-6.55885,-7.54655,-3.8017,-5.3966,-92.8332,18991.9,91.5114,6283.98,18276.1,-3.79572,-5.97431,-6.37745,-3.21716,-4.81205,0.736215,19092.2,95.6032,6384.23,0.774642,0.991313,0.0268448,24646.5 
9,46.85,9,22720.8,-1.04899,49.6093,-12.3454,126.417,-0.262295,968.268,490.602,2.50844,1.1996,3.90079,-6.74657,-0.0238678,-56.1655,323.207,30.9419,26271.1,28204.7,2.86209,1.55326,4.60811,-6.39291,0.329791,-0.556609,383.86,33.4175,26331.8,0.01648,0.867793,0.00233236,23292.5 
