cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.3042,10,0,20198.8,-0.0291033,39.813,-11.1036,117.743,0.00800727,-36.6882,25.4758,-1.86313,0.964665,1.68756,-0.121106,0.310645,-7.35043,62.3804,-17.8166,19533.6,14400.4,-1.81684,1.01095,1.78013,-0.0748223,0.356928,-0.416916,72.6901,-17.4348,19543.9,0.00370554,1.72336,-0.00164601,19616.6,8.96928e-05,-0.0142982,9.31129,12.7262,113.43,73.5773,1.91788,11.3557,11.3865,117.318,135.993,-3.88811,-62.4157 
1,47.0192,10,1,17054.8,-0.0257262,33.6802,11.0993,117.888,-0.00046626,-22.9256,500,5.69417,1.55974,1.2093,-1.22698,-2.8772,7.857,45.5801,-22.5269,16489.6,12169.6,5.6447,1.51026,1.11036,-1.27646,-2.92668,0.72666,34.5599,-22.935,16478.6,0.00209287,-6.19753,-0.00257044,16513.2,0.000141862,-0.0102536,-9.14119,19.3265,112.836,64.8293,1.65222,11.3928,11.0952,117.442,137.048,-4.60614,-72.2186 
2,46.8542,10,2,16087.6,-0.0375078,31.6949,11.1596,117.625,-0.0407614,31.792,35.9689,1.85135,5.10479,2.93617,2.21081,-3.92754,5.20562,155.731,-12.0862,15363.6,11556.3,1.81857,5.07201,2.87061,2.17804,-3.96032,0.640225,148.43,-12.3567,15356.3,0.0095732,1.17053,-0.00148448,15504.7,-0.000148986,0.00651234,66.8911,-9.72177,109.684,88.8636,1.50108,11.4698,11.3343,117.196,135.739,-7.51287,-46.8751 
3,47.1392,10,3,16177.4,-0.0270069,32.6789,10.8612,117.891,-0.0115445,6.56548,500,-2.25176,0.538677,8.94288,-0.374849,0.382907,37.5245,75.523,-12.8467,15447.2,11556.6,-2.48804,0.302396,8.47032,-0.611131,0.146625,-0.45534,22.8913,-14.796,15394.5,0.00148477,-7.62604,-0.00177363,15417.4,0.000252757,-0.0113165,6.58669,15.1578,111.426,75.0205,1.59236,11.0606,11.1215,117.451,135.456,-6.02554,-60.4359 
4,46.9592,10,4,17526.2,-0.0208566,35.2129,10.8919,117.605,-0.00628543,15.5136,500,2.77685,1.98651,-0.0632779,-0.736023,-2.1174,113.588,106.778,-10.5075,16824.6,12488.5,2.06161,1.27128,-1.49375,-1.45126,-2.83264,0.389,-52.5412,-16.4082,16665.3,-0.0031627,0.646617,-0.00181698,16612.8,0.000190463,-0.014404,8.18118,9.76615,114.283,72.7587,1.70452,11.1599,11.2127,117.157,136.276,-2.87414,-63.5168 
5,47.0642,10,5,16256.3,-0.0181398,32.1139,11.0894,117.695,-0.00775039,-8.24412,500,0.629869,-0.961475,-0.457361,-2.25004,-1.98022,11.4428,69.5051,1.12997,15610,11595.1,0.557816,-1.03353,-0.601466,-2.32209,-2.05227,0.889671,53.4554,0.535539,15593.9,0.00341625,0.98277,6.32591e-05,15647.4,0.000257014,-0.0161005,6.21276,11.0865,111.866,74.2487,1.54907,11.3052,11.2356,117.352,136.042,-5.48588,-61.7933 
6,47.1842,10,6,17899.2,-0.0983198,35.9419,-10.9726,117.82,-0.013293,91.1339,500,3.36616,0.348167,-4.93502,-2.31797,3.30312,30.6187,5.9281,-0.492478,17180.1,12877.7,3.17336,0.155369,-5.32062,-2.51077,3.11032,-2.82136,-37.0176,-2.08306,17137.2,-0.00216475,0.910352,-0.000223962,17100.2,0.000748955,-0.0422101,10.0297,20.8241,94.404,108,1.73425,11.1937,11.2181,117.358,136.916,-22.9537,-28.9163 
7,47.0042,10,7,17306.4,-0.0435753,35.0081,-10.9635,117.997,0.00120518,5.18383,500,0.358783,-0.934216,3.43797,2.22701,-1.68093,4.07022,105.602,-11.8371,16651.2,12494.6,0.333154,-0.959845,3.38671,2.20138,-1.70656,-0.0405148,99.893,-12.0485,16645.5,0.0059654,1.26755,-0.00133515,16745.4,0.00013663,-0.0154275,7.54005,11.7848,110.848,74.7892,1.70131,11.1794,11.1235,117.558,136.714,-6.71045,-61.925 
8,47.1092,10,8,17732.3,-0.0938754,36.5086,10.8418,117.759,-0.0811778,-1.67997,499.79,2.9097,0.118252,-2.2791,-0.622925,-4.15516,-28.8247,-15.4901,0.809368,17254.7,12889.6,3.0912,0.299754,-1.91609,-0.441424,-3.97366,0.348316,24.9394,2.30676,17295.1,0.00143992,0.860685,0.000245633,17320,8.87217e-05,-0.0157302,9.08311,12.5581,114.806,69.2756,1.75469,10.9816,11.3068,117.359,136.54,-2.55309,-67.2647 
9,46.8392,10,9,15455.7,-0.0538629,29.8774,11.4618,117.792,0.00214389,-7.72848,500,1.81625,0.237346,-2.71161,-0.156841,1.90165,110.517,196.087,-20.6856,14630.4,11148.4,1.12035,-0.458553,-4.10341,-0.85274,1.20575,-0.328563,41.0753,-26.4267,14475.4,0.00282957,-7.94264,-0.00337436,14516.4,-0.000108069,0.0309248,-9.11521,15.0677,124.78,95.2749,1.4583,11.735,10.9075,117.295,135.005,7.48406,-39.7303 
