cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.287,10,0,21638.9,0.0323461,36.5337,12.7653,115.826,-0.0368966,-26.0981,102.715,-1.33049,2.39903,2.68216,2.99788,0.0679932,-70.8423,58.025,-12.2665,20810.4,15213,-0.884414,2.8451,3.57431,3.44395,0.514068,0.62348,157.388,-8.58637,20909.7,0.00705091,1.10555,-0.000757015,22321.7,0.000541716,-0.0230202,8.08345,11.3883,108.99,78.8244,1.75869,13.0321,11.3347,115.237,133.053,-6.24655,-54.2284 
1,46.487,10,1,23791.1,0.0208568,38.8903,13.2273,115.553,-0.0694191,-4.37912,490.456,5.22682,1.49451,2.29176,2.00694,3.92416,-86.5293,80.8459,-7.93302,22853.5,16755.8,5.77167,2.03936,3.38146,2.55179,4.46901,0.814341,202.212,-3.438,22974.9,0.00823485,1.03067,-0.000275731,24555.6,0.000488806,-0.0175539,8.83796,10.6075,110.38,77.5147,1.8753,13.5118,11.3037,114.986,133.51,-4.60598,-55.9951 
2,46.732,2.2,2,22488.2,-0.010867,37.5443,-13.026,115.603,0.00157217,-19.458,1.82207e-10,-0.693012,-3.73025,0.656433,-1.32368,2.82118,-17.6264,472.245,4.82789,21149.5,15921.2,-0.582023,-3.61926,0.87841,-1.21269,2.93217,1.54784,496.967,5.74355,21174.2,0.0216623,0.980176,0.000499426,22941.6,0.000349313,0.037446,9.92753,16.1685,120.751,90.4094,1.74866,13.3085,11.3756,114.997,132.787,5.75433,-42.3779 
3,46.942,4.6,3,22472.3,-0.0150266,36.1616,13.5458,115.841,-0.0259331,1.98187,92.3658,-2.91278,2.75129,1.29809,-3.56969,-0.926565,-0.308825,562.084,17.6147,21011.2,15947.5,-2.91084,2.75324,1.30198,-3.56774,-0.92462,1.38888,562.517,17.6308,21011.7,0.0246341,0.948002,0.00154331,22834.9,0.000553648,0.0301803,12.0732,19.0994,123.984,97.1131,1.67187,13.6435,11.4314,115.2,133.512,8.78447,-36.3992 
4,46.912,4.4,4,19826.4,-0.00835046,32.2645,13.3302,115.726,-0.00578465,-12.5704,500,1.61744,-0.96488,0.939841,1.21821,3.37501,-3.3018,492.977,7.85915,18407.6,14003.3,1.63823,-0.94409,0.981422,1.239,3.3958,0.844474,497.608,8.03067,18412.2,0.0248623,0.972533,0.000802808,20014.5,0.000585656,0.028891,11.6266,19.8521,124.078,94.9032,1.48397,13.3798,11.4919,115.057,133.744,9.02135,-38.8405 
5,46.972,5,5,24200.9,0.00402074,38.2289,13.7856,115.589,-0.0266509,-34.7019,499.562,2.06098,-0.663426,2.74887,0.773068,-1.11948,-22.505,562.589,2.73766,22547.6,17185.9,2.20269,-0.521718,3.03229,0.914776,-0.977771,0.347932,594.155,3.90675,22579.2,0.0242234,0.988624,0.000318627,24528.1,0.00073228,0.0282661,11.9141,17.7184,124.394,93.1885,1.70505,13.9151,11.8204,114.848,133.143,9.54547,-39.9548 
6,46.807,3.1,6,20788.4,0.0138349,34.038,13.2201,115.703,-0.0247423,-42.0125,300.5,0.886763,3.37328,-2.39082,-1.92263,1.04852,-31.0308,525.862,-1.70705,19291.2,14682.4,1.08216,3.56867,-2.00003,-1.72724,1.24392,1.92275,569.386,-0.0950636,19334.7,0.027031,1.00029,-9.05724e-06,21064.1,-0.000353997,0.024903,11.5362,84.4131,123.332,108,1.5792,13.4529,11.1605,114.832,133.198,8.49941,-25.1982 
7,46.762,2.6,7,20138.6,-0.00696228,33.0321,13.2714,115.794,0.0135579,-11.3036,1.31469e-11,0.195913,-1.22437,-0.485454,-1.1252,2.08439,-18.2434,596.436,-18.4241,18766.4,14275.7,0.310787,-1.10949,-0.255706,-1.01033,2.19926,2.90081,622.024,-17.4764,18792,0.0302813,1.05171,-0.00171608,20541.5,0.000311912,0.0369765,11.1736,18.0427,122.324,91.1724,1.5092,13.4908,11.5428,115.153,133.222,7.17086,-42.0496 
8,46.717,2,8,21561.3,-0.0114892,36.1332,-12.9941,115.591,0.464495,-154.737,57.0545,-3.78642,-3.52381,-1.28073,5.5663,4.74042,-29.3905,427.264,-9.79284,20425.8,17624.2,-3.60136,-3.33874,-0.910598,5.75136,4.92549,1.3222,468.487,-8.26606,20467.1,0.0211377,1.03186,-0.000744528,22163.6,0.000174821,0.0363105,10.4709,16.8754,122.17,91.8355,1.71484,13.2299,11.2571,115.006,133.239,7.16418,-41.4038 
9,46.867,3.9,9,20663.3,0.00534947,33.365,13.4342,115.898,-0.0168197,-8.83019,14.4815,3.28262,-0.452273,6.23348,0.630277,5.43205,-31.3145,662.909,5.38991,19073.1,14596.3,3.4798,-0.255094,6.62784,0.827456,5.62923,0.593615,706.83,7.01664,19117,0.0337054,0.982925,0.000675664,20970.8,0.000657036,0.0345931,12.3896,19.0873,123.073,91.8203,1.50286,13.5458,11.5892,115.167,133.096,7.90569,-41.2758 
