cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.98,0,12690.1,0.0098432,32.9239,10.5943,126.966,-0.0187351,10.0305,11.1525,-3.61034,-1.14104,-4.90404,-1.41463,-4.35768,82.6871,395.267,44.7161,15604.2,11360.9,-4.131,-1.6617,-5.94536,-1.93528,-4.87834,0.679525,305.974,41.0715,15514.9,0.0186098,0.809778,0.00485279,16441.5 
1,46.99,1,12722.7,-0.541622,32.9341,11.0733,127.135,-0.187482,566.604,500,-2.64591,-0.408632,-5.58298,-1.05656,-0.0438608,54.4907,381.127,46.6421,15696.6,15329.9,-2.98903,-0.751745,-6.26921,-1.39967,-0.386974,0.468559,322.283,44.2403,15637.8,0.0194315,0.806305,0.00518441,16585.6 
2,46.81,2,21644.6,-0.0616335,50.8209,-10.813,126.535,-0.0146046,-241.843,0.923774,-4.34907,-3.55366,-3.408,-0.895568,-4.34859,36.5902,1840.47,63.9105,22883.3,18003.9,-4.57947,-3.78406,-3.8688,-1.12597,-4.57899,0.784315,1800.96,62.2977,22843.8,0.0704641,0.94292,0.00499853,25558.5 
3,46.76,3,21305.5,-0.11026,51.028,10.5601,127.23,0.00471166,-84.6788,500,-4.91596,1.41724,-4.05114,-2.862,-3.38823,3.33693,21136.2,56.7292,3225.81,17554.7,-4.93697,1.39623,-4.09317,-2.88301,-3.40924,0.706081,21132.6,56.5821,3222.21,0.863129,0.995336,0.0313338,24483.7 
4,46.86,4,18659.7,-0.610677,44.0517,-10.9553,126.328,0.700672,-1009.53,23.7321,-7.28223,-0.295733,1.84725,-0.775108,-0.300214,45.2101,954.121,60.1943,20596,38736.7,-7.56691,-0.580409,1.2779,-1.05978,-0.584891,1.15009,905.299,58.2016,20547.2,0.0406431,0.89887,0.00519083,22274.4 
5,46.94,5,11755.6,-0.0131749,30.5682,10.6044,127.261,0.0226599,-15.7667,1.30455e-10,-5.40175,-0.817948,-5.47546,-1.93442,-3.74401,47.2651,664.271,54.8235,14209.9,10564.1,-5.69937,-1.11556,-6.07069,-2.23204,-4.04163,0.683146,613.23,52.7402,14158.8,0.0399801,0.869182,0.0068149,15338.4 
6,46.97,6,9091.32,-0.00788165,26.7656,10.1372,127.289,-0.00462777,2.46699,4.72631e-11,-5.25528,-4.15141,-4.17575,-0.345807,-1.87284,65.8925,411.354,52.3563,12015.4,8833.01,-5.67019,-4.56632,-5.00557,-0.760715,-2.28775,0.72633,340.197,49.4519,11944.3,0.0266566,0.797204,0.00756901,12762.2 
7,46.88,7,11755.2,-0.87822,31.7512,11.1786,126.935,1.72798,878.707,479.672,-8.65736,1.82707,-6.6002,-5.05499,-4.84922,55.8518,555.578,42.162,14665.3,60982.8,-9.00904,1.47538,-7.30356,-5.40668,-5.2009,0.712964,495.264,39.7002,14605,0.0315768,0.876978,0.00498239,15684.4 
8,46.77,8,12558.1,-0.712345,32.7483,10.7964,127.234,0.323899,2562.49,488.68,-6.2309,-4.47338,-4.30996,-8.1688,-4.99314,11.7737,9481.76,67.5413,5989.19,38528.5,-6.30503,-4.54751,-4.45823,-8.24294,-5.06727,0.844232,9469.04,67.0224,5976.48,0.603717,0.987765,0.0202399,15684.6 
9,46.84,9,8911.98,-0.0344046,25.8892,10.1936,127.103,0.0897495,-155.969,24.8546,-3.69766,-1.34215,-2.86146,-1.05738,1.04357,67.6257,1023.72,35.9745,10964.3,9046.6,-4.12348,-1.76797,-3.7131,-1.4832,0.617748,0.645358,950.69,32.9937,10891.2,0.077433,0.942744,0.00554947,12277.6 
10,46.92,10,11700.7,-0.893917,32.6374,10.8933,126.921,-0.0876194,2323.07,205.189,-4.18038,1.51645,-6.20852,-1.26737,0.207167,81.7722,458.562,54.1755,14884.9,18199.7,-4.69527,1.00155,-7.23832,-1.78227,-0.307731,0.444148,370.257,50.5712,14796.6,0.0234954,0.807088,0.0062565,15758.7 
11,46.83,11,9705.57,-0.477274,27.2866,10.7328,127.234,-0.603347,-199.34,500,-2.32738,-0.743859,-5.86644,-3.51803,-3.43497,102.697,1200.2,44.5504,11659.9,13448.8,-2.97404,-1.39051,-7.15975,-4.16469,-4.08162,0.637859,1089.3,40.0238,11549,0.0831515,0.939585,0.00634347,13100.2 
12,46.87,12,11852.9,-0.0649011,32.4596,10.3345,126.693,0.000932328,35.7537,0.0263544,-2.9211,1.167,-3.25208,-4.0536,-6.8258,50.2691,670.496,44.3011,14545.3,10921.2,-3.23763,0.850474,-3.88514,-4.37013,-7.14234,0.781547,616.211,42.0853,14491,0.0392819,0.89324,0.00532143,15686.9 
13,46.89,13,11736.5,-0.0914171,31.9388,10.4916,126.843,0.00330823,108.077,497.168,-0.998897,0.670237,-3.27869,-1.11309,-3.1173,58.6155,628.483,43.447,14652.4,10919.9,-1.36798,0.30115,-4.01686,-1.48218,-3.48639,0.600402,565.185,40.8634,14589.1,0.0359126,0.887684,0.00513318,15737.8 
14,46.91,14,3844.66,-0.0468918,-13.9276,10.7341,128.236,0.0706795,-26.2591,28.4459,1.14595,-2.22736,-3.01238,-0.713302,-2.53541,32.8913,693.079,44.8083,6152.9,4927.14,0.938845,-2.43447,-3.42659,-0.92041,-2.74251,0.600869,657.56,43.3585,6117.38,0.0936744,0.896546,0.0128881,7019.64 
15,46.78,15,6314.74,-0.752749,20.36,10.9297,127.771,1.54926,-1219.33,172.155,-8.5132,0.104103,-6.29135,-3.79505,-4.63018,53.258,2049.65,42.0762,7486.33,68739.3,-8.84855,-0.231248,-6.96205,-4.1304,-4.96554,0.723044,1992.13,39.7287,7428.82,0.204992,0.966277,0.00975533,9718.1 
16,46.95,16,20104.8,0.0150998,47.1228,10.8893,126.665,-0.0318573,-9.87627,1.1592e-10,-2.49384,-0.0264554,-3.83881,-1.46118,1.96121,56.68,505.987,56.1129,22939.3,16714.5,-2.85074,-0.383354,-4.55261,-1.81808,1.60431,0.430957,444.779,53.6146,22878.1,0.0183505,0.825799,0.0042984,24238 
17,46.8,17,5947.93,-0.799043,20.2239,10.8687,127.69,0.378594,-338.745,436.692,-5.55465,-2.56038,-9.5133,-2.49617,-4.31134,38.5269,1557.72,43.2181,7631.98,11330.3,-5.79725,-2.80298,-9.99848,-2.73877,-4.55393,0.61383,1516.12,41.5199,7590.37,0.161116,0.954267,0.00997593,9410.1 
18,46.85,18,12349.3,-0.0018763,32.3777,-10.4492,126.962,0.0023972,10.8696,293.706,-3.17896,1.97828,1.4541,-5.05306,-1.54664,48.0608,1054.94,58.0135,14246.4,11014.4,-3.48158,1.67565,0.848853,-5.35569,-1.84926,1.104,1003.04,55.8952,14194.5,0.0636231,0.911145,0.00720163,15765.3 
19,46.9,19,9518.31,-0.579614,27.2055,10.6303,127.173,-0.429178,-714.891,500,-3.95677,-2.03887,-4.35225,-5.26569,-3.76543,62.6201,553.185,46.1126,12012.7,19402.3,-4.35107,-2.43317,-5.14085,-5.65999,-4.15973,0.763583,485.563,43.3525,11945.1,0.0376159,0.864868,0.00664118,12908.5 
20,46.93,20,16290.1,-0.868717,41.7285,10.8405,126.506,-2.3657,1050.24,41.2169,-4.87104,-6.26639,-1.12167,-5.7798,-6.15595,4.66289,488.173,48.6502,19277.2,95605.8,-4.9004,-6.29575,-1.1804,-5.80916,-6.18531,0.951566,483.138,48.4446,19272.1,0.0235377,0.850721,0.00460919,20526.1 
21,46.82,21,8545.85,-0.396067,24.9332,10.5916,127.283,0.0559371,132.879,500,-4.90024,-5.2025,3.29674,-3.95958,-2.66228,76.1561,1346.32,47.4091,10149.7,8838.73,-5.37978,-5.68204,2.33767,-4.43912,-3.14181,1.14337,1264.08,44.0523,10067.5,0.107725,0.942519,0.00799603,11734.3 
22,46.96,22,16842,-0.0391557,40.8973,10.677,126.362,-0.182918,6.0357,0.00267337,-1.89546,1.53723,-0.69905,1.10034,-2.07919,39.8974,301.877,48.6321,19563.8,14250.7,-2.14668,1.286,-1.2015,0.849117,-2.33041,0.660926,258.792,46.8735,19520.7,0.012587,0.75932,0.00440382,20560.3 
23,46.79,23,19024.2,-0.871805,46.654,11.0088,126.509,1.32601,911.901,2.41356,-5.18407,-1.6545,1.6945,-1.50429,-5.89332,95.7842,1722.08,46.9968,20482.6,56082.9,-5.7872,-2.25763,0.488246,-2.10742,-6.49644,1.03021,1618.64,42.7749,20379.1,0.0709528,0.955798,0.0038516,22813 
24,47,24,19147.4,-0.125017,44.9859,10.9469,126.532,0.43275,-871.074,499.826,-2.4162,-0.829047,-0.62939,-5.80704,0.552418,44.3328,345.856,49.3875,21918.7,28302.4,-2.69535,-1.1082,-1.18769,-6.08619,0.273266,0.890071,297.981,47.4334,21870.8,0.0129312,0.782124,0.00397926,23043.6 
25,46.75,25,23816.2,-0.0394256,52.8102,11.0712,127.027,-0.0552203,26.0942,500,-2.00824,-2.80953,-6.19832,-0.272103,-6.01114,22.5908,22934,69.7264,3428.79,19079.8,-2.15049,-2.95178,-6.48282,-0.414351,-6.15339,0.642876,22909.6,68.7306,3404.39,0.866142,0.994777,0.0358564,26450.2 
26,46.98,26,20391.6,-0.0217752,47.5696,10.7926,126.555,-0.00426734,20.5793,9.50302e-11,-0.27154,0.131443,-1.98138,-0.426189,-5.23123,24.5331,425.258,58.4425,22902.8,16715.8,-0.426019,-0.0230358,-2.29033,-0.580668,-5.38571,0.736918,398.765,57.3611,22876.3,0.0164846,0.798893,0.00459775,24190.1 
27,46.99,27,15281.4,-0.0184628,37.3389,10.9424,126.848,0.00636018,10.2284,500,0.349667,-3.57924,-4.5173,-0.57756,-1.47118,78.072,369.328,47.9728,18129.3,13302.7,-0.141932,-4.07083,-5.50049,-1.06916,-1.96278,0.568426,285.019,44.5316,18045,0.0149602,0.785286,0.0045254,19051.8 
28,46.81,28,17507.5,-0.0273786,43.2868,10.5734,126.642,-0.0212631,44.5937,500,0.230123,-0.823638,-1.23359,0.110244,-2.8762,49.0066,1440.28,53.1857,19171.6,14930.1,-0.0784589,-1.13222,-1.85076,-0.198338,-3.18478,0.712818,1387.36,51.0256,19118.7,0.0652235,0.939529,0.00489231,21270.8 
29,46.76,29,20341.2,-0.200537,48.3138,-10.6485,127.079,0.443475,-369.465,1.58741e-05,-1.19026,-4.48877,-5.17606,-1.56029,-3.54373,51.1417,21165,51.0454,1874,22081.5,-1.51229,-4.8108,-5.82011,-1.88231,-3.86576,0.674695,21109.8,48.7912,1818.77,0.917764,0.995972,0.0470901,23001.3 
30,46.86,30,11364,-0.509439,32.1025,10.2071,127.023,-32.1932,20197.7,33.2468,-5.51444,-7.87032,-6.1836,-1.72984,0.479057,60.2025,912.27,56.6597,13603.8,2.11777e+07,-5.89352,-8.2494,-6.94176,-2.10892,0.0999774,0.699408,847.258,54.0061,13538.8,0.0567579,0.899646,0.00729455,14927.6 
31,46.94,31,11727.2,-0.101562,32.8976,9.93699,126.458,0.0668905,315.415,0.0534255,-4.13128,-2.67772,-8.08711,-1.93071,-6.48036,57.4259,259.947,34.0744,14487,11328.6,-4.49288,-3.03932,-8.8103,-2.2923,-6.84196,0.654183,197.934,31.5432,14425,0.013022,0.781932,0.00401198,15199.9 
32,46.97,32,12237.3,-0.0693757,34.486,10.0698,126.875,0.0975448,-260.414,0.0211117,-4.15386,-5.18239,-3.2417,-0.0445647,-8.11512,69.0572,143.6,28.799,15508.2,12131.6,-4.5887,-5.61723,-4.11137,-0.479399,-8.54995,0.823899,69.0254,25.7552,15433.6,0.00428197,0.604971,0.00306463,16120 
33,46.88,33,2692.94,-0.235818,-12.9315,-10.0958,127.864,0.225447,472.285,0.0116603,-3.23211,-2.60945,-8.42433,-0.897214,-1.79339,104.717,563.817,26.7632,5115.9,7716.09,-3.89148,-3.26882,-9.74308,-1.55659,-2.45276,0.534108,450.734,22.1476,5002.82,0.0797243,0.92082,0.00808907,5653.66 
34,46.77,34,15392,-0.274589,40.8139,9.85544,126.725,0.305267,406.258,0.0167386,-3.83853,-2.67936,-5.45724,-3.97661,-4.65523,47.1638,6828.79,52.5167,11351,17131.4,-4.13551,-2.97634,-6.05119,-4.27359,-4.95221,0.729723,6777.85,50.4379,11300.1,0.365779,0.987145,0.00815519,18529.9 
35,46.84,35,6846.23,-0.256836,21.8916,10.1903,127.089,0.0152528,-7.13853,8.58856,-4.8385,-7.31201,-8.32673,-3.00872,-6.83836,85.5867,914.775,38.7495,9029.39,7265.61,-5.37742,-7.85092,-9.40457,-3.54763,-7.37728,0.71975,822.351,34.9771,8936.96,0.0812857,0.930724,0.00715795,10116.8 
36,46.92,36,7837.23,-0.0431324,23.4457,10.1463,127.188,-0.232787,38.6659,486.933,-3.5111,0.735044,-3.17593,-0.00766959,-0.488807,51.3779,418.086,44.8069,10423.1,8037.02,-3.83461,0.411531,-3.82295,-0.331183,-0.81232,0.544319,362.604,42.5424,10367.7,0.0325352,0.829657,0.00750214,11145 
37,46.83,37,7927.19,-0.78567,25.7221,10.1581,127.174,-0.261437,-341.247,35.8028,-3.88333,-1.31747,-6.38278,2.18806,-2.52371,71.2066,871.654,38.78,10274.2,11410,-4.3317,-1.76584,-7.27952,1.73969,-2.97208,0.501725,794.759,35.6414,10197.3,0.0697162,0.927231,0.00639732,11399.9 
38,46.87,38,10582.7,-0.735604,30.5356,10.2577,126.806,-1.40251,-3008.39,7.04397,-4.09067,-0.554675,-3.96749,-3.98614,-5.08522,54.9659,544.952,30.3639,12983.4,147549,-4.43677,-0.900781,-4.6597,-4.33225,-5.43133,0.764195,485.595,27.9411,12924,0.0348683,0.908517,0.00396675,13926.6 
