cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.84,0,35221.7,0.0475061,58.3346,13.0228,118.592,-0.102324,-50.2486,208.375,2.31557,0.104265,-0.906525,1.0349,-2.15826,-104.167,-219.317,45.42,34521.6,24897.5,2.97148,0.760174,0.405293,1.69081,-1.50235,0.906299,-106.829,50.0113,34634.1,-0.00355802,5.53254,0.00265293,30024.8 
1,47.01,1,31487.6,0.00497957,54.8155,12.2474,119.002,-0.0113734,8.87244,9.70609e-11,3.38245,1.57025,2.25331,-0.360368,4.21509,-72.077,274.311,48.7702,30003.2,21857.8,3.8363,2.0241,3.16101,0.0934819,4.66894,0.770673,352.146,51.9472,30081,0.0132772,0.794816,0.00317106,26522.6 
2,46.97,2,27603.8,0.132592,48.494,12.0543,119.027,-0.0338637,-178.346,320.825,0.850956,1.8012,1.20341,-3.34782,2.94436,-136.685,581.321,47.7896,25822.2,19225.9,1.71163,2.66187,2.92475,-2.48715,3.80503,0.660549,728.926,53.8143,25969.8,0.0312539,0.885585,0.00380266,23322.7 
3,47.05,3,29182.8,0.153335,50.3893,12.2349,118.732,0.135528,-302.464,405.531,2.48667,1.32017,0.188133,-0.548978,-0.441109,-78.0541,58.0765,39.2694,27858.4,21403.8,2.97816,1.81165,1.17111,-0.0574917,0.0503769,0.803301,142.366,42.7098,27942.7,0.00582216,0.655738,0.00280771,24452.5 
4,46.87,4,30952.1,0.116234,54.0751,12.1894,118.956,0.00739862,-148.285,73.5052,-2.62656,3.80745,-4.7109,2.1209,0.482527,-86.3435,268.138,32.6622,29471.7,21493.1,-2.08287,4.35113,-3.62354,2.66458,1.02621,2.5515,361.379,36.468,29565,0.013855,0.849908,0.00226706,26082.9 
5,46.96,5,28556.3,0.187504,53.4609,11.1826,118.848,-0.00397981,-198.856,0.0269329,4.07346,-0.874445,-2.68271,2.41276,-1.00563,-115.733,640.298,48.1468,26495,19487.1,4.8022,-0.145708,-1.22524,3.14149,-0.27689,1.19461,765.276,53.248,26620,0.0319869,0.891452,0.00367124,23924.7 
6,47.09,6,31722.9,0.00673516,55.9628,12.2672,118.992,0.00260638,-28.9698,1.68958e-09,3.95001,-1.07482,4.88761,1.27675,-3.80195,-70.0046,-80.1309,44.9153,31050.8,22350.6,4.39081,-0.634021,5.76921,1.71755,-3.36115,0.26809,-4.53361,48.0009,31126.4,-0.000167444,-0.0570496,0.00283271,27075.5 
7,47.12,7,31980.3,0.0680456,55.0659,12.393,118.721,-0.0409532,-57.1322,500,3.29624,-0.903001,2.43009,-1.98525,-3.71401,-154.584,-101.071,37.7733,30844.9,22291.6,4.26962,0.0703753,4.37684,-1.01187,-2.74063,0.118343,65.8629,44.587,31011.9,0.0024352,0.457731,0.00264147,27046.2 
8,47.06,8,32094.9,0.161628,54.8429,12.3776,118.705,-0.0776131,-47.9584,282.814,-0.144391,-1.2291,-0.896326,1.99079,-0.490539,-29.0523,136.182,56.769,30581.9,22219.1,0.0385434,-1.04616,-0.530457,2.17373,-0.307605,2.61702,167.556,58.0496,30613.3,0.00625182,0.622554,0.00348088,26801.1 
9,46.93,9,28025.7,0.219577,49.5482,11.7837,118.926,0.243106,-105.046,455.811,3.72501,-3.18438,6.13523,-2.33137,-5.26704,-95.3517,1042.84,37.5331,25430,19837.9,4.32541,-2.58397,7.33604,-1.73097,-4.66663,-1.73746,1145.81,41.736,25533,0.0490513,0.940076,0.00300205,23359.5 
10,46.95,10,28686,0.182654,51.6262,11.4934,119.076,-0.0483848,-239.714,4.9456e-09,3.27248,3.17555,2.84726,0.373327,-1.64713,-140.552,796.848,32.1131,26019.2,19693.5,4.1575,4.06057,4.61729,1.25834,-0.76211,0.653658,948.629,38.3082,26170.9,0.0399973,0.933995,0.00268917,23717.3 
11,47.13,11,30299.7,0.0223412,50.7902,12.7252,118.844,-0.0476364,45.8158,500,3.10782,5.29194,6.08955,-0.0429617,-3.6628,-139.647,-86.5747,37.7544,28909.1,21110.7,3.98714,6.17126,7.8482,0.836361,-2.78348,0.511305,64.2292,43.9096,29059.9,0.00253406,0.455297,0.0027757,25346.4 
12,46.85,12,34345.8,0.0186915,57.4723,12.8837,118.779,0.066392,-194.157,499.896,2.64846,-3.18285,3.54375,-6.15978,-4.50875,-103.012,-106.325,41.7387,33223.9,24523.8,3.2971,-2.53422,4.84103,-5.51115,-3.86011,2.285,4.91662,46.2791,33335.2,0.0001695,0.0572331,0.00255087,29006.5 
13,47.04,13,28725.8,0.0135323,50.1204,12.0459,118.677,-0.0110965,-12.4886,500,6.92188,-0.43436,2.14795,-1.12044,-0.311475,-61.302,149.139,31.9775,27036.3,19658.4,7.30788,-0.0483582,2.91995,-0.734437,0.074527,0.693268,215.338,34.6795,27102.5,0.0090499,0.780134,0.00235155,23794.5 
14,46.98,14,27659.9,0.0247324,49.7692,11.5652,118.994,-0.00733808,-132.358,500,4.17073,5.16741,3.03798,1.0265,2.43644,-121.035,487.261,33.2071,25560.2,18768.9,4.93285,5.92953,4.56223,1.78863,3.19857,0.776491,617.965,38.542,25690.9,0.0269043,0.901594,0.00275595,22969 
15,47.03,15,31084,-0.0822409,52.3787,12.6125,118.668,0.0276942,-25.1798,6.05195e-05,7.35232,-1.11696,-1.85272,3.2188,-1.93659,-83.9037,194.675,36.7875,29401.6,21528.4,7.88064,-0.588644,-0.796076,3.74712,-1.40827,1.09011,285.282,40.4857,29492.2,0.0109963,0.801057,0.00252239,25943.5 
16,47,16,29753.1,0.106755,50.5605,12.3653,118.91,-0.0840627,-172.933,499.408,5.93741,0.784001,0.152919,2.31231,-1.19184,-90.9144,400.34,47.7039,27741,20825.4,6.50987,1.35646,1.29785,2.88478,-0.619373,0.886449,498.518,51.7111,27839.2,0.0201677,0.846362,0.00341003,24718.6 
17,46.86,17,35331.8,0.0314324,59.8474,12.6561,119.137,0.119174,24.5702,1.3398e-11,2.64391,2.42281,2.32061,1.36059,-2.61384,-173.265,-49.8683,39.0752,34212.2,24752.2,3.73491,3.51382,4.50263,2.45159,-1.52283,0.644907,137.239,46.7122,34399.3,0.0045648,0.626704,0.00249523,30064.7 
18,47.07,18,29385.9,-0.00410567,51.5426,12.2088,118.929,-0.00592486,-32.7524,1.84323e-12,7.23785,4.40004,2.44443,-3.72416,-8.44612,-17.425,18.4225,43.8194,28212.1,20491.3,7.34757,4.50976,2.66387,-3.61444,-8.33639,-0.0363764,37.2397,44.5874,28231,0.00151392,0.323071,0.00290094,24598.2 
