cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,47.01,0,35087.5,-0.207813,58.5958,14.2641,126.153,0.304572,-27.5974,3.97162e-09,-2.24032,-1.35784,-5.48289,-2.96458,-6.97892,17.0562,349.413,13.9586,36358.1,27482.2,-2.34772,-1.46524,-5.69769,-3.07198,-7.08632,0.710321,328.819,13.5626,36337.5,0.0101783,0.932678,0.000687075,32305.8 
1,47.02,1,33843.9,-0.686295,62.4181,13.0245,127.285,0.885357,-398.205,44.6586,-3.62126,-3.18505,-3.32941,0.354436,-8.18292,-39.7225,240.156,12.2142,35421.1,37941.6,-3.37114,-2.93492,-2.82917,0.604558,-7.9328,0.828155,288.116,13.1365,35469.1,0.00914629,0.926106,0.000681784,31500.9 
2,46.89,2,36469.1,-0.0211475,62.5985,13.5811,128.047,0.0770431,-155.226,499.978,-1.05095,2.76219,-0.294096,-4.02788,-3.3382,20.1602,1369.32,18.4164,36448.7,28064.8,-1.17789,2.63525,-0.547982,-4.15483,-3.46514,0.918341,1344.97,17.9482,36424.4,0.0402706,0.97718,0.000906881,33398.4 
3,47.05,3,37021.6,-0.342633,61.6353,-14.2641,125.722,0.377209,-171.23,500,-3.44735,-3.96162,-14.3796,-4.31358,-8.45584,27.4004,250.764,9.7424,38463.6,30722.6,-3.61988,-4.13415,-14.7247,-4.48611,-8.62837,0.586306,217.681,9.10618,38430.5,0.00639552,0.931786,0.0004363,34036.5 
4,46.97,4,35199.8,-0.0688391,61.5436,13.3945,126.718,0.0355701,-29.5651,500,-3.38065,1.1124,-2.38981,-3.49779,-2.76134,-16.2953,584.986,12.1569,36014.8,26869.5,-3.27804,1.21501,-2.18459,-3.39519,-2.65873,0.787935,604.661,12.5353,36034.5,0.0187115,0.964991,0.000640403,32315 
5,47,5,34688.8,0.0796913,59.6718,13.6793,127.562,-0.151081,14.9085,500,-4.4101,-0.943084,-5.25056,-6.69844,-1.39611,-22.8258,375.901,17.4473,36076.4,26645.5,-4.26637,-0.799356,-4.96311,-6.55471,-1.25238,0.721735,403.461,17.9772,36103.9,0.0125396,0.927665,0.0009164,32174.9 
6,46.91,6,33368.3,0.160509,59.0122,13.2014,126.974,-0.0707567,71.1368,4.85087e-12,-2.85956,-2.0191,-6.13404,-7.39177,-6.62026,-70.9426,756.987,10.3182,34140,25524.3,-2.41285,-1.5724,-5.24063,-6.94506,-6.17355,0.765462,842.643,11.9654,34225.6,0.0272161,0.975753,0.000643594,30961.2 
7,47.07,7,33316.4,-0.598406,58.5539,13.575,127.02,2.16403,6.78266,500,-0.661576,2.98762,1.61774,-2.20168,-1.77753,-39.3561,195.369,10.3686,34509.2,26353.3,-0.413762,3.23544,2.11337,-1.95386,-1.52972,-0.456026,242.888,11.2824,34556.7,0.00792383,0.924822,0.000601066,30652.8 
8,46.87,8,31840.6,-0.0294116,61.1731,-12.1041,127.262,-0.0561729,-320.045,0.849973,-4.3718,-1.35574,-2.42625,-6.70019,-1.75999,0.150348,10850,41.8511,22359,24689.1,-4.37274,-1.35669,-2.42815,-6.70114,-1.76094,0.853899,10849.8,41.8476,22358.8,0.355433,0.993296,0.00343591,30525.6 
9,46.95,9,31756.8,-0.565323,56.643,13.3099,127.493,-0.179763,-796.204,407.452,-2.76968,-0.163307,-8.91491,-4.50273,-2.28227,-4.79641,605.601,13.4533,32348.1,29201.7,-2.73948,-0.133105,-8.85451,-4.47253,-2.25206,0.520125,611.393,13.5646,32353.9,0.0210225,0.962625,0.000771722,29082.8 
