cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,3,10,32526.5,-0.0290606,67.0817,10.7036,118.028,-0.00464966,87.4152,500,-1.4141,-0.0180235,-0.941821,-4.28385,-1.48951,-220.066,98.1039,-12.4399,31890,23387,-0.0284025,1.36767,1.82957,-2.89815,-0.103808,-9.96324,406.768,-1.00793,32198.6,0.0124755,1.00436,-5.76676e-05,32605.4,-7.88852e-05,-0.0191178,8.0302,10.1931,114.799,76.0186,2.96462,10.9524,12.3584,117.689,139.17,-2.89025,-63.1518 
11,4,11,32010.6,0.104013,62.4837,11.2997,117.956,0.0601894,-50.1578,491.656,-2.9734,-3.01416,-0.89621,-2.60898,-4.023,-39.0921,303.843,-1.45363,31081.4,23082.4,-2.72725,-2.768,-0.403904,-2.36283,-3.77684,0.96645,358.674,0.577127,31136.2,0.0113883,0.997192,3.41433e-05,31494.9,0.000120257,-0.0205115,-6.95756,8.40092,109.513,79.5673,2.70518,11.6409,12.443,117.594,138.971,-8.08092,-59.4041 
12,5,12,35020.9,-0.0922573,64.4855,11.9587,118.151,0.181797,691.986,481.116,1.28951,-1.17804,1.61271,1.38933,0.172068,-101.496,398.163,16.9179,33826.3,29199.2,1.9286,-0.53895,2.8909,2.02842,0.811159,0.593982,540.52,22.1904,33968.7,0.0156631,0.932972,0.00120193,34509.2,0.000267846,-0.0253538,0.0770915,2.55308,110.029,73.6005,2.73391,12.3579,12.5942,117.725,138.776,-7.69575,-65.1753 
13,6,13,31835,-0.0390569,55.4793,12.579,117.77,0.0449311,-126.267,4.38042e-10,-8.09417,1.79417,-0.979365,-2.41724,-3.97255,-257.651,569.277,19.0228,30323.4,22902.7,-6.47181,3.41653,2.26535,-0.794884,-2.35019,1.57569,930.658,32.4073,30684.8,0.0294368,0.942562,0.00194174,31615.4,-0.000683764,0.0347112,-8.07293,114.364,124.034,108,2.38771,12.9042,12.117,117.082,138.358,6.95225,-30.3577 
14,7,14,28013.7,-0.112207,56.5428,10.9839,117.994,-0.0513236,297.454,499.992,-2.66413,2.1092,-2.09236,-5.10871,-2.50491,-8.4724,465.443,3.68045,26811.3,20714.5,-2.61078,2.16255,-1.98567,-5.05536,-2.45156,0.800251,477.327,4.12057,26823.2,0.0174842,0.985118,0.000282904,27300.5,0.000173141,0.0472224,9.5739,15.7312,123.41,102.148,2.47046,11.2229,12.0391,117.573,138.874,5.83677,-36.7253 
15,8,15,31245.3,0.0074392,57.8986,11.8372,117.887,0.00228468,-10.7296,7.41432e-11,-5.03636,-2.76857,-1.68352,-2.80031,-6.02529,-151.303,700.147,21.2901,29700.5,22311.4,-4.08364,-1.81585,0.22192,-1.84759,-5.07258,1.01762,912.365,29.15,29912.8,0.0295981,0.947048,0.00179192,30825.1,0.000158253,0.0581516,10.6989,-17.5752,122.476,98.7794,2.51874,12.1545,12.0787,117.402,139.219,5.07404,-40.4397 
16,9,16,31217.5,-0.123232,62.7578,11.0276,117.981,0.121864,486.224,142.791,-3.02865,-3.51305,1.25971,-1.26677,-2.34583,-64.9632,451.806,-2.01405,29914.1,24457.9,-2.61959,-3.104,2.07783,-0.857714,-1.93677,1.32263,542.923,1.36067,30005.2,0.0177727,0.995633,8.35281e-05,30548.2,-0.000554759,0.0548365,-4.22367,109.868,124.128,108,2.66913,11.3099,12.2223,117.447,138.786,6.68023,-30.7856 
17,10,17,28727.1,0.00351936,57.8986,10.8917,117.847,-0.0590862,-51.2015,499.929,-3.27885,-1.37835,-6.04469,0.420053,-4.33923,-25.7381,653.955,5.71497,27214.8,20627.1,-3.11679,-1.21629,-5.72056,0.582119,-4.17716,0.580871,690.055,7.05201,27250.9,0.0246969,0.98243,0.000476474,27941,0.000198721,0.0548038,9.58072,18.3705,122.771,97.1181,2.56039,11.1227,11.9265,117.405,138.092,5.36587,-40.9737 
18,2,18,32446.2,-0.140833,66.4274,10.8502,117.988,-0.00767372,112.265,484.814,-0.879264,-1.7422,-3.52188,-2.58431,-2.78196,-108.162,157.532,5.44483,31523.4,23490.9,-0.1982,-1.06114,-2.15975,-1.90325,-2.1009,0.709055,309.239,11.0636,31675.1,0.00966847,0.94108,0.000643005,31984.3,-7.15388e-05,-0.0148605,-6.3197,13.1818,110.774,81.4189,2.90112,11.1521,12.3591,117.656,138.396,-6.88204,-56.9771 
19,3,19,32185,-0.1016,62.2486,11.4193,117.902,0.0495116,175.466,1.65704e-09,-3.59338,-1.12176,3.70107,-3.60071,1.01592,-203.615,199.511,3.43584,31224.7,23422.9,-2.31127,0.160345,6.26529,-2.3186,2.29803,-0.530436,485.1,14.0132,31510.3,0.0151616,0.95188,0.000818548,31995.4,0.00015502,-0.0159284,7.94371,10.7528,108.714,82.1257,2.74791,11.7555,12.1857,117.457,138.669,-8.74287,-56.5437 
20,4,20,30706.4,-0.0584686,60.1987,11.2749,118.063,0.00292639,36.6392,0.00333262,-0.602121,-2.41204,-4.53406,-2.04755,-2.132,-206.814,201.82,3.39833,29695.8,22098.5,0.700132,-1.10979,-1.92955,-0.745302,-0.829744,0.507044,491.896,14.1419,29985.9,0.0161395,0.952098,0.000868018,30477.8,0.00033622,-0.0133345,10.8084,7.64966,111.442,77.4753,2.5848,11.5578,12.4771,117.678,138.602,-6.23647,-61.127 
21,5,21,29358.9,-0.0283623,57.195,11.265,118.029,0.00101553,23.3936,500,-3.84959,-1.75773,-5.156,-6.14445,0.510299,-88.6171,342.735,4.08405,28093.5,20975,-3.29159,-1.19973,-4.04,-5.58645,1.0683,0.690409,467.029,8.68753,28217.8,0.0162814,0.968473,0.000566815,28684.9,0.000799868,-0.0158041,-9.41723,4.0408,111.747,73.9801,2.54054,11.4453,12.0125,117.548,138.965,-5.80116,-64.9849 
22,6,22,31649.4,-0.0766665,62.4856,11.1412,117.971,-0.027796,-1.02475,37.3585,-0.533422,1.49631,-5.32148,-4.70864,-1.58964,-118.98,387.477,-3.63664,30342.2,22663.5,0.215763,2.24549,-3.82311,-3.95945,-0.84046,0.379544,554.358,2.54413,30509.1,0.017846,0.992033,0.000153588,31063.4,0.000483061,0.0391404,-0.437854,-0.770234,109.443,67.1501,2.71793,11.376,12.3272,117.554,138.71,-8.11072,-71.5596 
23,7,23,33637,0.00200726,66.3135,11.119,117.669,-0.0340356,-38.2608,500,-2.4187,-0.735802,-3.80979,-2.3151,-0.553881,-101.174,252.543,0.87484,32577.6,24045.2,-1.78163,-0.0987356,-2.53565,-1.67803,0.0831854,0.578155,394.45,6.13064,32719.5,0.0119119,0.973521,0.000345035,33114,0.000178128,-0.0233459,9.70681,7.4606,110.095,76.4468,2.94843,11.4635,12.173,117.278,138.183,-7.18277,-61.736 
24,8,24,29076,-0.128088,59.1665,10.9412,117.956,0.0104406,19.0575,4.42808e-07,0.802285,-1.57421,-1.64673,-1.48725,-1.2289,-80.0549,433.68,9.91007,27893.3,21080,1.30637,-1.07013,-0.63856,-0.983161,-0.724811,0.697407,545.965,14.0688,28005.6,0.0191221,0.956851,0.000924537,28551.5,-0.000807692,0.0351267,4.95866,10234.3,123.987,94.2222,2.56873,11.1824,12.053,117.374,138.39,6.61385,-44.1678 
25,9,25,26843.8,-0.060197,51.6509,11.4212,117.821,0.111438,2.43801,154.041,-6.96716,0.0328997,-1.05361,0.858815,-2.09251,-63.2628,647.435,9.59485,25444.2,19212.5,-6.56881,0.431249,-0.256915,1.25716,-1.69416,0.962392,736.168,12.8812,25533,0.028024,0.970289,0.000928468,26269.1,0.000192337,0.0525966,-10.4182,-18.617,123.945,99.2605,2.23148,11.7046,12.1025,117.266,138.94,6.6784,-39.6795 
26,10,26,29771.8,-0.087532,61.8862,10.696,117.84,0.0345383,164.976,500,-4.30807,-1.77342,-5.45421,-3.39138,-1.05862,-48.1571,443.657,-0.246508,28716.8,21733.6,-4.00484,-1.47019,-4.84775,-3.08814,-0.755384,0.657797,511.202,2.25516,28784.4,0.0174498,0.992339,0.000144302,29295.6,-0.000289033,0.0545441,-9.46387,16.23,124.247,100.722,2.7727,10.8883,11.9407,117.431,139.46,6.81588,-38.7382 
27,10,27,29035.8,-0.00911905,55.0953,11.6257,117.89,-0.0166988,-29.8488,500,0.14715,-1.91712,-4.3326,-4.53016,-3.18536,-65.0423,758.887,13.2037,27481.8,20867.3,0.556704,-1.50757,-3.51349,-4.1206,-2.77581,0.690735,850.116,16.5825,27573,0.0299093,0.966991,0.00110662,28423.2,8.19387e-05,0.0613109,10.0043,18.341,123.248,97.1898,2.38949,11.8276,12.1523,117.387,138.569,5.8613,-41.3794 
28,10,28,31155.7,0.02467,61.9796,11.1308,117.889,-0.0380398,-1.7006,500,-4.26869,1.47517,-1.88873,-3.55178,-0.13408,-82.9756,596.648,2.45998,29867.3,22460.1,-3.74622,1.99765,-0.84378,-3.0293,0.388395,0.838766,713.03,6.7704,29983.7,0.0232282,0.983655,0.000415779,30696.7,-0.000219692,0.0562288,-10.7226,16.289,123.287,96.9276,2.65621,11.4348,12.3478,117.507,138.962,5.78009,-42.034 
29,2,29,31229,-0.101674,63.7096,10.8624,117.926,0.079976,21.5366,3.73902,-2.80508,0.13998,1.46245,-2.85112,-0.447797,-39.6526,127.077,1.48456,30318.6,22584.1,-2.5554,0.389662,1.96182,-2.60143,-0.198115,1.65318,182.693,3.54444,30374.2,0.00597879,0.967163,0.000214913,30556.9,0.000109497,-0.0185769,8.87879,9.71526,109.323,81.3964,2.85979,11.0623,12.1005,117.564,138.787,-8.24038,-57.391 
30,3,30,30265.4,-0.0763964,57.6135,11.6188,117.891,0.0685716,32.8993,500,1.05985,-0.689048,-5.49781,-4.20825,-5.91188,-76.1713,239.059,8.38892,29274.5,21864.7,1.53948,-0.209418,-4.53855,-3.72861,-5.43225,0.633081,345.897,12.3459,29381.4,0.0116357,0.941211,0.000773442,29727.3,0.000197123,-0.0149733,8.38702,8.11127,108.079,79.1509,2.56153,11.9551,12.0559,117.453,139.612,-9.37417,-60.4613 
31,4,31,28486.8,0.0265677,58.0327,10.789,117.611,-0.0781074,80.9681,500,-2.82092,0.748585,-1.13616,-3.49039,-4.73583,-91.8192,171.991,-7.59904,27551.6,20588,-2.24276,1.32675,0.0201661,-2.91223,-4.15767,1.00253,300.776,-2.82921,27680.3,0.0107493,1.01674,-0.000188317,27981.1,0.000322136,-0.0180609,8.49534,8.83124,113.026,76.731,2.63303,11.0624,11.8784,117.247,138.902,-4.22064,-62.1705 
32,5,32,32329.2,-0.0639582,65.0472,11.0109,117.866,0.0432177,-78.9289,6.41958e-12,-3.22506,-2.54595,5.65491,-2.82769,-1.9338,-132.737,189.771,4.91508,31520.3,23426.6,-2.38925,-1.71014,7.32653,-1.99188,-1.09799,-52.3748,375.948,11.8105,31706.5,0.0117182,0.947888,0.000685706,32082.4,-9.43969e-05,-0.520459,1.50636,-0.142099,110.371,72.7669,2.89636,11.2733,12.1763,117.488,139.064,-7.11642,-66.297 
33,6,33,31767.6,-0.120971,64.6286,10.8893,117.978,0.0882598,-59.9446,428.427,-2.63564,-2.65164,-2.79409,-3.38494,-1.39391,-69.3774,320.971,-1.10462,30640.9,23081.9,-2.19878,-2.21479,-1.92038,-2.94809,-0.957056,0.812446,418.279,2.4994,30738.2,0.0134251,0.989651,0.000149764,31156.5,0.000254923,-0.021814,5.38021,8.63383,107.953,82.3234,2.85378,11.1402,12.1663,117.579,138.9,-9.62647,-56.5764 
34,7,34,29931.9,-0.11209,62.2693,10.6453,117.755,0.0166491,202.766,493.813,1.35703,0.615264,5.40458,-2.52136,0.349136,-144.302,231.877,-6.18818,28878.7,21688.8,2.26567,1.5239,7.22185,-1.61273,1.25777,0.322303,434.275,1.30805,29081.1,0.0147135,0.994757,8.28498e-05,29515.4,0.000278216,-0.0182816,8.82583,7.73161,110.362,78.2061,2.79188,10.8824,11.9872,117.352,138.325,-6.98945,-60.1185 
35,8,35,31500,-0.0658281,64.4698,-10.7922,118.032,-0.0118196,-31.4002,500,-3.68196,2.31497,-1.08278,-2.37783,-0.913737,-70.2536,305.076,21.1442,30321.1,22661.8,-3.23959,2.75734,-0.198045,-1.93546,-0.471369,0.935848,403.614,24.7938,30419.6,0.0130945,0.902933,0.00149917,30823.3,0.000395434,-0.0172115,8.56747,5.44641,113.417,75.9524,2.86003,11.0324,12.0857,117.673,139.708,-4.25665,-63.7553 
36,9,36,29823.1,-0.122149,59.4759,11.1248,117.703,-0.0557214,82.7533,187.768,0.381611,0.0812974,0.0892611,-1.0443,0.131864,-103.943,225.602,5.52113,28971.1,21689.2,1.03612,0.735801,1.39827,-0.389798,0.786368,0.607972,371.393,10.9208,29116.8,0.0125946,0.95106,0.000690437,29488.2,0.000787938,-0.0472693,-9.75622,22.6558,92.6333,108,2.60807,11.432,12.2417,117.299,138.722,-24.6656,-30.7224 
37,10,37,28884.8,0.0283026,60.2432,10.5332,117.828,0.0214671,-69.5707,500,-0.90385,-2.59514,-2.5752,0.321811,-3.46457,-99.8128,249.089,2.83462,27760.4,20705.4,-0.275356,-1.96664,-1.31821,0.950306,-2.83608,0.757948,389.086,8.0197,27900.4,0.0137538,0.965185,0.000529216,28289.4,0.000393356,-0.0230281,8.07264,3.78551,112.185,76.8205,2.71186,10.8049,11.9185,117.467,139.926,-5.28227,-63.1058 
38,2,38,30293.2,-0.115933,63.5333,10.5639,117.885,-0.0355874,94.9518,60.8227,1.828,-1.15437,-6.40779,-1.77127,0.302684,-201.046,-8.94841,-6.26799,29572.2,21958.5,3.09393,0.111562,-3.87593,-0.505338,1.56862,10.8664,273.038,4.17596,29854.2,0.00906283,0.973932,0.000257604,30127.2,-2.22773e-05,-0.0229644,7.44008,14.294,114.892,74.4939,2.88413,10.841,11.9615,117.563,139.495,-2.67136,-65.0008 
39,3,39,31639.7,-0.129328,64.4926,10.8839,117.698,-0.0121221,61.9411,48.5488,0.352754,0.0238245,-4.23185,-0.790046,-3.35328,-110.353,154.485,-10.2724,30887.7,22874.5,1.04762,0.718688,-2.84212,-0.0951817,-2.65841,0.257817,309.266,-4.53978,31042.5,0.0098644,1.02637,-0.00026947,31351.7,2.18586e-05,-0.0225994,10.0436,7.75134,113.734,76.6998,2.83995,11.1791,12.2591,117.372,139.43,-3.63797,-62.7305 
40,4,40,33922.2,0.00232095,67.9386,11.0149,117.987,-0.0410638,-13.385,3.02417e-10,-1.69834,-3.09645,-5.20569,-0.456016,0.0612043,-72.6869,239.27,12.7917,32961.3,24378.8,-1.24065,-2.63876,-4.29031,0.00167375,0.518894,0.439113,341.22,16.5676,33063.3,0.0102148,0.921685,0.000922206,33404.5,2.08817e-05,-0.0163911,7.70769,9.84707,109.343,80.4031,2.92449,11.3581,12.5441,117.648,139.326,-8.30509,-58.9227 
41,5,41,31523.7,-0.186398,65.9539,-10.6945,117.788,-0.0332009,82.1549,494.219,-0.19409,-2.1376,0.284252,-0.624219,-2.46787,-82.0237,87.5189,0.126573,30894.9,23050,0.322391,-1.62112,1.31721,-0.107738,-1.95139,1.64549,202.565,4.38754,31009.9,0.00648987,0.963479,0.000260569,31212.5,-0.000316003,-0.0250087,8.11113,8.28257,113.029,76.6736,2.87767,11.0067,12.3886,117.476,139.531,-4.447,-62.8572 
42,6,42,32136.2,-0.100052,64.4646,11.0042,117.929,-0.1836,169.154,380.181,1.20566,1.91102,-0.989879,0.700777,-1.64075,-51.8211,271.013,2.12724,30998,24103.8,1.53197,2.23732,-0.337272,1.02708,-1.31445,1.10725,343.697,4.81925,31070.7,0.0109407,0.97605,0.000285639,31414.4,0.000107094,0.00518699,-0.0325216,-1.91049,103.72,77.1898,2.89866,11.2886,11.9903,117.513,139.118,-13.7932,-61.9285 
43,7,43,31970.2,-0.0256036,67.7258,10.4605,117.703,0.0617617,-31.338,500,-4.20764,0.266554,-0.155467,1.02887,-1.86657,-47.0962,209.528,-4.65147,31178.3,23125.2,-3.91109,0.563106,0.437637,1.32542,-1.57002,1.13871,275.585,-2.20491,31244.3,0.00874319,1.0142,-0.000130014,31519.9,-0.000573341,0.0498243,9.46779,12.1854,125.647,105.447,3.00218,10.7386,12.2216,117.343,139.382,8.30343,-33.9345 
44,8,44,31691.9,-0.0319708,61.1221,11.4942,117.876,-0.041147,-59.0484,500,-1.0073,-0.509823,-2.1303,-0.710229,-1.07574,-64.3492,518.253,-7.08097,30639.6,22949.3,-0.602113,-0.104633,-1.31992,-0.305039,-0.670547,0.560356,608.509,-3.73815,30729.8,0.0194174,1.01087,-0.000224134,31338.3,0.000304593,0.000933038,977.161,-2.83037,104.457,68.6958,2.64947,11.8081,12.2696,117.448,139.433,-12.9916,-70.737 
45,9,45,32535.6,-0.128822,66.5524,10.8385,117.822,0.0374394,-109.908,13.0613,-2.03152,-2.22027,0.37977,2.2298,4.29181,-99.6896,334.92,5.9903,31552.2,23615.7,-1.4038,-1.59255,1.63521,2.85752,4.91953,0.745132,474.745,11.169,31692,0.0147589,0.960457,0.000648779,32166.7,0.000322025,-0.0366129,2.4931,75.7434,104.758,108,2.91936,11.2102,12.2492,117.428,138.592,-12.6697,-30.5917 
46,10,46,29637.2,-0.143876,58.5501,11.2738,117.763,-0.015341,64.2853,5.92947,-0.236641,-0.685549,-2.58837,-1.25289,-2.84933,-33.6602,719.962,5.30831,28320.6,21519.9,-0.0246922,-0.473599,-2.16447,-1.04094,-2.63738,0.658659,767.174,7.05689,28367.8,0.0263317,0.984158,0.00045804,29135,-9.20105e-05,0.0668719,9.83964,17.0288,122,95.8826,2.48595,11.5393,12.3153,117.278,139.885,4.72243,-44.0024 
47,2,47,30895.4,0.0775029,65.4343,10.442,117.683,-0.000561571,-88.8243,1.7681e-12,-0.667561,0.494955,-1.40768,-1.43532,-3.91741,-37.5798,42.4926,-2.77531,30322.3,22244.2,-0.430932,0.731585,-0.934424,-1.19869,-3.68078,0.830513,95.2019,-0.823118,30375,0.00312443,1.01536,-4.99209e-05,30470.2,-0.000191603,-0.0257763,8.11885,10.6955,114.127,78.4393,2.98849,10.7466,11.9418,117.391,139.536,-3.26415,-61.0962 
48,3,48,33667.8,0.0395142,68.4115,10.9124,117.945,-0.0400259,-46.2305,500,0.00788112,-0.381457,4.51756,0.330192,-4.69126,-43.0614,136.872,9.87835,32966.8,24362.4,0.279027,-0.11031,5.05985,0.601338,-4.42011,-2.58907,197.27,12.1153,33027.2,0.00593748,0.902954,0.00067528,33224.5,-0.000218664,-0.0264661,7.10207,9.39212,111.256,77.535,3.01861,11.2274,12.316,117.591,139.274,-6.33511,-61.7386 
49,4,49,31164.5,-0.0808226,62.1924,11.0309,117.748,0.0501319,243.034,109.581,0.146719,1.27957,-4.02317,0.448016,-2.82723,-8.41902,227.641,-2.01187,30281.7,22729.3,0.199731,1.33258,-3.91715,0.501028,-2.77421,0.159053,239.45,-1.57452,30293.5,0.00784235,1.01164,-9.57537e-05,30532.9,0.000179664,-0.021798,9.58118,7.95474,110.794,79.0373,2.72563,11.292,12.382,117.399,139.356,-6.60444,-60.3185 
