cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.7753,0,28863.2,-0.737902,54.9726,12.927,129.161,0.200712,121.579,6.50536,-3.40235,-4.4589,-10.0835,-7.23005,-6.5854,-49.9865,144.873,17.8656,31060.8,23927.8,-3.0876,-4.14415,-9.45398,-6.9153,-6.27065,0.683514,205.227,19.0263,31121.2,0.00743794,0.860407,0.00112493,27591.9 
1,46.9953,1,31789.7,-0.051189,57.8436,-12.9241,129.23,0.0135407,29.6979,500,0.627311,-3.8978,-12.5809,0.362217,-6.52519,-58.8786,748.423,23.9004,33232.9,24349.1,0.998054,-3.52706,-11.8394,0.73296,-6.15445,0.401745,819.513,25.2675,33304,0.0272019,0.948806,0.00139564,30127 
2,46.9353,2,29921.9,0.0117602,55.5301,12.7871,129.155,-0.0771433,-150.553,474.382,-2.05198,-6.42307,-2.9803,-6.89529,-7.52058,-15.5981,1509.23,28.0204,30547.3,23493.3,-1.95377,-6.32485,-2.78386,-6.79707,-7.42236,0.889887,1528.06,28.3826,30566.1,0.0537554,0.968518,0.00170759,28426.2 
3,47.0353,3,28874,-0.613109,55.3108,12.614,129.521,1.35919,99.5297,213.008,-3.42788,-4.22611,-11.154,-3.91813,-3.06623,-82.3167,539.08,19.4736,30570,27115.9,-2.90955,-3.70778,-10.1174,-3.39981,-2.54791,0.553955,638.469,21.3849,30669.4,0.0231099,0.944631,0.0012828,27627.5 
4,46.9053,4,31495.1,-0.571089,56.2483,-13.3847,128.509,-2.36061,-6243.32,491.925,-1.46844,-7.14662,-11.9501,-6.18857,-5.86422,-161.302,2325.86,35.8437,31389.2,504280,-0.452766,-6.13095,-9.91872,-5.17289,-4.84855,0.626046,2520.61,39.589,31583.9,0.0831488,0.97325,0.00230367,30314.5 
5,46.9753,5,31671.4,-0.0978923,57.9022,12.9518,129.137,0.0160279,17.3638,500,-5.60938,-6.85128,-10.0852,-7.98542,-6.33245,-132.461,882.999,27.4667,33133.6,24422,-4.77531,-6.01721,-8.41709,-7.15135,-5.49838,0.735805,1042.93,30.5423,33293.5,0.0343734,0.95125,0.00168703,30341.2 
6,47.1253,6,30589,-0.733936,57.5335,12.9954,128.695,-1.54265,1159.26,387.154,-0.794893,-5.04645,-11.4662,-7.02208,-6.24264,-174.149,351.322,20.439,32598.4,82555.2,0.301674,-3.94989,-9.2731,-5.92552,-5.14607,0.613507,561.588,24.4826,32808.7,0.0190801,0.929116,0.00137274,29433.3 
7,46.9153,7,31680.3,-0.271027,54.9723,13.6778,129.176,-0.732691,214.945,0.397479,0.248097,-1.37165,-8.9155,-6.62784,-9.30348,-108.776,2256.3,31.5681,31729.7,29603.7,0.933028,-0.686715,-7.54564,-5.94291,-8.61855,0.654832,2387.64,34.0937,31861.1,0.0784752,0.97562,0.00196731,30425.4 
9,46.9253,9,28112.4,-0.680449,53.5583,12.8457,129.929,-0.336032,-99.1321,500,-3.6955,-5.26611,-8.35831,-1.87332,-3.0128,-103.32,1572.62,30.2519,28891.4,23480.9,-3.04492,-4.61553,-7.05715,-1.22274,-2.36222,0.614417,1697.37,32.6509,29016.2,0.0623308,0.967433,0.00206857,27231.6 
10,47.0953,10,28633.9,0.0329016,53.4452,12.7212,129.166,-0.0775962,20.491,2.22751e-12,0.341085,-8.11169,-15.6004,-4.68393,-7.7206,-67.5039,434.846,18.0702,30589.9,22184.3,0.766139,-7.68664,-14.7503,-4.25888,-7.29555,0.556051,516.351,19.6376,30671.4,0.0187715,0.937598,0.00117804,27507.2 
11,47.0553,11,29257,-0.239327,54.682,-12.8578,129.709,0.0746646,65.8342,499.897,-3.44361,-5.58785,-9.82789,-1.42402,-5.01826,-102.488,621.929,32.8477,30993.1,23047.9,-2.79827,-4.94251,-8.53721,-0.77868,-4.37292,0.601616,745.672,35.2274,31116.8,0.0265095,0.923639,0.00208111,28128.5 
12,47.0053,12,28654.6,0.00147107,54.4291,12.6131,127.718,-0.102948,22.0327,4.39137e-11,-8.4624,-5.40982,-11.1708,-5.67729,-4.81358,-151.08,535.768,19.6707,30785.4,22422.3,-7.51109,-4.45851,-9.26821,-4.72598,-3.86227,0.689258,718.181,23.1787,30967.9,0.0256769,0.94654,0.00137687,27969.9 
