cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.8,0,26598.3,0.0644265,60.313,10.9438,126.065,0.00015266,-77.3097,0.0323496,0.415821,1.73532,0.32433,-0.848447,-0.127753,137.989,1102.22,17.0855,28963.9,21487.3,-0.453061,0.86644,-1.41344,-1.71733,-0.996636,0.619433,935.613,13.8815,28797.3,0.0356055,0.974693,0.000887186,26277.2 
1,46.81,1,24749.4,-0.691601,56.9585,11.1853,125.828,0.598758,574.214,499.992,2.49182,4.18809,1.69788,-1.33252,-5.83343,130.131,901.886,20.0142,27161.5,31932.1,1.67242,3.36869,0.0590712,-2.15193,-6.65284,1.01595,744.765,16.9927,27004.4,0.0303879,0.961605,0.00115781,24508.6 
2,46.82,2,23032.2,-0.172501,53.3592,10.9165,126.078,0.12157,264.795,0.00175254,2.01272,-1.70939,-1.63699,-0.303876,-0.609777,86.4275,932.991,19.4129,25268.8,20010,1.46851,-2.2536,-2.72541,-0.848087,-1.15399,0.505602,828.639,17.4061,25164.5,0.0360696,0.964544,0.00127255,22973.4 
3,46.83,3,26681.3,-0.884901,57.7128,11.7809,126.032,1.29764,-168.499,364.665,2.38976,3.8391,-1.20885,-0.464421,0.17043,128.364,1008.48,26.047,28888.8,29251,1.58149,3.03083,-2.8254,-1.27269,-0.637844,-21.855,853.494,23.0665,28733.8,0.0326518,0.95484,0.0014766,26139.2 
4,46.84,4,26636,-0.535656,57.386,11.6752,125.945,0.87746,-180.838,500,0.713835,6.06963,-1.80497,-4.89443,-2.84221,133.79,779.284,20.7257,29143.3,26975.9,-0.128608,5.22718,-3.48986,-5.73687,-3.68465,0.553316,617.746,17.6192,28981.8,0.0236487,0.95246,0.00111864,26121.7 
5,46.85,5,24595.7,0.0237492,55.7658,11.1764,126.016,-0.0932288,0.745585,0.00117323,0.612756,-0.601507,2.94562,1.65201,2.87346,154.71,660.745,16.9257,27511.1,20291.4,-0.361411,-1.57567,0.997289,0.677839,1.89929,0.390907,473.949,13.3334,27324.3,0.0193296,0.953078,0.000898083,24519.3 
6,46.86,6,22992.6,-0.190468,53.1605,11.0783,125.927,0.225702,-72.8789,1.2919e-08,0.960192,-2.27443,3.40677,-1.39938,0.776997,145.258,611.963,21.9872,25931.1,19707.1,0.045543,-3.18908,1.57747,-2.31403,-0.137651,1.39263,436.579,18.6144,25755.7,0.0188982,0.930566,0.00132958,23101.6 
7,46.87,7,25786.3,-0.0209466,57.4578,11.2736,126.116,0.0351166,9.11686,500,3.68041,-2.07752,-1.4296,0.816787,-0.346393,86.7104,583.788,20.2464,28670.8,21097,3.13441,-2.62351,-2.52158,0.270795,-0.892385,0.0420499,479.094,18.233,28566.1,0.018702,0.937558,0.00117439,25617.2 
8,46.88,8,23657.3,-0.00247205,54.3094,10.9812,125.952,-0.0349299,-26.9412,2.5625e-11,1.30234,0.19391,-2.85744,-0.236531,-0.698349,184.612,493.004,16.775,26445,19444.8,0.139887,-0.968543,-5.18234,-1.39898,-1.8608,0.441003,270.103,12.4884,26222.1,0.0115698,0.925144,0.000876545,23345.5 
9,46.89,9,26331.8,-0.890378,56.5076,11.9088,126.004,1.07626,426.256,344.336,-2.39726,-0.976805,-0.779353,0.0113296,-1.48629,116.448,513.524,22.7515,29301.7,36840.6,-3.13051,-1.71005,-2.24584,-0.721915,-2.21954,0.776039,372.924,20.0476,29161.1,0.0143241,0.914013,0.0012648,26034.7 
10,46.9,10,23334,-0.0294585,53.8889,10.9726,125.882,-0.0371531,59.0117,497.305,1.51779,1.13862,-2.67947,-2.63778,1.31789,122.09,343.809,15.8059,26385.5,19320.2,0.749027,0.369859,-4.21701,-3.40654,0.54912,0.291919,196.399,12.9711,26238.1,0.00843421,0.896396,0.000909837,23285.9 
11,46.91,11,22996,-0.0900809,54.5025,10.6733,126.055,0.0106093,22.8756,2.75179e-11,3.04808,0.0757937,4.97427,-1.21813,-0.873034,124.325,319.182,19.3158,26216.2,18944.9,2.26525,-0.707045,3.40859,-2.00097,-1.65587,-1.60208,169.073,16.4291,26066,0.0073169,0.854664,0.00115971,23107.2 
12,46.92,12,23454,-0.0459764,53.6673,11.0605,125.745,-0.121358,108.306,500,2.89282,-0.447233,2.97769,-3.04776,-4.07143,131.418,333.252,19.234,26846.7,19751.2,2.06532,-1.27474,1.32269,-3.87526,-4.89893,1.19857,174.578,16.1825,26688,0.00737862,0.860425,0.00111573,23660 
13,46.93,13,22775.3,-0.835797,53.8152,10.954,125.79,0.735074,1180.82,227.424,0.477224,-0.664941,-2.26471,-2.31015,-1.52521,79.9951,275.543,19.6247,25694.4,47445.9,-0.0264836,-1.16865,-3.27213,-2.81386,-2.02891,0.648537,178.957,17.7673,25597.8,0.00788182,0.851974,0.00127696,22705 
14,46.94,14,26198.7,-0.0614187,59.3396,-11.1224,126.334,-0.0531509,22.7142,2.64813e-11,7.052,1.00009,5.36633,-0.988238,-2.42644,147.726,301.186,20.1561,29612.6,21524.5,6.12181,0.0698961,3.50595,-1.91843,-3.35663,0.207264,122.822,16.726,29434.3,0.00471938,0.807548,0.00104568,26025 
15,46.95,15,24101.7,-0.113125,55.3147,10.9963,125.763,0.0701967,-10.8826,500,1.75915,0.870617,1.27059,-2.14887,-0.694208,72.1324,246.838,16.1172,27418,19825.7,1.30495,0.416419,0.362189,-2.60307,-1.14841,1.21715,159.745,14.4424,27330.9,0.00659805,0.863397,0.000972469,24211 
16,46.96,16,24362.2,-0.902031,56.2223,11.2318,125.718,3.38595,37.6232,497.187,0.880126,-1.70762,0.0279552,-1.42756,-0.484953,103.03,212.193,17.1609,27636,24703.6,0.231371,-2.35638,-1.26956,-2.07631,-1.13371,0.807777,87.7941,14.7686,27511.6,0.00361323,0.772569,0.000987894,24298 
17,46.97,17,24733.7,-0.076663,56.166,11.0103,125.928,-0.0140111,67.695,500,-1.96896,-1.40775,0.224291,-1.39119,-0.446009,77.1755,207.394,12.6935,27942.1,20162,-2.45491,-1.8937,-0.747615,-1.87714,-0.931963,0.905429,114.212,10.9015,27848.9,0.00463877,0.856871,0.000720578,24621.3 
18,46.98,18,25454.7,-0.896049,57.3648,-11.4099,125.758,0.261796,190.953,475.753,-0.480946,-0.39293,-0.931907,3.74575,-1.92646,102.976,167.984,12.7385,28639,22934.4,-1.12936,-1.04134,-2.22873,3.09733,-2.57487,0.425136,43.6509,10.3475,28514.6,0.00173655,0.706795,0.00066802,25136.5 
19,46.99,19,25203.9,0.213331,56.0598,11.0405,125.988,0.0963726,-463.192,1.32895e-12,0.0728167,1.78421,-6.81689,3.73369e-05,-3.54569,88.1208,205.245,18.4001,28434.1,21601.4,-0.482056,1.22934,-7.92664,-0.554836,-4.10056,0.330224,98.8485,16.354,28327.7,0.00394964,0.775477,0.00106235,25027.2 
20,47,20,24554.3,-0.142301,55.9091,10.9981,125.856,0.0422548,-43.3161,500,2.22747,-0.395879,-0.754963,0.759678,-0.788715,30.2006,143.304,13.5179,27701.4,20076.4,2.03731,-0.586044,-1.13529,0.569513,-0.97888,-11.1554,106.84,12.8166,27664.9,0.00436939,0.826493,0.000852686,24452 
21,46,21,26200.5,-0.218668,56.4599,11.5352,125.947,0.0744734,120.696,109.495,1.81709,1.13956,-0.148643,1.10207,-3.96948,53.6582,72.8202,17.2944,29446.8,21493.8,1.47922,0.801689,-0.824385,0.764195,-4.30735,0.604922,8.03337,16.0485,29382,0.000310598,0.222418,0.00100515,25864.2 
