cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
17,10,17,29850.1,-0.0203105,61.1589,10.8528,117.645,0.00375953,13.4868,500,0.238488,-4.42277,-1.58187,-2.46856,-3.6948,-0.0581824,767.599,-4.04636,28583.3,21608.8,0.238854,-4.4224,-1.58114,-2.46819,-3.69443,0.867435,767.681,-4.04334,28583.4,0.0261551,1.0093,-0.000260647,29351.1,-0.000454052,0.0748467,-9.83573,15.1979,121.478,93.9968,2.63325,11.1369,12.3074,117.277,139.751,4.20063,-45.7547 
18,2,18,31592.6,-0.0539823,63.8223,10.9251,117.741,0.0694866,-39.1754,7.99236e-11,0.123352,3.38004,0.0273452,2.01604,-4.17564,-99.8296,146.151,1.12292,30998.2,22787,0.751952,4.00864,1.28455,2.64464,-3.54704,0.750222,286.171,6.30887,31138.3,0.00910665,0.962853,0.000373087,31424.4,-0.000287416,-0.0184193,-8.70483,9.76032,110.913,79.4274,2.85239,11.2661,12.221,117.381,139.826,-6.46763,-60.3987 
19,3,19,33721.1,0.0601104,66.0241,11.2807,117.901,0.0118944,-315.405,500,0.0992278,1.05691,-1.39299,-1.00208,-3.48134,-5.18329,222.463,12.011,32976.5,24367.9,0.131866,1.08955,-1.32772,-0.969438,-3.4487,0.706545,229.733,12.2803,32983.7,0.00691687,0.914457,0.000685369,33213.5,-0.000368297,-0.0192908,7.43634,7.37551,112.098,74.5938,2.89629,11.6674,12.4128,117.518,140.285,-5.42011,-65.6912 
20,4,20,32130.9,-0.0123143,61.9087,11.5139,117.713,-0.0337609,-4.43366,500,-3.98417,-0.511211,0.31824,-6.03059,0.900481,-37.5964,393.268,2.58677,31206.6,23209.2,-3.74743,-0.274477,0.791709,-5.79386,1.13722,1.10038,446.001,4.53983,31259.3,0.0140671,0.982499,0.000267459,31705.3,-2.16209e-05,-0.0177319,6.73195,6.74457,110.227,76.4009,2.67723,11.873,12.4223,117.319,140.371,-7.09232,-63.9703 
21,5,21,31701.4,-0.0683526,65.0653,10.826,117.815,0.0272802,-45.3392,0.272812,3.3268,-1.55546,-4.61102,0.340817,-0.23229,-18.3755,409.599,-9.78525,30823.7,22970.7,3.44251,-1.43975,-4.37961,0.456523,-0.116585,-1.15011,435.373,-8.83067,30849.5,0.0139164,1.0368,-0.000527582,31284.8,-0.00056811,0.0496348,9.71534,-14.8767,124.323,99.337,2.82433,11.1345,12.3769,117.458,140.452,6.86558,-41.1154 
22,6,22,32136.2,-0.0814214,64.668,11.0278,117.794,0.434881,-409.054,0.904656,1.20663,-1.32134,-1.18982,-0.845878,-2.27111,-28.7037,520.373,3.45706,31056.2,29006,1.38737,-1.1406,-0.82834,-0.665139,-2.09037,0.751777,560.633,4.94816,31096.5,0.0177095,0.984789,0.000293035,31657.1,7.78823e-05,0.0117783,-0.030384,27.2207,125.155,90.0671,2.79482,11.3401,12.3921,117.411,140.352,7.74341,-50.2851 
23,7,23,30871.7,-0.187795,59.213,11.6845,117.753,0.0315751,67.509,43.8703,-0.485831,-0.500854,4.44384,-2.34451,-2.28669,87.692,770.396,19.0606,29624.4,22592.3,-1.038,-1.05303,3.33949,-2.89668,-2.83886,1.74424,647.399,14.5052,29501.4,0.0214735,0.96227,0.000904902,30148.8,-0.000578838,0.0677962,10.7296,16.2429,122.531,96.3893,2.56072,12.0216,12.1672,117.339,140.274,5.19185,-43.8844 
24,8,24,33110.2,0.0138168,66.468,10.9875,117.669,-0.0787207,38.4551,3.50813e-11,-0.506917,3.63226,-3.41585,0.260037,1.65942,9.84281,757.661,2.00885,31850.7,23872.8,-0.568894,3.57028,-3.5398,0.198059,1.59744,3.81588,743.856,1.49754,31836.9,0.0228312,0.996489,8.66411e-05,32580.7,-0.000633252,0.0742269,-9.50954,15.6068,122.385,95.6785,2.90197,11.347,12.2551,117.277,140.05,5.10752,-44.3713 
25,9,25,32836.4,-0.0597971,65.0189,11.1898,117.975,-5.50414e-05,22.0602,495.002,-1.21977,-0.988536,4.59873,-0.940111,-1.75825,-21.3947,855.914,15.493,31178,23684.1,-1.08506,-0.853819,4.86817,-0.805395,-1.62354,-8.72931,885.922,16.6044,31208,0.027604,0.968242,0.000979144,32094,-0.000245475,0.0745286,10.289,-15.7008,121.687,96.2384,2.70561,11.5446,12.607,117.57,140.102,4.11763,-43.8636 
26,10,26,32449.7,-0.0273414,66.0032,10.9275,117.792,-0.139498,126.711,1.01478e-10,3.47508,2.07014,4.04597,-0.0204013,-1.27885,-2.76841,888.587,17.4748,30962.6,24054.4,3.49251,2.08758,4.08083,-0.0029694,-1.26142,0.513986,892.47,17.6186,30966.5,0.0280131,0.966606,0.00104698,31859,-0.000515491,0.0795858,10.6,15.6459,122.264,94.6025,2.78616,11.1816,12.5709,117.37,140.272,4.89374,-45.6694 
27,2,27,33135.7,-0.173514,64.5619,11.4531,118.178,0.0396894,136.516,458.329,-2.85422,0.55095,3.46964,1.13694,-2.02312,-42.3569,215.448,11.5734,32383.5,24247.4,-2.58751,0.81766,4.00306,1.40365,-1.75641,-1.12877,274.858,13.7738,32442.9,0.00840087,0.919374,0.000781462,32717.8,-0.000172971,-0.019849,10.7674,7.43237,111.006,78.7514,2.74547,11.7775,12.6821,117.792,139.958,-6.78567,-61.207 
28,3,28,32268,-0.121918,65.2952,11.0224,117.863,0.126214,-192.487,1.01759e-09,-1.96229,-2.66628,-1.78715,1.25857,-0.788726,-79.0882,262.119,5.62784,31565.2,24219.8,-1.46429,-2.16828,-0.791154,1.75657,-0.290729,0.732527,373.048,9.73631,31676.1,0.0116399,0.956321,0.000565889,32049.1,-0.000251633,-0.0097565,3.80368,0.00102419,109.235,76.6433,2.86198,11.3598,12.2708,117.501,140.127,-8.26588,-63.4837 
29,4,29,33339.4,-0.0232648,68.9394,10.7969,118.028,0.070438,-40.4068,7.85866,-1.062,-0.350399,0.415535,-0.805237,-4.48643,-117.647,228.586,-4.58712,32701.5,24323.1,-0.321208,0.390391,1.89712,-0.0644471,-3.74564,2.02892,393.597,1.5244,32866.5,0.0118339,0.993268,8.54324e-05,33260.1,-0.000397416,-0.0140209,7.02841,7.6159,111.062,78.0955,2.9687,11.1011,12.5878,117.666,140.641,-6.60438,-62.5455 
30,5,30,32213.8,-0.154073,66.0377,10.8606,118.093,-0.0681535,-120.085,126.908,1.20427,-0.569123,3.34886,1.08607,-3.52559,-61.6464,339.946,5.33374,31155.6,23613.8,1.59244,-0.180952,4.1252,1.47424,-3.13742,-0.0649783,426.411,8.53615,31242.1,0.0134648,0.966153,0.000503058,31668.5,7.88445e-05,-0.0226505,6.89106,6.36162,110.968,76.8055,2.89097,11.127,12.2694,117.767,140.602,-6.79896,-63.7963 
31,6,31,32077.7,-0.0467358,66.4001,10.7798,118.004,-0.101396,22.984,377.27,1.19455,0.402595,-0.836387,-3.76949,-2.79488,-61.6371,406.468,8.76634,31138,23376.8,1.58267,0.790707,-0.0601621,-3.38138,-2.40677,0.982687,492.92,11.9683,31224.4,0.015541,0.959241,0.000705578,31717.3,0.000251684,-0.0379634,-2.64967,78.4262,104.789,108,2.88085,11.1375,12.3763,117.566,140.33,-12.7775,-32.3299 
32,7,32,30077.5,-0.0794069,61.7925,10.8116,117.929,-0.03288,19.4444,0.0595856,0.0958281,1.46791,-3.89946,-1.68211,-0.855,-39.0634,497.196,-3.32977,28959.1,21768.9,0.3418,1.71388,-3.40751,-1.43614,-0.609028,-0.00309375,551.987,-1.3005,29013.9,0.0186697,1.00414,-8.25763e-05,29565.9,-0.000748274,0.0529559,-3.80086,100.312,124.221,108,2.71318,11.038,12.0657,117.455,140.051,6.7657,-32.0506 
33,8,33,30541,-0.0147552,64.5611,10.5105,117.833,0.0302423,-35.2328,3.98763e-11,-1.9522,1.67255,1.9638,0.624883,1.27137,-15.2403,454.92,-2.52316,29456.2,22124.3,-1.85624,1.76852,2.15573,0.720847,1.36734,0.481321,476.296,-1.73146,29477.6,0.015901,1.0064,-0.000108213,29953.9,-0.00041881,0.0544712,9.43787,15.0271,124.152,103.5,2.91328,10.7801,11.8568,117.485,139.95,6.6669,-36.45 
34,9,34,31070.4,0.0212871,64.8814,10.6539,117.963,-0.00842318,-34.308,499.998,2.78883,-0.157272,-5.56577,-2.02928,1.08388,-39.3063,555.208,-2.35772,29905.7,22511.6,3.03633,0.0902287,-5.07077,-1.78177,1.33138,-1.11758,610.339,-0.315837,29960.8,0.0199646,1.00091,-1.94193e-05,30571.1,-0.000516652,0.0593926,9.70255,16.7138,123.515,98.6438,2.79498,10.9411,12.3711,117.587,140.89,5.92798,-42.2463 
35,10,35,30205,-0.20596,63.5895,10.685,117.832,-0.0205882,76.8956,34.8088,3.06974,5.55515,1.43913,-2.95671,1.37594,-43.2842,791.703,-0.997909,29044.9,22170,3.34229,5.8277,1.98423,-2.68416,1.64849,0.803902,852.413,1.25062,29105.6,0.0284536,0.997439,7.91459e-05,29958,-0.000576334,0.0680104,-10.4229,17.3172,122.229,96.6505,2.74493,10.8985,12.2308,117.433,140.39,4.79605,-43.739 
36,2,36,32472.5,-0.136532,64.286,11.2129,117.909,0.200655,68.2705,176.143,-2.6853,0.634044,3.92691,-0.565836,0.810076,-98.5299,220.535,3.00494,31742.7,23911.5,-2.06489,1.25446,5.16775,0.0545806,1.43049,0.115474,358.733,8.12338,31880.9,0.0111271,0.961882,0.000469156,32239.6,-0.000222597,-0.0201598,9.88631,8.28349,111.736,78.3255,2.80555,11.4864,12.4962,117.567,140.261,-5.83077,-61.936 
37,3,37,32127.3,-0.0428476,63.179,11.3244,117.816,0.00535101,1.19083,7.07449e-10,-0.708047,-2.83978,-4.41885,4.81837,3.26194,-62.9691,305.2,10.8492,31433.4,23291,-0.311548,-2.44328,-3.62586,5.21487,3.65844,2.45463,393.52,14.1203,31521.7,0.0123302,0.940916,0.0008245,31915.2,-0.000158419,-0.0237795,9.57352,6.70257,112.153,75.4673,2.74609,11.6454,12.4282,117.462,140.452,-5.30955,-64.985 
38,4,38,32927.5,-0.00716157,67.3537,10.8593,117.922,-0.0575922,29.7301,500,-1.99987,-1.8824,-3.85364,-2.6266,-1.46962,-58.1863,259.11,-4.16966,32195,23865.6,-1.63348,-1.51602,-3.12087,-2.26022,-1.10324,0.676051,340.722,-1.147,32276.6,0.010446,1.00593,-6.54664e-05,32617.3,-0.000305678,-0.358801,18.5068,0.188847,116.104,76.4986,2.93986,11.1712,12.4165,117.58,140.017,-1.47611,-63.5186 
39,5,39,30415.1,-0.17279,62.0439,10.9641,118.008,-0.134215,313.994,498.055,-1.80951,-0.116333,-1.89986,-2.75702,-1.3049,54.9076,434.388,5.79536,29460.3,23516.5,-2.15525,-0.462071,-2.59134,-3.10276,-1.65064,0.739879,357.374,2.94301,29383.3,0.0120164,0.985793,0.00018447,29740.6,-0.000531357,0.0557799,9.81109,-13.7867,124.705,101.438,2.70064,11.2357,12.2785,117.627,140.504,7.07761,-39.0662 
40,6,40,30602.1,-0.0617566,62.2773,10.91,117.938,-0.154212,145.647,500,0.0943756,3.18464,3.93232,-0.174957,1.13833,52.8902,341.994,-0.769986,29634.8,22849.3,-0.23866,2.8516,3.26625,-0.507993,0.805298,0.471181,267.81,-3.51753,29560.6,0.00897836,1.02353,-0.000219247,29828.4,7.29424e-05,-0.0159604,6.47925,-8.13877,108.532,75.7254,2.69093,11.2305,12.4041,117.566,139.787,-9.03357,-64.0611 
