cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.44,10,0,25819.2,-0.109179,47.5315,12.0597,119.226,0.0770395,95.3506,15.6897,-2.21407,-0.814681,2.06267,-2.53385,2.35246,-7.06201,237.471,-11.7644,25037.4,18899.1,-2.1696,-0.770213,2.1516,-2.48939,2.39693,3.44315,247.377,-11.3975,25047.3,0.0097798,1.0877,-0.000838936,25294.7,0.000882858,-0.0736856,10.8135,16.0166,95.2524,108,2.16708,12.396,11.7976,118.632,131.597,-23.3797,-23.5972 
1,46.8711,2.5,1,27667.2,-0.210111,52.4011,11.9234,119.32,0.248844,-3.31143,495.856,3.06808,0.363175,3.63404,1.27564,2.54822,-33.3333,430.034,14.0666,26918.8,20366.1,3.27797,0.573065,4.05382,1.48553,2.75811,0.666311,476.787,15.7982,26965.5,0.0173742,0.945192,0.00107807,27442.3,-0.000945753,0.0439481,-5.23183,90.3926,127.372,108,2.25487,12.1152,12.1996,118.597,131.395,8.77506,-23.3955 
2,47.0211,10,2,25755.9,-0.135471,50.7505,11.3264,119.088,0.0535072,161.492,462.726,-4.76431,-0.757002,1.95636,-2.31849,0.119176,-32.9589,236.405,6.27885,25008.8,18993.6,-4.55677,-0.549469,2.37143,-2.11096,0.326709,1.52476,282.633,7.991,25055.1,0.0111546,0.952854,0.000587172,25337.7,0.000188446,-0.0181554,-6.87404,8.94706,109.059,78.4861,2.24227,11.6213,12.0554,118.562,131.546,-9.50347,-53.0599 
3,47.3511,10,3,26372.4,-0.0270015,52.7437,11.0719,119.253,-0.0324904,-34.1344,500,0.223135,-2.06622,3.70099,-1.10319,-2.56793,-11.3614,263.587,4.23313,25514.2,19046.4,0.294675,-1.99468,3.84407,-1.03165,-2.49639,3.77755,279.522,4.82334,25530.2,0.0108301,0.970688,0.000347902,25809.7,0.000442225,-0.0214887,6.639,8.54565,111.454,75.2946,2.28649,11.3795,12.2326,118.776,131.276,-7.32197,-55.9812 
4,46.8861,3.5,4,25295.6,-0.112954,48.5004,11.5863,119.4,0.000244807,21.3856,1.30489e-10,-2.35326,-1.41502,-3.68289,-1.40147,-0.939258,-22.1287,567.162,3.31001,24175.4,18293.2,-2.21392,-1.27568,-3.40421,-1.26213,-0.799919,0.61989,598.2,4.45955,24206.5,0.0241164,0.987122,0.000339256,24804.7,0.000498601,-0.000415177,0.0186343,50.0425,119.923,96.9216,2.13801,11.7933,12.0202,118.847,131.315,1.07624,-34.3935 
5,47.0061,10,5,26206.6,-0.113479,49.8789,11.6877,119.186,0.0220104,84.6927,500,0.42177,-2.28696,-1.73088,2.53467,1.42571,-15.936,319.163,4.9222,25285.1,19038.2,0.522115,-2.18661,-1.53019,2.63501,1.52606,2.58343,341.515,5.75004,25307.5,0.013315,0.971379,0.000418365,25649,-0.000588964,0.041659,4.87935,-93.0747,126.862,108,2.23127,11.8787,11.7828,118.464,132.011,8.3978,-24.0105 
6,46.9611,10,6,24243.2,-0.0386858,48.4285,11.1236,119.175,-0.00108459,-38.5216,0.101427,-1.3225,3.57229,-0.419794,-2.74797,3.46342,-43.3554,434.354,6.37516,23285.5,17537.9,-1.04951,3.84529,0.1262,-2.47498,3.73641,0.969833,495.164,8.62739,23346.3,0.0207691,0.970411,0.000680269,23841.4,0.000373227,-0.661117,-0.0415133,15.7133,126.425,86.2215,2.10452,11.4169,12.1497,118.67,132.317,7.75508,-46.095 
7,47.2611,10,7,26484.6,-0.139297,50.9835,11.5936,119.167,-0.0926902,63.6462,463.149,-0.87661,-1.81948,2.48743,-1.21021,-2.04798,-42.9897,175.135,0.656365,25879.7,19433.7,-0.605916,-1.54879,3.02882,-0.939513,-1.77729,2.6437,235.432,2.88959,25940,0.00899437,0.978973,0.000205159,26175.5,0.00010847,-0.0185026,-5.78224,11.3565,109.179,78.2016,2.2209,11.9143,12.2553,118.664,131.54,-9.48505,-53.3382 
8,47.2761,10,8,27384.4,0.00125836,50.0224,12.0296,119.153,-0.0561131,-6.05771,500,0.279092,0.508618,-1.96818,0.94614,3.71814,-71.0837,206.788,8.91706,26675.5,19600,0.726687,0.956213,-1.07299,1.39374,4.16574,1.17392,306.489,12.6097,26775.2,0.0113172,0.932836,0.000866784,27081.7,6.69175e-05,0.00581978,0.180023,-14.9129,110.521,71.9729,2.23687,12.3723,12.0927,118.609,132.066,-8.08862,-60.093 
9,47.2461,10,9,26179.9,0.0233291,48.782,11.7626,119.15,-0.0670538,2.63288,3.39537,2.3019,-1.73436,-1.48233,-1.99871,-2.66369,-50.4283,171.707,-10.9239,25437.7,18684.9,2.61944,-1.41682,-0.847267,-1.68117,-2.34615,0.769262,242.438,-8.30421,25508.4,0.00941475,1.06376,-0.000600053,25750.8,0.000187822,-0.0175968,6.10565,9.8651,111.026,75.1027,2.22582,12.1001,11.855,118.614,131.716,-7.58738,-56.6137 
10,47.1861,10,10,26682.3,-0.130589,51.2203,11.6046,119.079,0.105181,-6.9029,301.78,-1.48677,0.344731,-1.66388,-4.34248,1.20169,-126.52,229.132,-2.5962,25908.4,19373,-0.690111,1.14139,-0.0705559,-3.54582,1.99835,0.939527,406.588,3.97626,26085.8,0.0153474,0.983174,0.000280713,26492.4,0.000261041,-0.0170061,6.23517,10.0003,110.212,75.7183,2.2434,11.8566,12.197,118.585,131.881,-8.37287,-56.1631 
11,47.3211,10,11,28146.6,-0.12225,52.5909,11.889,118.951,0.0355298,29.8502,81.6484,-0.508995,0.133211,-3.09489,-5.35741,-2.45624,-114.994,131.395,-4.45425,27434.3,20388.5,0.215092,0.857298,-1.64672,-4.63332,-1.73215,0.762714,292.685,1.51946,27595.6,0.0104949,0.990997,0.000101419,27888.3,6.99107e-05,-0.0189277,7.06906,6.63065,112.327,74.6432,2.31434,12.2065,12.2072,118.5,131.583,-6.17295,-56.9394 
12,47.2161,10,12,27516.9,-0.00129404,51.7527,11.6808,119.137,-0.0548326,-8.28002,500,0.860309,-0.0893732,-5.23362,-0.804403,-2.94546,-169.179,201.117,-8.31141,26773.6,19693.8,1.92558,0.9759,-3.10308,0.26087,-1.88018,-0.704136,438.406,0.477093,27010.9,0.0159715,0.998099,3.2536e-05,27449.3,0.00090394,-0.0643884,11.53,14.9832,94.6078,108,2.27527,12.0049,12.2937,118.613,132.186,-24.0056,-24.1864 
13,47.1561,10,13,25469.8,-0.113735,51.0273,11.0949,119.089,0.0307188,25.4219,49.0763,2.99676,0.919915,-0.0857159,-3.73994,-3.3616,-67.4092,310.891,-7.0388,24487.8,18455.2,3.42122,1.34437,0.7632,-3.31548,-2.93715,2.05439,405.439,-3.53702,24582.4,0.0162255,1.0155,-0.000265121,24987.8,0.000459345,-0.0159447,-5.9155,-7.99911,109.604,74.4636,2.18863,11.3678,12.3196,118.575,131.788,-8.97101,-57.324 
14,46.9911,10,14,26179.8,-0.0616012,49.7678,11.5667,118.99,-0.0264651,-3.15721,464.263,-2.87323,-2.71535,-0.997682,0.414333,-4.59688,-89.4841,392.679,-0.0249061,25130.2,18742,-2.30977,-2.15189,0.129232,0.97779,-4.03343,1.01749,518.189,4.62362,25255.7,0.0201052,0.984625,0.000337124,25773.9,2.45438e-05,0.0426313,9.33012,15.434,127.255,94.9046,2.17323,11.8416,12.2153,118.454,131.738,8.8007,-36.8329 
15,46.9461,10,15,26941,0.0984113,52.2904,11.2898,119.383,-0.371493,-16.262,1.31889e-05,-3.02896,2.93988,-1.90451,-1.40524,-3.25515,-35.2915,697.235,19.0469,25398,19414.4,-2.80674,3.1621,-1.46006,-1.18302,-3.03293,0.725585,746.735,20.8802,25447.5,0.0285076,0.953349,0.00150921,26194.2,0.000239944,0.0559761,10.0484,17.8368,125.291,90.3583,2.19571,11.561,12.4799,118.817,131.971,6.47386,-41.6122 
16,47.3061,10,16,27112.1,-0.0745711,51.0336,11.7145,118.967,-0.0225263,59.1761,500,-4.114,-1.19982,2.93313,-1.08026,-1.31666,-104.659,250.318,-3.67981,26190,19504.9,-3.45499,-0.540811,4.25115,-0.421251,-0.657649,6.16192,397.112,1.75701,26336.8,0.0148542,0.992317,0.000122878,26733.9,0.00101686,-0.0737687,-10.8577,15.6188,95.1555,108,2.24539,12.0887,12.1816,118.437,131.916,-23.2811,-23.9164 
17,46.9761,10,17,27411.5,-0.119598,55.5335,10.966,119.14,0.168768,7.75826,496.607,0.164114,0.915161,-3.24022,2.42043,0.517554,-7.77982,360.45,2.90501,26419.9,19867,0.213101,0.964149,-3.14224,2.46942,0.566541,3.93402,371.362,3.30916,26430.8,0.0138557,0.984645,0.00023058,26802.2,-3.25268e-05,0.0456803,-8.68113,-14.5893,126.552,94.5236,2.38807,11.2304,12.3269,118.655,132.036,7.8975,-37.512 
