cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.58,0,30248.7,0.0158719,61.8846,10.5882,118.836,-0.00169823,-81.9676,308.898,-3.31039,1.82457,5.4967,-2.05991,-1.81183,-11.0166,-56.7247,33.4412,29561.8,21335,-3.24103,1.89394,5.63544,-1.99054,-1.74246,-9.14755,-44.828,33.9268,29573.7,-0.00174535,-3.08227,0.0021088,25684.3 
1,46.83,1,34880.8,0.00429145,70.2031,10.7855,118.56,-0.0515934,-17.059,0.161956,-2.71887,-6.56901,1.19429,-5.54571,-4.63501,21.5418,308.621,45.6576,33706.5,24677.3,-2.85451,-6.70465,0.922999,-5.68135,-4.77065,1.04835,285.358,44.7081,33683.2,0.00964382,0.784819,0.00243908,29589.7 
2,46.87,2,32732.9,0.00297598,67.1835,10.5749,118.866,-0.0587208,46.7673,1.43167e-08,1.70851,1.27345,-3.55213,-1.95752,5.60034,-53.1483,163.719,32.9544,31557.7,23217.2,2.04317,1.60811,-2.88281,-1.62286,5.935,1.56741,221.113,35.297,31615.1,0.00797486,0.781642,0.00205242,27726.3 
3,46.59,3,30514.6,0.0423433,60.8887,10.7807,118.755,0.0637207,-147.256,1.06933e-10,-3.26539,-0.0724078,0.663574,-2.69764,-4.70642,-7.8973,-32.7788,21.4328,29588.9,21674.1,-3.21566,-0.0226806,0.763029,-2.64791,-4.65669,1.07802,-24.2506,21.7809,29597.4,-0.000942666,-1.74893,0.00135378,25725.5 
4,46.84,4,35341.5,-0.0581203,71.739,10.811,118.863,-0.0199771,15.5524,2.24731e-10,-2.16228,5.89742,-4.88436,-4.12483,-4.36029,-29.3507,222.446,47.4241,34540.8,25257.6,-1.97747,6.08224,-4.51473,-3.94002,-4.17548,0.470442,254.141,48.7178,34572.5,0.0083786,0.748802,0.00258908,30332.2 
5,46.74,5,34832.3,0.0361731,69.9035,10.765,118.976,0.0535131,-40.434,0.962891,3.66963,-3.7021,3.89783,-0.712242,-4.14176,-21.2727,2859.03,59.4343,30908.3,24567.1,3.80358,-3.56815,4.16572,-0.578293,-4.00781,23.5229,2882,60.3719,30931.2,0.0967368,0.964637,0.00358256,29792.2 
6,46.51,6,34261.9,0.00761192,68.9946,10.7209,118.894,-0.041481,21.5712,1.51166e-09,2.80191,-1.58254,0.66435,0.492869,-0.908583,8.96901,-60.6439,53.1346,33151.6,24108.4,2.74544,-1.63901,0.551399,0.436394,-0.965058,0.511673,-70.3294,52.7392,33141.9,-0.00244513,-3.202,0.0029228,28763.1 
7,46.91,7,34561.4,-0.0202406,69.3348,10.8606,119.02,0.0132675,-39.1527,51.0527,0.385162,1.5635,-6.00663,-2.07533,-3.41215,-47.176,45.6367,36.4416,33674.4,24530.2,0.682217,1.86055,-5.41252,-1.77828,-3.11509,0.302791,96.5816,38.5209,33725.3,0.00328089,0.588936,0.00209963,29437.6 
8,46.92,8,33500.3,0.119093,67.7038,10.5485,118.896,0.0416634,-516.955,453.955,5.9283,2.57927,-1.84503,1.92478,-2.01348,-62.8974,74.9683,58.351,32238.1,23949.8,6.32435,2.97532,-1.05294,2.32082,-1.61743,1.11764,142.891,61.1233,32306,0.00505824,0.571891,0.00347318,28249.1 
9,46.9,9,32686,-0.0203251,68.1993,10.4155,118.875,-0.0177707,27.1674,3.36014e-09,-2.69137,-0.35212,-10.8206,0.135669,-4.86515,-36.2337,4.03224,37.9799,31800.8,23139.3,-2.46321,-0.123966,-10.3643,0.363823,-4.637,0.398286,43.1607,39.577,31840,0.00155568,0.383922,0.0022845,27743.9 
