cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
50,44.923,0.4,0.01,0.58,3,50,10716.5,-0.208039,23.2207,11.0593,80.5214,1.25546,-2447.82,17.2701,0.319202,1.67017,-1.55353,0.566336,1.55025,-88.4837,152.313,-3.25555,11878.1,108401,0.87636,2.22733,-0.439209,1.12349,2.10741,1.0745,276.42,5.93756,12002.2,0.0290416,0.963772,0.000910474,9518.09 
51,44.783,0.4,0.01,0.58,3,51,8710.7,-0.223319,20.2334,10.603,80.5211,-0.373419,282.819,395.464,0.723785,0.990715,-1.02516,0.164217,1.93429,-40.4029,2025.49,14.9514,7886,10421.8,0.978192,1.24512,-0.516347,0.418623,2.1887,1.11968,2082.16,19.1491,7942.67,0.253983,0.984161,0.00442152,8198.02 
52,44.863,0.4,0.01,0.58,3,52,9923.82,-0.198814,22.1644,10.7427,80.3486,0.0932789,292.199,8.45075,-1.21591,-1.67074,-0.737582,1.40679,2.03151,-62.6406,2785.72,18.3129,8215.54,8638.42,-0.821477,-1.27631,0.0512795,1.80122,2.42594,0.976484,2873.58,24.821,8303.4,0.310081,0.985109,0.00547638,9267.2 
53,44.813,0.4,0.01,0.58,3,53,9593.52,-0.0732798,21.8712,10.5337,80.6554,0.142554,-84.1484,126.581,1.86482,-0.579887,4.1359,-0.0894331,0.523211,-59.6775,4639.74,16.1646,6004.09,7890.27,2.24059,-0.204114,4.88744,0.28634,0.898985,0.3973,4723.45,22.3649,6087.79,0.501904,0.991782,0.0067219,9411.05 
54,44.883,0.4,0.01,0.58,3,54,9323.22,-0.248233,21.2885,10.8365,80.5435,0.12871,819.101,459.338,2.40638,2.05148,6.40315,0.605212,3.03756,-119.846,1110.06,-8.42427,9541.67,10941.8,3.16102,2.80612,7.91243,1.35985,3.7922,0.584248,1278.15,4.02727,9709.77,0.145997,0.994516,0.000763457,8754.67 
55,44.793,0.4,0.01,0.58,3,55,11207.8,-0.0470415,23.1461,11.3829,80.5263,0.0651603,-144.774,500,1.77703,-1.11938,5.82364,3.30333,1.46987,-136.472,3659.31,16.1847,8672.21,8883.94,2.63636,-0.260049,7.54229,4.16265,2.3292,0.540397,3850.73,30.3636,8863.63,0.360699,0.986389,0.00627081,10675.7 
56,44.763,0.4,0.01,0.58,3,56,10865.7,-0.11583,23.6853,10.8733,80.7871,-0.618259,-1376.68,500,0.793456,-0.11854,3.49399,-0.79234,1.35043,-61.388,917.709,-11.3666,11147.1,36091.3,1.18,0.268004,4.26708,-0.405796,1.73697,0.394419,1003.81,-4.98863,11233.2,0.103986,1.00877,-0.000818744,9653.37 
57,44.903,0.4,0.01,0.58,3,57,10176.4,-0.21441,22.3781,10.9643,80.4634,-0.452767,1130.39,174.431,0.71911,3.64155,6.53304,-1.26699,4.62717,-53.6115,321.516,-1.81047,11142.4,24648.1,1.05669,3.97913,7.2082,-0.929418,4.96475,0.557218,396.711,3.75956,11217.6,0.0439119,0.983686,0.000616997,9034.26 
58,44.663,0.4,0.01,0.58,3,58,10456.3,-0.210827,22.7374,11.0406,80.3415,0.343042,-73.988,93.7962,0.497794,1.98476,2.39287,1.68407,2.98341,-33.6082,199.736,-12.1025,11534.4,8998.24,0.709416,2.19638,2.81611,1.89569,3.19504,0.739553,246.875,-8.61071,11581.5,0.0269377,1.06501,-0.00137146,9164.67 
59,44.833,0.4,0.01,0.58,3,59,8813,-0.215212,20.2646,10.651,80.8376,0.307027,-62.1536,471.763,0.886956,2.02705,1.50469,-0.515507,1.22287,-51.5718,4567.37,27.1493,5316.08,7647.42,1.21169,2.35179,2.15415,-0.190773,1.5476,0.695503,4639.71,32.5074,5388.41,0.527912,0.987887,0.010991,8788.79 
60,44.723,0.4,0.01,0.58,3,60,11612.7,-0.20144,24.5815,11.1908,80.2964,-0.51615,235.985,29.7847,0.666609,-0.24961,-1.09391,0.267559,2.02185,-53.9856,147.661,-11.0714,12820.5,12920.1,1.00654,0.0903225,-0.414049,0.607491,2.36178,1.11337,223.381,-5.46256,12896.2,0.0220005,1.04471,-0.000780886,10153.5 
61,44.703,0.4,0.01,0.58,3,61,10387.8,-0.18343,22.4592,10.9728,80.3149,-0.172209,-137.907,466.519,0.226523,4.48494,1.23333,-1.15513,2.28509,-40.6003,329.262,3.92432,11247.6,8795.54,0.482172,4.74059,1.74463,-0.89948,2.54074,0.79734,386.208,8.14253,11304.6,0.0424836,0.964417,0.00132508,9090.74 
62,44.823,0.4,0.01,0.58,3,62,8505.8,-0.215637,19.7629,10.5861,80.9748,0.041048,60.889,449.504,2.34405,2.37942,-1.36856,0.00186816,1.55742,-69.5698,4160.12,31.5749,5439.14,6891.92,2.78211,2.81749,-0.492431,0.439931,1.99548,1.06529,4257.7,38.803,5536.72,0.499673,0.984302,0.0127455,8520.97 
63,44.853,0.4,0.01,0.58,3,63,9220.8,-0.206024,21.0132,10.6435,80.6464,0.105907,230.983,499.499,-0.278235,3.12813,0.135853,-2.28213,3.49504,-35.3075,3300.61,12.9391,7059.69,8076.99,-0.0559129,3.35045,0.580497,-2.05981,3.71736,0.895077,3350.13,16.6074,7109.22,0.379651,0.991399,0.00428479,8824.22 
64,44.683,0.4,0.01,0.58,3,64,11029.3,-0.0502311,23.0909,11.1993,80.6655,-0.146636,-620.72,7.35631e-08,1.86506,-1.51582,4.75718,-0.999059,5.92925,-61.1796,325.561,-13.0728,11958.6,11381.4,2.25029,-1.13058,5.52764,-0.613827,6.31448,0.552345,411.372,-6.71643,12044.4,0.0424725,1.02941,-0.00102828,9685.6 
65,44.843,0.4,0.01,0.58,3,65,8835.75,-0.139407,20.4842,10.3937,80.8366,0.0097513,13.4486,0.480128,0.578863,1.82098,-3.56633,-4.62701,2.36387,-69.1883,4259.87,20.6696,5689.69,6935.07,1.01452,2.25664,-2.69501,-4.19135,2.79953,-2.30406,4356.92,27.858,5786.74,0.49439,0.988934,0.00879014,8812.7 
66,45.003,0.4,0.01,0.58,3,66,11418.3,-0.216708,24.2601,11.2365,80.5744,-0.0811415,-132.987,316.455,-0.701372,-1.37165,2.06303,1.4495,1.31177,-61.9066,177.885,-14.7864,12594.2,9225.24,-0.311563,-0.981838,2.84265,1.83931,1.70158,0.441538,264.715,-8.35452,12681,0.0263947,1.05846,-0.00121509,10029.1 
67,44.743,0.4,0.01,0.58,3,67,11918.6,-0.0467703,24.8705,11.1806,80.3093,0.0379665,21.8285,72.1702,2.09483,-1.48047,3.71097,-0.69898,2.34425,-73.5998,247.854,-3.65893,12942.7,9078.97,2.55827,-1.01703,4.63785,-0.235541,2.80769,0.470035,351.085,3.98781,13045.9,0.0337696,0.98051,0.000562767,10396.5 
68,44.803,0.4,0.01,0.58,3,68,9714.71,0.0189697,21.5786,10.5704,80.5744,-0.0471464,-25.0138,6.16801e-11,-0.263304,0.583684,5.43795,2.52934,0.907574,-57.1003,3778.11,26.5691,6962.59,7463.62,0.0962413,0.943229,6.15704,2.88889,1.26712,0.45765,3858.2,32.5016,7042.68,0.415706,0.985472,0.00842955,9281.06 
69,44.983,0.4,0.01,0.58,3,69,10506.1,-0.0282659,22.4894,10.9846,80.0886,-0.0122922,2.83233,500,-0.014311,-0.730247,0.0539151,4.09574,0.914181,-82.2149,332.889,-9.91253,11343.3,8043.01,0.503374,-0.212562,1.08929,4.61342,1.43187,0.853303,448.203,-1.37072,11458.7,0.0483427,1.00538,-0.000220408,9271.37 
70,44.623,0.4,0.01,0.58,3,70,11555,-0.0699148,24.1801,11.124,80.5996,-0.0176398,13.5321,499.737,0.186362,0.329648,4.45042,1.59081,0.0688662,-42.0617,109.901,-20.7251,12615.9,8763.91,0.451213,0.5945,4.98013,1.85566,0.333718,0.393792,168.896,-16.3551,12674.9,0.0170111,1.20404,-0.00238262,9928.57 
71,44.773,0.4,0.01,0.58,3,71,9987.35,-0.184541,22.2701,10.6875,80.7098,-0.00736947,733.696,450.773,2.56984,0.113149,-1.20963,2.16557,1.35412,-27.8834,1460.08,1.76209,9644.85,7924.05,2.74541,0.288723,-0.85848,2.34114,1.52969,1.14198,1499.19,4.65906,9683.96,0.167398,0.994591,0.000885472,8955.84 
72,44.643,0.4,0.01,0.58,3,72,11080.3,-0.0602795,23.2994,11.2106,80.45,0.129656,150.384,5.36492e-06,-0.750431,1.76353,-0.201293,4.50453,1.75071,-61.6669,152.771,0.74928,12228,9137.65,-0.362131,2.15183,0.575308,4.89283,2.13901,0.938777,239.265,7.15623,12314.5,0.0246122,0.950262,0.00106935,9721.4 
73,44.963,0.4,0.01,0.58,3,73,9949.78,-0.0110902,21.5255,-10.9209,80.7159,-0.0106332,-7.29936,500,4.01994,0.283459,4.90477,4.76942,2.52515,-54.7121,342.204,-15.8677,10737.6,7655.09,4.36444,0.627967,5.59378,5.11393,2.86966,0.69877,418.943,-10.1833,10814.3,0.0479011,1.04443,-0.00173763,8745.99 
74,44.943,0.4,0.01,0.58,3,74,11398.5,-0.00819863,24.0781,11.062,80.5737,0.00611784,-1.37234,0.0232942,3.44246,1.11502,-2.13362,1.39454,1.49299,-69.9183,310.496,-16.5311,12273.6,8670.93,3.88272,1.55528,-1.25311,1.83479,1.93325,1.15757,408.564,-9.26689,12371.7,0.0411247,1.04133,-0.00138172,9934.75 
300,44.923,0.4,0.04,0.55,1.7,300,10050.1,-0.0652431,22.1373,10.8465,79.9495,-0.258535,217.219,1.37045e-09,1.61833,2.30592,0.977002,3.22089,3.45999,-29.2149,79.2557,-1.26306,11278.2,9644.58,1.80228,2.48988,1.34492,3.40484,3.64395,0.893983,120.232,1.77225,11319.2,0.0136071,0.974853,0.000288336,8836.01 
301,44.783,0.4,0.04,0.55,1.7,301,10833.5,-0.0114063,23.2585,10.9456,80.2831,-0.004839,20.6261,1.05824e-12,-0.225945,2.78625,4.64016,3.30522,3.14452,-51.3385,209.121,-4.04124,11880.7,8290.6,0.0973201,3.10951,5.28669,3.62848,3.46778,0.660888,281.128,1.29262,11952.7,0.0296403,0.992018,0.000199175,9484.68 
302,44.863,0.4,0.04,0.55,1.7,302,11306.2,-0.0243759,23.7275,11.0718,80.1999,-0.0550249,0.856756,6.9548e-06,-0.83359,-0.246116,3.20775,2.29773,1.94299,-46.3211,420.718,-27.0969,12049.1,8553.49,-0.541919,0.0455551,3.79109,2.5894,2.23466,0.533047,485.688,-22.2843,12114.1,0.0494918,1.0873,-0.00340015,9813.51 
303,44.813,0.4,0.04,0.55,1.7,303,9058.63,-0.180548,20.2317,10.738,80.398,0.348029,89.8452,16.9477,2.04919,0.208454,2.88268,2.67694,2.67236,-47.6788,1457.39,7.5984,8686.44,8090.07,2.34941,0.508675,3.48313,2.97716,2.97259,0.716611,1524.26,12.552,8753.31,0.184439,0.985794,0.00263458,8264.31 
304,44.883,0.4,0.04,0.55,1.7,304,11565.4,-0.101342,24.1435,11.1351,80.4021,0.31429,-61.2416,500,2.96654,0.293029,0.332391,3.59879,1.97467,27.0743,244.759,-12.5943,12374.6,9378.21,2.79606,0.12255,-0.00856808,3.42831,1.80419,1.00105,206.784,-15.4072,12336.6,0.0213048,1.14994,-0.00230591,9705.99 
305,44.793,0.4,0.04,0.55,1.7,305,11554.2,-0.00649728,24.1206,11.0644,80.5258,0.01699,-27.535,500,1.7763,1.7181,5.28141,1.79706,3.01959,14.8894,456.047,-27.9771,12260.4,8703.04,1.68255,1.62434,5.0939,1.7033,2.92584,0.609062,435.163,-29.5241,12239.5,0.044136,1.13473,-0.00446335,9859.6 
306,44.763,0.4,0.04,0.55,1.7,306,9271.12,-0.207808,20.6478,10.8946,80.2269,0.0671336,118.89,499.998,1.27834,-0.484723,4.36727,2.65257,3.57718,-63.2933,105.5,-11.3297,10336.9,7582.64,1.67688,-0.0861816,5.16435,3.05111,3.97572,0.62528,194.275,-4.75373,10425.6,0.0236287,1.04474,-0.000840643,8222.01 
