cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
150,44.923,0.51,0.01,0.47,3,150,11359.9,-0.187869,23.4336,11.4391,80.2839,0.569064,-253.838,12.9758,0.148657,-1.68936,-0.260639,0.0430968,2.22373,-56.907,126.594,-21.5677,12429.6,13428.5,0.506985,-1.33103,0.456017,0.401425,2.58206,0.825645,206.411,-15.6553,12509.4,0.0209796,1.15304,-0.00231068,9838.67 
151,44.783,0.51,0.01,0.47,3,151,10396.7,-0.00100994,22.9785,10.6243,80.4808,-0.00528464,12.7906,3.08459e-11,3.54707,2.32652,1.35995,1.40502,-0.404853,-32.3437,2267.11,19.9372,9288.98,7949.49,3.75073,2.53018,1.76727,1.60868,-0.201193,0.813099,2312.47,23.2975,9334.35,0.24342,0.982675,0.00457666,9499.92 
152,44.863,0.51,0.01,0.47,3,152,10270.1,-0.0676214,22.5904,10.7642,80.3548,0.127028,163.607,500,0.748015,1.46574,-0.955968,1.58064,0.935084,-57.2707,3018.96,6.06908,8440.42,8592.47,1.10863,1.82635,-0.234732,1.94126,1.2957,1.03954,3099.29,12.0193,8520.74,0.320829,0.993259,0.00259172,9660.26 
153,44.813,0.51,0.01,0.47,3,153,8936.84,-0.153352,20.4785,10.6149,80.333,0.0475189,-22.208,3.1651e-07,-0.30676,1.95013,0.52297,0.409585,1.95044,-55.6946,4582.83,34.9967,5429.8,7110.68,0.0439335,2.30082,1.22436,0.760279,2.30114,0.815345,4660.95,40.7831,5507.92,0.523582,0.984919,0.0134562,8902.05 
154,44.883,0.51,0.01,0.47,3,154,8601.75,-0.189106,19.2546,10.8176,80.0785,0.740035,79.3448,320.832,1.17521,2.67536,1.14045,-1.5083,1.91077,-54.5307,951.937,19.8237,8806.94,8691.92,1.51858,3.01873,1.82718,-1.16493,2.25413,0.754862,1028.42,25.4892,8883.43,0.130698,0.95843,0.00525776,7868.66 
155,44.793,0.51,0.01,0.47,3,155,8784.01,-0.200814,19.9632,10.6984,80.3262,0.366266,-240.383,425.87,-0.684144,-1.03878,1.0183,0.632869,4.05507,-70.9035,2719.05,24.7295,7114.43,9818.69,-0.237684,-0.592318,1.91122,1.07933,4.50153,0.713119,2818.5,32.0961,7213.88,0.33661,0.980461,0.00812929,8373.18 
156,44.763,0.51,0.01,0.47,3,156,11252.6,-0.225447,24.3028,11.1094,80.2141,0.160458,-366.082,383.268,2.01997,2.64594,-0.84268,0.453329,0.858072,-54.9679,1003.62,-14.9822,11466.9,10701.2,2.36608,2.99206,-0.150444,0.799447,1.20419,1.02086,1080.72,-9.27129,11544,0.108401,1.01524,-0.00148163,9969.63 
157,44.903,0.51,0.01,0.47,3,157,10892.5,-0.215259,23.3645,11.1713,80.3021,-0.187895,49.8149,54.4914,-1.2275,0.815986,-0.637206,-0.316318,2.36767,-26.7473,353.34,-6.15615,11748.7,8801.53,-1.05907,0.984406,-0.300364,-0.147897,2.53609,1.1492,390.856,-3.37721,11786.2,0.0412894,1.01535,-0.000528114,9466.25 
158,44.663,0.51,0.01,0.47,3,158,10703.9,-0.0694005,22.4583,11.1672,80.3235,0.000978319,-16.4417,476.273,1.59051,2.4924,1.25941,1.93863,-0.730447,-75.0433,350.512,-18.0884,11460.4,8164.78,2.06304,2.96492,2.20446,2.41116,-0.257919,0.765125,455.768,-10.2917,11565.6,0.0486863,1.04114,-0.00164189,9361.32 
159,44.833,0.51,0.01,0.47,3,159,9131.67,-0.136367,20.4547,10.782,80.5738,-0.133525,206.722,0.0214683,1.52103,0.761469,-0.376323,0.786616,0.438615,-64.4506,4443.79,14.2452,5791.1,8077.98,1.92686,1.1673,0.435334,1.19244,0.844443,0.921792,4534.19,20.9414,5881.5,0.5003,0.991982,0.00651616,9062.95 
160,44.723,0.51,0.01,0.47,3,160,11545.1,-0.100471,23.7881,11.3853,80.4602,-0.384798,311.281,0.00494754,1.38534,-0.797473,0.975343,-0.178234,2.09071,-72.8303,182.71,-29.6204,12666,12715.8,1.84394,-0.33888,1.89253,0.280359,2.5493,0.696089,284.862,-22.0536,12768.2,0.0281585,1.15671,-0.0031919,10116.4 
161,44.703,0.51,0.01,0.47,3,161,10315.6,-0.22385,22.4117,11.1306,80.1721,0.573772,-1041.71,408.099,3.56034,0.84237,1.65749,0.857127,-0.693761,-81.4669,192.014,-20.0498,11448.4,27577.7,4.07331,1.35535,2.68344,1.3701,-0.180786,0.711502,306.28,-11.5857,11562.6,0.0332569,1.07089,-0.00184919,9209.5 
