cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
200,44.923,0.57,0.01,0.41,3,200,8456.76,-0.220054,19.1015,10.9231,80.4136,0.214078,181.209,0.164969,-0.803739,-0.0748378,1.36489,-1.0488,2.45219,-70.2788,28.3244,6.90995,9761.16,8055.02,-0.361212,0.367689,2.24994,-0.606277,2.89472,0.504948,126.897,14.2116,9859.74,0.0164398,0.836129,0.00264815,7718.89 
201,44.783,0.57,0.01,0.41,3,201,9348.44,-0.205435,21.0384,10.7593,80.3186,0.104232,104.772,173.269,1.17117,0.547145,0.0560248,1.37189,-0.0205472,-34.6002,2147.43,6.08963,8303.67,7724.23,1.38904,0.765013,0.491761,1.58976,0.197321,0.889065,2195.96,9.68446,8352.2,0.254541,0.992341,0.00213138,8627.16 
202,44.863,0.57,0.01,0.41,3,202,10728,-0.207994,23.4332,10.9509,80.4669,0.0027322,467.716,210.95,-1.48809,-1.02612,2.98212,1.45805,1.41624,-75.0079,2859.9,11.3756,8947.56,8395.25,-1.01579,-0.553811,3.92673,1.93036,1.88854,0.364199,2965.1,19.1686,9052.77,0.298428,0.988813,0.00388538,9935.73 
203,44.813,0.57,0.01,0.41,3,203,8683.48,-0.0434732,20.1671,10.3628,80.5106,-0.0646055,29.0601,0.1256,1.51383,-0.353878,1.21831,0.543975,0.908095,-78.6756,4369.18,24.8975,5392.21,6864.35,2.00923,0.141521,2.20911,1.03937,1.40349,0.675262,4479.53,33.0716,5502.56,0.513914,0.987245,0.0109502,8716.51 
204,44.883,0.57,0.01,0.41,3,204,9789.08,-0.200957,21.5791,10.9592,80.2751,0.0802014,128.475,464.863,0.676559,0.437756,2.1505,2.15802,3.09941,-39.1534,1156.23,-19.3344,9806.25,8033.97,0.923098,0.684295,2.64358,2.40455,3.34595,0.735681,1211.15,-15.2665,9861.16,0.137564,1.02256,-0.00286,8804.25 
205,44.793,0.57,0.01,0.41,3,205,7541.39,-0.214368,17.8141,10.5602,80.3309,0.331057,-151.951,466.616,3.5855,0.604986,4.81938,1.77717,2.2874,-78.8992,2332.62,34.8036,6320.45,7761.51,4.0823,1.10179,5.81299,2.27398,2.7842,0.637939,2443.28,43.0009,6431.11,0.330386,0.970121,0.0121672,7395.24 
206,44.763,0.57,0.01,0.41,3,206,9894.71,-0.0896514,21.4827,10.9129,80.2137,0.0413225,-2.46143,5.62882e-09,1.12264,-3.89161,-0.346384,-1.63325,1.78083,-93.5493,804.37,3.34126,10317.5,7635.1,1.7117,-3.30255,0.831726,-1.0442,2.36988,-0.468042,935.582,13.0607,10448.7,0.104173,0.976153,0.00229731,8981.06 
207,44.903,0.57,0.01,0.41,3,207,10616.7,-0.0399912,22.4766,11.1693,79.9782,0.0253386,17.8105,500,1.26426,0.353156,0.336891,2.30333,1.45184,-45.0547,355.913,-16.8372,11499,8187.09,1.54795,0.636853,0.904286,2.58702,1.73554,0.877991,419.107,-12.1562,11562.2,0.0449589,1.05347,-0.0019405,9322 
208,44.663,0.57,0.01,0.41,3,208,10081.8,-0.0190861,21.1837,11.1647,80.2028,-0.0517403,-78.5522,500,2.00128,-1.56628,5.80767,1.22422,4.61086,-2.90132,188.996,1.02963,11052.5,7831.49,2.01955,-1.54801,5.84421,1.24249,4.62913,0.52047,193.065,1.33107,11056.6,0.0221745,0.988079,0.000221716,8706.65 
209,44.833,0.57,0.01,0.41,3,209,6786.42,-0.235489,16.7043,10.4235,80.655,-0.514976,799.785,247.506,1.76571,0.841484,2.61136,2.43749,-0.509347,-88.1072,3563.52,31.703,4391.47,19075.8,2.3205,1.39627,3.72093,2.99228,0.0454404,0.644794,3687.1,40.857,4515.05,0.514693,0.980977,0.016396,7163.69 
210,44.723,0.57,0.01,0.41,3,210,11126.5,-0.217834,23.4603,11.3548,80.2448,0.0530258,442.508,450.833,1.30463,0.693162,-1.1922,1.2738,-0.805937,-30.3751,98.5146,-22.1243,12322.6,9435.64,1.4959,0.884425,-0.809676,1.46507,-0.614673,1.33443,141.119,-18.9684,12365.2,0.014605,1.30758,-0.00283382,9662.35 
211,44.703,0.57,0.01,0.41,3,211,9728.15,0.00743587,21.4108,10.6293,80.175,-0.00870936,5.31346,7.96967e-11,-0.0538159,-1.11935,-2.08759,2.79755,-0.371337,-31.6347,253.693,-21.3929,10688.6,7410.08,0.145379,-0.920154,-1.68919,2.99675,-0.172142,5.68395,298.064,-18.1062,10733,0.0348104,1.11895,-0.00311724,8562.49 
212,44.823,0.57,0.01,0.41,3,212,9737.45,-0.219718,21.9273,10.8678,80.3452,0.128567,-514.264,0.00481842,2.83538,0.504246,1.52735,1.39553,1.67746,-18.6595,5526.45,17.4271,5385.77,9909.86,2.95287,0.62174,1.76233,1.51303,1.79495,0.796142,5552.62,19.3658,5411.94,0.571268,0.993934,0.00654852,9719.82 
213,44.853,0.57,0.01,0.41,3,213,10325.1,-0.0124486,23.2627,10.4818,80.6677,-0.020821,-2.42133,500,0.628033,-1.66282,1.03224,-0.813824,-0.782904,-101.297,3820,19.7576,7598.59,7939.28,1.26587,-1.02498,2.30793,-0.175982,-0.145062,-0.0359764,3962.08,30.282,7740.67,0.399306,0.986801,0.00715487,9922.39 
214,44.683,0.57,0.01,0.41,3,214,8811.15,-0.206255,19.5598,10.9808,80.563,0.125321,56.5559,1.33306,-0.517522,-1.31338,2.29315,-0.262821,0.416772,-57.5272,206.855,-4.00201,9782.14,7222.57,-0.155289,-0.951145,3.01762,0.0994123,0.779006,-0.0817373,287.543,1.97485,9862.83,0.0364813,0.988124,0.000368712,7881.92 
215,44.843,0.57,0.01,0.41,3,215,9867.87,-0.178605,21.867,-10.7285,80.7125,-0.0794304,381.513,497.071,0.54341,0.993534,2.02444,0.651016,2.32487,-34.2573,4367.34,30.6328,6567,8623.46,0.759119,1.20924,2.45585,0.866725,2.54058,0.686414,4415.39,34.192,6615.05,0.464339,0.986629,0.00943171,9508.98 
216,45.003,0.57,0.01,0.41,3,216,10601.8,-0.11196,22.2283,11.1708,80.0916,0.0190735,-630.877,0.403057,2.28122,-0.389114,3.18095,0.394549,2.65751,-39.3682,118.686,-11.3565,11609,8474.94,2.52911,-0.141223,3.67673,0.642441,2.9054,0.617503,173.904,-7.26629,11664.2,0.0189948,1.07889,-0.00114887,9155.35 
