cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
175,44.923,0.54,0.01,0.44,3,175,11895.1,-0.229852,25.0751,11.3437,79.8956,-0.100934,93.5539,141.931,0.208404,0.764511,4.67403,1.12796,1.91002,-86.1541,127.024,-22.7009,12969,9567.02,0.750893,1.307,5.75901,1.67045,2.45251,0.517665,247.864,-13.7499,13089.9,0.0240014,1.10752,-0.00193874,10327 
176,44.783,0.54,0.01,0.44,3,176,9599.81,-0.19053,21.6513,10.6289,80.2678,0.231247,36.1663,18.0506,-2.61878,-0.886154,1.65856,1.82309,1.97069,-54.9451,2226.5,9.31628,8470.62,7763.71,-2.2728,-0.54018,2.35051,2.16907,2.31666,0.415769,2303.56,15.0249,8547.68,0.259256,0.988715,0.00322755,8885.28 
177,44.863,0.54,0.01,0.44,3,177,8632.18,-0.194867,20.0538,10.4535,80.3461,0.0486802,306.052,2.55911,1.39863,0.751272,5.40493,-0.906954,2.74178,-144.841,2533.26,21.9237,7175.65,7309.23,2.31066,1.6633,7.22898,0.00507108,3.6538,0.513587,2736.42,36.9721,7378.8,0.325064,0.976902,0.00914562,8418.09 
178,44.813,0.54,0.01,0.44,3,178,7020.07,-0.218271,16.6705,10.6319,80.392,0.753218,-444.931,448.007,0.863168,1.21392,0.148441,1.24805,0.723978,-92.3338,3511.22,33.3038,4522.76,16679.3,1.44457,1.79532,1.31124,1.82945,1.30538,0.829398,3640.73,42.8969,4652.27,0.504048,0.979797,0.0167017,7222.97 
179,44.883,0.54,0.01,0.44,3,179,10427.8,-0.205721,22.5711,11.0689,79.9948,-0.0806164,558.411,446.331,0.862908,3.50435,2.13358,1.61873,2.26328,-46.6121,1291.02,-7.98454,10373.1,9598.49,1.15641,3.79785,2.72059,1.91223,2.55679,0.77597,1356.39,-3.14173,10438.5,0.144389,1.00407,-0.000554735,9394.04 
180,44.793,0.54,0.01,0.44,3,180,8232.16,-0.0700648,19.3585,10.3307,80.3717,-0.0294832,62.9292,9.36164e-09,-0.314454,-0.711762,3.52657,3.52583,2.00883,-80.2251,2854.8,18.7093,6568.14,6570.62,0.190703,-0.206606,4.53689,4.03098,2.51398,0.590014,2967.33,27.0444,6680.66,0.36582,0.984301,0.00740195,8111.44 
181,44.763,0.54,0.01,0.44,3,181,10040.6,-0.2278,22.5171,10.8331,80.251,-0.676521,-127.15,484.312,-0.207092,-0.563639,0.132368,4.94653,1.75373,-63.7073,663.038,-9.21837,10699.2,10740.9,0.194056,-0.162491,0.934664,5.34768,2.15488,0.889634,752.394,-2.59942,10788.5,0.0830496,1.00608,-0.000444039,9059.57 
182,44.903,0.54,0.01,0.44,3,182,10559.3,-0.0437131,22.5565,-11.0544,80.2581,0.117692,-389.745,500,1.10658,-1.90972,1.94909,-1.63285,0.330937,-94.5354,336.718,-16.7169,11461.3,9610.38,1.70184,-1.31446,3.13961,-1.03758,0.926201,0.0808055,469.313,-6.89506,11593.9,0.049945,1.02639,-0.00109673,9396.6 
183,44.663,0.54,0.01,0.44,3,183,9658.63,-0.207165,21.3677,10.918,80.2986,0.052097,155.511,3.98121,1.09692,-1.69393,2.99074,2.30921,-0.0804936,-112.773,227.44,-9.92306,10682,7858.19,1.80703,-0.983828,4.41095,3.01932,0.629611,0.503444,385.615,1.79366,10840.1,0.0441585,0.991926,0.000304711,8732.53 
184,44.833,0.54,0.01,0.44,3,184,8065.42,-0.24354,19.471,10.416,80.4184,0.516914,138.807,292.227,2.93792,-0.577497,1.93734,0.50031,-0.842792,-131.416,4225.54,22.6849,4992.51,8937.9,3.76541,0.249994,3.59232,1.3278,-0.0153018,0.597284,4409.86,36.3385,5176.83,0.525232,0.985785,0.0127655,8396.02 
185,44.723,0.54,0.01,0.44,3,185,11765.5,-0.206783,24.4296,11.4211,80.0985,1.27168,1282.99,48.2863,-0.989818,-1.97928,-1.51663,1.99915,1.29575,-68.9906,125.021,-9.55848,12854.6,62195.2,-0.555402,-1.54487,-0.647803,2.43357,1.73016,1.4576,221.787,-2.39063,12951.4,0.0217559,1.01923,-0.000340141,10194.3 
186,44.703,0.54,0.01,0.44,3,186,11033.9,-0.0448197,23.5507,10.9437,80.1706,0.0876285,202.286,14.6161,-0.664717,0.0277029,1.39088,2.42005,1.61074,-98.2017,291.785,-31.4186,11840.8,8967.09,-0.0463671,0.646053,2.62758,3.0384,2.22909,0.690682,429.523,-21.2158,11978.5,0.0444963,1.09462,-0.00327333,9652.99 
187,44.823,0.54,0.01,0.44,3,187,7121.61,-0.194989,16.9803,10.4123,80.5218,-0.0236348,182.636,497.15,1.89768,-1.47549,-1.5431,-0.523304,1.77344,-92.4571,3926.47,37.9768,4205.98,5896.08,2.47985,-0.893309,-0.378747,0.0588739,2.35562,1.10456,4056.15,47.5827,4335.66,0.548528,0.979884,0.019816,7394.61 
188,44.853,0.54,0.01,0.44,3,188,7566.93,-0.0235691,17.8166,10.2458,80.499,-0.0283141,21.5491,499.98,2.41202,0.462089,-1.26203,2.4766,3.1683,-71.4931,2815.56,22.0838,5817.68,5962.32,2.8622,0.912262,-0.36168,2.92677,3.61847,1.03632,2915.84,29.5116,5917.96,0.3902,0.982596,0.00910258,7472.66 
189,44.683,0.54,0.01,0.44,3,189,10683.8,-0.00407,22.8708,11.0384,80.1893,-0.00510072,3.32562,4.53087e-11,0.397324,1.43006,1.05907,0.713057,2.37536,-61.4125,367.984,-9.71604,11573.6,8218.85,0.784022,1.81676,1.83246,1.09976,2.76206,0.77909,454.121,-3.33552,11659.7,0.0481462,1.01302,-0.000527252,9432.12 
190,44.843,0.54,0.01,0.44,3,190,8152.99,-0.217596,19.4139,10.3931,80.6456,0.912671,167.012,384.384,-0.0988497,-0.304538,2.13942,0.52877,2.95803,-55.7229,3721.03,27.5553,5615.4,11530.3,0.252022,0.0463345,2.84117,0.879642,3.3089,0.61229,3799.18,33.3447,5693.55,0.464265,0.984873,0.0106733,8183.22 
191,45.003,0.54,0.01,0.44,3,191,9898.19,-0.049218,21.4399,11.0185,80.2755,-0.0452302,80.2903,3.09464,-0.148716,2.13098,5.07125,2.04613,0.514457,-79.8411,80.1854,3.41777,11081.4,7808.48,0.354022,2.63372,6.07673,2.54887,1.01719,0.518886,192.17,11.7129,11193.4,0.02181,0.903617,0.00192389,8811.11 
192,44.743,0.54,0.01,0.44,3,192,10978.1,-0.0121374,23.0139,11.106,79.9821,-0.0379568,-20.1381,499.999,2.35091,0.126162,3.38809,0.602447,1.70504,-58.6684,258.202,-23.9019,11892.4,8345.24,2.72033,0.495581,4.12692,0.971866,2.07446,0.602767,340.49,-17.8065,11974.7,0.0356123,1.10074,-0.00274675,9561.03 
193,44.803,0.54,0.01,0.44,3,193,10368.9,-0.223315,23.4293,10.6939,80.2446,-0.210666,392.902,83.5231,-0.0742435,1.00237,2.60736,0.557913,1.54071,-96.5792,4379.6,5.97893,7140.41,10850.8,0.53389,1.61051,3.82362,1.16605,2.14884,0.588101,4515.06,16.0131,7275.87,0.446263,0.993832,0.00403784,10117.5 
194,44.983,0.54,0.01,0.44,3,194,11046.6,-0.0120955,23.2968,11.1452,80.0084,-0.0260671,-79.1367,500,1.26867,-1.37011,4.57653,2.36978,1.6952,-76.6913,289.292,-33.8974,11992.1,8519.55,1.75157,-0.887205,5.54234,2.85268,2.1781,0.515424,396.859,-25.9295,12099.7,0.0408559,1.1291,-0.00396325,9713.63 
195,44.623,0.54,0.01,0.44,3,195,10562.8,-0.207228,22.4695,11.2571,80.1322,0.107487,-918.108,395.399,0.142149,-0.863367,0.68671,2.0514,-1.13375,-69.0282,79.3479,-18.4107,11719.1,11446.5,0.576801,-0.428715,1.55601,2.48605,-0.699102,0.554284,176.167,-11.2389,11815.9,0.0189949,1.12568,-0.00175523,9274.42 
196,44.773,0.54,0.01,0.44,3,196,10021.5,-0.0894788,22.0124,10.8142,80.2948,-0.264441,117.968,500,-1.64041,-0.830855,1.75075,3.07511,3.94741,-25.9971,1466.03,6.28235,9689.84,8764.71,-1.47672,-0.667158,2.07815,3.23881,4.11111,0.714704,1502.49,8.98335,9726.3,0.167097,0.989645,0.0016985,8991.75 
197,44.643,0.54,0.01,0.44,3,197,11107.4,-0.033494,23.4947,11.1017,80.0983,-0.393521,-78.76,8.52881,-1.76834,-0.663865,1.81992,0.472496,-2.27713,-72.0237,182.248,-8.75193,12136.6,9499.85,-1.31482,-0.210351,2.72695,0.92601,-1.82361,-7.96509,283.268,-1.26895,12237.6,0.0291841,1.0079,-0.000191048,9706.24 
