cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
100,44.923,0.46,0.01,0.52,3,100,10309.9,-0.0171976,21.9995,11.0594,80.5017,0.0111491,7.74805,499.784,2.849,-0.492173,1.75237,3.04824,2.38448,-55.553,59.6306,-29.2538,11484.1,7923.03,3.1988,-0.14237,2.45197,3.39804,2.73428,0.789363,137.549,-23.482,11562.1,0.0152151,1.42604,-0.00375529,9040.33 
101,44.783,0.46,0.01,0.52,3,101,10389.1,-0.193253,22.5398,10.9842,80.4753,0.0962046,-140.544,435.806,2.56465,-0.306566,1.87345,1.49187,2.28894,-59.6646,2270.95,2.541,9254.62,8499.79,2.94034,0.0691264,2.62484,1.86756,2.66464,0.741815,2354.64,8.73993,9338.3,0.246685,0.993546,0.0017211,9545.13 
102,44.863,0.46,0.01,0.52,3,102,8684.69,-0.192313,20.0519,10.4954,80.402,-0.00216271,50.8354,439.476,1.48347,-1.88416,1.24914,0.058706,3.12506,-72.5051,2552.23,13.2402,7271.87,6854.53,1.94001,-1.42762,2.16223,0.515251,3.58161,0.680686,2653.93,20.7732,7373.57,0.318539,0.986487,0.00516289,8331.57 
103,44.813,0.46,0.01,0.52,3,103,7901.08,-0.219954,18.9334,10.382,80.6793,1.62805,-858.196,405.346,0.809168,0.410864,4.79344,1.10229,2.98915,-60.9316,3924.43,45.5999,5040.06,51881.9,1.19284,0.794534,5.56078,1.48596,3.37282,0.5518,4009.89,51.9305,5125.53,0.503974,0.977839,0.0183218,7956.55 
104,44.883,0.46,0.01,0.52,3,104,9926.25,-0.187587,21.7449,10.8938,80.6609,0.0660696,98.402,461.408,1.9657,0.269947,-0.836891,1.18795,1.65616,-23.5029,1085.77,12.1824,10013.8,7923.06,2.11369,0.417938,-0.540908,1.33594,1.80415,1.10542,1118.73,14.6243,10046.8,0.126343,0.977635,0.00267424,8854.73 
105,44.793,0.46,0.01,0.52,3,105,8962.16,-0.212245,20.7086,10.5627,80.4181,0.219268,-19.2912,494.532,0.187474,-1.3655,0.329129,1.685,4.57231,-57.9252,2851.94,32.2757,7350.65,7258.4,0.552213,-1.00076,1.05861,2.04974,4.93705,0.860652,2933.19,38.2939,7431.89,0.338872,0.977663,0.00940247,8655.75 
106,44.763,0.46,0.01,0.52,3,106,11400.5,-0.210125,24.7515,10.9676,80.2848,0.653928,-798.773,252.75,-0.597067,-1.74293,1.02652,3.37731,2.00721,-44.374,943.037,-22.1925,11745.6,25841,-0.317656,-1.46352,1.58534,3.65672,2.28662,0.724168,1005.28,-17.5822,11807.8,0.0995589,1.03157,-0.00275049,10097.3 
107,44.903,0.46,0.01,0.52,3,107,10540.2,-0.216712,23.2076,10.9242,80.6108,-0.679432,457.993,468.036,4.08157,1.01725,2.6106,1.19904,1.82202,-53.3193,291.303,-8.4516,11470.2,18382.8,4.41731,1.35299,3.28207,1.53478,2.15776,0.742479,366.089,-2.91194,11545,0.0395526,1.01412,-0.000464841,9255.74 
108,44.663,0.46,0.01,0.52,3,108,12924.4,-0.179233,26.0654,11.5503,80.8709,0.0820222,62.6464,382.393,0.893585,0.973002,2.69091,2.26962,1.97932,-27.8082,317.482,-33.2838,13783.4,9967.87,1.06869,1.1481,3.04111,2.44472,2.15442,0.691479,356.486,-30.3947,13822.4,0.0324085,1.17538,-0.00406715,10999.7 
109,44.833,0.46,0.01,0.52,3,109,8470.48,-0.238047,20.0401,10.5282,80.7794,-0.111359,209.186,60.1419,0.00509618,0.42269,-0.110925,2.01241,1.84063,-70.3761,4452.82,45.7973,5190.86,7626.63,0.448236,0.86583,0.775354,2.45555,2.28377,0.886457,4551.53,53.1091,5289.57,0.527744,0.979989,0.0181595,8624.49 
110,44.723,0.46,0.01,0.52,3,110,11402.7,-0.0140811,23.7636,11.244,80.4978,-0.0367859,-23.897,500,0.264362,-0.35143,1.89497,2.4526,2.48576,-29.0092,175.199,-18.1965,12443.9,8726.79,0.447025,-0.168767,2.2603,2.63526,2.66842,0.711779,215.887,-15.1825,12484.6,0.0219642,1.14034,-0.00224521,9829.05 
111,44.703,0.46,0.01,0.52,3,111,11461.3,-0.00478865,24.1503,11.082,80.3881,0.00310514,-6.45993,6.62238e-11,-0.932516,2.78693,2.74509,2.04776,2.74491,-35.9202,233.701,-6.97869,12437.7,8712.99,-0.706336,3.01311,3.19745,2.27394,2.97109,0.702542,284.083,-3.24672,12488,0.0286956,1.02041,-0.000479152,9899.87 
112,44.823,0.46,0.01,0.52,3,112,7748.42,-0.075934,18.2687,10.3321,80.476,0.0434531,14.9436,499.915,1.17662,-0.376126,1.98719,1.73197,2.90432,-42.7184,3814.63,32.0032,5063.59,6165.71,1.44561,-0.107139,2.52516,2.00095,3.1733,0.720603,3874.55,36.4414,5123.5,0.495489,0.983807,0.0129327,7819.65 
