cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,-4.04,43.1827,4,0,13616.4,-0.0737679,30.9449,-10.3563,119.361,0.00389237,27.9903,1.35938e-08,-1.97421,-1.5106,-1.40325,-1.66787,-1.4562,-112.325,6685.05,-28.5519,8073.43,10436,-1.26693,-0.803316,0.0113131,-0.960585,-0.748919,1.003,6774.52,-20.4182,8162.9,0.432267,1.0053,-0.00462906,15672.1,-0.00120024,0.932631,10.5639,8.54184,118.985,88.2308,0.992974,10.599,9.44242,118.623,137.61,0.361994,-49.379 
1,-4.18,43.0427,4,1,12716.8,-0.271658,29.5955,10.3744,119.527,-0.0443152,156.619,165.83,-2.46668,-4.05982,-6.39019,-4.17528,-0.58389,-39.9328,6590.71,-11.2381,7244.15,10221,-2.21523,-3.80837,-5.8873,-3.92383,-0.332443,0.635849,6622.51,-8.34645,7275.96,0.455052,1.00221,-0.0021176,14553.3,-0.00121045,0.939849,10.3723,8.53454,119.077,87.5703,0.891342,10.577,9.48826,118.828,136.846,0.248772,-49.2756 
2,-4.35,42.8727,4,2,12233.4,-0.0384912,28.5096,10.0108,119.523,0.00235828,-16.6214,500,-5.16666,-2.33899,-5.54627,-2.34549,-1.03005,-58.0819,6112.6,-34.6527,7096.56,9292.13,-4.80093,-1.97326,-4.81482,-1.97977,-0.66432,0.661717,6158.87,-30.4469,7142.83,0.441668,1.00873,-0.00791426,13944.6,-0.00101271,0.893405,10.1643,8.47802,119.213,88.4194,0.898524,10.3653,9.34061,118.844,137.853,0.369283,-49.4339 
3,-3.9,43.3227,4,3,12368.3,-0.258218,28.8799,10.3165,119.46,0.278769,-225.34,273.468,-3.17278,-3.61574,-9.3328,-4.01336,-2.34911,-46.3607,6089.9,-31.2619,7393.22,11743.9,-2.88086,-3.32382,-8.74896,-3.72144,-2.05719,0.578003,6126.82,-27.9048,7430.14,0.430688,1.00803,-0.00696644,14225.7,-0.00123213,0.891996,10.321,8.38746,119.072,87.9319,0.898458,10.5786,9.6232,118.78,137.388,0.291454,-49.456 
4,-4.12,43.1027,4,4,13827.5,-0.24046,30.9527,10.5848,119.334,-0.0236699,127.482,268.275,-8.42078,-0.789725,-7.04247,-0.541653,-5.58868,-21.6799,6806.5,-20.2369,7928.05,10763.5,-8.28427,-0.653213,-6.76945,-0.405141,-5.45216,0.68608,6823.77,-18.667,7945.32,0.440693,1.00481,-0.00434671,15484.2,-0.000985818,0.941247,10.5565,8.65175,119.077,88.5536,0.943872,10.6782,9.64159,118.533,137.829,0.54478,-49.2751 
5,-5,42.2227,0,5,12933.3,0.0172874,29.4971,10.3144,119.569,-0.0276589,-9.52597,2.12895e-11,-5.74873,-3.39979,-4.04944,-0.00413516,0.379383,-61.5147,6598.99,-13.9605,7454.92,9912.74,-5.36139,-3.01245,-3.27476,0.383206,0.766724,0.688079,6647.99,-9.50612,7503.92,0.448363,1.00251,-0.00233908,14827.3,-0.00115661,0.933742,10.4059,8.56321,119.047,88.1229,0.902367,10.6102,9.54139,118.902,137.358,0.144682,-49.2353 
6,-4.23,42.9927,4,6,11984.4,-0.238239,28.5672,10.07,119.551,-0.21789,734.6,466.863,-3.42294,-8.32786,-6.0414,-2.76628,-1.38121,-90.128,6077.16,-22.2048,6988.25,14575.2,-2.85543,-7.76034,-4.90638,-2.19876,-0.813693,0.735285,6148.95,-15.6784,7060.04,0.444147,1.00448,-0.00410762,13844.4,-0.00120317,0.885683,10.209,8.52777,119.183,88.0837,0.881686,10.3241,9.49912,118.779,137.496,0.404569,-49.4127 
7,-4.14,43.0827,4,7,12986.4,-0.0258943,29.8002,10.2659,119.226,0.0144782,6.47033,2.78165e-09,-0.464976,-0.326091,-3.79721,-1.27458,-2.34454,-65.0225,6606.04,-9.43819,7555.11,9961.94,-0.055546,0.0833387,-2.97835,-0.865153,-1.93511,0.4821,6657.83,-4.72975,7606.9,0.445359,1.00124,-0.00114668,14949.4,-0.00117237,0.915446,10.4336,8.66889,118.809,88.0127,0.918608,10.5017,9.6016,118.526,137.378,0.282657,-49.3656 
8,-3.62,43.6027,4,8,13533.2,0.00788186,30.7704,10.3018,119.399,-0.0113441,6.72499,500,-6.14711,-6.16323,-6.63194,-2.78972,-1.62326,-93.3654,6936.29,-4.56491,7658.42,10321.6,-5.55921,-5.57533,-5.45615,-2.20183,-1.03537,0.724824,7010.65,2.19591,7732.78,0.454076,0.999452,0.000522837,15439.4,-0.00109298,0.948411,10.3604,8.86681,119.178,88.7884,0.904714,10.5604,9.82819,118.588,138.306,0.589994,-49.5178 
9,-3.74,43.4827,4,9,12718.3,-0.259438,29.5543,10.343,119.289,0.0347397,147.434,30.4151,-4.54692,-4.83418,-9.07556,-3.17928,0.0917949,-57.8964,6496.07,-15.467,7275.39,10117.6,-4.18236,-4.46962,-8.34644,-2.81472,0.456353,0.568811,6542.19,-11.2746,7321.51,0.450482,1.00303,-0.00284478,14522.6,-0.00106572,0.922728,10.2642,8.63424,118.918,88.2875,0.896542,10.4101,9.52345,118.619,137.425,0.299135,-49.1378 
