cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
10,349.99,150.01,10,2883.66,0,5,101,125,0,5,135,-8.85265,-9.48444,-19.2453,-14.8108,-10.2105,424.645,-55.3956,16342.7,-40.3741,16439.4,-10.4934,-11.1252,-22.5268,-16.4516,-11.8512,0.689063,-80.2118,14481.5,-65.1904,0.506259,-0.00317515,1.00245,-158.44,526.877,637.72,194.883,23847.8,7.64594e-07,0.758121,111.236,85.7127,24.3391,26.2319,0.927843,538.487,637.196,0.766113 
11,49.99,450.01,11,3543.6,0,5,101,125,0,5,135,-2.89993,-3.6429,-16.0279,-9.85258,-9.88224,350.356,-23.7986,17063.2,-56.3857,16439.4,-4.25363,-4.99661,-18.7353,-11.2063,-11.2359,0.628472,-44.2734,15527.6,-76.8605,0.324333,-0.00163196,1.00269,-136.506,499.738,565.608,0.646814,24862.8,7.75292e-07,0.685747,111.581,86.6357,24.2134,25.519,0.948836,532.938,603.033,0.731212 
12,149.99,350.01,12,1646,0,5,101,125,0,5,135,-2.93785,-11.2563,-9.23741,-4.06599,-11.741,366.647,-31.9944,15786.9,-57.192,16439.4,-4.3545,-12.673,-12.0707,-5.48264,-13.1577,0.747149,-53.4213,14179.9,-78.6188,0.361531,-0.00215744,1.00302,-147.764,540.354,628.834,3.00549e+06,23478.7,7.6063e-07,0.766362,111.509,86.3559,24.3813,26.0592,0.935611,540.354,628.831,0.76636 
13,199.99,300.01,13,4154.57,0,5,101,125,0,5,135,-10.8839,-8.09158,-16.5702,-9.37755,-9.49616,374.511,-32.9203,17082.1,-60.807,16439.4,-12.331,-9.53862,-19.4642,-10.8246,-10.9432,0.691541,-54.8067,15440.6,-82.6934,0.355798,-0.00203241,1.00292,-154.039,523.771,584.64,0.934376,24624.3,7.72804e-07,0.716053,110.961,86.9604,24.2865,25.4189,0.955453,536.162,598.307,0.732893 
14,0.49,499.51,14,2607.96,0,5,101,125,0,5,135,-9.90208,-3.78815,-22.0586,-9.71767,-11.8294,348.438,-8.36783,15607.1,-46.1765,16439.4,-11.2484,-5.13444,-24.7512,-11.064,-13.1757,0.621389,-28.7305,14079.9,-66.5392,0.264608,-0.00116738,1.00257,-108.578,469.829,522.264,0.546742,22578.3,7.5078e-07,0.659785,111.01,87.4518,23.8984,24.9474,0.957949,519.161,576.32,0.728569 
15,399.99,100.01,15,2639.71,0,5,101,125,0,5,135,-5.34857,-6.25031,-12.4731,-8.10306,-12.851,286.758,-26.2244,15415.3,-34.795,16439.4,-6.45655,-7.35828,-14.6891,-9.21104,-13.959,0.715735,-42.9825,14158.5,-51.5532,0.409957,-0.00173777,1.00198,-104.846,532.632,620.822,2.83783e+06,22771,7.52909e-07,0.763757,111.112,85.8357,24.2066,25.8929,0.934874,532.64,620.832,0.763768 
16,10.01,489.99,16,1772.51,0,5,101,125,0,5,135,-10.4891,-3.78362,-15.0572,-1.02037,-11.253,366.385,-64.1442,15353.9,-92.0911,16439.4,-11.9047,-5.19926,-17.8885,-2.43601,-12.6686,0.642924,-85.5557,13748.1,-113.503,0.385805,-0.00356875,1.0045,-221.759,483.97,539.432,0.899506,22857,7.53856e-07,0.677781,111.076,86.3014,23.3794,24.4485,0.956273,496.859,553.498,0.695643 
17,299.99,200.01,17,1707.47,0,5,101,125,0,5,135,-4.98944,-4.00365,-7.8766,-6.9672,-10.9094,349.705,-43.3093,14899.4,-52.4404,16439.4,-6.34063,-5.35484,-10.579,-8.31839,-12.2606,0.753136,-63.746,13366.7,-72.8771,0.421605,-0.0027326,1.00297,-151.199,533.692,610.36,6.8114e+10,22510.6,7.50028e-07,0.760958,111.37,85.8586,24.2303,25.6736,0.943786,533.685,610.358,0.760952 
18,499.99,0.01,18,1657.37,0,5,101,125,0,5,135,0.224686,-11.2074,-16.5114,-8.76286,-8.00511,334.616,-19.0178,14220.8,-51.7486,16439.4,-1.0682,-12.5003,-19.0972,-10.0558,-9.298,0.632884,-38.5727,12754.2,-71.3036,0.310727,-0.00173117,1.00304,-124.137,427.289,514.976,166.693,18884.6,7.07378e-07,0.663136,111.002,86.1244,23.8836,25.7929,0.925979,518.521,616.043,0.798983 
19,0.01,499.99,19,2620.54,0,5,101,125,0,5,135,-11.1084,-7.07066,-10.0426,-7.19416,-6.25409,363.151,-35.0382,15770.9,-41.8416,16439.4,-12.5115,-8.47381,-12.8489,-8.5973,-7.65724,0.743477,-56.2608,14179.3,-63.0642,0.426419,-0.00227248,1.00242,-131.938,493.914,577.397,0.814123,22755.6,7.5274e-07,0.709444,111.199,85.8798,23.7179,25.4006,0.933751,511.349,597.45,0.734285 
20,249.99,250.01,20,2961.96,0,5,101,125,0,5,135,-7.76336,-9.99521,-13.8002,-14.8118,-11.9465,331.452,-54.1549,16279.6,-44.6517,16439.4,-9.04402,-11.2759,-16.3616,-16.0925,-13.2272,0.752102,-73.5249,14826.9,-64.0217,0.489022,-0.0028417,1.00235,-150.351,549.448,638.01,774.009,24706.4,7.73663e-07,0.765289,112,86.729,24.5382,25.6151,0.957957,547.33,607.581,0.745375 
21,149.99,350.01,21,1261.37,0,5,101,125,0,5,135,-9.99299,-4.67909,-14.778,-7.09512,-3.37045,385.785,-31.421,14941,-45.8171,16439.4,-11.4836,-6.16968,-17.7592,-8.58572,-4.86104,0.636523,-53.9663,13250.1,-68.3624,0.396808,-0.0023328,1.00281,-136.001,517.011,570.328,0.851952,22318.5,7.47889e-07,0.726064,111.112,85.9273,24.215,25.1958,0.961076,533.01,587.851,0.748452 
22,449.99,50.01,22,2726.06,0,5,101,125,0,5,135,-2.42971,-9.66087,-19.9514,-15.0702,-17.0784,337.662,-51.7272,15406.2,-53.6586,16439.4,-3.73437,-10.9655,-22.5608,-16.3749,-18.383,0.686737,-71.4602,13926.2,-73.3915,0.447942,-0.00294082,1.00287,-159.53,517.105,605.045,0.771735,22337.4,7.481e-07,0.747693,111.133,85.8799,24.3358,26.076,0.933266,538.341,629.641,0.778243 
23,349.99,150.01,23,813.977,0,5,101,125,0,5,135,-10.3738,-5.36907,-14.1779,-7.73482,-12.6264,362.236,-41.504,14091.6,-53.338,16439.4,-11.7734,-6.76868,-16.9771,-9.13442,-14.026,0.710681,-62.6731,12503.9,-74.507,0.412102,-0.00287239,1.00325,-152.082,520.473,594.94,3.64718e+06,21117.5,7.34225e-07,0.757891,111.31,87.0696,23.9287,25.3474,0.944028,520.479,594.95,0.757901 
25,149.99,350.01,25,2276.48,0,5,101,125,0,5,135,-7.96849,-2.7095,-14.2978,-3.93763,-6.94816,378.37,-59.4278,15213.9,-28.5353,16439.4,-9.43044,-4.17145,-17.2217,-5.39957,-8.4101,0.614151,-81.5398,13555.5,-50.6472,0.572947,-0.00344914,1.00203,-142.316,559.86,587.54,1.09398,22927.6,7.54631e-07,0.760018,112.067,85.4423,25.0028,25.376,0.985294,568.256,596.292,0.771377 
26,199.99,300.01,26,3362.07,0,5,101,125,0,5,135,-9.24852,-2.33806,-24.0691,-13.0493,-11.1186,371.392,-52.7534,16877.8,-54.5062,16439.4,-10.6835,-3.77305,-26.939,-14.4843,-12.5536,0.606347,-74.4576,15250,-76.2103,0.448783,-0.00279779,1.00272,-165.91,528.106,598.315,1.07998,24700.5,7.73601e-07,0.726621,111.361,86.4486,24.2875,25.6156,0.948151,536.205,607.607,0.737836 
28,399.99,100.01,28,1691.93,0,5,101,125,0,5,135,-8.40392,-7.76821,-20.319,-8.93259,-7.84892,329.223,-50.2503,15077.6,-44.2993,16439.4,-9.67597,-9.04027,-22.8631,-10.2046,-9.12097,0.62461,-69.49,13634.6,-63.539,0.476818,-0.00292084,1.00254,-145.737,498.411,585.951,0.697037,22244.9,7.47065e-07,0.723379,111.675,86.4235,24.0459,25.8315,0.930874,525.589,617.891,0.762817 
29,10.01,489.99,29,2913.46,0,5,101,125,0,5,135,-8.55733,-9.44911,-18.4219,-8.43719,-13.5288,357.701,-59.8517,16210.8,-65.1598,16439.4,-9.93942,-10.8312,-21.1861,-9.81928,-14.9109,0.682305,-80.7557,14643,-86.0639,0.438812,-0.00316137,1.0032,-184.032,512.489,550.078,361.505,23347.6,7.59211e-07,0.699346,111.374,86.5353,24.0933,24.6862,0.975984,527.666,564.313,0.718748 
30,299.99,200.01,30,1901.64,0,5,101,125,0,5,135,-6.82389,-3.39036,-21.622,-7.50067,-12.3493,345.888,-48.0248,15218.9,-54.1979,16439.4,-8.16034,-4.7268,-24.2949,-8.83711,-13.6858,0.593083,-68.2385,13702.9,-74.4116,0.433171,-0.00285375,1.00296,-157.532,479.107,546.744,0.55087,22518.7,7.50119e-07,0.682305,111.381,86.4336,24.0951,25.5042,0.944748,527.742,602.333,0.751622 
31,499.99,0.01,31,1272.96,0,5,101,125,0,5,135,-2.17356,-9.79355,-18.7338,-9.52458,-8.88316,350.01,-47.6784,14730.9,-48.0317,16439.4,-3.52593,-11.1459,-21.4385,-10.8769,-10.2355,0.62535,-68.133,13196.8,-68.4863,0.453263,-0.00295893,1.00283,-150.317,538.868,625.108,1.19755e+07,22099.5,7.45434e-07,0.778591,111.255,85.8102,24.3478,25.9819,0.937104,538.87,625.109,0.778593 
32,0.01,499.99,32,3958.73,0,5,101,125,0,5,135,-6.36571,-2.34569,-12.5294,-8.02511,-12.032,400.856,-17.351,16552.8,-61.6895,16439.4,-7.91454,-3.89452,-15.627,-9.57393,-13.5809,0.69111,-40.777,14795.9,-85.1155,0.285322,-0.00157732,1.00313,-142.916,506.599,540.528,0.6103,23536.7,7.61255e-07,0.687403,111.294,87.1377,24.5055,25.0662,0.977632,545.876,581.821,0.740307 
33,249.99,250.01,33,2062.71,0,5,101,125,0,5,135,-4.94581,-9.04235,-13.826,-9.55491,-8.42191,289.685,-59.5787,14795.6,-49.6447,16439.4,-6.0651,-10.1616,-16.0646,-10.6742,-9.54119,0.694047,-76.5079,13525.9,-66.5739,0.489192,-0.0032427,1.00268,-156.397,524.362,607.054,0.867704,21948.8,7.43736e-07,0.758595,111.222,86.1512,24.369,25.9772,0.938092,539.809,624.879,0.780907 
34,149.99,350.01,34,2864.98,0,5,101,125,0,5,135,-6.49573,-9.26541,-19.7641,-14.1846,-10.9635,384.016,-58.166,16436.8,-31.2852,16439.4,-7.97949,-10.7492,-22.7316,-15.6683,-12.4473,0.673283,-80.6078,14753.6,-53.7271,0.555608,-0.00313183,1.00198,-145.08,467.109,575.293,761.896,23326.1,7.58978e-07,0.683006,111.384,87.3938,23.7589,24.9692,0.951527,513.117,577.327,0.717117 
35,449.99,50.01,35,3312.68,0,5,101,125,0,5,135,-9.60998,-6.0408,-17.9503,-13.0479,-10.2425,327.698,-62.9374,16691,-72.4128,16439.4,-10.8761,-7.30696,-20.4826,-14.3141,-11.5086,0.682383,-82.0881,15254.7,-91.5635,0.427622,-0.00308444,1.00327,-191.964,489.148,560.822,0.561608,24155.8,7.67873e-07,0.682093,110.63,87.724,24.2924,25.7789,0.942336,536.423,615.379,0.748231 
36,349.99,150.01,36,4461.81,0,5,101,125,0,5,135,-10.5049,-6.68239,-16.8905,-7.34135,-7.38373,433.617,-27.38,17334.7,-37.5253,16439.4,-12.1804,-8.35781,-20.2413,-9.01676,-9.05914,0.656084,-52.7206,15434.2,-62.8659,0.411366,-0.00195572,1.00222,-128.16,525.071,568.525,0.714793,25146.3,7.78228e-07,0.702065,111.444,86.54,24.6333,25.3945,0.970024,551.583,597.163,0.737471 
37,49.99,450.01,37,3225.08,0,5,101,125,0,5,135,-9.86607,-6.83077,-19.8465,-3.32118,-12.3503,336.397,-38.7739,15879.9,-74.0471,16439.4,-11.1658,-8.13054,-22.446,-4.62095,-13.6501,0.625984,-58.4329,14405.5,-93.7062,0.341952,-0.00232327,1.00354,-170.88,485.856,563.509,0.633614,23171.9,7.57302e-07,0.690932,110.704,86.5383,23.9166,25.5176,0.937258,519.952,602.964,0.739364 
38,149.99,350.01,38,4232.81,0,5,101,125,0,5,135,-6.88062,-9.12055,-21.1342,-4.7205,-10.1511,365.509,-54.1366,17402,-25.3626,16439.4,-8.29287,-10.5328,-23.9587,-6.13276,-11.5634,0.603861,-75.4969,15800,-46.7229,0.57384,-0.00273792,1.00161,-131.564,522.03,577.647,0.728482,25281.5,7.79619e-07,0.704363,111.264,87.4563,24.5268,25.5758,0.958984,546.824,605.719,0.738205 
39,199.99,300.01,39,3141.42,0,5,101,125,0,5,135,-3.14463,-8.4142,-18.2948,-10.031,-9.95845,380.989,-16.17,16082.6,-59.7822,16439.4,-4.6167,-9.88627,-21.2389,-11.5031,-11.4305,0.638028,-38.435,14412.7,-82.0472,0.28077,-0.00152618,1.0031,-136.892,504.253,600.974,0.835947,23471.2,7.60548e-07,0.723812,111.031,86.6246,23.9311,25.884,0.924551,520.582,620.403,0.747231 
40,0.49,499.51,40,2597.22,0,5,101,125,0,5,135,-9.58045,-13.8712,-15.8015,-10.6358,-6.73061,349.723,-32.6263,16106.2,-56.3934,16439.4,-10.9317,-15.2224,-18.504,-11.9871,-8.08187,0.714123,-53.0642,14573.4,-76.8312,0.365301,-0.002085,1.00287,-145.262,495.515,569.909,0.748247,23598.9,7.61926e-07,0.697459,111.176,87.437,23.8565,25.3525,0.940993,517.343,595.186,0.728287 
41,399.99,100.01,41,3980.24,0,5,101,125,0,5,135,-12.1078,-6.26502,-14.2109,-2.87959,-9.41625,291.233,-51.774,17028.3,-49.3371,16439.4,-13.233,-7.39029,-16.4615,-4.00486,-10.5415,0.681172,-68.7936,15751.8,-66.3567,0.463501,-0.00250186,1.00229,-148.422,513.467,578.574,0.689166,24828.5,7.74935e-07,0.703348,111.846,86.5777,24.4203,25.6812,0.950904,542.086,610.72,0.742489 
42,10.01,489.99,42,4354.33,0,5,101,125,0,5,135,-8.86734,-9.09066,-23.0307,-9.72529,-13.1235,445.042,-28.5189,17578.4,-52.5645,16439.4,-10.5869,-10.8102,-26.4698,-11.4448,-14.843,0.643047,-54.5271,15627.8,-78.5727,0.36641,-0.00199776,1.00274,-148.814,515.088,573.803,0.778856,25376.6,7.80596e-07,0.696459,111.519,86.763,24.2706,25.3818,0.956219,535.459,596.566,0.724046 
43,299.99,200.01,43,3448.14,0,5,101,125,0,5,135,-6.42912,-12.2742,-15.6832,-12.1191,-3.17882,305.964,-62.9473,16345.5,-51.3323,16439.4,-7.61131,-13.4564,-18.0476,-13.3013,-4.361,0.682135,-80.8278,15004.4,-69.2129,0.493204,-0.00308775,1.00251,-163.883,508.362,561.691,0.778445,23899.7,7.65149e-07,0.698376,111.208,86.2523,24.1127,25.117,0.960012,528.513,584.184,0.7262 
44,499.99,0.01,44,3641.41,0,5,101,125,0,5,135,-10.0183,-8.4726,-18.6001,-16.3459,-12.112,384.053,-53.9223,16926.4,-42.0495,16439.4,-11.5022,-9.9565,-21.5679,-17.8298,-13.5959,0.710312,-76.3663,15243.1,-64.4936,0.496664,-0.00287101,1.0023,-153.759,503.027,551.375,0.618683,24686.7,7.73457e-07,0.680899,111.43,86.5674,24.3914,25.2953,0.964267,540.805,592.506,0.731864 
46,249.99,250.01,46,2720.84,0,5,101,125,0,5,135,-10.053,-9.29447,-14.8067,-5.47591,-9.12823,337.761,-43.9049,15953.4,-26.029,16439.4,-11.358,-10.5995,-17.4168,-6.78096,-10.4333,0.692221,-63.6437,14473,-45.7678,0.536783,-0.00251913,1.00172,-118.565,511.678,604.101,294.63,23143.2,7.56989e-07,0.734452,111.905,86.2764,24.12,25.8168,0.934276,528.835,617.186,0.754707 
47,149.99,350.01,47,3884.59,0,5,101,125,0,5,135,-8.55222,-5.46687,-15.9206,-10.4551,-10.2861,388.972,-43.3366,16649.4,-57.9387,16439.4,-10.0551,-6.96978,-18.9264,-11.958,-11.789,0.682966,-66.0681,14944.5,-80.6702,0.405644,-0.00253262,1.00294,-162.872,507.62,589.974,1.18813,24185.8,7.6819e-07,0.712389,110.667,86.9442,23.7689,25.3873,0.936255,513.553,596.821,0.720686 
48,449.99,50.01,48,4575.67,0,5,101,125,0,5,135,-3.61533,-9.89585,-14.4511,-11.0508,-14.4228,355.424,-29.0355,18242.5,-51.3704,16439.4,-4.98862,-11.2691,-17.1977,-12.4241,-15.7961,0.721159,-49.8065,16684.7,-72.1414,0.365214,-0.00170873,1.00235,-136.376,544.758,617.908,961161,26335.8,7.90309e-07,0.734119,111.276,86.5363,24.4804,25.8319,0.947682,544.758,617.909,0.73412 
49,349.99,150.01,49,2203.52,0,5,101,125,0,5,135,-9.47414,-10.755,-13.7372,-8.15131,-9.72903,330.977,-34.6645,15320.6,-55.3072,16439.4,-10.753,-12.0338,-16.2949,-9.43014,-11.0079,0.726227,-54.0068,13869.9,-74.6495,0.376128,-0.00223,1.00293,-143.586,543.551,619.395,4.23602e+10,22704.8,7.52178e-07,0.771406,111.382,86.0746,24.4532,25.8629,0.945495,543.548,619.393,0.771403 
50,49.99,450.01,50,913.41,0,5,101,125,0,5,135,-3.84885,-7.87324,-17.7598,-12.6669,-14.1465,393.634,-42.6934,13882.4,-54.3028,16439.4,-5.36978,-9.39417,-20.8016,-14.1879,-15.6675,0.682034,-65.6974,12157.1,-77.3068,0.414585,-0.00309759,1.00346,-158.466,471.74,539.767,0.634447,20709.5,7.29466e-07,0.691751,111.308,86.4493,23.5622,24.9686,0.94367,504.656,577.301,0.739935 
51,149.99,350.01,51,2958.39,0,5,101,125,0,5,135,-5.60606,-9.5169,-24.9256,-12.0543,-4.51356,339.327,-32.3993,16418.6,-52.4973,16439.4,-6.91715,-10.828,-27.5478,-13.3653,-5.82465,0.57279,-52.2296,14931.4,-72.3276,0.375691,-0.00200285,1.00264,-139.023,508.768,560.65,0.699836,23593.5,7.61867e-07,0.701014,110.819,86.7165,24.2878,25.2596,0.961528,536.219,590.833,0.738796 
52,149.99,350.01,52,-244.033,0,5,101,125,0,5,135,-3.93149,-12.1051,-13.0055,-0.303254,-11.9278,333.894,-46.6383,13099.7,-58.0558,16439.4,-5.22159,-13.3952,-15.5857,-1.59335,-13.2179,0.682014,-66.1511,11636.3,-77.5685,0.415435,-0.00325911,1.00363,-159.233,499.399,552.258,0.840881,20039.6,7.21514e-07,0.727863,111.366,86.7353,23.8101,24.8092,0.959729,515.334,569.953,0.751136 
53,149.99,350.01,53,362.1,0,5,101,125,0,5,135,-12.68,-7.03431,-17.3978,-12.0576,-7.30564,313.272,-24.39,14032.1,-53.0563,16439.4,-13.8904,-8.24473,-19.8186,-13.268,-8.51606,0.68906,-42.6976,12659.1,-71.3639,0.332706,-0.00193108,1.00307,-128.334,493.894,566.143,1.13481,21081.7,7.3381e-07,0.720604,111.588,87.394,23.4656,24.8927,0.94267,500.53,573.796,0.730315 
54,149.99,350.01,54,3841.48,0,5,101,125,0,5,135,-4.89976,-9.90135,-17.5879,-5.64677,-4.93156,334.7,-47.5236,16842.5,-48.4502,16439.4,-6.19297,-11.1946,-20.1743,-6.93998,-6.22477,0.602294,-67.0835,15375.6,-68.0101,0.451147,-0.00249937,1.00241,-148.696,502.751,597.933,0.694162,24111.9,7.67407e-07,0.714458,110.805,85.8417,24.1557,26.0935,0.925735,530.4,630.489,0.753554 
55,149.99,350.01,55,3375.27,0,5,101,125,0,5,135,-4.98763,-9.34993,-16.58,-7.91694,-10.3836,235.406,-35.1539,16114.5,-61.5131,16439.4,-5.89719,-10.2595,-18.3991,-8.8265,-11.2932,0.663485,-48.911,15082.7,-75.2702,0.351283,-0.00185649,1.00272,-139.235,402.541,470.263,887.304,20318,7.2484e-07,0.600252,110.286,87.2197,24.0236,24.8331,0.967404,524.617,571.048,0.755119 
56,149.99,350.01,56,2744.08,0,5,101,125,0,5,135,-2.56677,-6.804,-12.8609,-10.9267,-9.28575,324.239,-31.8759,15973.8,-54.212,16439.4,-3.81956,-8.0568,-15.3665,-12.1795,-10.5385,0.69243,-50.8245,14552.6,-73.1606,0.366654,-0.00199968,1.00274,-138.617,491.279,550.352,0.645462,23500.8,7.60868e-07,0.6834,110.723,87.2782,24.0101,25.1735,0.953783,524.027,586.815,0.728817 
57,149.99,350.01,57,1479,0,5,101,125,0,5,135,-8.10486,-11.4921,-20.402,-7.70405,-8.63982,411.257,-43.1904,15688.1,-51.4923,16439.4,-9.69387,-13.0812,-23.58,-9.29306,-10.2288,0.64206,-67.2243,13885.6,-75.5262,0.425859,-0.00277413,1.00296,-157.856,545.828,609.393,2.28951e+06,23479.1,7.60634e-07,0.75823,111.439,86.6228,24.5049,25.6535,0.955225,545.847,609.405,0.758251 
58,149.99,350.01,58,2990.87,0,5,101,125,0,5,135,-4.6025,-2.55618,-19.2164,-12.0569,-10.4931,398.483,-33.082,16195.1,-53.1272,16439.4,-6.14216,-4.09584,-22.2957,-13.5966,-12.0327,0.616668,-56.3694,14448.5,-76.4146,0.380702,-0.00223435,1.00288,-148.067,539.018,612.822,5.64444e+10,23731,7.63345e-07,0.752919,111.164,86.4764,24.3513,25.7256,0.946577,539.025,612.836,0.752932 
59,149.99,350.01,59,3274.86,0,5,101,125,0,5,135,-6.06718,-13.1356,-19.5379,-8.47035,-12.4412,326.675,-33.9272,16638.3,-65.8178,16439.4,-7.32938,-14.3978,-22.0623,-9.73256,-13.7035,0.671816,-53.018,15206.5,-84.9086,0.342254,-0.00199629,1.00304,-154.908,519.589,618.495,881.743,24488.9,7.71385e-07,0.734897,111.2,86.8234,23.9015,25.2863,0.945236,519.298,592.084,0.718834 
60,149.99,350.01,60,2570.99,0,5,101,125,0,5,135,-5.26936,-8.52932,-13.9701,-5.69666,-11.3088,316.129,-20.7223,15587,-55.5214,16439.4,-6.49082,-9.75078,-16.413,-6.91812,-12.5303,0.68499,-39.1969,14201.5,-73.996,0.306245,-0.00157967,1.00284,-127.992,576.07,647.647,1153.21,24259.6,7.68971e-07,0.794323,111.177,86.5443,24.1478,25.2507,0.956325,530.057,590.416,0.727496 
61,149.99,350.01,61,1114.91,0,5,101,125,0,5,135,-9.69196,-15.0533,-17.385,-12.2491,-9.73623,273.177,-50.1012,14427.4,-52.8876,16439.4,-10.7475,-16.1088,-19.496,-13.3046,-10.7917,0.723259,-66.0657,13230,-68.8521,0.444323,-0.00286166,1.00283,-148.688,486.974,548.51,0.612398,21407.6,7.37572e-07,0.700714,111.162,86.4691,24.0285,25.2627,0.951149,524.832,590.977,0.755077 
