cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
19,0.99,4.01,19,16254.9,0,5,101,125,0,5,135,-3.38204,-6.64229,-12.8209,-9.97114,-7.35919,318.98,-31.2865,29495.3,-32.1373,16439.4,-4.61451,-7.87477,-15.2859,-11.2036,-8.59166,0.678668,-49.9277,28097.2,-50.7785,0.45036,-0.00101644,1.00098,-110.862,477.012,499.357,0.425492,39441.6,9.04205e-07,0.539763,110.935,87.1093,25.0128,25.3885,0.985201,568.709,596.879,0.644349 
20,0.01,4.99,20,15138.6,0,5,101,125,0,5,135,-5.3755,-7.84226,-14.076,-8.22407,-7.30916,275.562,-28.6183,27835.8,-40.3018,16439.4,-6.44022,-8.90697,-16.2054,-9.28879,-8.37387,0.670723,-44.7221,26628.1,-56.4056,0.397852,-0.000960643,1.00115,-112.409,519.227,543.483,0.645697,37675.9,8.90505e-07,0.596534,111.111,87.0936,24.6745,25.0205,0.986174,553.431,579.7,0.636058 
21,1.99,3.01,21,14965.3,0,5,101,125,0,5,135,-8.168,-6.99253,-17.6094,-8.61563,-12.2953,332.466,-31.8777,28257,-52.35,16439.4,-9.45258,-8.27711,-20.1786,-9.90021,-13.5799,0.671296,-51.307,26799.8,-71.7794,0.373299,-0.00109517,1.00146,-137.442,521.219,539.627,0.545337,38436.3,8.96456e-07,0.5916,111.342,86.5488,25.1553,25.3745,0.991359,575.206,596.223,0.653262 
22,2.49,2.51,22,16047.9,0,5,101,125,0,5,135,-7.47889,-10.2755,-14.0927,-10.0944,-13.939,305.807,-35.647,29326.8,-45.7608,16439.4,-8.66046,-11.4571,-16.4558,-11.276,-15.1206,0.738672,-53.5184,27986.5,-63.6321,0.41207,-0.00109394,1.00124,-129.877,541.159,573.159,0.855876,40002,9.08467e-07,0.613044,110.922,87.0115,24.7648,25.2533,0.980655,557.487,590.539,0.631586 
23,4.99,0.01,23,15809.4,0,5,101,125,0,5,135,-10.5132,-6.56059,-13.1815,-11.6808,-12.8141,319.208,-26.4775,28868.9,-52.0717,16439.4,-11.7465,-7.79394,-15.6482,-12.9142,-14.0474,0.74822,-45.132,27469.8,-70.7262,0.34716,-0.00093972,1.0014,-130.003,530.176,582.558,0.966474,39397.4,9.03866e-07,0.614859,110.737,86.9441,24.404,25.3483,0.962747,541.364,594.992,0.627908 
24,1.49,3.51,24,17392.2,0,5,101,125,0,5,135,-7.09349,-6.55411,-18.5706,-10.0386,-9.52038,291.341,-15.8395,30555.8,-53.6767,16439.4,-8.21917,-7.67979,-20.822,-11.1643,-10.6461,0.644259,-32.8654,29278.9,-70.7027,0.27921,-0.000641838,1.00131,-117.709,517.294,531.232,0.531689,41259.5,9.17888e-07,0.571111,110.873,86.732,25.1454,25.2638,0.995313,574.753,591.028,0.634973 
25,2.99,2.01,25,18339.8,0,5,101,125,0,5,135,-4.25053,-1.91854,-8.58382,-16.4011,-11.0186,347.681,-45.9791,31488.5,-42.1278,16439.4,-5.5939,-3.26191,-11.2706,-17.7445,-12.362,0.775633,-66.2975,29964.6,-62.4463,0.469419,-0.0012659,1.00113,-141.233,511.812,533.861,0.485178,42335.6,9.258e-07,0.564615,110.9,87.1393,25.3318,25.6568,0.987334,583.31,609.562,0.644082 
26,4.49,0.51,26,18699.3,0,5,101,125,0,5,135,-7.45906,-4.91234,-13.6104,-16.087,-9.34263,290.807,-40.8235,31653.5,-36.7396,16439.4,-8.58268,-6.03596,-15.8577,-17.2107,-10.4663,0.727312,-57.8183,30378.9,-53.7344,0.47276,-0.00108875,1.00096,-122.3,531.988,555.63,0.560366,42444.8,9.26595e-07,0.586751,110.761,87.5066,25.3374,25.6678,0.98713,583.567,610.083,0.643947 
27,3.49,1.51,27,16665.7,0,5,101,125,0,5,135,-3.13603,-10.5078,-18.1846,-12.0806,-11.8853,373.203,-47.5192,30593.9,-46.4684,16439.4,-4.57801,-11.9498,-21.0686,-13.5226,-13.3273,0.673083,-69.3292,28958.2,-68.2783,0.458335,-0.00136994,1.00128,-151.263,522.829,546.995,0.506939,41559.6,9.20108e-07,0.58121,110.601,86.906,25.4499,25.802,0.986351,588.758,616.482,0.654771 
28,3.99,1.01,28,18678.1,0,5,101,125,0,5,135,-9.65754,-12.5419,-14.2133,-8.55477,-6.12208,369.358,-35.7185,32014.6,-48.4587,16439.4,-11.0847,-13.969,-17.0676,-9.9819,-7.5492,0.713883,-57.3038,30395.7,-70.0439,0.405385,-0.00107845,1.00125,-141.356,507.88,532.262,0.455201,42737.2,9.28718e-07,0.559834,111.333,86.4306,25.5161,25.9028,0.98507,591.825,621.306,0.652929 
29,0.49,4.51,29,16027.5,0,5,101,125,0,5,135,-9.19725,-10.6675,-15.6813,-12.0322,-10.8838,391.394,-27.4327,29198.7,-36.8976,16439.4,-10.7095,-12.1798,-18.7059,-13.5445,-12.3961,0.723022,-50.3057,27483.2,-59.7706,0.412239,-0.00104705,1.00118,-122.03,497.023,519.935,0.512809,39336.8,9.03403e-07,0.562706,110.507,87.3276,24.7576,25.1123,0.985876,557.164,583.962,0.631397 
30,0.99,4.01,30,17579.1,0,5,101,125,0,5,135,-5.47415,-11.1833,-19.8161,-9.81573,-12.3126,348.295,-33.4035,30371,-39.4104,16439.4,-6.81989,-12.529,-22.5076,-11.1615,-13.6583,0.662435,-53.7578,28844.4,-59.7648,0.428433,-0.00106611,1.00113,-125.476,522.982,545.284,0.552159,40910.8,9.15295e-07,0.583436,110.25,86.6493,25.1608,25.4755,0.987648,575.46,600.977,0.642503 
31,0.01,4.99,31,17071,0,5,101,125,0,5,135,-9.94285,-13.2509,-19.07,-11.3058,-4.1993,346.144,-38.1986,29894.3,-37.3483,16439.4,-11.2803,-14.5883,-21.7448,-12.6433,-5.53673,0.669498,-58.4273,28377.2,-57.5769,0.458183,-0.00117793,1.0011,-127.52,528.614,552.385,0.605684,40545.5,9.12563e-07,0.592145,111.376,87.1149,25.0405,25.3729,0.986899,569.969,596.147,0.638763 
32,1.99,3.01,32,17529.1,0,5,101,125,0,5,135,-2.84521,-6.05596,-14.1732,-13.5869,-14.4796,398.219,-44.264,30533.3,-32.3448,16439.4,-4.38385,-7.5946,-17.2505,-15.1256,-16.0183,0.714267,-67.5359,28787.9,-55.6167,0.502963,-0.00134236,1.00105,-134.276,531.496,564.518,0.632757,41155.7,9.17118e-07,0.59726,111.154,86.7254,25.0118,25.5487,0.978986,568.664,604.435,0.63926 
33,2.49,2.51,33,14527.4,0,5,101,125,0,5,135,-8.40965,-9.76234,-20.6727,-9.43719,-14.7295,340.686,-6.54126,27564,-46.0198,16439.4,-9.72599,-11.0787,-23.3054,-10.7535,-16.0459,0.671336,-26.4509,26070.8,-65.9295,0.250562,-0.000580097,1.00137,-105.566,521.976,547.948,0.627186,37433.7,8.88593e-07,0.601855,111.414,86.5792,24.801,25.1896,0.984572,559.119,587.564,0.645025 
34,4.99,0.01,34,18581.7,0,5,101,125,0,5,135,-12.0244,-4.17566,-14.9431,-7.19785,-8.59096,292.817,-6.74079,31298.8,-44.8651,16439.4,-13.1558,-5.30705,-17.2059,-8.32924,-9.72235,0.679713,-23.853,30015.4,-61.9774,0.242839,-0.000454317,1.00112,-98.2259,537.701,556.255,0.54248,42033.1,9.23589e-07,0.592145,111.052,86.8021,25.5772,25.7901,0.991745,594.664,615.912,0.655264 
35,1.49,3.51,35,15551.2,0,5,101,125,0,5,135,-8.74906,-9.66362,-18.5139,-11.266,-12.3521,387.449,-24.592,28675.7,-47.0266,16439.4,-10.2461,-11.1606,-21.5079,-12.763,-13.8491,0.690653,-47.2345,26977.5,-69.6691,0.361017,-0.00100151,1.0014,-130.837,522.751,549.346,0.615004,38904.7,9.00083e-07,0.595372,110.923,86.6397,24.8704,25.273,0.984072,562.253,591.459,0.640686 
36,2.99,2.01,36,17698.8,0,5,101,125,0,5,135,-7.98064,-6.50856,-14.9484,-10.6021,-14.4898,351.456,-37.9229,30492.3,-33.1704,16439.4,-9.3386,-7.86651,-17.6643,-11.9601,-15.8478,0.71817,-58.462,28951.8,-53.7095,0.475635,-0.00115521,1.00101,-122.913,530.485,553.012,0.590977,41005.5,9.16001e-07,0.5913,111.082,87.0352,25.1499,25.4622,0.987733,574.959,600.35,0.641394 
37,4.49,0.51,37,16817.8,0,5,101,125,0,5,135,-12.2855,-7.59268,-16.8172,-11.5126,-10.5008,319.367,-30.6214,29384.5,-31.9429,16439.4,-13.5195,-8.82665,-19.2852,-12.7466,-11.7348,0.708298,-49.2852,27984.7,-50.6067,0.447993,-0.00100738,1.00098,-110.013,523.429,539.877,0.527594,39882.4,9.07561e-07,0.585734,111.021,87.0123,25.3254,25.4872,0.993655,583.014,601.527,0.652516 
38,3.49,1.51,38,15951.1,0,5,101,125,0,5,135,-10.6727,-7.74247,-18.5826,-9.10637,-10.5549,330.537,-26.1216,28719.4,-23.189,16439.4,-11.9498,-9.0196,-21.1368,-10.3835,-11.832,0.671389,-45.4382,27270.7,-42.5056,0.471131,-0.000953016,1.00085,-96.4449,512.767,523.006,0.497766,39066.9,9.01332e-07,0.574551,111.314,87.2882,25.2579,25.2889,0.998775,579.909,592.204,0.650175 
39,3.99,1.01,39,15062,0,5,101,125,0,5,135,-8.96285,-8.39986,-15.1392,-4.81381,-8.12976,333.977,-39.6541,27824,-51.409,16439.4,-10.2533,-9.69028,-17.7201,-6.10423,-9.42018,0.666841,-59.1717,26360.2,-70.9267,0.410107,-0.00128435,1.00146,-144.284,491.457,509.47,0.465732,37712,8.90789e-07,0.561729,111.102,87.1072,24.9846,25.2352,0.990067,567.426,589.694,0.649371 
40,0.49,4.51,40,14365,0,5,101,125,0,5,135,-7.11403,-10.69,-9.89101,-11.5137,-11.8208,352.612,-15.6686,27989.5,-61.7189,16439.4,-8.47645,-12.0524,-12.6159,-12.8761,-13.1833,0.786909,-36.2752,26444,-82.3255,0.268574,-0.000784485,1.00169,-135.066,501.935,506.184,0.504754,38127.1,8.94046e-07,0.563791,111.043,87.5114,24.9445,24.8298,1.00462,565.609,570.899,0.635591 
41,0.99,4.01,41,13501.1,0,5,101,125,0,5,135,-9.74787,-6.20123,-14.3266,-10.454,-16.7338,345.985,-24.3773,27233.7,-48.0351,16439.4,-11.0847,-7.53804,-17.0002,-11.7908,-18.0706,0.740392,-44.5966,25717.3,-68.2545,0.352537,-0.000991903,1.00144,-126.502,509.047,514.743,0.607479,37029.1,8.8538e-07,0.578155,111.25,87.0112,24.5645,24.4846,1.00326,548.504,555.133,0.623245 
42,0.01,4.99,42,13829.1,0,5,101,125,0,5,135,-8.64651,-4.72025,-12.921,-9.01041,-19.5945,371.423,-39.6831,27740.3,-57.3771,16439.4,-10.0816,-6.15535,-15.7912,-10.4455,-21.0296,0.751333,-61.389,26112.4,-79.083,0.392793,-0.00134521,1.00165,-156.289,503.36,525.721,0.557905,37875.8,8.92077e-07,0.576653,111.268,86.6357,24.6533,24.9746,0.987132,552.478,577.579,0.633228 
43,1.99,3.01,43,16360,0,5,101,125,0,5,135,-9.37493,-10.2043,-14.7468,-12.3049,-11.2971,283.758,-37.1236,29801.5,-45.2738,16439.4,-10.4713,-11.3007,-16.9396,-13.4013,-12.3935,0.737397,-53.7065,28557.8,-61.8566,0.419797,-0.0010758,1.00118,-127.934,526.7,557.019,0.62759,40498.3,9.12209e-07,0.593776,110.884,86.8822,24.9107,25.4018,0.980669,564.078,597.504,0.636423 
44,2.49,2.51,44,15682.7,0,5,101,125,0,5,135,-6.71528,-7.46941,-9.71063,-8.58939,-11.5601,369.763,-38.5909,29044.4,-58.8691,16439.4,-8.14397,-8.8981,-12.568,-10.0181,-12.9888,0.761142,-60.1998,27423.7,-80.4781,0.383992,-0.00125596,1.0016,-156.774,502.79,516.6,0.49478,39422.9,9.04062e-07,0.563731,111.229,87.004,25.0478,25.1558,0.995706,570.302,585.989,0.639439 
45,4.99,0.01,45,16382.9,0,5,101,125,0,5,135,-5.54853,-1.57039,-17.1738,-6.42312,-9.95424,342.921,-27.2647,30457.4,-72.4216,16439.4,-6.8735,-2.89537,-19.8238,-7.74809,-11.2792,0.592271,-47.305,28954.3,-92.4619,0.298908,-0.00093446,1.00174,-158.259,512.537,533.519,0.475228,41291.1,9.18122e-07,0.569557,111.192,87.0714,25.4318,25.7323,0.988321,587.921,613.155,0.65395 
46,1.49,3.51,46,13572.3,0,5,101,125,0,5,135,-5.4124,-8.8109,-21.6585,-8.30873,-8.66896,453.965,-12.1765,27042,-40.3368,16439.4,-7.16643,-10.5649,-25.1666,-10.0628,-10.423,0.602949,-38.7062,25052.3,-66.8665,0.32541,-0.000883646,1.00145,-118.946,515.395,519.377,0.605628,36831.9,8.83805e-07,0.585403,111.498,86.9429,24.7243,24.6012,1.005,555.665,560.435,0.631412 
47,2.99,2.01,47,14276.3,0,5,101,125,0,5,135,-3.81342,-13.5152,-13.7256,-11.4965,-16.5692,280.504,-35.9601,27569.2,-50.1639,16439.4,-4.89723,-14.599,-15.8932,-12.5803,-17.653,0.757809,-52.3528,26339.8,-66.5566,0.39595,-0.00113706,1.00137,-132.221,469.862,501.207,0.422482,37234.3,8.87012e-07,0.547096,111.134,87.1902,24.8685,25.4657,0.976551,562.166,600.512,0.655034 
48,4.49,0.51,48,16715.9,0,5,101,125,0,5,135,-10.8409,-6.91849,-17.3962,-12.6532,-9.69735,324.627,-32.6489,30174.7,-59.8375,16439.4,-12.0952,-8.17278,-19.9048,-13.9075,-10.9516,0.693923,-51.6201,28751.8,-78.8086,0.353102,-0.00102698,1.00149,-146.19,518.683,533.287,0.478443,40736,9.1399e-07,0.575427,111.101,86.823,25.5639,25.7047,0.994523,594.046,611.839,0.65961 
49,3.49,1.51,49,16014.1,0,5,101,125,0,5,135,-6.92002,-5.26675,-22.7529,-12.5915,-16.6079,318.216,-22.3266,28828.7,-46.6776,16439.4,-8.14955,-6.49627,-25.2119,-13.821,-17.8374,0.647466,-40.9232,27434,-65.2742,0.343165,-0.000853125,1.00129,-119.252,516.429,529.175,0.500148,39052.6,9.01222e-07,0.58006,111.17,86.9132,25.3366,25.4185,0.996775,583.527,598.293,0.655625 
50,3.99,1.01,50,16427.1,0,5,101,125,0,5,135,-7.72297,-3.15652,-20.7597,-6.38631,-13.9172,337.03,-28.5155,29384.1,-32.3419,16439.4,-9.02519,-4.45873,-23.3642,-7.68852,-15.2195,0.609008,-48.2115,27906.9,-52.038,0.435684,-0.000988168,1.00101,-110.657,522.822,533.954,0.524358,39862.3,9.07408e-07,0.582272,110.485,86.9677,25.3285,25.3722,0.998275,583.154,596.115,0.649761 
51,0.49,4.51,51,14914,0,5,101,125,0,5,135,-7.94829,-16.4036,-10.8002,-8.14558,-9.23024,355.938,-42.3555,28689.2,-68.5889,16439.4,-9.32356,-17.7789,-13.5507,-9.52086,-10.6055,0.777051,-63.1566,27129.1,-89.3899,0.370584,-0.00133206,1.00179,-170.424,502.476,513.403,0.508896,39170.1,9.02125e-07,0.563015,111.021,86.7285,24.9222,24.9747,0.997896,564.595,577.581,0.633007 
52,0.99,4.01,52,16002.4,0,5,101,125,0,5,135,-10.3879,-2.6775,-23.5703,-8.38494,-10.7299,359.755,-28.9385,29475.2,-34.9456,16439.4,-11.7779,-4.06752,-26.3503,-9.77496,-12.1199,0.588858,-49.9626,27898.4,-55.9696,0.426571,-0.00102441,1.00109,-117.126,502.837,505.481,0.487627,39568.7,9.05175e-07,0.556973,111.057,86.596,25.0968,24.9539,1.00573,572.536,576.619,0.634766 
53,0.01,4.99,53,12438,0,5,101,125,0,5,135,-5.38192,-8.83811,-19.4073,-9.3678,-11.9504,393.125,-34.5384,25967,-58.143,16439.4,-6.90087,-10.3571,-22.4452,-10.8868,-13.4694,0.649618,-57.5126,24244,-81.1173,0.371401,-0.00135741,1.00182,-154.853,490.237,506.955,0.528316,35802.2,8.75491e-07,0.569424,111.194,87.2636,24.4923,24.6851,0.99219,545.287,564.264,0.633581 
