,filename,time,B,e_B,A,x0,sigma,C,e_A,e_x0,e_sigma,e_C
0,2024-04-04_F_e_precharge=10.02.dat,10995.0,202.12752049329538,0.004077586756153551,0.12756091203261433,44.8210362878678,0.09812209100465254,0.0019234331569248165,0.002556261540519947,0.0006368984718700207,0.002359316390370657,0.002041889778972846
1,2024-04-04_F_e_precharge=10.04.dat,11015.0,202.1023822795051,0.0037535627537863547,0.12525014793134367,44.81710965380368,0.09861540153353501,0.002274243898539915,0.002309492415543492,0.0005863320253294873,0.0021642375029974543,0.00184373691169139
2,2024-04-04_F_e_precharge=10.06.dat,11035.0,202.1304932273296,0.0038425844522578245,0.12580255857005465,44.82150061468953,0.10101119949461007,0.001414753540324397,0.0023968513759862276,0.0006001871473108742,0.0023679746482001864,0.0020306298471546268
3,2024-04-04_F_e_precharge=10.08.dat,11055.0,202.18445210192945,0.0026968548893080424,0.13207568643571724,44.82992801330152,0.09624201317999179,0.003378045104259144,0.0017480468972660339,0.00042116410685340467,0.0014787068108820238,0.0013266677869067194
4,2024-04-04_F_e_precharge=10.1.dat,11075.0,202.18518907803187,0.00462201007405838,0.13201777404265666,44.830043106180675,0.09818255597137467,0.002095555959389103,0.002993727508975039,0.000721809258584816,0.002625547736670767,0.002358411590581221
