cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
12,35.01,9.99,12,8035.41,0,5,101,125,0,5,135,-8.07583,-12.0663,-12.518,-7.80497,-8.41213,483.521,-48.3976,21669.6,-52.8149,16439.4,-9.94406,-13.9345,-16.2545,-9.67319,-10.2804,0.729483,-76.6546,19550.3,-81.0719,0.440693,-0.00224554,1.00226,-173.941,565.015,616.854,0.630091,31296.9,8.37109e-07,0.705244,111.303,86.6735,25.8199,26.7239,0.966172,606.001,661.319,0.756241 
13,10.01,34.99,13,8154.6,0,5,101,125,0,5,135,-14.2304,-14.5826,-13.083,-8.66603,-11.0117,413.357,-24.9518,21351,-49.3834,16439.4,-15.8275,-16.1797,-16.2773,-10.2632,-12.6088,0.771247,-49.1083,19539.2,-73.54,0.357525,-0.00143825,1.00205,-137.356,583.619,621.117,0.872122,30842.1,8.33035e-07,0.72275,111.912,86.7234,25.7033,26.2724,0.97834,600.542,639.162,0.743728 
14,2.51,42.49,14,5491.66,0,5,101,125,0,5,135,-9.53686,-10.1194,-16.4448,-7.0562,-10.4248,414.445,-39.642,18948,-47.9583,16439.4,-11.1382,-11.7207,-19.6475,-8.65753,-12.0261,0.689073,-63.8622,17131.5,-72.1784,0.4244,-0.0021347,1.00229,-150.476,540.836,616.71,0.84122,27948.4,8.06122e-07,0.716428,111.31,87.017,24.7752,26.2165,0.945023,557.954,636.446,0.739229 
15,20.01,24.99,15,10139,0,5,101,125,0,5,135,-9.05187,-9.22951,-23.4718,-8.39126,-7.61711,381.624,-27.9613,23070.4,-35.362,16439.4,-10.5264,-10.704,-26.4208,-9.86578,-9.09163,0.603343,-50.2634,21397.8,-57.6641,0.420754,-0.00134409,1.00147,-119.46,547.032,625.941,104.486,31741.1,8.41051e-07,0.695746,111.022,86.5852,25.2871,26.3064,0.961254,581.25,640.816,0.725648 
16,0.01,44.99,16,6804.41,0,5,101,125,0,5,135,-5.90878,-10.5458,-18.4737,-10.5317,-10.0993,398.52,-25.3295,19953.5,-62.5307,16439.4,-7.44858,-12.0856,-21.5533,-12.0715,-11.6391,0.667377,-48.619,18206.8,-85.8202,0.320699,-0.00152827,1.00257,-151.603,555.434,633.842,405.619,28532.5,8.117e-07,0.73099,111.652,86.6634,25.0377,26.4534,0.946486,569.844,647.999,0.748634 
17,25.01,19.99,17,5350.53,0,5,101,125,0,5,135,-6.92464,-7.12657,-17.8036,-5.46197,-4.97544,372.68,-22.452,18767,-31.677,16439.4,-8.3646,-8.56653,-20.6836,-6.90193,-6.4154,0.593899,-44.2314,17133.6,-53.4564,0.408118,-0.00147736,1.0017,-108.379,538.749,631.548,403.404,27121.6,7.98093e-07,0.730875,111.564,86.3348,24.8252,26.0559,0.952765,560.21,628.675,0.743592 
18,7.51,37.49,18,6664.79,0,5,101,125,0,5,135,-16.1745,-8.0595,-19.4326,-5.05059,-8.27355,408.551,-35.0767,19504,-42.3095,16439.4,-17.7531,-9.63806,-22.5897,-6.62916,-9.85211,0.660111,-58.9525,17713.3,-66.1853,0.426035,-0.00190542,1.00203,-138.375,564.812,626.125,1.04074,28351.3,8.09977e-07,0.734192,111.184,86.9549,25.1403,26.2272,0.958561,574.524,636.965,0.746859 
19,5.01,39.99,19,5379.21,0,5,101,125,0,5,135,-9.66472,-9.52397,-14.1672,-9.71608,-9.61711,406.393,-42.0008,18839.8,-51.3485,16439.4,-11.2349,-11.0942,-17.3077,-11.2863,-11.1873,0.72134,-65.7504,17058.6,-75.0981,0.421834,-0.00220737,1.0024,-155.868,557.157,615.333,1.39345,27665.2,8.0339e-07,0.728815,111.594,86.5637,24.8479,25.8729,0.960385,561.236,619.871,0.734171 
20,15.01,29.99,20,5759.68,0,5,101,125,0,5,135,-4.99892,-7.63174,-18.2086,-7.92311,-9.78766,364.231,-32.2547,19094.6,-57.9324,16439.4,-6.40623,-9.03905,-21.0233,-9.33042,-11.195,0.631132,-53.5404,17498.2,-79.218,0.360294,-0.0017515,1.00246,-148.602,537.205,608.805,1041.29,27181.1,7.98676e-07,0.716042,111.125,86.7587,25.1611,26.0148,0.967183,575.473,626.693,0.751916 
21,44.99,0.01,21,5688.3,0,5,101,125,0,5,135,-5.51331,-14.1896,-19.9443,-4.94599,-5.4195,397.884,-42.1396,19031.5,-49.2724,16439.4,-7.05066,-15.727,-23.019,-6.48334,-6.95684,0.611407,-65.392,17287.5,-72.5248,0.42902,-0.00216617,1.00228,-152.422,497.806,555.01,128.936,25064.6,7.77384e-07,0.676153,111.346,86.4696,25.6501,26.7476,0.958968,598.059,662.495,0.809707 
22,40.01,4.99,22,6034.64,0,5,101,125,0,5,135,-11.1216,-9.99536,-17.9084,-7.93937,-12.0329,415.054,-35.6897,19534.2,-51.3387,16439.4,-12.7253,-11.599,-21.1157,-9.54306,-13.6366,0.692279,-59.9454,17715,-75.5945,0.397889,-0.00193739,1.00232,-150.659,568.523,604.571,0.562355,28583.2,8.1218e-07,0.721847,111.796,86.8093,26.1978,26.7754,0.978428,623.871,663.871,0.792386 
23,12.51,32.49,23,5145.61,0,5,101,125,0,5,135,-4.2233,-3.66199,-14.5302,-6.64607,-6.848,375.768,-26.9907,18430.1,-44.7987,16439.4,-5.67519,-5.11388,-17.434,-8.09796,-8.29989,0.609287,-48.9506,16783.1,-66.7585,0.379283,-0.00166944,1.00216,-129.061,515.994,642.526,547.735,26411.1,7.91063e-07,0.727875,111.852,86.1724,24.629,26.1453,0.942004,551.39,632.995,0.746824 
24,30.01,14.99,24,4067.46,0,5,101,125,0,5,135,-9.49468,-13.4707,-19.4933,-9.18047,-9.46159,376.101,-32.5116,18152.1,-44.0437,16439.4,-10.9479,-14.9239,-22.3996,-10.6337,-10.9148,0.67918,-54.491,16503.6,-66.023,0.407505,-0.00189028,1.00218,-133.719,537.75,636.297,884.73,26312.6,7.90078e-07,0.740372,111.52,86.6702,24.5416,26.0918,0.940586,547.482,630.405,0.743575 
25,35.01,9.99,25,8195.39,0,5,101,125,0,5,135,-12.5532,-12.4121,-9.12543,-6.621,-9.25372,381.501,-15.3314,21620.4,-43.4694,16439.4,-14.0272,-13.8862,-12.0735,-8.09505,-10.7278,0.794702,-37.6263,19948.3,-65.7643,0.322852,-0.00107899,1.00179,-116.543,573.981,629.863,0.865676,30597.6,8.30828e-07,0.723704,111.885,87.0143,25.5002,26.464,0.963582,591.09,648.52,0.745208 
26,10.01,34.99,26,3834.85,0,5,101,125,0,5,135,-11.91,-12.4543,-15.7242,-7.93034,-6.12632,405.611,-29.9176,18147.2,-29.3511,16439.4,-13.4772,-14.0215,-18.8586,-9.49754,-7.69352,0.70324,-53.6215,16369.4,-53.0549,0.45718,-0.00187534,1.00176,-117.287,569.268,629.31,3.03786e+10,27017.9,7.97074e-07,0.750916,111.32,86.2425,25.025,26.0691,0.959949,569.262,629.307,0.750911 
27,2.51,42.49,27,4186.51,0,5,101,125,0,5,135,-8.08762,-7.8514,-23.3239,-8.10125,-11.9155,424.724,-44.7293,18602.7,-41.508,16439.4,-9.72867,-9.49245,-26.606,-9.7423,-13.5565,0.615108,-69.5502,16741.1,-66.3289,0.466326,-0.00237962,1.00216,-149.145,562.06,627.52,2.21978e+07,27203.7,7.98898e-07,0.743385,111.161,86.9303,24.8662,26.0321,0.955212,562.06,627.523,0.743388 
28,20.01,24.99,28,4944.06,0,5,101,125,0,5,135,-4.43842,-10.6627,-20.0843,-8.6433,-11.612,422.22,-38.8858,18816.9,-42.5553,16439.4,-6.06979,-12.2941,-23.347,-10.2747,-13.2434,0.642076,-63.5604,16966.3,-67.2298,0.440669,-0.00214532,1.00216,-144.236,559.88,686.543,848.977,27679.2,8.03525e-07,0.771582,111.61,86.6949,25.1542,26.5989,0.945688,575.159,655.148,0.763948 
29,0.01,44.99,29,3866.92,0,5,101,125,0,5,135,-9.93845,-9.99575,-16.8152,-13.3042,-15.1242,374.816,-47.2503,17752.3,-35.9145,16439.4,-11.3867,-11.444,-19.7117,-14.7524,-16.5725,0.733147,-69.1546,16109.5,-57.8188,0.499177,-0.00245906,1.00195,-138.537,467.928,571.327,796.117,24428,7.70746e-07,0.670843,111.22,86.5929,24.6083,25.8575,0.951686,550.462,619.137,0.757436 
30,25.01,19.99,30,7106.62,0,5,101,125,0,5,135,-9.6984,-8.0094,-23.6039,-8.43844,-9.28293,415.115,-29.5133,19978.2,-71.379,16439.4,-11.3023,-9.61332,-26.8118,-10.0424,-10.8869,0.60948,-53.7726,18158.8,-95.6383,0.319052,-0.00169501,1.00287,-168.539,575.67,650.297,317.948,28726.9,8.13539e-07,0.752081,111.503,86.7161,25.2542,26.4067,0.956356,579.74,645.715,0.752071 
31,7.51,37.49,31,6294.72,0,5,101,125,0,5,135,-7.13282,-8.85202,-9.98196,-12.152,-4.65058,364.159,-42.8022,19789.3,-27.4473,16439.4,-8.53986,-10.2591,-12.796,-13.559,-6.05762,0.750134,-64.0837,18193.2,-48.7287,0.522884,-0.00201686,1.00146,-122.558,527.428,575.627,187.569,27016.4,7.9706e-07,0.691291,111.379,86.3081,25.2708,26.1586,0.966059,580.5,633.638,0.760905 
32,5.01,39.99,32,5334.69,0,5,101,125,0,5,135,-6.25912,-6.37698,-19.9422,-11.3889,-15.9015,423.494,-38.8499,18719.4,-31.7427,16439.4,-7.89541,-8.01327,-23.2148,-13.0252,-17.5378,0.666868,-63.5989,16863.2,-56.4917,0.484051,-0.00215978,1.00182,-131.389,419.209,507.228,768.024,23390.3,7.59674e-07,0.607001,111.93,87.0169,24.9,25.8509,0.963213,563.589,618.82,0.777385 
33,15.01,29.99,33,6842.61,0,5,101,125,0,5,135,-9.7973,-9.00021,-19.7811,-8.55326,-9.53101,434.36,-37.153,20216.7,-79.6802,16439.4,-11.4756,-10.6785,-23.1376,-10.2315,-11.2093,0.653278,-62.537,18312.9,-105.064,0.331561,-0.00195519,1.00312,-188.614,603.622,670.044,101.338,29583.2,8.21543e-07,0.774113,111.294,86.2886,25.8373,26.9416,0.959009,606.818,672.14,0.777372 
34,44.99,0.01,34,6736.64,0,5,101,125,0,5,135,-7.38328,-10.1087,-15.8433,-12.3619,-13.5908,469.465,-31.9224,20159.5,-56.1848,16439.4,-9.1972,-11.9226,-19.4711,-14.1758,-15.4047,0.722521,-59.358,18101.8,-83.6203,0.371679,-0.0018773,1.00251,-159.702,573.713,643.459,0.678274,29265.8,8.18594e-07,0.742231,111.529,85.8553,25.8558,27.131,0.952999,607.688,681.621,0.786218 
35,40.01,4.99,35,7076.32,0,5,101,125,0,5,135,-6.10882,-10.2437,-14.1896,-10.3273,-7.1659,417.617,-15.2868,20820.1,-59.4909,16439.4,-7.72241,-11.8573,-17.4168,-11.9409,-8.77949,0.698237,-39.6923,18989.7,-83.8964,0.282773,-0.00119583,1.0024,-140.368,609.282,687.37,532280,30623.3,8.3106e-07,0.778703,111.746,86.1177,25.8896,27.245,0.95025,609.278,687.364,0.778697 
36,12.51,32.49,36,8865.83,0,5,101,125,0,5,135,-4.06076,-10.1933,-20.609,-12.5524,-13.1776,389.241,-23.095,21487.1,-40.9089,16439.4,-5.56471,-11.6973,-23.6169,-14.0564,-14.6815,0.660758,-45.8423,19781,-63.6561,0.37505,-0.00132604,1.00175,-122.23,562.15,607.738,0.713274,30185.5,8.2708e-07,0.706702,111.291,86.9888,25.4935,26.2664,0.970575,590.777,638.87,0.742798 
37,30.01,14.99,37,4411.26,0,5,101,125,0,5,135,-12.2188,-8.48563,-15.9711,-11.9589,-8.83368,418.854,-46.1578,18139.5,-56.2268,16439.4,-13.8372,-10.104,-19.2078,-13.5773,-10.4521,0.714077,-70.6356,16303.6,-80.7046,0.421753,-0.00248186,1.00269,-167.481,557.295,642.562,1.08744,26727.6,7.9421e-07,0.753468,111.52,86.855,24.9491,26.5449,0.939883,565.815,652.489,0.765048 
38,35.01,9.99,38,7987.33,0,5,101,125,0,5,135,-14.307,-15.8336,-19.1724,-13.0124,-15.8418,442.309,-20.9221,21685.6,-48.9318,16439.4,-16.016,-17.5426,-22.5904,-14.7214,-17.5508,0.744514,-46.7707,19746.9,-74.7803,0.342624,-0.00135526,1.00206,-136.507,562.271,616.918,0.602182,30744.1,8.32152e-07,0.707757,111.477,86.7634,25.8666,26.8454,0.963543,608.199,667.346,0.765589 
39,10.01,34.99,39,8666.89,0,5,101,125,0,5,135,-6.83005,-5.577,-12.1441,-7.4616,-10.2919,426.479,-52.5208,22195.9,-55.2842,16439.4,-8.47788,-7.22483,-15.4398,-9.10943,-11.9398,0.704172,-77.4443,20326.6,-80.2076,0.445868,-0.00218189,1.00215,-173.693,590.734,635.003,1.23934,31871.7,8.42204e-07,0.727222,111.656,87.1351,25.6241,26.3218,0.973494,596.848,641.57,0.734746 
40,2.51,42.49,40,6900.66,0,5,101,125,0,5,135,-11.4672,-6.26951,-22.2191,-9.71097,-6.93979,350.578,-25.0016,19992.9,-61.0356,16439.4,-12.8217,-7.62407,-24.9282,-11.0655,-8.29436,0.614912,-45.4894,18456.3,-81.5234,0.317403,-0.00141039,1.0024,-143.317,536.814,597.219,0.631309,28685,8.13143e-07,0.696325,110.987,86.9288,25.1536,26.2915,0.956722,575.13,640.091,0.746168 
41,20.01,24.99,41,5823.43,0,5,101,125,0,5,135,-7.64767,-8.52216,-13.5758,-11.8798,-6.58182,386.476,-43.4343,19555.1,-47.1151,16439.4,-9.14094,-10.0154,-16.5624,-13.3731,-8.07509,0.710281,-66.02,17861.2,-69.7008,0.44113,-0.00211664,1.00212,-149.661,526.255,594.664,1098.59,26986.1,7.96762e-07,0.70211,111.506,86.304,25.3589,26.3562,0.962161,584.555,643.246,0.769614 
42,0.01,44.99,42,5336.26,0,5,101,125,0,5,135,-8.61968,-15.4336,-18.311,-10.4271,-10.7127,421.721,-28.8778,18595.4,-47.9472,16439.4,-10.2491,-17.063,-21.5699,-12.0565,-12.3421,0.705654,-53.5232,16747,-72.5926,0.380584,-0.00182962,1.00236,-140.634,566.672,635.076,2.20265,27266.2,7.99509e-07,0.750335,111.716,86.5891,24.9914,26.2127,0.953406,567.734,636.263,0.75174 
43,25.01,19.99,43,4738.72,0,5,101,125,0,5,135,-7.61646,-9.94532,-21.8811,-7.19839,-12.3222,413.916,-31.1752,18283.7,-44.5499,16439.4,-9.21575,-11.5446,-25.0797,-8.79768,-13.9215,0.634189,-55.3644,16469.5,-68.7391,0.401624,-0.00192463,1.00227,-137.851,544.501,589.812,0.674885,26969,7.96594e-07,0.711409,111.394,86.6197,25.189,25.9752,0.969733,576.752,624.786,0.75357 
44,7.51,37.49,44,5153.19,0,5,101,125,0,5,135,-7.45002,-10.9854,-12.9914,-9.4511,-17.7383,400.427,-47.3512,18211.6,-43.6337,16439.4,-8.99719,-12.5326,-16.0857,-10.9983,-19.2855,0.763094,-70.7521,16456.5,-67.0347,0.467957,-0.00246281,1.00222,-151.194,551.592,618.894,839.372,26513.2,7.9208e-07,0.737646,111.592,86.7484,24.8095,25.9685,0.95537,559.502,624.461,0.746249 
45,5.01,39.99,45,6890.22,0,5,101,125,0,5,135,-11.8237,-10.0098,-15.1243,-9.97609,-10.9136,412.614,-38.6029,20012.4,-51.9026,16439.4,-13.418,-11.604,-18.3128,-11.5704,-12.5079,0.728349,-62.716,18203.9,-76.0157,0.407419,-0.00197256,1.00227,-153.935,567.196,612.233,1.45036,28874.7,8.14931e-07,0.723109,111.424,86.8731,25.0602,25.7967,0.971451,570.866,616.225,0.727806 
46,15.01,29.99,46,6751.9,0,5,101,125,0,5,135,-11.5222,-7.41514,-21.2684,-4.3464,-14.9229,387.07,-32.2995,19557.5,-45.9931,16439.4,-13.0177,-8.9107,-24.2595,-5.84197,-16.4185,0.64558,-54.9199,17860.9,-68.6135,0.400127,-0.00176016,1.00209,-137.256,466.558,532.655,445.238,25150.7,7.78272e-07,0.640537,111.396,86.7135,24.9529,26.0899,0.956422,565.99,630.313,0.767452 
47,44.99,0.01,47,7519.01,0,5,101,125,0,5,135,-12.2432,-10.6848,-27.6159,-13.654,-12.1512,386.926,-42.3369,21059.4,-39.4506,16439.4,-13.7382,-12.1798,-30.6059,-15.149,-13.6462,0.641277,-64.9488,19363.5,-62.0626,0.465837,-0.00192036,1.00174,-139.424,527.607,591.143,197.699,28019.9,8.06809e-07,0.692199,111.318,86.2175,26.114,26.979,0.967938,619.885,674.005,0.801154 
48,40.01,4.99,48,4633.78,0,5,101,125,0,5,135,-7.52717,-14.3235,-27.9002,-17.5514,-15.2683,409.682,-36.8488,18086.3,-49.9485,16439.4,-9.1101,-15.9064,-31.0661,-19.1343,-16.8512,0.662575,-60.7906,16290.7,-73.8903,0.406738,-0.00213691,1.00247,-149.459,516.909,608.217,505.729,25367.5,7.80503e-07,0.718393,111.668,86.6262,24.7646,26.5213,0.933761,557.478,651.333,0.772042 
49,12.51,32.49,49,4705.85,0,5,101,125,0,5,135,-9.8996,-8.715,-13.318,-14.2269,-13.9775,381.806,-37.9048,17830.2,-32.2067,16439.4,-11.3748,-10.1902,-16.2684,-15.7022,-15.4527,0.764186,-60.2175,16156.7,-54.5195,0.479283,-0.00213431,1.00184,-125.641,561.487,628.066,4.05727e+06,26262.8,7.89579e-07,0.752102,111.609,86.3443,24.8537,26.0434,0.954319,561.496,628.068,0.752109 
50,30.01,14.99,50,5869.13,0,5,101,125,0,5,135,-4.99188,-7.5261,-22.3925,-5.93591,-12.0576,386.107,-28.3361,18843.5,-54.8487,16439.4,-6.48372,-9.01794,-25.3761,-7.42774,-13.5495,0.589748,-50.9002,17151.2,-77.4128,0.353976,-0.00169873,1.00246,-143.796,481.462,546.118,279.452,24610.9,7.72665e-07,0.663641,111.716,87.2546,25.2305,26.5685,0.949639,578.651,653.652,0.795959 
51,35.01,9.99,51,5435.89,0,5,101,125,0,5,135,-10.6783,-10.6417,-12.2784,-10.1285,-3.48253,499.866,-11.6419,19483.4,-57.0741,16439.4,-12.6097,-12.5731,-16.1412,-12.0599,-5.41391,0.725479,-40.8541,17292.4,-86.2863,0.282928,-0.00135185,1.00272,-144.398,579.156,654.187,1.08713,28686.2,8.13154e-07,0.756965,111.725,86.1972,25.4322,26.7815,0.949616,587.939,664.176,0.768484 
52,10.01,34.99,52,6451.55,0,5,101,125,0,5,135,-7.02301,-7.09375,-13.6803,-9.33445,-8.63978,449.839,-36.9997,20136.5,-29.1271,16439.4,-8.7611,-8.83184,-17.1565,-11.0725,-10.3779,0.694723,-63.2883,18164.9,-55.4157,0.487631,-0.00199488,1.00166,-129.787,559.352,595.388,0.883544,29347.7,8.19357e-07,0.704319,111.351,86.7735,25.1444,25.7117,0.977939,574.711,612.171,0.723916 
53,2.51,42.49,53,6365.09,0,5,101,125,0,5,135,-7.45686,-6.51407,-26.8928,-11.8418,-9.35618,431.392,-21.4037,20076,-53.8648,16439.4,-9.12368,-8.18088,-30.2264,-13.5087,-11.023,0.580553,-46.6143,18185.2,-79.0754,0.329418,-0.0014669,1.00237,-141.505,568.495,604.012,0.878689,29241.9,8.18371e-07,0.716038,111.498,87.1471,25.3574,25.8992,0.979083,584.489,621.132,0.736258 
54,20.01,24.99,54,4097.43,0,5,101,125,0,5,135,-8.08347,-10.5448,-23.4784,-4.58491,-8.29009,340.386,-50.2039,17232.1,-50.6851,16439.4,-9.39866,-11.86,-26.1088,-5.9001,-9.60528,0.584737,-70.0961,15740.2,-70.5773,0.45285,-0.00255125,1.00244,-154.789,553.795,622.611,2.58977,25503,7.8189e-07,0.750995,111.194,86.3503,24.6969,25.9451,0.951891,554.434,623.336,0.751866 
55,0.01,44.99,55,6735.87,0,5,101,125,0,5,135,-1.3846,-11.001,-25.0174,-11.9747,-11.3874,397.996,-26.7862,20092.6,-30.6679,16439.4,-2.92238,-12.5388,-28.0929,-13.5125,-12.9251,0.598625,-50.0451,18348.2,-53.9268,0.436095,-0.00156101,1.0016,-114.757,543.074,590.902,0.654588,28848.6,8.14686e-07,0.695339,111.194,87.2003,25.2157,26.0689,0.96727,577.972,629.301,0.740274 
56,25.01,19.99,56,6624.42,0,5,101,125,0,5,135,-11.688,-9.60016,-17.9995,-15.311,-11.8338,396.137,-25.4611,19695.8,-41.2549,16439.4,-13.2186,-11.1308,-21.0607,-16.8416,-13.3644,0.721479,-48.6114,17959.6,-64.4052,0.386118,-0.00154909,1.00195,-125.898,522.656,579.049,157.193,26799.7,7.94923e-07,0.692055,111.929,87.135,25.4779,26.4535,0.96312,590.053,648.004,0.777874 
57,7.51,37.49,57,6750.29,0,5,101,125,0,5,135,-8.42114,-9.49136,-24.1478,-12.9366,-11.4518,417.461,-41.3058,20097,-43.0819,16439.4,-10.0341,-11.1043,-27.3738,-14.5496,-13.0648,0.640418,-65.7022,18267.2,-67.4783,0.447941,-0.0020595,1.00201,-146.676,545.689,598.368,0.575336,28510.7,8.11493e-07,0.704161,111.541,86.2497,25.6054,26.5799,0.963335,595.974,654.214,0.769466 
58,5.01,39.99,58,7638.54,0,5,101,125,0,5,135,-10.0129,-10.4249,-20.2087,-12.1155,-6.36326,463.06,-25.1232,21032.2,-52.7944,16439.4,-11.8021,-12.214,-23.787,-13.9046,-8.15243,0.659505,-52.1844,19002.6,-79.8556,0.352571,-0.00157171,1.00229,-148.011,548.373,581.516,0.584708,29776.7,8.2333e-07,0.685874,111.679,87.0867,25.6064,26.1485,0.979269,596.024,633.151,0.746125 
