cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
12,149.99,350.01,12,3815.67,0,5,101,125,0,5,135,-10.5721,-11.5856,-18.9237,-8.04575,-11.2683,532.711,-56.0245,21371.7,-70.0471,16439.4,-12.6304,-13.6439,-23.0403,-10.104,-13.3266,0.683274,-87.1561,19036.8,-101.179,0.417873,-0.00262303,1.00289,-208.571,587.044,663.122,1.62012,31783.9,8.4143e-07,0.741506,111.977,85.9677,25.4732,26.8235,0.949657,589.836,666.261,0.745023 
13,199.99,300.01,13,4504.71,0,5,101,125,0,5,135,-7.24266,-11.251,-20.5884,-8.87687,-12.7446,472.803,-21.345,21116.2,-81.9468,16439.4,-9.06948,-13.0778,-24.242,-10.7037,-14.5714,0.661728,-48.9756,19043.9,-109.577,0.27138,-0.00147172,1.00313,-180.468,578.795,678.218,85.4378,30870.2,8.33288e-07,0.751886,111.607,85.7044,25.2763,27.0841,0.933251,580.754,679.269,0.753741 
14,0.49,499.51,14,3648.89,0,5,101,125,0,5,135,-10.7936,-9.395,-27.7261,-14.423,-12.3318,518.348,-49.6396,20882.8,-87.435,16439.4,-12.7963,-11.3978,-31.7317,-16.4257,-14.3346,0.633947,-79.9319,18610.9,-117.727,0.361348,-0.00246027,1.00345,-221.205,548.781,619.184,3.60607e+06,30527.8,8.30196e-07,0.702148,111.769,85.9567,24.5706,25.8585,0.950194,548.779,619.184,0.702147 
15,399.99,100.01,15,3637.22,0,5,101,125,0,5,135,-13.6362,-14.7115,-24.5528,-13.7776,-14.2707,402.296,-46.2452,19891.8,-64.7907,16439.4,-15.1906,-16.2658,-27.6615,-15.332,-15.8251,0.693586,-69.7554,18128.6,-88.3009,0.396977,-0.0022036,1.00265,-175.716,589.45,683.68,129.367,28658.6,8.12894e-07,0.780938,111.999,85.4484,26.2741,27.9991,0.93839,627.51,725.939,0.830284 
16,10.01,489.99,16,3192.96,0,5,101,125,0,5,135,-12.5279,-10.2808,-22.4194,-12.7504,-9.57813,398.537,-60.4314,20030.8,-81.2703,16439.4,-14.0678,-11.8207,-25.4991,-14.2902,-11.118,0.667962,-83.7219,18284,-104.561,0.40021,-0.00262342,1.00311,-209.195,488.435,567.863,0.534316,29505.4,8.20822e-07,0.641617,111.535,86.5536,24.4293,26.1034,0.935869,542.486,630.964,0.712767 
17,299.99,200.01,17,3936.84,0,5,101,125,0,5,135,-2.28776,-9.3593,-16.1824,-10.49,-5.60978,444.282,-38.6775,20908.6,-52.2288,16439.4,-4.00438,-11.0759,-19.6156,-12.2066,-7.3264,0.638281,-64.6413,18961.3,-78.1927,0.407903,-0.00195187,1.00224,-158.473,640.954,769.701,378.41,32980.3,8.51857e-07,0.824532,111.853,86.0727,26.0301,27.1935,0.957217,615.908,684.765,0.762363 
18,499.99,0.01,18,4549.42,0,5,101,125,0,5,135,-8.06641,-7.43481,-16.6115,-9.98798,-9.51295,477.558,-32.3495,20470.5,-56.3851,16439.4,-9.9116,-9.28,-20.3019,-11.8332,-11.3581,0.676128,-60.258,18377.4,-84.2936,0.373322,-0.00187719,1.0025,-161.41,612.235,708.666,0.570816,30527.3,8.3019e-07,0.793418,112.298,85.2993,27.1701,28.9392,0.93887,671.041,775.506,0.868939 
19,0.01,499.99,19,3335.37,0,5,101,125,0,5,135,-13.1829,-13.1021,-21.5891,-10.4386,-11.9886,465.259,-46.8553,20608.2,-66.1744,16439.4,-14.9806,-14.8998,-25.1844,-12.2363,-13.7863,0.689416,-74.045,18568.9,-93.3641,0.397916,-0.00228382,1.00274,-186.082,499.033,555.56,0.640919,29969,8.25098e-07,0.638152,111.346,86.5993,24.2198,25.3126,0.956826,533.219,593.317,0.681696 
20,249.99,250.01,20,3833.74,0,5,101,125,0,5,135,-11.4317,-8.61667,-9.71328,-6.83217,-5.89025,501.016,-28.0449,20662.5,-57.7215,16439.4,-13.3675,-10.5525,-13.5849,-8.768,-7.82607,0.748887,-57.3242,18466.6,-87.0009,0.354454,-0.00177699,1.00256,-161.725,590.135,677.754,0.985321,30763.8,8.32329e-07,0.75983,111.707,85.9548,25.7389,27.3301,0.941779,602.205,691.661,0.775396 
21,149.99,350.01,21,3216.07,0,5,101,125,0,5,135,-12.5338,-10.3068,-6.38765,-10.3676,-10.4173,477.301,-60.2638,20239.3,-49.4773,16439.4,-14.378,-12.151,-10.076,-12.2118,-12.2615,0.835031,-88.1573,18147.2,-77.3708,0.487051,-0.00278366,1.00232,-181.002,563.818,649.344,80.1162,29408.9,8.19926e-07,0.737959,111.315,85.7633,25.294,26.8927,0.940555,581.57,669.7,0.761144 
22,449.99,50.01,22,3158.77,0,5,101,125,0,5,135,-10.0446,-10.5888,-11.8914,-7.85556,-9.55838,477.097,-59.1549,20141.5,-49.1695,16439.4,-11.888,-12.4322,-15.5782,-9.69896,-11.4018,0.744616,-87.0364,18050.3,-77.051,0.484889,-0.00276297,1.00232,-179.498,632.413,718.017,0.730949,30370.3,8.28765e-07,0.813085,112.691,85.2821,27.0085,28.5106,0.947316,663.081,752.704,0.85244 
23,349.99,150.01,23,3059.85,0,5,101,125,0,5,135,-9.50105,-10.6244,-18.1392,-11.0701,-9.48707,466.993,-46.245,20087.2,-75.4989,16439.4,-11.3054,-12.4287,-21.748,-12.8745,-11.2914,0.687745,-73.5361,18040.3,-102.79,0.373499,-0.0023347,1.0031,-196.884,609.067,704.706,0.79797,30138.7,8.26654e-07,0.792525,111.36,85.6503,26.3701,28.1026,0.938351,632.105,731.316,0.822477 
24,49.99,450.01,24,5011.07,0,5,101,125,0,5,135,-14.6109,-14.832,-18.2715,-7.32537,-6.31749,472.154,-43.2597,21979.2,-59.4959,16439.4,-16.4352,-16.6563,-21.9201,-9.14967,-8.1418,0.696831,-70.8523,19909.8,-87.0885,0.404043,-0.00203767,1.00238,-175.359,528.941,602.686,0.671531,31672.9,8.40448e-07,0.671798,111.804,86.1273,24.8426,26.2693,0.945692,560.998,639.011,0.7124 
25,149.99,350.01,25,4524.6,0,5,101,125,0,5,135,-11.6403,-12.286,-17.2624,-8.96571,-4.94534,512.315,-49.3104,21135,-53.028,16439.4,-13.6198,-14.2655,-21.2213,-10.9452,-6.92482,0.683153,-79.2501,18889.5,-82.9677,0.443205,-0.00240316,1.00239,-178.811,526.919,600.325,0.59205,30725.4,8.31983e-07,0.676006,111.466,86.6819,25.0758,26.5212,0.9455,571.575,651.324,0.733366 
26,199.99,300.01,26,2610.53,0,5,101,125,0,5,135,-11.6476,-15.1875,-13.0865,-5.66151,-10.1077,502.391,-43.2448,19554.3,-77.0365,16439.4,-13.5887,-17.1287,-16.9687,-7.60265,-12.0489,0.748005,-72.6045,17352.3,-106.396,0.362515,-0.00239667,1.00334,-200.28,554.331,634.406,0.698118,29100.9,8.17054e-07,0.725801,111.828,85.8359,25.3604,26.8779,0.943544,584.627,668.962,0.765402 
27,0.49,499.51,27,1310.11,0,5,101,125,0,5,135,-9.91312,-13.007,-10.437,-12.2825,-10.9623,505.014,-45.1711,18564.3,-70.2955,16439.4,-11.8644,-14.9582,-14.3396,-14.2338,-12.9136,0.79008,-74.6841,16350.8,-99.8086,0.38407,-0.00261689,1.00332,-194.454,509.015,590.046,0.93128,27613,8.02884e-07,0.682583,111.584,86.2391,23.9471,25.544,0.937485,521.281,604.214,0.699002 
28,399.99,100.01,28,4034.39,0,5,101,125,0,5,135,-10.5071,-11.1884,-21.5434,-5.93698,-12.3423,490.002,-51.4475,20977.1,-63.1471,16439.4,-12.4003,-13.0817,-25.3299,-7.83024,-14.2355,0.652433,-80.0832,18829.4,-91.7828,0.420998,-0.00243626,1.00265,-190.223,592.768,681.743,0.618061,31019.5,8.34629e-07,0.761657,112.076,85.0139,26.5006,28.1587,0.941117,638.377,734.239,0.820284 
29,10.01,489.99,29,5493.71,0,5,101,125,0,5,135,-10.5489,-10.9388,-19.1454,-16.9892,-10.9148,479.48,-36.7893,21511.5,-64.3575,16439.4,-12.4015,-12.7914,-22.8506,-18.8418,-12.7674,0.713122,-64.8101,19410,-92.3783,0.368943,-0.00191165,1.00259,-175.664,496.509,546.562,0.573474,30662,8.3141e-07,0.626567,111.168,86.422,24.4234,25.3908,0.961897,542.221,596.989,0.684315 
30,299.99,200.01,30,5323.01,0,5,101,125,0,5,135,-17.391,-11.5178,-17.2613,-13.5511,-6.34813,511.432,-34.2614,22000.6,-71.1355,16439.4,-19.3671,-13.4938,-21.2134,-15.5271,-8.3242,0.727774,-64.1495,19759,-101.024,0.346047,-0.00185864,1.00278,-185.378,576.733,647.632,0.620445,32164.3,8.44773e-07,0.723455,111.645,85.9889,26.1244,27.4195,0.952766,620.38,696.197,0.777956 
31,499.99,0.01,31,4148.12,0,5,101,125,0,5,135,-13.8729,-11.7398,-22.3486,-4.6458,-7.81911,535.326,-43.1249,20888.1,-40.221,16439.4,-15.9413,-13.8082,-26.4854,-6.71419,-9.8875,0.636372,-74.4093,18541.7,-71.5054,0.464432,-0.00229846,1.0021,-160.216,558.991,658.006,179.594,28328.2,8.09757e-07,0.748967,111.513,85.9236,26.5978,28.4724,0.93416,643.07,750.692,0.858036 
32,0.01,499.99,32,2181.93,0,5,101,125,0,5,135,-11.2322,-7.56188,-18.444,-11.2024,-7.57145,445.413,-78.0381,19211.7,-65.5743,16439.4,-12.9532,-9.28286,-21.8859,-12.9234,-9.29244,0.670084,-104.068,17259.5,-91.6042,0.486315,-0.00345741,1.00289,-213.993,529.64,597.537,2.66753e+07,28782.6,8.14064e-07,0.691058,111.485,86.405,24.1384,25.4025,0.950235,529.641,597.539,0.69106 
33,249.99,250.01,33,4929.52,0,5,101,125,0,5,135,-8.68893,-7.16411,-16.5113,-9.59023,-5.06596,500.539,-27.5118,21425.9,-55.8172,16439.4,-10.6229,-9.09809,-20.3793,-11.5242,-6.99994,0.652376,-56.7633,19232.1,-85.0687,0.357349,-0.00168941,1.00241,-158.846,616.849,674.805,1069.95,31683.4,8.40541e-07,0.767573,111.48,85.7094,25.9847,26.9359,0.964688,613.764,671.853,0.763974 
34,149.99,350.01,34,6082.65,0,5,101,125,0,5,135,-12.9284,-10.1492,-13.881,-9.27752,-10.1464,431.403,-29.0903,21982.7,-66.2948,16439.4,-14.5953,-11.8161,-17.2147,-10.9444,-11.8132,0.740678,-54.3015,20091.8,-91.506,0.330888,-0.00154677,1.00248,-164.109,558.037,655.472,0.945682,31551,8.39369e-07,0.720536,111.62,86.1469,25.0597,26.9067,0.931354,570.843,670.399,0.737008 
35,449.99,50.01,35,5285.44,0,5,101,125,0,5,135,-17.814,-11.8483,-20.2117,-9.61624,-17.9897,440.47,-57.4575,21743.1,-53.5212,16439.4,-19.5159,-13.5502,-23.6155,-11.3181,-19.6916,0.730697,-83.1985,19812.5,-79.2623,0.466586,-0.00240537,1.00218,-178.313,625.242,685.9,0.65054,32031.6,8.43609e-07,0.776271,111.912,85.2481,27.1015,28.1134,0.964008,667.657,731.877,0.828618 
36,349.99,150.01,36,3349.62,0,5,101,125,0,5,135,-6.68184,-9.09375,-17.8581,-12.4922,-6.13051,638.411,-15.314,20626.4,-76.6161,16439.4,-9.14853,-11.5604,-22.7915,-14.9589,-8.5972,0.660115,-52.6227,17828.3,-113.925,0.277938,-0.0016895,1.00348,-189.332,581.388,652.407,0.597695,30909.4,8.3364e-07,0.738778,112.453,86.0436,26.3209,27.6367,0.952391,629.75,707.268,0.800566 
37,49.99,450.01,37,4892.17,0,5,101,125,0,5,135,-12.8777,-7.25754,-12.7956,-13.3393,-15.0487,464.43,-49.8221,21413.9,-47.2209,16439.4,-14.6721,-9.05201,-16.3845,-15.1338,-16.8432,0.772707,-76.9634,19378.3,-74.3621,0.463083,-0.00227466,1.00209,-166.198,501.55,573.255,0.558869,30685.7,8.31624e-07,0.644768,111.421,86.3562,24.6175,26.0731,0.944171,550.875,629.505,0.708108 
38,149.99,350.01,38,6119.68,0,5,101,125,0,5,135,-10.5033,-13.3025,-16.9368,-8.27742,-10.3633,431.899,-59.7786,22788.4,-72.7799,16439.4,-12.1721,-14.9713,-20.2743,-9.94619,-12.0321,0.707846,-85.0187,20895.4,-98.02,0.41955,-0.00233044,1.00255,-202.643,534.603,600.705,0.606536,32553.3,8.48164e-07,0.668138,111.078,85.7691,25.1979,26.4651,0.952119,577.159,648.574,0.721353 
39,199.99,300.01,39,3940.42,0,5,101,125,0,5,135,-12.4096,-10.4847,-24.0883,-14.7432,-13.1649,526.955,-46.3729,20892.4,-48.598,16439.4,-14.4456,-12.5208,-28.1604,-16.7793,-15.2009,0.676714,-77.1681,18582.8,-79.3933,0.447507,-0.00237859,1.00232,-172.44,576.736,659.972,0.956438,30589.9,8.30758e-07,0.742637,111.673,85.8163,25.4672,26.991,0.943543,589.56,674.608,0.759129 
40,0.49,499.51,40,4086.74,0,5,101,125,0,5,135,-16.5723,-5.24275,-17.1337,-14.7394,-8.49586,489.701,-57.8157,20455,-57.2674,16439.4,-18.4645,-7.13486,-20.9179,-16.6315,-10.388,0.715545,-86.4338,18308.6,-85.8855,0.456124,-0.00270498,1.00255,-189.496,487.509,555.016,0.5805,29702.1,8.22642e-07,0.632314,111.506,86.4155,24.1693,25.5444,0.946168,530.999,604.233,0.688554 
41,399.99,100.01,41,5481.21,0,5,101,125,0,5,135,-11.9245,-9.11436,-20.5545,-7.89485,-11.2934,430.165,-41.1084,21098.6,-51.0246,16439.4,-13.5865,-10.7764,-23.8787,-9.55692,-12.9554,0.662511,-66.2473,19213.2,-76.1635,0.420235,-0.00197418,1.00216,-157.643,616.156,687.92,1.18981,30887.9,8.33447e-07,0.781154,111.502,85.5774,26.1894,27.4152,0.955288,623.473,695.978,0.790367 
42,10.01,489.99,42,4656.54,0,5,101,125,0,5,135,-7.85639,-4.23615,-25.2492,-11.7995,-7.72898,407.099,-68.7534,20942.9,-61.754,16439.4,-9.42934,-5.80909,-28.3951,-13.3724,-9.30193,0.571769,-92.5443,19158.6,-85.5449,0.474104,-0.00276788,1.00243,-195.198,507.083,555.393,0.612747,30274.6,8.27894e-07,0.64101,111.26,86.8276,24.5143,25.4139,0.964603,546.266,598.073,0.690406 
43,299.99,200.01,43,5646.64,0,5,101,125,0,5,135,-13.9376,-7.02929,-21.3885,-10.5883,-17.2196,502.939,-47.4325,22398.4,-46.0599,16439.4,-15.8809,-8.97255,-25.275,-12.5316,-19.1628,0.6911,-76.8243,20194,-75.4517,0.459019,-0.00217863,1.00203,-167.366,597.695,659.464,0.86529,32565.3,8.48269e-07,0.740119,111.373,85.868,26.0234,27.0792,0.961011,615.594,679.024,0.762177 
44,499.99,0.01,44,3547.87,0,5,101,125,0,5,135,-7.1651,-11.0221,-29.9357,-16.4372,-4.27356,466.082,-64.0971,20342.5,-66.1754,16439.4,-8.96595,-12.823,-33.5374,-18.238,-6.07441,0.578881,-91.335,18299.7,-93.4132,0.448973,-0.0028602,1.00278,-203.431,627.733,727.205,0.848675,30712.4,8.31866e-07,0.8122,111.973,85.5305,26.6978,28.4659,0.937889,647.915,750.346,0.838179 
45,0.01,499.99,45,2677.13,0,5,101,125,0,5,135,-17.7421,-15.3666,-17.2895,-10.1249,-14.0671,475.305,-47.8966,19450.3,-81.6737,16439.4,-19.5786,-17.2031,-20.9625,-11.9614,-15.9036,0.755137,-75.6734,17367,-109.451,0.365547,-0.0024961,1.00343,-207.014,469.518,579.029,727.363,27755.3,8.04262e-07,0.648304,111.32,86.125,23.7245,25.2209,0.94067,511.634,589.023,0.682572 
46,249.99,250.01,46,4150.13,0,5,101,125,0,5,135,-14.0277,-5.42928,-14.8375,-14.0379,-11.2165,454.648,-42.5299,20726.9,-55.0707,16439.4,-15.7843,-7.18595,-18.3508,-15.7946,-12.9732,0.738178,-69.0995,18734.2,-81.6403,0.413601,-0.00211212,1.00237,-167.068,553.524,641.486,0.586877,30513.8,8.30069e-07,0.717873,111.563,85.9093,25.7333,27.4337,0.938017,601.943,696.916,0.780286 
47,149.99,350.01,47,2883.81,0,5,101,125,0,5,135,-9.22336,-5.8716,-17.5343,-10.2525,-8.82267,429.113,-57.7537,19164.5,-48.2494,16439.4,-10.8814,-7.52961,-20.8503,-11.9105,-10.4807,0.661809,-82.831,17283.7,-73.3267,0.484894,-0.00274606,1.00231,-170.823,540.987,618.918,0.625712,28654.6,8.12855e-07,0.711863,111.483,86.169,25.2732,26.7793,0.94376,580.614,664.066,0.763899 
48,449.99,50.01,48,3394.62,0,5,101,125,0,5,135,-13.5057,-12.8064,-27.1212,-7.91265,-7.6026,437.484,-54.7752,19743.7,-45.2295,16439.4,-15.196,-14.4968,-30.5019,-9.603,-9.29295,0.614343,-80.3417,17826.2,-70.796,0.486045,-0.00258205,1.00216,-165.297,591.441,664.72,0.5565,29477.5,8.20563e-07,0.764123,111.601,85.8134,26.7697,28.1161,0.952114,651.41,732.02,0.841544 
50,49.99,450.01,50,4385.34,0,5,101,125,0,5,135,-10.6831,-13.4686,-23.7424,-12.5305,-7.74992,456.299,-32.4525,20888,-61.7187,16439.4,-12.4461,-15.2317,-27.2685,-14.2936,-9.51296,0.653746,-59.1186,18888,-88.3848,0.357904,-0.00179175,1.00255,-165.18,544.597,649.877,343.753,30855.3,8.33154e-07,0.714049,112.15,85.7728,24.7078,26.4673,0.933519,554.922,648.684,0.720124 
