cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
10,149.99,50.01,10,9021.21,0,5,101,125,0,5,135,-8.5318,-3.0806,-15.8497,-9.02376,-8.71196,278.657,-38.868,21581.6,-12.0475,16439.4,-9.60847,-4.15728,-18.0031,-10.1004,-9.78863,0.651494,-55.1527,20360.2,-28.3322,0.618641,-0.00155031,1.00076,-89.1513,533.994,621.018,0.668821,30039.7,8.25747e-07,0.697386,110.858,85.8752,24.9605,26.6758,0.935698,566.332,658.941,0.739796 
11,174.99,25.01,11,9195.52,0,5,101,125,0,5,135,-10.0467,-15.2173,-20.0826,-8.36744,-7.18072,352.392,-33.2118,22564.9,-40.9906,16439.4,-11.4083,-16.5789,-22.8057,-9.72901,-8.5423,0.66979,-53.8056,21020.4,-61.5843,0.421321,-0.00146482,1.00159,-127.707,551.122,612.813,0.64229,31388.4,8.37925e-07,0.693558,110.923,86.4345,25.4513,26.586,0.957321,588.826,654.513,0.74088 
12,0.01,199.99,12,8709.38,0,5,101,125,0,5,135,-4.8629,-4.82635,-12.5976,-11.5011,-12.9934,338.28,-31.8475,21415,-60.7568,16439.4,-6.16995,-6.13339,-15.2117,-12.8082,-14.3004,0.721519,-51.6166,19932.4,-80.5259,0.348178,-0.00148196,1.0022,-148.248,438.418,496.459,0.503784,29489.1,8.20671e-07,0.568482,110.635,86.6657,23.3234,24.5887,0.948542,494.482,559.866,0.641133 
13,124.99,75.01,13,12634.4,0,5,101,125,0,5,135,-11.1771,-6.88894,-21.0254,-8.05917,-10.657,287.677,-45.8828,25306.7,-40.6619,16439.4,-12.2886,-8.00047,-23.2485,-9.1707,-11.7686,0.639429,-62.6946,24045.8,-57.4738,0.476174,-0.00149211,1.0013,-131.663,532.564,592.827,0.576188,34507.5,8.64808e-07,0.649726,111.068,85.5737,25.2781,26.4249,0.956602,580.839,646.607,0.708644 
14,0.49,199.51,14,13880.9,0,5,101,125,0,5,135,-5.67097,-10.596,-20.0408,-6.3422,-7.94939,348.995,-40.1173,25778.7,-39.5963,16439.4,-7.01941,-11.9444,-22.7377,-7.69065,-9.29783,0.61258,-60.5126,24249.1,-59.9916,0.45669,-0.00142801,1.00134,-132.502,476.1,543.06,0.639647,34345.1,8.63449e-07,0.588893,110.143,87.1564,23.6517,25.0291,0.944967,508.498,580.099,0.629012 
15,49.99,150.01,15,11583.4,0,5,101,125,0,5,135,-11.8751,-4.91188,-19.5912,-10.1362,-11.7292,301.973,-58.001,24437.4,-44.0806,16439.4,-13.0418,-6.07864,-21.9247,-11.303,-12.8959,0.663959,-75.6483,23113.8,-61.7279,0.505259,-0.00187371,1.00145,-149.722,498.206,559.549,0.555807,33122.3,8.53078e-07,0.61892,110.212,85.9435,24.5472,25.7839,0.952036,547.733,615.614,0.680691 
16,99.99,100.01,16,9296.99,0,5,101,125,0,5,135,-9.62116,-6.68617,-11.1073,-8.22288,-11.6817,344.378,-30.3645,22492.1,-41.6688,16439.4,-10.9518,-8.01678,-13.7686,-9.55348,-13.0123,0.751034,-50.4899,20982.6,-61.7942,0.405076,-0.00137691,1.0016,-124.643,499.59,578.164,0.533439,30792.5,8.32588e-07,0.645509,110.835,85.9144,24.7109,26.3379,0.938225,555.063,642.355,0.717181 
17,74.99,125.01,17,11363.1,0,5,101,125,0,5,135,-7.36107,-10.1868,-19.4086,-11.1457,-11.0759,315.728,-45.2159,23703.6,-35.523,16439.4,-8.58098,-11.4067,-21.8484,-12.3656,-12.2958,0.67144,-63.6671,22319.8,-53.9742,0.49571,-0.00163266,1.00131,-128.436,512.857,569.369,0.549315,32426.4,8.47061e-07,0.637941,110.357,86.3463,24.9436,26.0376,0.957983,565.567,627.792,0.703453 
18,199.99,0.01,18,11635.6,0,5,101,125,0,5,135,-10.5161,-3.54406,-18.4888,-9.56168,-13.8233,333.098,-39.1872,24259,-33.0458,16439.4,-11.8032,-4.83109,-21.0629,-10.8487,-15.1103,0.669115,-58.6535,22799,-52.512,0.482078,-0.00147224,1.00125,-121.668,573.651,665.497,0.712085,33455.6,8.55929e-07,0.72187,110.566,86.6876,25.7601,27.4982,0.936794,603.199,700.196,0.759281 
19,149.99,50.01,19,9175.07,0,5,101,125,0,5,135,-7.21906,-7.67672,-9.83631,-7.33184,-8.1417,395.945,-33.4067,22330.2,-38.7431,16439.4,-8.74891,-9.20657,-12.896,-8.86169,-9.67155,0.738866,-56.5457,20594.7,-61.8821,0.432292,-0.0015714,1.00163,-130.804,542.455,622.206,0.683775,31260.8,8.36787e-07,0.694278,110.802,85.6199,25.1148,26.6553,0.942204,573.355,657.93,0.733984 
20,174.99,25.01,20,9418.88,0,5,101,125,0,5,135,-3.97397,-11.865,-18.5946,-6.16609,-8.7608,332.211,-40.3367,21916,-29.3707,16439.4,-5.25757,-13.1486,-21.1618,-7.44968,-10.0444,0.629144,-59.7511,20459.9,-48.7851,0.50511,-0.00167159,1.0013,-118.293,512.904,594.143,0.525759,30038.4,8.25736e-07,0.668532,110.78,86.1945,25.0926,26.7413,0.938346,572.344,662.183,0.745549 
21,0.01,199.99,21,6245.22,0,5,101,125,0,5,135,-4.81126,-3.50721,-16.5336,-14.2921,-10.5908,352.407,-32.5906,19265.1,-50.1626,16439.4,-6.17289,-4.86884,-19.2569,-15.6538,-11.9524,0.667439,-53.1853,17720.5,-70.7573,0.385138,-0.001718,1.00217,-138.094,410.164,444.491,0.435738,27068.4,7.97571e-07,0.535354,110.771,87.2483,23.0957,23.814,0.969838,484.873,525.141,0.632678 
22,124.99,75.01,22,10986,0,5,101,125,0,5,135,-6.7355,-9.63174,-19.2114,-3.30969,-9.61136,406.771,-44.1162,23975.9,-50.6699,16439.4,-8.30718,-11.2034,-22.3548,-4.88138,-11.183,0.614106,-67.8879,22193,-74.4416,0.431808,-0.00175105,1.00182,-157.218,515.415,590.676,0.51979,32656.4,8.49059e-07,0.649853,110.447,85.5515,25.1913,26.7267,0.942554,576.855,661.457,0.727523 
23,0.49,199.51,23,8354.16,0,5,101,125,0,5,135,-8.88762,-7.03405,-7.76213,-11.271,-6.98447,267.848,-24.9327,20848.4,-38.6847,16439.4,-9.92253,-8.06896,-9.83195,-12.3059,-8.01939,0.7958,-40.5858,19674.4,-54.3378,0.383641,-0.00118017,1.0015,-105.791,433.845,482.495,0.449978,28488.4,8.11281e-07,0.563952,110.691,86.6593,23.6184,24.6635,0.957626,507.068,563.276,0.658753 
24,49.99,150.01,24,10204.5,0,5,101,125,0,5,135,-3.90586,-6.57921,-19.6941,-7.95288,-12.894,315.563,-31.7437,22989.9,-46.1214,16439.4,-5.12514,-7.79848,-22.1327,-9.17215,-14.1133,0.620637,-50.1851,21606.8,-64.5629,0.393114,-0.001329,1.00162,-127.661,498.437,562.989,0.54489,31519.2,8.39087e-07,0.631319,111.313,85.7238,24.6278,25.9251,0.94996,551.336,622.375,0.698116 
25,99.99,100.01,25,10635.4,0,5,101,125,0,5,135,-6.60804,-11.2709,-15.3996,-5.7723,-8.39762,316.246,-45.768,23639.6,-48.5983,16439.4,-7.82995,-12.4928,-17.8434,-6.99421,-9.61953,0.674271,-64.2495,22253.5,-67.0798,0.44388,-0.00165254,1.00164,-144.745,522.235,594.617,0.587038,32161.3,8.44747e-07,0.659668,110.205,86.1845,24.9881,26.4218,0.945739,567.586,646.451,0.717063 
26,74.99,125.01,26,11924.7,0,5,101,125,0,5,135,-6.23195,-4.46354,-10.3152,-5.63578,-6.5914,263.95,-28.7784,24738.1,-63.2869,16439.4,-7.2518,-5.48339,-12.3549,-6.65563,-7.61125,0.686081,-44.2036,23581.2,-78.7122,0.318795,-0.00107231,1.00182,-138.658,524.496,581.591,0.58265,33768.7,8.58592e-07,0.64327,110.802,86.5028,25.062,26.1425,0.958667,570.948,632.86,0.700108 
27,199.99,0.01,27,11288.7,0,5,101,125,0,5,135,-5.59246,-3.7057,-21.3772,-6.78964,-10.5061,405.452,-22.4155,24625.6,-24.3106,16439.4,-7.15904,-5.27229,-24.5104,-8.35623,-12.0727,0.572771,-46.1101,22848.5,-48.0052,0.444579,-0.00115452,1.00114,-103.716,574,695.289,0.740366,34185.2,8.62107e-07,0.732786,110.964,85.5754,25.6998,28.0356,0.916683,600.378,727.836,0.766775 
28,149.99,50.01,28,9450.37,0,5,101,125,0,5,135,-2.6778,-6.95944,-16.3024,-8.00907,-8.26359,345.244,-29.7127,22202.5,-46.0777,16439.4,-4.01175,-8.2934,-18.9703,-9.34302,-9.59754,0.622226,-49.8888,20689.3,-66.2537,0.385559,-0.00137981,1.00174,-129.393,507.676,576.234,0.451569,30708.4,8.31829e-07,0.650217,110.763,85.512,25.5695,27.0049,0.946844,594.305,675.303,0.761587 
29,174.99,25.01,29,13921.9,0,5,101,125,0,5,135,-5.2202,-7.64212,-16.6867,-6.92596,-14.1308,323.075,-30.2152,26702.9,-47.9702,16439.4,-6.4685,-8.89041,-19.1832,-8.17425,-15.3791,0.669798,-49.0957,25286.8,-66.8507,0.379655,-0.00111069,1.00144,-129.316,576.233,653.069,0.645403,36583.7,8.81815e-07,0.695666,110.97,85.7209,26.0083,27.4356,0.947977,614.879,697.013,0.742399 
30,0.01,199.99,30,10301.4,0,5,101,125,0,5,135,-2.25617,-4.05062,-14.0652,-8.0846,-11.6741,348.266,-49.0387,23294.8,-48.1651,16439.4,-3.6018,-5.39625,-16.7565,-9.43024,-13.0197,0.652388,-69.3913,21768.4,-68.5178,0.457688,-0.00182487,1.00171,-151.613,456.713,512.366,0.56984,31800.9,8.41579e-07,0.5748,110.229,86.9901,23.4235,24.5778,0.953034,498.735,559.371,0.62761 
31,124.99,75.01,31,13601.6,0,5,101,125,0,5,135,-6.77177,-13.4604,-11.3419,-13.8752,-7.12307,352.772,-15.8467,25805.3,-46.2303,16439.4,-8.1348,-14.8234,-14.068,-15.2383,-8.48611,0.768431,-36.4627,24259.1,-66.8463,0.312506,-0.000859623,1.0015,-116.678,548.071,629.02,0.762408,34908,8.68141e-07,0.676333,110.588,86.3634,25.0683,26.6078,0.942142,571.235,655.585,0.704907 
32,0.49,199.51,32,10744.3,0,5,101,125,0,5,135,-13.6696,-9.63723,-19.2014,-6.27276,-15.9193,302.452,-31.2863,23213,-55.7332,16439.4,-14.8382,-10.8058,-21.5386,-7.44138,-17.0879,0.699651,-48.9615,21887.3,-73.4085,0.357249,-0.00127991,1.00182,-137.052,475.421,535.513,0.71709,31527.6,8.39161e-07,0.601283,110.217,87.1784,23.4285,24.6351,0.951022,498.949,561.981,0.63102 
33,49.99,150.01,33,9744.63,0,5,101,125,0,5,135,-4.58648,-13.1338,-11.2429,-6.85987,-9.53005,393.616,-25.1462,23162.3,-53.1308,16439.4,-6.10734,-14.6547,-14.2846,-8.38073,-11.0509,0.737793,-48.1491,21437,-76.1337,0.345131,-0.00128512,1.00193,-139.51,507.304,570.759,0.670023,31821.6,8.41762e-07,0.63925,111.57,86.195,24.3289,25.5594,0.951858,538.035,604.941,0.677755 
34,99.99,100.01,34,13004.4,0,5,101,125,0,5,135,-4.97197,-4.06973,-17.8043,-8.1719,-8.0083,339.494,-39.6732,25509.4,-50.2988,16439.4,-6.2837,-5.38147,-20.4278,-9.48364,-9.32004,0.598642,-59.5133,24021.4,-70.1388,0.414207,-0.00141773,1.00159,-143.68,492.34,558.542,0.424569,34112.8,8.61498e-07,0.608705,110.258,86.2773,25.4567,26.8865,0.946823,589.075,669.391,0.728905 
35,74.99,125.01,35,13158.9,0,5,101,125,0,5,135,-4.62929,-11.6644,-18.8174,-11.3589,-13.6957,356.704,-38.4193,25978.1,-59.3661,16439.4,-6.00753,-13.0426,-21.5738,-12.7372,-15.0739,0.684755,-59.265,24414.6,-80.2119,0.381078,-0.00138903,1.00179,-155.519,509.727,578.889,0.581816,34902.5,8.68095e-07,0.625747,110.947,86.5622,24.714,26.0821,0.947546,555.201,629.937,0.68125 
36,199.99,0.01,36,14641.3,0,5,101,125,0,5,135,-5.94926,-9.38438,-12.0873,-5.37429,-8.40507,294.295,-24.9963,26420.7,-37.3362,16439.4,-7.08636,-10.5215,-14.3615,-6.51139,-9.54217,0.700944,-42.1949,25130.8,-54.5347,0.392012,-0.000960355,1.00118,-107.637,544.057,633.608,0.513539,35414,8.72315e-07,0.673068,110.436,86.0174,25.9431,27.7457,0.935032,611.799,712.857,0.757063 
37,149.99,50.01,37,12801.9,0,5,101,125,0,5,135,-9.74872,-8.23944,-20.2997,-9.19762,-10.0336,383.05,-16.6774,25543.5,-63.6483,16439.4,-11.2287,-9.71947,-23.2597,-10.6776,-11.5136,0.649699,-39.0629,23864.6,-86.0337,0.274504,-0.00093622,1.00196,-142.303,529.515,626.734,0.61177,34759.9,8.66912e-07,0.664517,110.07,86.0255,25.0688,27.0096,0.928143,571.258,675.537,0.716582 
38,174.99,25.01,38,9997.06,0,5,101,125,0,5,135,-6.17203,-3.79186,-16.4602,-5.94276,-10.5687,337.617,-34.8489,22840,-39.607,16439.4,-7.47652,-5.09634,-19.0692,-7.24725,-11.8732,0.624345,-54.5793,21360.3,-59.3373,0.433912,-0.00146224,1.00151,-125.784,583.965,665.001,1.51503,31879.3,8.4227e-07,0.739866,110.619,86.1829,25.4194,26.875,0.945839,587.349,668.818,0.744133 
39,0.01,199.99,39,7884.34,0,5,101,125,0,5,135,-11.161,-10.9614,-23.4786,-9.43096,-7.51516,370.314,-37.882,20195.4,-47.4019,16439.4,-12.5918,-12.3922,-26.3402,-10.8618,-8.94598,0.6297,-59.5231,18572.3,-69.0431,0.418073,-0.00183475,1.00202,-142.375,431.027,480.273,0.507983,27822.1,8.04906e-07,0.565264,111.248,86.8325,23.0992,24.1379,0.95697,485.02,539.523,0.635535 
40,124.99,75.01,40,13496.4,0,5,101,125,0,5,135,-3.87131,-6.79643,-18.5435,-11.1332,-12.6335,340.374,-24.7004,26745.2,-58.8254,16439.4,-5.18645,-8.11157,-21.1737,-12.4484,-13.9486,0.652141,-44.5919,25253.3,-78.7169,0.320685,-0.00101004,1.0017,-139.052,542.024,609.582,0.549907,36281.6,8.79382e-07,0.653654,111.028,85.3199,25.6549,26.9511,0.951905,598.283,672.615,0.721372 
41,0.49,199.51,41,11797.6,0,5,101,125,0,5,135,-3.64416,1.35047,-13.836,-0.640586,-10.578,272.97,-33.8232,25063.3,-55.2432,16439.4,-4.69886,0.295768,-15.9454,-1.69529,-11.6327,0.526512,-49.7755,23866.8,-71.1955,0.368135,-0.00119317,1.00162,-135.21,489.138,555.28,0.621234,33961.5,8.60223e-07,0.605844,110.374,86.0709,24.039,25.3768,0.947281,525.289,596.331,0.650627 
42,49.99,150.01,42,11522.2,0,5,101,125,0,5,135,-2.22425,-7.94151,-11.4585,-5.59726,-6.73398,321.334,-13.4398,24496.4,-61.5514,16439.4,-3.46583,-9.18308,-13.9416,-6.83883,-7.97555,0.663286,-32.2185,23088,-80.3302,0.250504,-0.000798046,1.00189,-128.615,525.023,621.607,1.023,33336.8,8.54915e-07,0.668227,110.687,86.4519,24.2507,26.1433,0.927609,534.583,632.896,0.680379 
43,99.99,100.01,43,13370.9,0,5,101,125,0,5,135,-6.87704,-6.294,-17.4487,-3.5073,-10.3286,254.194,-25.8124,25780.3,-61.5579,16439.4,-7.85919,-7.27615,-19.413,-4.48946,-11.3108,0.614428,-40.6675,24666.2,-76.413,0.307242,-0.00094301,1.00168,-132.363,548.108,605.033,0.70319,34717.1,8.66555e-07,0.664548,111.024,86.7728,25.2015,26.2262,0.96093,577.322,636.916,0.699768 
44,74.99,125.01,44,13015.5,0,5,101,125,0,5,135,-6.30656,-8.42402,-14.6821,-4.81287,-7.76151,326.288,-39.1388,26315.6,-57.7968,16439.4,-7.56728,-9.68473,-17.2036,-6.07358,-9.02223,0.652814,-58.207,24885.5,-76.8651,0.386899,-0.00133836,1.00168,-150.445,503.504,582.887,0.563914,35325.2,8.71585e-07,0.621561,110.545,85.7815,24.6458,26.268,0.938244,552.141,638.947,0.681471 
45,199.99,0.01,45,9791.22,0,5,101,125,0,5,135,-5.57457,-5.71832,-17.7426,-5.41274,-10.9084,347.988,-27.4176,22931.8,-36.4793,16439.4,-6.91912,-7.06288,-20.4318,-6.7573,-12.2529,0.617555,-47.7541,21406.6,-56.8157,0.411911,-0.00127638,1.00144,-115.933,577.05,677.832,0.860625,32336.5,8.46277e-07,0.739018,110.445,85.9528,25.5731,27.4625,0.931201,594.472,698.38,0.761375 
46,149.99,50.01,46,11642.3,0,5,101,125,0,5,135,-14.9975,-4.89174,-9.95707,-5.75988,-6.00395,260.619,-23.982,24031.9,-30.699,16439.4,-16.0045,-5.89872,-11.971,-6.76686,-7.01093,0.748782,-39.2125,22889.6,-45.9295,0.415704,-0.000979882,1.00109,-94.328,582.295,678.237,2.16581,33021.6,8.52212e-07,0.73742,110.666,85.8516,25.3351,27.0904,0.935209,583.462,679.582,0.738889 
47,174.99,25.01,47,13270.8,0,5,101,125,0,5,135,-1.2194,-4.06828,-17.6439,-8.76403,-8.09756,307.894,-25.9999,26021.5,-48.3978,16439.4,-2.40905,-5.25792,-20.0232,-9.95367,-9.2872,0.573348,-43.9932,24672,-66.3912,0.355752,-0.00101997,1.00146,-123.663,544.925,637.596,0.575867,35164.4,8.70261e-07,0.677317,110.965,85.4756,25.5918,27.4257,0.933131,595.341,696.509,0.73994 
48,0.01,199.99,48,13337,0,5,101,125,0,5,135,-5.47209,-8.28771,-20.1439,-7.02386,-5.98816,261.638,-29.3928,25850.5,-34.2918,16439.4,-6.48301,-9.29863,-22.1657,-8.03478,-6.99907,0.581631,-44.6829,24703.8,-49.5819,0.428896,-0.00103464,1.00109,-104.181,452.648,535.514,849.785,32912.6,8.51274e-07,0.578357,110.003,86.5726,23.957,25.0447,0.956568,521.711,580.826,0.646649 
49,124.99,75.01,49,11331.5,0,5,101,125,0,5,135,-4.67297,-8.03595,-23.6922,-1.84534,-5.22763,347.051,-44.2475,24644.2,-56.3902,16439.4,-6.0139,-9.37689,-26.3741,-3.18628,-6.56857,0.488078,-64.5291,23123.1,-76.6718,0.412234,-0.00159722,1.0018,-156.535,556.138,628.567,0.667791,34153.3,8.61839e-07,0.686027,110.668,85.6364,25.4865,26.8404,0.949557,590.453,667.099,0.728219 
50,0.49,199.51,50,12459.8,0,5,101,125,0,5,135,-6.25987,2.37773,-16.5051,-8.4439,-6.29723,366.292,-34.0158,25497.4,-62.6986,16439.4,-7.67515,0.962449,-19.3356,-9.85918,-7.71251,0.556726,-55.4219,23892,-84.1047,0.354479,-0.00132729,1.00191,-156.348,456.793,516.376,0.474309,33942.1,8.60059e-07,0.564696,110.563,86.8592,24.0393,25.3049,0.949988,525.303,592.953,0.648914 
51,49.99,150.01,51,9619.82,0,5,101,125,0,5,135,-8.89495,-0.116471,-10.2753,-7.07764,-9.99476,323.476,-35.3041,22963.2,-48.3239,16439.4,-10.1448,-1.36632,-12.775,-8.32749,-11.2446,0.708721,-54.208,21545.4,-67.2279,0.401894,-0.00143978,1.0017,-134.881,509.992,587.115,0.742609,32035.5,8.43644e-07,0.648611,110.972,86.5122,24.2156,25.7421,0.940701,533.035,613.619,0.677904 
52,99.99,100.01,52,13749.4,0,5,101,125,0,5,135,-1.4445,-7.74587,-11.3421,-9.02525,-10.1584,368.944,-20.793,26546.3,-31.8352,16439.4,-2.87002,-9.1714,-14.1931,-10.4508,-11.5839,0.705959,-42.3541,24929.2,-53.3962,0.397954,-0.000971785,1.00116,-106.43,533.288,618.449,0.724263,35746,8.75033e-07,0.656309,110.723,86.1419,24.809,26.4627,0.937507,559.479,648.458,0.688349 
53,74.99,125.01,53,10242.8,0,5,101,125,0,5,135,-3.96649,-7.35986,-14.1074,-2.36922,-9.2353,316.103,-41.7389,23243.7,-69.2246,16439.4,-5.18785,-8.58122,-16.5501,-3.59058,-10.4567,0.626968,-60.212,21858.2,-87.6977,0.36393,-0.00157657,1.00218,-165.449,507.309,577.995,0.616627,32399.7,8.46828e-07,0.639444,109.989,86.5599,24.4899,25.9145,0.945027,545.178,621.866,0.687578 
54,74.99,125.01,54,10621.5,0,5,101,125,0,5,135,-5.432,-7.42346,-11.277,-7.89718,-12.0495,293.865,-43.5051,22928.7,-40.8637,16439.4,-6.56744,-8.55889,-13.5479,-9.03262,-13.1849,0.73379,-60.6786,21640.7,-58.0372,0.465601,-0.00160481,1.00146,-130.323,522.182,631.303,446.994,31504.7,8.38958e-07,0.684368,110.905,87.39,24.4359,25.7748,0.948054,542.778,615.182,0.688768 
