cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
68,0.31,0.45,43.3236,68,22236.3,-0.252059,46.1941,11.0748,117.679,-0.0772259,-186.831,451.313,1.41196,1.03475,1.1077,-0.979664,0.0916511,-7.05493,5860.25,3124.52,4489.54,17123.6,1.45639,1.07917,1.19654,-0.935241,0.136074,0.592033,5860.92,3126.12,4490.21,0.531619,0.517218,0.561882,11024.7,-0.000757597,1.27661,11.1592,10.8509,117.874,86.0895,0.96089,10.9696,12.1856,116.902,136.243,0.971243,-50.1531 
69,0.31,0.45,43.2336,69,17743.4,-0.0366356,36.0404,-11.2699,118.181,0.0133349,-11.4656,500,2.15098,1.79854,-5.54723,0.599421,1.84404,-17.1137,4294.63,2520.1,3643.87,13227.2,2.25874,1.90631,-5.33171,0.707181,1.9518,4.57277,4296.24,2523.98,3645.48,0.506122,0.493072,0.560516,8488.55,-0.000750894,0.922953,11.4783,11.1325,118.339,85.1876,0.770157,11.3021,12.6299,117.591,135.478,0.747909,-50.2901 
70,0.31,0.45,43.2736,70,21618.6,-0.0720145,44.7147,11.0073,117.686,0.0473495,-257.785,500,0.019035,0.526326,-4.76636,-2.30703,-0.661242,-82.5251,5321.56,3060.61,4436.56,16419.7,0.538673,1.04596,-3.72708,-1.78739,-0.141604,0.0845793,5329.35,3079.32,4444.35,0.510457,0.497227,0.560695,10440.4,-0.000551821,1.14853,11.1533,11.2703,118.168,86.4379,0.962136,10.7522,12.395,116.887,136.7,1.28029,-50.2625 
71,0.31,0.45,43.2436,71,16732.8,-0.109553,34.8801,11.1783,117.595,-0.249093,249.36,0.173871,0.455047,-1.53881,2.1709,-0.959298,2.67955,4.39864,4040.98,2428.23,3555.37,14714.5,0.42735,-1.56651,2.11551,-0.986995,2.65186,0.199037,4040.56,2427.23,3554.96,0.49707,0.487507,0.557079,8128.76,-0.000925738,0.878289,11.3375,11.0798,118.002,85.6841,0.767322,11.3091,12.398,116.721,135.819,1.2802,-50.135 
72,0.31,0.45,43.3736,72,20478.3,-0.265375,43.5376,10.9081,117.737,0.314032,352.754,176.427,1.63957,2.31337,-3.84231,-0.0908692,-3.89738,-23.1134,5035.6,2942.49,4542.34,19066.1,1.78511,2.45891,-3.55124,0.05467,-3.75184,-0.182017,5037.79,2947.73,4544.52,0.490822,0.494079,0.544388,10264,-0.000948722,1.09837,11.1442,10.8994,118.12,86.5581,0.992412,10.7582,12.2437,116.992,136.811,1.12739,-50.2529 
73,0.31,0.45,43.2236,73,14601.3,-0.255302,30.2299,11.4497,117.568,0.00628322,162.325,419.798,-0.236354,-1.96099,-2.25285,-3.22259,-0.26931,-44.0663,3609.78,2157.99,3012.43,11300.6,0.0411204,-1.68352,-1.6979,-2.94512,0.00816357,0.729516,3613.95,2167.98,3016.59,0.510226,0.48785,0.569688,7083.03,-0.000922964,0.773569,11.6298,11.1503,117.737,85.9515,0.63526,11.3237,12.7116,116.872,136.019,0.864779,-50.0673 
74,0.31,0.45,43.2536,74,15642.2,-0.224893,33.1017,11.035,118.08,-0.0391138,52.1567,499.742,0.429226,3.69427,1.66183,0.138397,-3.51539,-95.7739,4075.28,2235.91,3240.02,11957.3,1.03229,4.29733,2.86796,0.74146,-2.91233,0.524125,4084.33,2257.62,3249.06,0.522243,0.508306,0.561402,7820.75,-0.000818675,0.891584,11.1277,10.8891,118.372,85.7916,0.694524,11.0065,12.4312,117.4,135.985,0.971626,-50.1933 
75,0.31,0.45,43.0736,75,17857.5,-0.0369422,38.034,10.7836,117.871,0.0150035,22.9951,500,0.635902,-1.72543,-1.6506,-0.193757,-2.64993,-55.8337,4757.79,2513.73,3674.83,13362.7,0.987472,-1.37386,-0.947457,0.157813,-2.29836,0.727303,4763.07,2526.39,3680.1,0.529513,0.518613,0.558421,8995.19,-0.000897421,1.04351,11.0226,10.8078,118.106,85.7768,0.792824,10.8362,12.4535,117.261,136.17,0.84455,-50.393 
76,0.31,0.45,43.1236,76,19545.7,-0.0213725,40.7254,11.0049,117.693,-0.211959,-144.099,500,-0.0722942,0.582195,2.31526,-4.05989,-0.750094,-33.8396,4925.86,2808.8,4060.81,15584.1,0.140785,0.795274,2.74141,-3.84681,-0.537015,4.8811,4929.06,2816.47,4064.01,0.513301,0.500012,0.560754,9602.67,-0.000748091,1.07835,11.1379,10.8477,117.946,85.6333,0.866627,11.0647,12.4761,117.077,135.713,0.868365,-50.08 
77,0.31,0.45,43.2636,77,19308.8,0.00919669,40.8618,10.8073,118.032,-0.015044,-7.43543,500,-0.254266,1.15318,1.82587,-1.04311,-2.04872,-32.2303,5038.7,2728.49,4082.24,14379.3,-0.0513205,1.35613,2.23176,-0.840162,-1.84577,-1.62364,5041.74,2735.79,4085.28,0.517642,0.512926,0.552293,9739.82,-0.000777951,1.11316,10.9872,10.6506,118.251,85.6598,0.884613,10.81,12.2527,117.457,135.72,0.794107,-50.06 
