cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
102,0.36,0.4,43.312,102,21892.4,-0.0696339,45.5001,10.9527,118.085,0.00986401,38.1011,500,0.560973,-1.81892,-0.772214,-3.09427,-0.0044682,69.5571,10847.4,771.19,9214.01,16235.2,0.122991,-2.2569,-1.64818,-3.53225,-0.442451,0.787518,10822,755.067,9188.55,0.505964,0.891186,0.131473,21388.8,-0.000690942,1.22319,11.1176,10.8379,118.383,85.7926,0.968819,10.8816,12.3789,117.486,135.761,0.897344,-49.968,328.811,291.148,619.959 
103,0.36,0.4,43.222,103,15721.3,0.00738786,33.679,10.8694,118.236,-0.081938,-18.7179,500,-0.55285,-0.000727115,1.17841,-3.87925,0.163393,40.7169,7903.21,533.644,6980.98,11966.8,-0.809234,-0.257111,0.66564,-4.13563,-0.0929902,1.14379,7888.31,524.206,6966.08,0.496142,0.895822,0.121744,15899.3,-0.00101773,0.888702,11.2012,10.8097,118.441,85.5569,0.727954,10.9924,12.3957,117.555,135.467,0.886283,-49.9101,240.067,221.29,461.357 
104,0.36,0.4,43.262,104,18644.3,-0.233035,39.3671,10.9586,118.075,-0.202475,370.369,120.017,-0.418733,3.78629,6.19643,-3.97513,1.04188,81.0955,9455.81,651.328,7810.14,16485,-0.92937,3.27565,5.17516,-4.48577,0.53124,-0.450879,9426.13,632.531,7780.46,0.513024,0.894909,0.130252,18373.7,-0.00073672,1.08029,11.089,10.6947,118.408,85.8016,0.827079,10.9073,12.26,117.338,135.995,1.07063,-50.1933,285.825,246.747,532.572 
105,0.36,0.4,43.232,105,20035.6,-0.265583,42.341,-11.0273,117.892,0.264688,-29.3226,45.9906,-0.245822,2.10903,-2.18795,-3.07076,1.67757,113.828,9926.88,702.844,8763.02,15452,-0.962568,1.39228,-3.62144,-3.7875,0.960826,0.398272,9885.22,676.458,8721.36,0.496376,0.893053,0.125017,19914.8,-0.00104397,1.10744,11.2243,10.9153,118.262,85.7995,0.931095,10.8984,12.2545,117.113,135.913,1.14956,-50.1139,302.7,277.428,580.128 
106,0.36,0.4,43.362,106,18137.2,-0.0293761,38.8431,-10.7141,118.162,-0.000734067,-0.207771,500,1.08022,-0.706556,-0.491341,3.03388,-4.43968,59.5627,9018.99,628.367,7882.1,13547.7,0.705166,-1.08161,-1.24144,2.65883,-4.81473,0.671035,8997.19,614.561,7860.3,0.498831,0.893228,0.125894,18036.5,-0.000880182,1.02196,11.0225,10.8994,118.463,86.4875,0.836926,10.7655,12.3992,117.506,136.725,0.956891,-50.238,273.913,249.236,523.15 
107,0.36,0.4,43.212,107,12432,-0.0345081,26.7074,10.9585,118.097,0.112843,-283.384,498.234,0.325737,1.63856,0.534514,3.19208,3.47346,28.1412,6180.28,454.899,5639.14,10568.5,0.14854,1.46136,0.180119,3.01488,3.29626,0.977766,6169.98,448.376,5628.84,0.48801,0.887175,0.12796,12643.1,-0.000987542,0.679881,11.2981,11.0699,118.469,85.9838,0.582026,10.9986,12.6586,117.42,136.112,1.04919,-50.1287,189.707,180.786,370.492 
108,0.36,0.4,43.242,108,17527.7,-0.110829,37.7186,10.7372,117.896,0.0109448,37.8323,0.055771,1.69251,2.83377,1.23394,2.66815,-2.82204,72.1203,8982.45,578.3,7487.86,13197.3,1.23838,2.37965,0.325699,2.21403,-3.27616,0.886973,8956.06,561.582,7461.46,0.510703,0.901118,0.121763,17536.7,-0.000903682,1.0168,11.0486,10.8866,118.01,86.0225,0.804971,10.6482,12.2554,117.382,136.291,0.62875,-50.2682,272.856,234.358,507.215 
109,0.36,0.4,43.062,109,20371.5,-0.0384505,42.8727,10.7986,118.021,0.0757129,43.1542,478.936,3.41135,2.43877,0.983226,0.68246,0.608779,71.9973,10101.6,723.543,8761.44,15177.4,2.958,1.98542,0.07653,0.229112,0.155431,0.98584,10075.3,706.854,8735.09,0.500743,0.89065,0.129727,20120.6,-0.00081862,1.15524,10.9616,10.8136,118.342,86.2081,0.922423,10.9449,12.2905,117.275,136.325,1.06709,-50.1164,305.504,276.828,582.332 
110,0.36,0.4,43.112,110,18738.9,-0.267123,40.0471,10.9204,117.989,0.109715,-31.9069,452.261,1.09607,0.874398,3.09168,0.60564,2.10388,88.2067,9418.18,656.912,8228.69,14350.5,0.540658,0.318984,1.98085,0.0502258,1.54846,0.55378,9385.89,636.466,8196.41,0.498938,0.893919,0.125142,18811.8,-0.000948384,1.07395,11.0967,10.7194,118.42,86.2287,0.882236,10.8305,12.0425,117.277,136.201,1.14334,-49.9719,285,256.713,541.713 
111,0.36,0.4,43.252,111,23060.7,-0.0165408,47.8353,10.9941,118.031,-0.014106,-26.2439,499.954,-0.671638,-0.23273,-1.56919,-1.20633,1.20028,84.0281,11051,819.432,9991.65,17132,-1.20074,-0.761832,-2.6274,-1.73543,0.671175,0.535322,11020.3,799.954,9960.9,0.490328,0.887287,0.128873,22475.3,-0.00082596,1.23035,11.258,10.9097,118.363,86.7321,1.03723,10.9712,12.5633,117.44,136.958,0.922763,-50.2263,337.13,318.955,656.085 
112,0.36,0.4,43.412,112,18483.2,-0.257856,39.7617,10.8411,118.204,0.162827,-1023.82,47.1291,-0.40871,1.47169,-1.32154,0.609799,0.213527,65.6136,9172.51,587.597,8145.37,19459.3,-0.821862,1.05854,-2.14785,0.196648,-0.199624,-0.122091,9148.49,572.387,8121.36,0.494833,0.901314,0.114911,18488.1,-0.000910107,1.04871,11.1903,10.6226,118.34,85.9473,0.884387,10.6327,12.1751,117.669,136.111,0.670973,-50.1636,278.117,255.42,533.537 
113,0.36,0.4,43.192,113,12564.8,-0.0192883,26.5711,11.1399,118.08,0.00622507,-1.50603,0.00611262,0.657702,2.29981,-0.112788,-0.895856,-1.19182,90.8012,6205.75,448.134,5642.31,9636.03,0.0859505,1.72806,-1.25629,-1.46761,-1.76357,0.530088,6172.52,427.086,5609.07,0.488992,0.891993,0.123008,12623,-0.000959265,0.672396,11.4578,11.1411,118.341,85.6815,0.574793,11.2603,12.5869,117.441,136.089,0.900134,-50.4079,191.494,181.75,373.245 
114,0.36,0.4,43.182,114,13312.5,-0.247375,28.4689,11.1394,118.129,-1.19712,1790.97,370.525,-1.37694,3.27199,-2.32146,-4.54966,-2.62316,48.9336,6357.54,492.692,6156.8,80118.1,-1.68507,2.96387,-2.93771,-4.85778,-2.93128,0.689065,6339.63,481.349,6138.89,0.47313,0.882712,0.12621,13399.4,-0.000881311,0.695849,11.3013,11.1222,118.487,86.2124,0.634251,10.9978,12.6038,117.396,136.47,1.09087,-50.2579,195.133,196.14,391.273 
115,0.36,0.4,43.162,115,21141.3,-0.000728843,43.6949,11.0315,117.649,-0.00786203,0.85801,2.01831e-11,-1.07451,-1.8958,0.0678645,1.75982,2.89319,135.596,10432.3,803.408,8915.92,15691.5,-1.92832,-2.74962,-1.63976,0.906005,2.03937,0.513759,10382.7,771.977,8866.29,0.50453,0.884865,0.138221,20578.9,-0.000802164,1.14128,11.4164,10.9925,117.916,85.8263,0.940692,10.8424,12.4518,116.995,135.989,0.921364,-50.1625,319.532,283.336,602.868 
116,0.36,0.4,43.012,116,17851.6,-0.225523,37.7663,10.9446,117.963,0.406477,-86.4746,497.602,4.94518,0.915044,0.0819183,0.385752,1.97154,29.8053,9022.1,620.17,7525.54,14599.8,4.7575,0.727368,-0.293434,0.198075,1.78386,1.04091,9011.19,613.261,7514.63,0.510462,0.893577,0.130686,17653,-0.000721429,1.02568,11.1545,10.7045,118.157,85.8182,0.8071,10.6555,12.3626,117.368,135.95,0.789453,-50.1314,273.229,237.195,510.425 
117,0.36,0.4,43.172,117,18671,-0.257406,39.2883,11.0657,118.103,-0.258417,623.753,12.0341,4.37662,2.59969,1.34463,0.447247,1.07581,30.0642,9137.09,635.015,8191.55,19399.8,4.18732,2.41038,0.966014,0.257941,0.886506,0.889068,9126.09,628.046,8180.55,0.492405,0.892512,0.123901,18533.7,-0.000883073,1.01298,11.2558,10.9373,118.289,86.0083,0.849666,10.9394,12.5195,117.602,136.493,0.68639,-50.4848,278.22,259.613,537.833 
118,0.36,0.4,43.202,118,14012.5,-0.233252,29.6554,11.1575,118.161,-8.81072,2273.22,93.9152,2.18861,2.0397,-1.55722,-2.36741,0.59469,51.5312,6734.69,456.93,6397.89,662773,1.86413,1.71522,-2.20617,-2.69189,0.270211,-1.10412,6715.83,444.985,6379.03,0.477937,0.896095,0.113868,14051.7,-0.000940808,0.726469,11.5835,11.0425,118.438,85.8309,0.654387,10.9995,12.7625,117.571,136.202,0.867013,-50.3716,207.311,204.947,412.257 
119,0.36,0.4,43.312,119,19019.5,-0.239221,40.3347,10.9151,117.605,0.383518,-617.203,186.389,4.32976,0.343441,2.0895,2.60099,2.29804,45.2826,9299.3,734.714,8291.71,22037.5,4.04463,0.058308,1.51924,2.31586,2.0129,0.847327,9282.73,724.217,8275.14,0.493785,0.87987,0.138834,18799.1,-0.000819766,1.04589,11.1679,10.8474,117.919,85.136,0.878738,10.7237,12.4971,116.846,135.073,1.07305,-49.9367,282.671,262.73,545.401 
120,0.36,0.4,43.222,120,16804.5,-0.00665356,35.4322,11.0157,117.679,0.0225827,-87.443,500,1.77486,1.89353,-0.968184,-2.38902,0.133627,77.3972,8596.94,636.774,7184.89,12770.1,1.28751,1.40618,-1.94288,-2.87637,-0.353723,0.216354,8568.61,618.833,7156.56,0.510077,0.887795,0.137402,16798.7,-0.00095252,0.970953,11.1844,10.781,117.907,85.6563,0.753679,11.0247,12.2863,116.945,135.539,0.961543,-49.8828,261.199,227.756,488.955 
121,0.36,0.4,43.262,121,18466.8,-0.0142595,38.4126,11.0213,117.53,-0.0163176,-13.2742,500,-0.862981,2.81852,-0.737765,-1.25467,0.356357,86.8668,8876.95,687.831,8151.54,13788.7,-1.40996,2.27155,-1.83172,-1.80165,-0.19062,0.381678,8845.16,667.695,8119.75,0.486456,0.883312,0.131551,18182.9,-0.000788431,0.987717,11.2034,10.954,117.851,86.03,0.844695,10.9885,12.5021,116.886,136.137,0.964965,-50.1065,270.429,258.892,529.321 
122,0.36,0.4,43.232,122,21477,-0.121747,44.6198,11.0192,117.825,0.092093,-43.1951,1.06818e-12,1.39772,1.17849,1.84685,-3.4943,2.42703,37.7072,10153,856.047,9346.39,16135.2,1.16029,0.941059,1.37199,-3.73173,2.1896,0.28957,10139.2,847.307,9332.59,0.485788,0.872415,0.143282,20871.7,-0.000711739,1.10511,11.3634,11.131,118.159,86.1692,0.979395,10.7938,12.6097,117.182,136.419,0.976523,-50.2501,311.851,297.397,609.248 
123,0.36,0.4,43.362,123,21515.3,-0.0162867,44.6328,10.9817,117.897,0.0433028,-34.352,500,0.638171,-0.927281,4.70685,-2.45168,1.66626,73.7108,10897.4,800.663,8858.37,16004.2,0.174033,-1.39142,3.77857,-2.91582,1.20212,-3.45856,10870.4,783.577,8831.4,0.516986,0.887984,0.140482,21026.5,-0.000813092,1.1977,11.3492,11.0209,118.175,85.8564,0.943745,10.78,12.3019,117.219,135.759,0.956557,-49.9023,334.217,279.216,613.433 
124,0.36,0.4,43.212,124,16927.1,0.0146408,35.157,11.1298,117.944,-0.0120302,-7.64189,0.000208739,-0.811375,1.77755,-1.9999,-2.23368,-4.23701,69.3059,7974.55,657.86,7607.18,12740.8,-1.24778,1.34115,-2.8727,-2.67008,-4.67341,0.716216,7949.18,641.795,7581.81,0.476905,0.876201,0.134898,16668.3,-0.000902342,0.856935,11.4092,11.2871,118.1,86.5711,0.772627,11.1664,12.7057,117.374,137.09,0.726702,-50.5192,246.199,244.554,490.753 
125,0.36,0.4,43.242,125,21086.5,0.00780359,44.0301,10.9342,117.843,0.0107775,-9.01024,3.642e-11,-1.35502,1.98656,1.86952,-3.6108,-0.349701,78.3853,10115.8,769.968,9296.49,15675.5,-1.84859,1.49299,0.882381,-4.10437,-0.843272,1.1996,10087.1,751.799,9267.8,0.48624,0.88462,0.130004,20745,-0.0007957,1.13161,11.1524,10.9379,118.177,86.217,0.980023,10.9689,12.2259,117.102,136.417,1.07448,-50.2004,307.961,293.208,601.169 
126,0.36,0.4,43.062,126,18283.9,-0.0837017,39.157,10.828,118.044,0.0325786,-3.80221,500,0.371141,-1.08551,-0.325508,2.78025,-0.971611,17.8211,9249.85,587.881,7934.53,13806.4,0.258926,-1.19773,-0.549938,2.66804,-1.08383,6.76007,9243.32,583.75,7928.01,0.503434,0.90048,0.119437,18360.5,-0.000979819,1.05056,11.1155,10.7542,118.317,85.8252,0.855838,10.734,12.2016,117.395,136.18,0.922699,-50.3548,280.173,250.073,530.246 
127,0.36,0.4,43.112,127,17725.7,-0.2505,37.9957,10.8811,117.593,0.130328,53.6206,11.5426,0.4451,0.9316,2.3968,-2.20666,0.840857,92.0309,9076.92,582.249,7526.3,13686.2,-0.134394,0.352106,1.23781,-2.78615,0.261363,2.15762,9043.24,560.916,7492.62,0.512082,0.902083,0.121192,17659.7,-0.000853351,1.0398,11.0719,10.6932,117.842,86.4216,0.815896,10.7485,12.0839,116.914,136.702,0.928007,-50.2804,274.647,236.421,511.069 
128,0.36,0.4,43.252,128,21537.5,0.0136549,44.9501,10.881,117.608,-0.0107405,-47.9464,9.99997e-13,3.12909,2.18393,5.28423,-0.0154414,-1.60916,115.245,10862.6,758.753,8821.56,15938.6,2.40342,1.45826,3.8329,-0.741109,-2.33483,0.170124,10820.5,732.039,8779.38,0.517311,0.89414,0.133147,20916.8,-0.000653188,1.22313,11.0773,10.9399,117.84,85.9608,0.952095,10.7569,12.1843,116.975,136.14,0.864379,-50.1789,330.687,278.398,609.085 
129,0.36,0.4,43.412,129,21300.5,0.144957,44.2565,10.8378,117.853,-0.158756,69.2165,1.92435e-06,3.47924,1.41077,6.4941,-2.57505,-3.52997,115.14,10664,723.095,8911.51,15971.7,2.75423,0.685762,5.04409,-3.30005,-4.25497,-4.42922,10621.8,696.406,8869.37,0.510135,0.897073,0.126362,20821.6,-0.000726203,1.18387,11.226,10.9587,118.186,86.4702,0.956577,10.7388,12.215,117.152,136.784,1.0339,-50.3137,324.927,279.941,604.868 
130,0.36,0.4,43.192,130,12348.7,-0.249433,26.8494,-11.0414,118.049,-0.0246625,182.454,375.409,-0.777591,2.11798,2.43177,-0.155375,0.3538,38.2468,6271.22,400.331,5511.21,9797.1,-1.01842,1.87715,1.95011,-0.396205,0.11297,0.227863,6257.22,391.465,5497.21,0.497433,0.90132,0.115967,12579,-0.000952011,0.710318,11.1158,10.7969,118.15,85.4759,0.559116,11.2393,12.6194,117.402,135.791,0.748462,-50.3149,190.191,176.921,367.111 
131,0.36,0.4,43.182,131,12307.6,-0.258808,26.6934,11.1147,117.836,0.227131,-15.5738,494.314,2.67227,-1.66641,-2.07613,-5.03419,-1.5563,86.0722,6469.18,422.237,5365.99,9773.36,2.1303,-2.20838,-3.16008,-5.57616,-2.09827,0.71042,6437.68,402.286,5334.49,0.512051,0.901424,0.121973,12572.3,-0.00103393,0.697258,11.5067,11.098,118.036,86.0342,0.563154,10.9319,12.3684,117.12,136.251,0.91601,-50.2169,198.65,169.877,368.526 
