cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
34,0.06,0.7,43.3009,34,20576.5,-0.115993,42.8664,11.0336,118.133,0.042506,51.9725,484.682,2.96231,-0.229924,-0.782859,-0.229493,-3.25358,105.752,9680.44,662.693,9198.39,15468.6,2.29642,-0.895816,-2.11464,-0.895385,-3.91947,0.617529,9641.74,638.18,9159.68,0.477896,0.896193,0.113746,20175.4,-0.000834779,1.07454,11.335,10.8858,118.537,88.5629,0.981856,10.9136,12.2407,117.449,139.518,1.08805,-50.9554,295.804,292.631,588.435 
35,0.06,0.7,43.2109,35,16693.5,-0.0315736,34.662,11.2904,117.74,0.00374001,-16.8748,500,-1.39293,2.41091,3.29272,-2.04324,-2.39423,74.9837,7611.4,648.093,7877.42,12741.7,-1.86508,1.93876,2.34841,-2.51539,-2.86638,1.79347,7583.95,630.712,7849.98,0.45655,0.872953,0.128924,16611.4,-0.00116608,0.808566,11.6027,11.2887,118.094,87.984,0.797895,11.4284,12.5966,117.079,139.014,1.01541,-51.0302,236.276,256.26,492.535 
36,0.06,0.7,43.2509,36,22771.4,-0.288005,47.8467,11.0204,118.053,-0.202982,-327.449,107.626,-3.07977,2.62408,1.54116,-0.74956,-2.98828,48.3432,10780.8,738.807,10274.7,19328.7,-3.38417,2.31968,0.93235,-1.05396,-3.29269,1.20817,10763.1,727.601,10257,0.477117,0.894213,0.115572,22558.6,-0.0010102,1.19243,11.3165,10.9473,118.403,88.0199,1.0874,10.8684,12.3,117.436,138.801,0.966634,-50.7811,329.574,324.307,653.881 
37,0.06,0.7,43.2209,37,18860.7,-0.0311424,39.6542,10.9418,118.045,-0.0187079,-9.56595,500,1.25849,-0.472279,9.53735,-0.096486,-2.49245,83.5194,8798.7,607.484,8643.58,14130.3,0.732595,-0.998179,8.48555,-0.622385,-3.01835,-0.853051,8768.13,588.125,8613.01,0.46956,0.894949,0.111731,18673.1,-0.000908136,0.96464,11.357,11.0504,118.444,88.5893,0.922053,10.8112,12.3073,117.425,139.443,1.01875,-50.8536,270.088,273.709,543.797 
38,0.06,0.7,43.3509,38,22548.5,-0.0606737,47.1242,10.9713,118.253,-0.00468954,-58.5391,500,1.80228,3.08914,-0.722255,1.66203,-0.968194,73.7728,10505.6,811.226,10160,16839.5,1.33776,2.62461,-1.65131,1.1975,-1.43272,1.79549,10478.6,794.125,10133,0.473469,0.882905,0.126154,22131.5,-0.000981918,1.15853,11.3274,11.027,118.686,87.8833,1.0837,10.9422,12.2496,117.57,138.617,1.11591,-50.7341,322.845,324.064,646.909 
39,0.06,0.7,43.2009,39,14572.6,-0.0165048,30.766,11.1105,118.093,-0.00434318,-9.80731,2.35671e-11,-2.95155,-0.109219,3.89729,-0.319177,-2.8697,85.6847,6411.75,565.252,7216.32,11128.9,-3.49108,-0.648753,2.81822,-0.858711,-3.40924,1.50419,6380.39,545.39,7184.96,0.435727,0.869876,0.122676,14643.1,-0.00110757,0.689276,11.4072,11.4607,118.567,88.337,0.71314,11.3348,12.8478,117.419,139.355,1.14837,-51.0176,201.04,231.694,432.734 
40,0.06,0.7,43.2309,40,23418.1,-0.245593,48.7804,11.089,117.923,0.267074,234.385,500,0.468479,2.55165,0.185296,1.09424,-2.02551,70.9278,10555.7,813.079,11008,19646.8,0.0218654,2.10504,-0.707932,0.647623,-2.47213,-0.745704,10529.8,796.638,10982.1,0.45467,0.883082,0.117875,23159.2,-0.0010843,1.15073,11.38,11.0943,118.334,88.5093,1.14984,10.9355,12.467,117.331,139.342,1.00256,-50.8327,324.126,349.73,673.856 
41,0.06,0.7,43.0509,41,23041.5,0.0419065,47.9533,10.8747,118.051,0.0293195,-39.257,4.60464e-11,1.91512,-0.936853,3.48067,-0.388321,-0.387327,71.4229,10738,796.095,10290.5,17013.3,1.46539,-1.38658,2.58121,-0.838052,-0.837058,-1.62078,10711.8,779.539,10264.3,0.475747,0.887033,0.122731,22515.8,-0.000781852,1.20446,11.1617,10.9325,118.547,87.9405,1.12073,10.8238,12.0569,117.366,138.645,1.1812,-50.7044,327.896,326.296,654.191 
42,0.06,0.7,43.1009,42,21795.1,-0.281925,45.0898,11.2086,117.818,-0.51818,524.588,363.73,3.8509,1.09109,6.12517,-1.91505,1.47822,79.9743,10565.1,795.823,9422.18,25301.2,3.34732,0.587513,5.11802,-2.41862,0.974639,0.327361,10535.8,777.285,9392.91,0.493767,0.885656,0.132275,21337.7,-0.00086189,1.15764,11.3541,11.0291,118.231,87.607,0.985684,10.9902,12.379,117.129,138.117,1.10148,-50.5101,323.418,299.175,622.594 
43,0.06,0.7,43.2409,43,23711.2,-0.011097,48.7272,11.1447,117.724,-0.0218439,-7.99713,1.96506e-11,0.717036,-0.467602,-0.920667,-1.19139,-3.43292,84.898,10545.8,871.008,11237.5,17683.8,0.182456,-1.00218,-1.98983,-1.72598,-3.9675,0.765986,10514.7,851.329,11206.4,0.449307,0.875895,0.122762,23402.1,-0.000989105,1.15833,11.3839,11.013,118.285,88.3367,1.15892,11.117,12.3484,117.036,138.906,1.24895,-50.5693,323.988,354.933,678.921 
