1.029693053192374282e+04, 2.352943906534314955e+00, 1.106765999677980439e+01, -7.043342489821807817e+01
1.047977281476907592e+04, 3.287670839734512462e+00, 9.842622728217726547e+00, -7.219731614748694426e+01
1.055888080538120812e+04, 2.507409377505395387e+00, 1.199070246570287068e+01, -7.155440167068134372e+01
1.035594619298984435e+04, 2.402066130378942788e+00, 9.643970462448447023e+00, -7.148323188945268214e+01
1.010884614681926905e+04, 2.810832013128661266e+00, 8.477145640288849648e+00, -7.174729124135355107e+01
1.054032058075740679e+04, 3.002432615637521174e+00, 9.197901620981390636e+00, -7.016840709667918929e+01
1.001681857711578778e+04, 2.435274704738131124e+00, 7.243367154573053135e+00, -6.849270718050264861e+01
1.017904143525109794e+04, 2.556887824656656871e+00, 9.172875842191066553e+00, -7.088117786041061663e+01
1.027530607556226278e+04, 2.613887786480369346e+00, 1.025380593780049487e+01, -7.113853493047358256e+01
9.977030259713645137e+03, 2.530638264231854784e+00, 9.591139897268428527e+00, -7.322863911399858239e+01
1.024655161014616533e+04, 2.415370603276504546e+00, 1.103712536971171154e+01, -7.158017314940954634e+01
9.890592669162706443e+03, 6.343288817694626047e+00, 4.390653304925322686e+00, -6.862105677788331093e+01
1.017591547852747863e+04, 2.899725734821119616e+00, 7.300984992735734203e+00, -7.028120483688459785e+01
1.037815075072639411e+04, 2.785211961613090814e+00, 8.197511528495013522e+00, -7.005587464366891481e+01
1.049821140685023784e+04, 2.428098496239317949e+00, 1.197152719264800247e+01, -7.139396875550870902e+01
1.039287939237087630e+04, 3.011943445653328499e+00, 8.889056384509590458e+00, -7.115551261078027778e+01
1.014931124553334303e+04, 2.955971027539615825e+00, 8.516883020977626728e+00, -7.149343472282311041e+01
1.043223970278692286e+04, 2.723004169008262476e+00, 9.696652767878800816e+00, -6.996619324584938227e+01
1.118428861434919054e+04, 2.912926394387017393e+00, 1.285838584166866205e+01, -7.094146008365498801e+01
9.963659103480764315e+03, 2.077530317402674243e+00, 8.563796219790285491e+00, -6.922782820316466257e+01
1.027058655860903491e+04, 2.521427511079029404e+00, 8.477240383758779529e+00, -6.884060018440696638e+01
9.780659262867209691e+03, 2.949164619236208651e+00, 3.504968547726240669e+00, -7.208682941894559804e+01
9.627343447669647503e+03, 2.498343193993223021e+00, 5.679494169184112984e+00, -6.893804533091129372e+01
1.046200907330015252e+04, 2.906684253631197201e+00, 9.630475598607224796e+00, -7.081227250722287181e+01
1.053036754218323586e+04, 2.879962637486527921e+00, 7.910001016962366904e+00, -6.871510862027258781e+01
