cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
79,47.2587,1.36,79,9675.86,-0.154376,20.2656,12.5513,80.4788,-0.0309899,110.209,2.08571e-07,-3.97546,-0.338759,-1.33889,3.47878,1.71715,-131.108,1048.17,101.495,10646.2,8391.38,-3.14991,0.486793,0.312216,4.30433,2.54271,0.930559,1232.06,115.116,10830.1,0.121832,0.859469,0.0192043,10112.7 
80,47.2017,1.36,80,10268.3,-0.199689,20.849,12.7998,80.7605,2.38878,-4141.2,2.65838e-09,-4.02747,-1.99027,-0.857682,-3.96425,-4.9298,-169.432,533.155,53.8884,11812.9,330717,-2.9606,-0.9234,1.27606,-2.89738,-3.86293,1.13621,770.8,71.4918,12050.6,0.0723601,0.860354,0.0108104,10652.3 
81,47.2147,1.2,81,10112.4,-0.0145374,20.2027,12.7696,80.6425,0.067494,-29.3149,500,5.17984,-0.863731,2.56054,0.646847,-6.11585,-183.908,482.791,78.3901,11602.9,8462.54,6.33787,0.29429,4.87658,1.80487,-4.95783,0.416382,740.741,97.4975,11860.8,0.0707718,0.812785,0.0149165,10466.6 
82,47.2257,1.2,82,9585.46,-0.431444,20.2575,12.6934,80.9004,0.0429335,1012.1,486.027,0.487181,0.89784,-4.93859,1.03804,0.135552,-146.982,866.874,91.8377,10660.8,9785.21,1.41269,1.82335,-3.08758,1.96355,1.06106,1.97306,1073.03,107.109,10867,0.107476,0.851294,0.0178326,9983.94 
83,47.1987,1.36,83,9105.7,-0.0658225,18.8769,12.5738,80.7959,0.00756461,-3.04691,500,0.52102,2.10666,-5.39741,2.65783,1.30448,-110.283,356.995,63.8664,10825.8,7727.43,1.21544,2.80109,-4.00856,3.35226,1.9989,1.74799,511.679,75.3244,10980.5,0.053772,0.795154,0.0124788,9515.71 
84,47.2167,1.2,84,10184.6,-0.0473493,21.1909,12.2675,80.7263,-0.0546746,226.994,500,-3.27346,2.40472,6.33607,4.25968,-1.0148,-143.267,518.626,97.5627,11742.9,8866.56,-2.37135,3.30683,8.1403,5.16179,-0.112686,0.423691,719.572,112.448,11943.8,0.0684426,0.785254,0.0170472,10513.5 
85,47.2217,1.1,85,9085.26,-0.333075,19.9596,12.5272,80.5984,-0.0943132,710.249,499.938,3.60646,-0.434042,-6.42063,-2.37275,2.98507,-147.591,237.919,96.0593,10978.3,10320.2,4.5358,0.495299,-4.56195,-1.4434,3.91441,2.5516,444.929,111.393,11185.3,0.0462654,0.695346,0.0180149,9616.88 
86,47.2497,1.36,86,9415.89,-0.0700086,19.2156,12.8194,80.4513,-0.067451,226.52,0.00878582,1.2691,3.2903,6.57402,1.96592,-2.65099,-175.142,1304.71,91.8581,10030.5,8516.29,2.37193,4.39312,8.77967,3.06874,-1.54816,0.485525,1550.36,110.055,10276.2,0.155396,0.889501,0.0193467,9976.83 
87,47.2237,1.2,87,8746.26,0.000915574,17.9004,12.4199,81.0793,-0.00477271,6.07243,6.90072e-08,2.51407,-1.87853,5.46037,3.8109,0.0432413,-196.207,1772.81,75.786,8611.67,7238.23,3.74954,-0.643066,7.9313,5.04636,1.27871,0.543203,2048.01,96.1712,8886.87,0.219385,0.924063,0.0195451,9335.25 
88,47.2227,0,88,9818.91,-0.319802,21.1593,12.3172,80.5252,0.481777,-528.942,279.781,-0.113924,-1.03282,-3.43503,1.43131,-2.68053,-207.736,289.061,68.3614,11610.7,16779.8,1.19413,0.275236,-0.818917,2.73936,-1.37247,1.40594,580.431,89.9444,11902,0.056134,0.786669,0.0137298,10340.1 
89,47.2467,1.36,89,8856.47,-0.46686,19.2378,12.7519,80.698,0.267655,-198.317,174.052,-0.54337,-3.53899,-0.017472,-1.15369,-3.82866,-173.086,1115.85,91.8144,9824.45,9713.88,0.546507,-2.44912,2.16228,-0.06381,-2.73879,1.85031,1358.62,109.797,10067.2,0.141321,0.876097,0.0196951,9613.75 
90,47.2187,1.2,90,9723.32,9.23245e-05,20.0615,12.2508,80.7233,-0.0104736,6.24316,1.40896e-11,-0.396897,0.308714,-5.09155,-4.00734,-1.00371,-147.966,1019.46,73.769,10665.5,8002.73,0.534807,1.24042,-3.22815,-3.07564,-0.0720104,0.298316,1227,89.1421,10873.1,0.120971,0.887202,0.0148777,10142.9 
91,47.2357,1.3,91,8445.57,-0.391789,17.865,12.7557,80.5899,0.0652952,572.835,130.855,-1.04224,-2.69179,-3.09032,-1.27309,0.505693,-134.987,1172.56,65.5554,9157.95,8635.86,-0.192266,-1.84181,-1.39037,-0.42311,1.35567,0.442042,1361.9,79.58,9347.28,0.150875,0.907228,0.015441,9026.67 
92,47.2317,1.2,92,10682.7,-0.426195,21.2742,13.1791,80.6663,0.946897,-2424.46,440.613,-3.67324,0.334224,-3.09528,-2.37355,5.03254,-198.275,699.811,77.4618,11924.8,83860.4,-2.42475,1.58271,-0.598302,-1.12506,6.28103,1.16102,977.911,98.0619,12202.9,0.0890281,0.850713,0.0145871,10984.3 
93,47.2077,1.36,93,9670.61,-0.452121,19.9831,13.0776,80.2896,-0.964815,904.585,362.302,-2.04018,-3.43934,-0.363302,0.0792734,-1.68051,-159.039,727.765,71.9448,10966.2,36918.3,-1.03875,-2.43791,1.63955,1.0807,-0.679087,2.14214,950.833,88.4683,11189.3,0.0938998,0.859975,0.0143556,10126 
94,47.2337,1.3,94,8463.59,-0.420223,18.1252,12.772,80.6381,0.330319,561.783,57.6938,1.57745,0.736358,2.63162,1.3654,1.12204,-176.107,1604.86,102.895,8714.37,13576.8,2.68635,1.84525,4.84941,2.4743,2.23093,0.655734,1851.87,121.192,8961.38,0.201286,0.897243,0.0243068,9200.2 
95,47.2297,1.2,95,9537.44,-0.457853,20.5263,12.6232,80.8427,1.52779,-1202.32,427.772,1.56218,1.62378,-8.54377,-3.69385,2.39799,-129.89,435.248,62.6366,11241.4,68231.7,2.38006,2.44167,-6.908,-2.87597,3.21587,-2.95564,617.431,76.1317,11423.5,0.0618375,0.822516,0.0121277,9984.74 
96,47.2377,1.3,96,8752.48,-0.0245191,18.3536,12.7139,80.7988,0.0057651,24.6014,500,5.21396,2.90097,-3.47619,-2.37682,2.41094,-205.918,1025.99,84.2359,9875.13,7600.77,6.51058,4.19759,-0.882964,-1.08021,3.70755,1.07091,1314.81,105.63,10163.9,0.136261,0.876737,0.0187847,9649.25 
97,47.2527,1.36,97,8411.05,-0.448444,18.2496,12.7978,80.5546,0.396959,-652.498,484.444,-1.18145,0.451933,2.19076,-3.08011,-1.89931,-169.442,860.378,79.1181,9629.08,16034.8,-0.114517,1.51887,4.32463,-2.01317,-0.832381,-0.499823,1098.04,96.7225,9866.74,0.119498,0.866437,0.0177376,9188.76 
98,47.2227,1.1,98,7897.91,-0.431633,16.8966,13.0501,80.4635,-1.68438,2069.62,443.713,-4.18022,-0.118568,3.18653,-5.58819,-4.2494,-162.407,476.59,78.147,9457.85,120660,-3.15758,0.904067,5.2318,-4.56556,-3.22676,2.08678,704.382,95.0205,9685.64,0.0814634,0.809013,0.0177511,8646.61 
99,47.2107,1.3,99,9402.46,-0.104914,19.8533,12.6085,80.5931,-0.0660035,310.736,4.52635e-08,1.61132,-2.0112,-3.70486,-5.05448,-2.6006,-192.237,517.845,87.2809,11120.7,8816.43,2.82178,-0.800739,-1.28393,-3.84402,-1.39014,0.714494,787.476,107.254,11390.3,0.0777557,0.807527,0.0170499,10127.6 
100,47.2397,1.3,100,8625.49,-0.412118,18.1859,12.8722,80.182,-0.239532,340.403,303.008,2.43532,-1.19921,0.400018,2.66195,-0.0550525,-125.962,900.232,57.7499,9566.57,10274.8,3.22846,-0.406063,1.98631,3.45509,0.738094,0.779345,1076.91,70.8368,9743.24,0.11878,0.896771,0.0132158,9066.37 
101,47.2197,1.2,101,8123.43,-0.420283,17.6366,12.7073,80.9093,-0.130217,360.388,398.899,-2.47033,-3.9613,-0.122149,-5.40957,-1.04433,-187.75,1364.63,88.5231,8668.04,8823.34,-1.28812,-2.77909,2.24228,-4.22735,0.137884,1.37912,1627.96,108.03,8931.38,0.181861,0.895955,0.0217956,8951.69 
102,47.2127,1.3,102,9405.02,-0.0254421,19.8027,12.2289,80.6196,0.0406362,-16.4675,500,-3.42565,-0.272798,3.34502,-4.93539,-3.70883,-198.984,677.902,87.4961,10742.6,7905.05,-2.1727,0.980151,5.85092,-3.68244,-2.45588,4.95344,956.996,108.17,11021.6,0.0957499,0.834862,0.0177579,9994.75 
103,47.2267,1.2,103,8955.36,-0.436901,18.8344,13.0172,80.795,0.15569,197.867,500,4.1222,-0.0402482,1.24034,3.24534,-1.96539,-234.884,705.17,97.0219,10139.7,8983.96,5.6012,1.43875,4.19834,4.72434,-0.48639,0.728723,1034.62,121.425,10469.2,0.107556,0.829611,0.0209185,9619.34 
104,47.2047,1.36,104,9668.36,0.000386396,19.1078,12.9198,80.4811,-0.00302072,3.8931,0.0104098,1.35933,0.349167,1.87376,-5.63691,3.45919,-213.09,563.815,100.009,10939.1,8036.75,2.7011,1.69094,4.5573,-4.29514,4.80096,0.518009,862.694,122.149,11237.9,0.0856035,0.801422,0.0196294,10077.8 
105,47.2227,0,105,8029.86,-0.420305,17.8215,12.4616,80.5014,-0.213067,508.047,41.5975,1.1644,0.357656,-2.42992,1.88064,4.08645,-205.592,249.603,62.5914,9793.59,10753.4,2.45895,1.65221,0.159195,3.1752,5.38101,0.987589,537.966,83.9516,10081.9,0.0610966,0.785488,0.0151073,8805.16 
106,47.2617,1.36,106,9398.77,-0.0926087,19.1624,12.6408,80.4594,0.0388659,85.8926,7.72712e-05,2.66563,-1.77795,-9.10899,-2.62589,0.0439661,-132.483,890.955,79.113,10356.3,7994.01,3.49984,-0.943739,-7.44058,-1.79168,0.878173,-0.283304,1076.77,92.8774,10542.1,0.110764,0.86885,0.01597,9721.3 
107,47.2227,0,107,10137,-0.0100289,21.0771,12.2626,80.5583,-0.00891552,43.6869,0.360749,4.82108,-2.35906,-1.83636,0.374957,-3.25084,-141.091,390.921,94.2715,11857.7,8426.42,5.70949,-1.47065,-0.0595369,1.26337,-2.36243,1.01933,588.815,108.93,12055.6,0.0562146,0.75543,0.0163721,10474.4 
108,47.2417,1.3,108,9072.62,-0.405393,18.7199,12.9832,80.4776,-0.0903225,777.823,476.749,-1.64068,1.35632,2.36777,-5.31194,-2.69672,-188.605,855.122,78.6993,10011,10198.9,-0.453087,2.54391,4.74295,-4.12435,-1.50912,-2.95147,1119.66,98.2946,10275.6,0.117295,0.866827,0.0173162,9545.63 
109,47.2437,1.36,109,9265.12,-0.438918,19.2825,13.0183,80.7995,1.67222,-2288.16,384.326,1.45044,-3.26497,4.41893,-1.16818,2.26539,-245.475,1593.51,81.2362,9539.9,132731,2.99613,-1.71928,7.5103,0.377506,3.81107,0.421204,1937.81,106.74,9884.2,0.192954,0.91208,0.019505,10042.9 
110,47.2277,1.2,110,8148.89,-0.437281,17.4123,13.0135,80.4851,-0.312718,273.894,70.375,-4.23093,-1.10262,-11.5317,-0.112822,-5.50456,-163.189,582.289,26.8065,9615.47,10164.7,-3.20338,-0.0750678,-9.47662,0.914734,-4.477,0.41923,811.178,43.7612,9844.36,0.0913123,0.913736,0.00812221,8883.55 
111,47.2247,1.2,111,8555.35,-0.418563,18.0577,12.9198,80.3962,1.94889,-1302.81,452.337,-3.55799,-5.25146,5.23778,1.59006,2.77507,-240.709,1208.84,65.875,9108.05,90248.6,-2.04231,-3.73578,8.26914,3.10574,4.29076,0.163682,1546.46,90.8837,9445.67,0.16643,0.906745,0.0174156,9291.91 
112,47.2557,1.36,112,9282.03,-0.0118821,19.1741,12.4514,80.9307,-0.0353551,-9.72447,500,-3.13598,-2.52499,3.40383,-1.41188,-0.06766,-135.253,905.987,84.692,10393.4,7783.1,-2.28432,-1.67333,5.10714,-0.560221,0.783994,-2.71901,1095.69,98.7443,10583.1,0.112105,0.863774,0.0168972,9773.81 
113,47.2207,1.1,113,9675.29,-0.0142582,20.3475,12.181,80.8317,-0.00279023,-43.4952,500,1.30166,-0.661353,-5.27925,-5.2514,1.97214,-183.571,476.633,72.7943,11303.5,8072.35,2.45756,0.494545,-2.96745,-4.0955,3.12803,-2.01935,734.109,91.8666,11560.9,0.0718723,0.820348,0.0144267,10214.1 
114,47.2587,1.36,114,8287.36,-0.172921,16.8892,12.9204,80.6192,-1.14925,1560.62,500,-0.543414,-2.68481,-2.35428,-0.201529,-1.63454,-235.585,670.219,60.7942,9500.04,65489.3,0.940001,-1.20139,0.612546,1.28189,-0.151129,0.586651,1000.65,85.2706,9830.47,0.110427,0.870226,0.0157273,9061.64 
115,47.2017,1.36,115,8950.27,-0.418531,19.0221,12.7155,80.4111,-0.0179236,1741.08,250.32,2.27896,-2.11292,-5.34023,-5.36925,-1.82131,-254.854,433.4,54.1544,10367.5,8889.72,3.88371,-0.508169,-2.13073,-3.76451,-0.216558,0.221297,790.857,80.6327,10725,0.0825069,0.848592,0.0136601,9585.35 
116,47.2147,1.2,116,9050.47,-0.119298,19.1983,12.3863,80.5613,-1.08987,954.093,500,-0.865381,1.78754,-1.10719,-0.308066,-0.838072,-187.388,278.915,61.4855,10880,41591.2,0.314553,2.96747,1.25268,0.871868,0.341861,0.782084,541.745,80.9544,11142.9,0.0559718,0.792703,0.0132064,9678.9 
117,47.2257,1.2,117,8572.58,-0.424514,17.8046,13.1623,80.7312,-0.889038,594.312,189.204,-1.66165,0.94156,-5.33245,0.482299,-1.42997,-207.249,686.115,91.2301,9721.13,24828.9,-0.356661,2.24655,-2.72246,1.78729,-0.124973,4.28104,976.803,112.763,10011.8,0.10633,0.831932,0.0203258,9186.49 
118,47.1987,1.36,118,9101.67,-0.434885,19.0617,12.9589,80.8223,0.243999,420.365,357.436,-0.540008,1.03394,-2.60237,-0.995787,2.22751,-212.115,264.888,84.6219,10754.4,11380.2,0.795625,2.36957,0.068893,0.339847,3.56315,0.990347,562.4,106.66,11051.9,0.0584315,0.750813,0.0174673,9624.94 
119,47.2167,1.2,119,9227.89,-0.091033,18.9681,12.559,80.79,0.00724883,163.183,500,-2.80975,1.27224,-6.70981,-0.793533,-4.59869,-156.737,423.563,67.6806,10663.6,7793.37,-1.82282,2.25917,-4.73595,0.193396,-3.61176,0.386373,643.401,83.9649,10883.4,0.0672465,0.814082,0.0140126,9567.8 
120,47.2217,1.1,120,10074.2,-0.244038,20.4257,12.9052,80.4823,-2.85155,3074.79,500,0.910124,-1.11987,0.957064,0.394961,2.17216,-153.777,519.428,70.6528,11441.6,294005,1.87841,-0.151577,2.89365,1.36325,3.14045,0.68286,735.115,86.6296,11657.2,0.0714116,0.82903,0.0135045,10294.1 
121,47.2497,1.36,121,9233.11,-0.454723,18.8815,13.3529,80.5817,-0.20052,787.823,4.64422,-0.327731,4.60126,-2.61489,-5.84507,3.8571,-240.806,1241.24,69.2809,9887.03,13350,1.18856,6.11756,0.417701,-4.32878,5.37339,0.952363,1578.99,94.2998,10224.8,0.158481,0.905377,0.0167053,9963.32 
122,47.2237,1.2,122,8512.24,-0.166466,18.0537,12.4538,80.7544,0.27371,73.3054,7.37596e-08,-7.63754,-5.34816,-4.65032,-2.00702,-7.15137,-163.581,1151.27,54.0155,9347.72,7972.32,-6.60752,-4.31814,-2.59028,-0.977,-6.12135,0.874345,1380.71,71.0108,9577.16,0.149525,0.917428,0.0134744,9233.98 
123,47.2227,0,123,8289.52,-0.0242774,17.3077,12.4833,80.6284,0.0301088,-29.6484,500,-0.740952,-4.24351,8.30749,0.307218,1.66598,-154.541,320.868,65.7408,9852.86,7062.43,0.232151,-3.2704,10.2537,1.28032,2.63908,0.0791341,537.627,81.797,10069.6,0.0611307,0.789732,0.0147431,8794.72 
124,47.2467,1.36,124,9163.38,-0.441035,19.2037,12.9692,80.6508,0.64259,-69.0433,484.479,3.60238,-5.53538,0.167104,-3.16622,-6.23565,-137.249,1147.35,85.9391,9978.48,9551.9,4.46661,-4.67116,1.89555,-2.302,-5.37143,1.31685,1339.85,100.199,10171,0.138414,0.884274,0.0178239,9680.06 
125,47.2187,1.2,125,9002.27,-0.311769,18.8741,12.9482,80.4889,-0.436345,64.0231,500,-3.73855,-0.417777,-3.76382,1.56286,-5.70478,-116.111,458.627,68.0935,10646.4,8864.97,-3.00743,0.313343,-2.30158,2.29398,-4.97366,0.700134,621.484,80.157,10809.3,0.0655223,0.815854,0.0134762,9485.09 
126,47.2357,1.3,126,9238.58,-0.223938,19.0881,12.8412,80.6198,0.451909,-409.195,500,1.42653,0.000171237,-14.681,-4.31217,-2.47564,-166.675,1275.2,68.1846,9847.49,13999,2.47604,1.04968,-12.582,-3.26267,-1.42613,0.0846175,1508.98,85.5015,10081.3,0.154362,0.909787,0.015383,9775.62 
127,47.2317,1.2,127,8970.63,-0.0420792,18.835,12.3976,80.7148,0.0162945,9.36552,500,1.89286,0.0540045,-1.9164,0.786086,2.59573,-183.916,518.841,80.7866,10240.8,7606.45,3.05093,1.21207,0.399739,1.94415,3.7538,0.961418,776.8,99.8947,10498.8,0.0827633,0.816296,0.0172255,9385.8 
128,47.2077,1.36,128,10228.7,-0.0491562,20.8864,12.5013,80.5232,0.0732324,-60.9221,2.01929e-10,2.82955,4.16005,1.4865,0.6758,0.4786,-166.673,492.394,72.8532,11769.2,8645.11,3.87905,5.20955,3.58549,1.72529,1.52809,0.774887,726.169,90.1698,12003,0.06871,0.821489,0.0136495,10568.6 
129,47.2337,1.3,129,9493.7,-0.024315,20.0171,12.3706,80.57,-0.00881241,21.5845,500,1.04039,2.79171,-5.72199,-2.24823,-5.39017,-179.093,1859.19,63.2045,9751.68,8067.15,2.16809,3.91941,-3.46658,-1.12052,-4.26247,-0.255066,2110.38,81.8116,10002.9,0.204638,0.936469,0.0148426,10312.7 
130,47.2297,1.2,130,9838.2,-0.0148619,20.105,12.5831,80.6587,-0.0494354,46.8638,500,1.56586,-3.90547,-3.19644,0.6814,-3.1409,-125.576,495.481,80.3174,11292.3,8310.85,2.35658,-3.11475,-1.615,1.47212,-2.35018,0.503266,671.613,93.3642,11468.4,0.0666568,0.804327,0.014775,10075.7 
131,47.2377,1.3,131,9804.34,-0.0137746,20.0932,12.4449,80.4355,0.015147,-5.71139,3.50818e-13,4.73377,0.675375,-2.36515,-0.349741,1.47136,-194.646,975.094,85.8588,10783.7,8143.06,5.9594,1.90101,0.0861166,0.875894,2.69699,0.992524,1248.1,106.082,11056.7,0.121004,0.870519,0.0173668,10314.6 
132,47.2527,1.36,132,8578.52,-0.436153,17.8278,13.2265,80.5013,0.0763401,-7.72031,499.912,-0.630308,-2.31052,0.88039,0.19434,2.90121,-181.251,754.803,94.1485,9692.23,7695.22,0.510981,-1.16923,3.16297,1.33563,4.0425,0.598753,1009.03,112.98,9946.46,0.110094,0.836158,0.0204953,9165.12 
133,47.2227,1.1,133,9759.92,-0.464435,20.5549,12.8756,80.3948,-2.62361,3147.88,4.02306,-3.40434,-3.19939,-0.604727,0.165324,2.31143,-139.837,547.31,103.051,11139.1,277467,-2.52382,-2.31887,1.15631,1.04584,3.19195,-1.09699,743.445,117.579,11335.2,0.0740606,0.783226,0.0187497,10038.3 
