cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,47.3027,0,10043,-0.28075,19.7049,13.0165,92.3737,-1.07376,424.424,0.032145,-1.96444,-0.673907,2.10662,-0.647015,0.492505,-236.662,1338.65,202.292,10720.6,23185.1,-0.474243,0.816292,5.08702,0.843184,1.9827,0.383762,1670.59,226.881,11052.5,0.155641,0.807973,0.0364361,10733.6 
1,47.2577,1,12621.7,-0.0942822,23.7238,13.0147,92.7337,-0.00838595,153.807,34.6099,-3.97549,2.13251,6.19206,1.80733,1.24679,-251.791,4435.86,224.532,10282.8,10093.1,-2.39003,3.71797,9.36299,3.39279,2.83225,0.4465,4789.02,250.693,10636,0.354467,0.91608,0.0416122,13510.5 
2,47.2977,2,10403.1,-0.00550638,20.6675,12.3961,92.3609,0.00320958,2.27332,0.0295455,1.16628,-2.08109,1.71574,2.0548,-7.47627,-208.703,1986.21,130.358,10387,8340.26,2.48043,-0.766938,4.34404,3.36895,-6.16212,-0.330743,2278.94,152.041,10679.7,0.206495,0.895453,0.0255549,11036.3 
3,47.2827,3,8691.63,-0.396869,18.1787,12.8613,92.7082,0.0861228,82.4909,19.8411,4.19142,0.801338,5.70014,-0.0622729,6.58011,-179.841,1985.92,160.603,8924.2,7842.27,5.32383,1.93375,7.96496,1.07014,7.71252,0.668198,2238.16,179.288,9176.45,0.229253,0.877052,0.0347404,9762.85 
4,47.1777,4,11827.4,-0.429043,24.3304,12.5576,92.2576,-3.01876,1317.23,450.222,1.67148,-1.64212,-2.48337,1.07542,4.42743,-236.984,976.618,206.35,13079,139391,3.1637,-0.149892,0.501082,2.56764,5.91966,0.958251,1309.01,230.972,13411.4,0.106369,0.764069,0.0307493,12306.3 
5,47.2127,5,10573.3,-0.350814,22.3109,12.0771,92.8158,-0.492395,945.013,447.947,0.533578,1.68777,3.16131,0.198008,2.16037,-213.069,4877.72,100.871,7770.94,23919.2,1.87522,3.02941,5.84459,1.53965,3.50201,0.629875,5176.57,123.009,8069.79,0.438923,0.960076,0.0273125,11793.8 
6,47.2877,6,6761.02,-0.312612,14.2191,12.8215,92.4908,-1.3063,808.278,396.136,0.693021,-0.217817,-0.300777,1.88287,2.275,-140.207,1186.03,111.604,7379.87,40306.4,1.57587,0.665027,1.46491,2.76572,3.15785,0.847871,1382.68,126.171,7576.52,0.182041,0.8623,0.0297634,7595.43 
7,47.1877,7,8042.28,-0.398547,17.9962,12.2186,92.2971,-0.142633,268.277,224.401,-0.305142,-1.50185,5.12137,-2.4149,-1.34561,-118.262,1097.06,127.794,9012.07,8403.72,0.439525,-0.757181,6.61071,-1.67023,-0.600945,-0.643688,1262.93,140.081,9177.95,0.143697,0.837447,0.0273468,8788.85 
8,47.2027,8,12205.6,-0.323183,24.8067,12.2762,92.4048,0.59231,206.901,499.999,-1.58919,-1.92955,-1.9242,-2.11917,-1.27256,-210.441,1513.73,161.052,12559.9,13902.9,-0.264101,-0.604459,0.725978,-0.79408,0.0525343,1.82112,1808.9,182.916,12855.1,0.146469,0.849646,0.0255421,12350 
9,47.2377,9,10182.2,-0.00519811,19.9549,12.5806,92.8902,-0.00671428,10.2206,1.6098e-11,-0.199794,-0.483303,1.78329,2.42872,3.0521,-243.935,6889.36,100.253,5197.84,8174.58,1.3362,1.05269,4.85527,3.96471,4.5881,0.692645,7231.5,125.597,5539.98,0.614177,0.970502,0.0400883,11774.3 
10,47.3077,10,8398.74,-0.216274,16.8578,12.8723,92.451,-0.532042,135.791,0.201298,-3.1094,-0.459843,-1.69395,3.45519,-2.42226,-234.701,1177.41,187.676,8994.43,9415.88,-1.63156,1.018,1.26174,4.93304,-0.94441,0.727886,1506.6,212.06,9323.62,0.164621,0.802363,0.0402128,9151.97 
11,47.2477,11,8581.7,-0.126443,18.2476,12.4256,93.0131,-0.00213662,66.2562,499.813,1.50603,-0.994897,1.70926,1.15723,3.24208,-161.421,3895.98,114.509,6775.31,7385.7,2.52245,0.0215264,3.74211,2.17366,4.2585,0.705769,4122.38,131.28,7001.72,0.417931,0.947212,0.0333857,9863.79 
12,47.3177,12,12357.3,-0.389133,23.8647,13.0966,92.4171,0.828617,-1027.31,0.103168,0.622247,1.02944,-4.99008,0.284065,-1.40315,-244.881,1719.3,203.11,12648.4,37885.2,2.1642,2.57139,-1.90617,1.82602,0.138808,1.3976,2062.77,228.552,12991.9,0.162217,0.837593,0.031389,12716.1 
13,47.2177,13,8535.87,-0.317382,18.2163,12.1542,92.5024,0.630256,-5.54139,317.408,-1.46766,-2.88502,6.92228,-0.0408385,-3.53278,-197.637,3700.85,114.215,6699.76,7321.11,-0.223192,-1.64055,9.41121,1.20363,-2.28831,-0.456216,3978.05,134.749,6976.97,0.410144,0.944039,0.0343551,9699.17 
14,47.2777,14,4117.45,-0.0856347,9.57893,11.9687,92.4612,-0.100305,67.9789,1.23385e-05,1.20922,3.14022,3.03118,3.83477,1.06006,-137.798,748.665,55.4456,4953.96,3954.11,2.0769,4.00789,4.76653,4.70245,1.92774,0.727339,941.94,69.7622,5147.24,0.182452,0.885262,0.0243585,5162.68 
15,47.2527,15,10325.5,-0.293688,20.4098,12.7353,92.3333,0.219642,211.183,500,-1.51991,-2.67195,-0.963933,-1.2892,-4.97659,-179.098,4682.75,144.085,7504.27,9971.41,-0.392176,-1.54422,1.29154,-0.161467,-3.84886,1.27744,4933.95,162.693,7755.47,0.436887,0.945443,0.0372056,11293.4 
16,47.2227,16,8655.12,-0.465755,19.0986,12.6093,92.3555,0.405161,410.758,464.349,-0.563206,-1.96714,-1.56258,2.74685,-0.806045,-208.736,3073.91,119.381,8049.02,13257.1,0.751148,-0.65279,1.06613,4.0612,0.508309,0.814069,3366.68,141.068,8341.8,0.329842,0.931683,0.0302106,10207 
17,47.2077,17,7274.78,-0.0038689,16.348,11.4714,92.899,-0.0136513,-6.31047,492.31,1.07014,-0.554505,-3.82195,-2.70189,-2.8143,-193.484,1543.9,125.381,7702.24,6107.69,2.28845,0.663813,-1.38532,-1.48357,-1.59599,0.0841521,1815.28,145.483,7973.62,0.217303,0.876999,0.0325174,8353.65 
18,47.1727,18,13157.2,-0.166578,25.9138,12.5421,92.0947,0.88321,-365.928,0.312161,0.157352,3.27027,-4.99807,1.17869,-1.14457,-251.39,1328.05,193.498,13914,21101.2,1.74029,4.85321,-1.83219,2.76163,0.438367,1.23014,1680.65,219.616,14266.6,0.125616,0.813883,0.0275749,13379.3 
19,47.1977,19,10909.8,-0.0292756,23.1118,12.0001,92.3189,0.00238427,-17.0097,500,0.691699,-4.36243,-1.60965,-2.55619,1.39199,-295.256,2693.13,147.903,10498,9029.79,2.55085,-2.50328,2.10865,-0.697035,3.25114,0.552335,3107.25,178.579,10912.2,0.257751,0.908616,0.0292641,12055.2 
20,47.2927,20,5968.45,-0.30165,13.1027,12.5051,92.5386,0.0910092,-65.7675,101.823,-0.12749,-1.04785,-0.320302,-1.51499,-1.1946,-189.522,877.527,107.46,6825.47,5528.76,1.06588,0.145524,2.06644,-0.321616,-0.00122707,0.300697,1143.35,127.15,7091.29,0.164317,0.83709,0.0319738,6958.21 
21,47.2427,21,6793.25,-0.284213,14.398,12.4871,92.3969,0.268747,239.381,48.1796,-5.61426,-4.57667,6.61348,-0.618062,3.23486,-184.322,2694.09,113.679,5850.87,7946.97,-4.45363,-3.41605,8.93473,0.542564,4.39548,-0.488353,2952.62,132.83,6109.4,0.370823,0.927018,0.0385085,7962.33 
22,47.2327,22,9169.76,7.05361e-05,18.7533,12.1882,92.9251,-0.0127256,1.90937,5.31488e-11,-3.07587,-2.53756,4.85778,3.1173,-0.676832,-258.167,6237.74,95.0726,4924.11,7441.5,-1.45025,-0.91195,8.10901,4.74291,0.94878,0.291078,6599.84,121.895,5286.22,0.603577,0.968691,0.0407464,10934.5 
23,47.2627,23,9183.68,-0.345929,18.596,12.8368,92.3794,-0.16035,218.586,491.106,0.529924,1.0144,0.0446798,-1.02526,2.91486,-202.164,3396.95,132.204,7672.06,8911.91,1.8029,2.28737,2.59063,0.247712,4.18783,0.766955,3680.51,153.208,7955.62,0.360689,0.932099,0.0342596,10204.1 
24,47.2727,24,6895.77,-0.0159098,13.0135,12.448,92.1967,-0.0603556,43.4892,4.00582e-05,-5.65433,-3.07289,-2.62951,1.02435,-1.18325,-177.69,1515.77,98.7868,6384.35,5358.83,-4.53546,-1.95403,-0.391772,2.14322,-0.0643846,0.918422,1764.99,117.248,6633.57,0.244984,0.895855,0.0315325,7204.53 
25,47.1927,25,6145.46,-0.26755,13.2727,12.3434,92.0956,0.42209,-242.641,140.028,-1.88463,-2.68609,-1.02026,0.623102,0.740365,-114.316,811.882,97.9986,6920.26,8667.18,-1.16481,-1.96628,0.419373,1.34292,1.46018,-3.58863,972.222,109.876,7080.6,0.143431,0.834881,0.0277911,6778.31 
26,47.2677,26,9877.62,-0.209742,19.5544,12.9289,92.3517,0.0132851,-57.7416,500,-1.40664,-1.64045,-2.29302,-3.07467,0.414034,-219.422,2455.31,135.368,9475.33,8254.97,-0.0250022,-0.258811,0.470257,-1.69303,1.79567,-0.626688,2763.07,158.165,9783.09,0.256191,0.908947,0.0289204,10785.2 
27,47.3127,27,10137.9,-0.261176,20.1507,12.7311,92.3318,0.0695108,1155.77,500,2.57479,1.23908,-3.37523,-0.993321,-1.9057,-267.934,1223.39,134.627,10701,10966.5,4.2619,2.92619,-0.00101612,0.693787,-0.218589,1.00013,1599.2,162.464,11076.8,0.149707,0.849052,0.0263075,10682.1 
28,47.2277,28,7884.55,-0.204186,17.2953,12.136,92.4831,-0.324313,268.221,500,-1.77502,0.556386,-3.06547,-2.80766,1.94897,-200.164,3189.35,122.276,6736.35,9664.53,-0.514638,1.81677,-0.544703,-1.54728,3.20935,1.22513,3470.1,143.072,7017.1,0.376198,0.932703,0.0361993,9224.12 
29,47.1827,29,10556,-0.143165,21.4039,12.2884,92.1438,0.0625352,1.90436,8.20069e-09,-2.82185,-2.67496,-4.6475,-1.85574,2.1189,-249.164,1219.24,178.293,11177.2,8566.08,-1.25294,-1.10604,-1.50967,-0.286818,3.68782,-2.22822,1568.72,204.18,11526.7,0.142344,0.814482,0.0315994,11020.6 
