cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
102,66.63,66,44.643,102,31908.3,-0.00135027,62.8674,11.4303,115.37,-0.0834007,44.3683,500,2.187,0.181406,-0.666864,1.08194,-1.21415,41.3665,1334.73,42.8713,31484.8,23513,1.92653,-0.0790677,-1.18781,0.821462,-1.47463,184.236,1276.7,40.7224,31426.8,0.0390388,0.947132,0.00238129,32703.5 
103,66.63,66,44.813,103,30327.7,-0.020621,60.4981,11.3138,115.964,-0.0260223,-36.8581,500,0.857147,1.18531,0.199377,1.11869,0.44795,62.8467,2913.45,45.0096,28318.7,22312.9,0.461418,0.789581,-0.592081,0.722964,0.0522214,1.41286,2825.3,41.7448,28230.5,0.0909748,0.974795,0.00271654,31055.8 
104,66.63,66,45.003,104,30606.6,-0.0556379,60.4964,11.4255,115.701,-0.135054,105.819,500,2.10707,2.46599,-1.39417,-0.109058,-1.7677,72.9223,1172.02,40.5023,30424.7,22966.1,1.6479,2.00682,-2.31251,-0.568231,-2.22687,-0.59166,1069.74,36.7141,30322.4,0.0340766,0.943342,0.00222544,31392.2 
105,66.63,66,44.853,105,31074.9,0.0229167,61.5173,11.3465,115.901,0.000784039,-90.228,3.03326e-11,1.58347,-0.80128,1.97004,3.71658,0.546502,62.5143,2859.46,50.6349,29096.9,22724.6,1.18983,-1.19492,1.18277,3.32295,0.152866,0.745832,2771.77,47.3874,29009.3,0.0872148,0.97095,0.0030001,31781 
106,66.63,66,44.883,106,30353.3,-0.261724,60.6685,11.3568,115.54,-0.16119,509.882,194.489,-0.268108,-0.651284,-0.436673,-1.49048,-1.47423,37.6663,2487.45,54.9863,28856.5,25104.7,-0.505283,-0.888459,-0.911023,-1.72765,-1.71141,0.841391,2434.62,53.0297,28803.6,0.0779372,0.963282,0.00337999,31238.3 
107,66.63,66,44.763,107,32997.2,0.0494969,64.8433,11.4306,115.72,0.0287831,-148.455,500,0.680263,0.709156,1.59399,1.42413,0.756184,44.3933,2639.46,44.1242,31230.3,24267.5,0.40073,0.429623,1.03493,1.1446,0.476651,0.703164,2577.2,41.818,31168.1,0.0763721,0.972388,0.00246545,33745.2 
108,66.63,66,44.793,108,31973.7,-0.0859467,63.2207,11.4227,115.693,-0.0296486,-35.0391,500,0.826359,2.09061,0.603465,0.539307,-2.85282,77.9586,2959.23,53.9297,29996,23542.1,0.335475,1.59973,-0.378304,0.0484225,-3.3437,0.782381,2849.89,49.8799,29886.7,0.0870553,0.970281,0.00306499,32736.5 
109,66.63,66,44.973,109,31112.8,-0.0108457,61.1157,11.4662,115.783,-0.0349374,49.3957,500,3.91732,-0.095242,2.56884,0.825482,0.677136,1.08022,1469.1,38.3878,30604.5,22868.4,3.91052,-0.102044,2.55524,0.81868,0.670334,0.674605,1467.58,38.3317,30603,0.045761,0.95629,0.00230201,32070.6 
110,66.63,66,44.823,110,30662,-0.115787,60.8024,11.3764,115.821,-0.283485,326.359,493.551,2.1971,-0.117869,1.05111,-0.431812,-0.147475,68.4588,2888.17,49.802,28719.7,25529.2,1.76603,-0.548935,0.188975,-0.862879,-0.578541,6.34587,2792.15,46.2457,28623.7,0.0888772,0.971832,0.00296735,31415.9 
111,66.63,66,44.833,111,29177.3,-0.22706,58.9098,11.1955,115.754,-0.0845958,269.114,349.856,4.99159,0.955454,-2.21063,-0.907243,-0.827448,61.5202,2738.86,50.8449,27356.2,22210.8,4.60421,0.568077,-2.98538,-1.29462,-1.21482,-8.25594,2652.57,47.6491,27269.9,0.0886483,0.969522,0.00320841,29922.4 
112,66.63,66,44.703,112,31366.2,-0.0160341,61.7193,11.4286,115.77,-0.02546,18.8216,500,5.22403,3.22707,2.55176,-2.00872,-0.469495,84.1902,2125.84,51.6694,30151.9,22977.7,4.69391,2.69694,1.49151,-2.53885,-0.999619,0.720894,2007.75,47.2959,30033.8,0.0626609,0.960408,0.00289248,32041.5 
113,66.63,66,44.673,113,32549.2,-0.00778844,62.7503,11.6764,115.844,-0.0358636,-18.0321,500,1.60168,-0.282359,1.91766,-2.37355,-0.945489,14.9021,1698.88,46.5711,31715,23872.7,1.50784,-0.376193,1.72999,-2.46738,-1.03932,3.68186,1677.98,45.797,31694.1,0.0502811,0.954415,0.00265472,33372 
