cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
136,78.63,78,44.643,136,30586,-0.0272495,60.6071,11.4381,115.511,-0.120128,-37.1857,500,2.44231,0.917048,-0.438054,0.0171009,0.665188,38.1518,1220.84,46.4425,30391,22712.4,2.20208,0.676816,-0.918518,-0.223131,0.424956,1.42481,1167.33,44.4606,30337.4,0.0370526,0.937512,0.0026924,31504.8 
137,78.63,78,44.813,137,32775.7,-0.122372,63.7865,11.5708,115.384,-0.0497167,293.562,4.82804e-12,2.26357,0.236774,-3.2225,0.264193,0.4667,46.4235,3137.6,60.3029,30466.1,24501.5,1.97126,-0.0555426,-3.80713,-0.028124,0.174384,-1.18154,3072.49,57.8912,30401,0.0917889,0.968079,0.00349558,33473.4 
138,78.63,78,45.003,138,32165.2,-0.0353838,62.1644,11.6652,115.248,-0.0233735,11.5497,500,-0.596812,0.482601,4.28278,-0.0729548,-1.84853,61.9616,1136.55,46.0963,31952.8,23615.1,-0.986968,0.0924457,3.50247,-0.463111,-2.23868,38.32,1049.64,42.8775,31865.9,0.031889,0.933283,0.00247254,32915.5 
139,78.63,78,44.853,139,30590.9,-0.0735543,61.2509,11.2736,115.374,-0.00205642,-4.14227,500,0.701452,4.73918,3.39767,-2.38377,-0.11464,43.1655,2752.73,56.6943,28794.7,22478.8,0.42965,4.46738,2.85407,-2.65557,-0.386442,0.393923,2692.18,54.452,28734.2,0.0856664,0.965815,0.00347869,31426.3 
140,78.63,78,44.883,140,31060.8,-0.0258832,62.2959,11.239,115.644,-0.0360042,127.685,500,1.80483,-0.411873,3.12353,-1.86128,-3.50749,107.697,2517.26,49.0509,29512.9,22941.7,1.1267,-1.09001,1.76725,-2.53942,-4.18563,1.35912,2366.2,43.4562,29361.8,0.0745777,0.968861,0.00271895,31728 
141,78.63,78,44.763,141,31974.2,-0.0856772,63.071,11.375,115.669,-0.159158,338.275,500,0.607946,0.79293,-1.40845,-2.93505,-1.33071,54.9248,2664.76,49.0377,30110,25107.4,0.2621,0.447083,-2.10014,-3.2809,-1.67656,0.669187,2587.72,46.1845,30032.9,0.0793277,0.969713,0.00282478,32620.6 
142,78.63,78,44.793,142,31898.9,-0.141704,63.6693,11.3935,115.878,-0.875791,1077.7,3.72237,1.03108,-1.60709,-2.47146,1.00049,-4.13415,70.6342,2881.35,39.068,30017.4,54339.9,0.586311,-2.05186,-3.36099,0.555728,-4.57892,0.620216,2782.28,35.3987,29918.3,0.0850833,0.97822,0.0021748,32700.6 
143,78.63,78,44.973,143,32246.1,-0.0383509,63.2516,11.5439,115.588,-0.0557836,50.2995,500,0.0933043,-0.650515,1.04612,-0.364261,-0.767852,74.7875,1412.69,39.3098,31878.9,23860.9,-0.377613,-1.12143,0.104282,-0.835178,-1.23877,1.03006,1307.79,35.4247,31774,0.0395321,0.954742,0.00204955,33081.8 
144,78.63,78,44.823,144,30292.8,-0.094382,60.5113,11.3001,115.751,0.043263,-112.783,500,1.52404,-0.0808549,1.03915,0.589456,-0.284111,77.9074,2777.44,44.8944,28472.4,22418.2,1.03348,-0.571417,0.058021,0.0988936,-0.774673,1.37265,2668.16,40.8472,28363.1,0.085983,0.973908,0.00264589,31031.3 
145,78.63,78,44.833,145,30163.3,0.0236369,60.0856,11.342,115.657,0.0160476,-147.983,3.4962e-12,0.0235523,0.670449,2.81105,0.962851,0.189802,60.6186,2836.18,49.7856,28331.1,22262.2,-0.358147,0.288749,2.04765,0.581151,-0.191897,0.135103,2751.16,46.6366,28246.1,0.0887549,0.971189,0.00303224,30997.2 
