cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
51,22.63,22,44.643,51,30210.3,-0.0247332,60.5604,11.2801,115.432,-0.0317772,-11.2562,3.36712e-12,-0.700913,1.45669,0.652497,-1.00414,-1.55864,21.1926,1045.86,36.7361,30175,22249.8,-0.834357,1.32325,0.385609,-1.13759,-1.69208,1.19723,1016.14,35.6352,30145.2,0.0326089,0.942178,0.00217285,31161.4 
52,22.63,22,44.813,52,30468.1,-0.272076,61.8441,11.2002,115.14,0.016308,332.848,41.1146,3.34046,0.224944,3.59455,-2.20543,-0.576198,111.088,3049.72,56.6757,28406.4,22725.3,2.64097,-0.474545,2.19557,-2.90492,-1.27569,-11.1046,2893.91,50.9049,28250.6,0.0929188,0.970136,0.00330832,31144.5 
53,22.63,22,45.003,53,29094.1,-0.279496,58.636,11.3183,115.293,-0.00285452,190.021,27.2867,0.75946,0.248707,-3.50949,0.555425,-0.24846,95.6384,1287.41,54.7466,28831.1,21622.1,0.15725,-0.353503,-4.71391,-0.0467851,-0.85067,0.188323,1153.27,49.7784,28697,0.038635,0.92977,0.00318517,29850.3 
54,22.63,22,44.853,54,29404.5,-0.267528,60.0456,11.1423,115.396,0.00534076,149.412,34.2751,1.60111,1.78371,-1.33058,-1.64337,-0.81238,95.4354,2836.61,47.4918,27511.7,21805.7,1.00018,1.18277,-2.53244,-2.2443,-1.41331,0.368011,2702.75,42.5341,27377.9,0.0898503,0.973198,0.00285372,30080.6 
55,22.63,22,44.883,55,29018.2,0.00215281,58.9737,11.0891,115.563,-0.0288846,31.9702,1.15844e-09,2.34957,1.11462,2.98958,-0.0626353,-1.96538,91.839,2688.5,40.3402,27299.2,21318.8,1.77128,0.536335,1.83301,-0.640921,-2.54367,-0.917294,2559.68,35.5694,27170.4,0.0860973,0.976259,0.00240573,29730.1 
56,22.63,22,44.763,56,31695.3,-0.0216246,61.6234,11.5309,115.102,-0.0859953,146.727,500,1.6455,-0.370749,-2.6276,-0.419452,-0.304776,96.9246,2529.16,62.9569,30023.5,23542.3,1.03519,-0.981057,-3.84821,-1.02976,-0.915084,0.329454,2393.21,57.9218,29887.5,0.0741374,0.959367,0.00355729,32280.7 
57,22.63,22,44.793,57,30582.2,-0.0214719,60.9703,11.2946,115.316,-0.0225172,-18.5804,500,1.56581,1.36609,0.173604,-0.616202,0.407492,129.31,2846.93,51.4125,28729.4,22431,0.751579,0.551859,-1.45486,-1.43043,-0.406741,0.268399,2665.56,44.695,28548.1,0.0853972,0.971493,0.00287572,31213.6 
58,22.63,22,44.973,58,29509.8,-0.00568375,59.5749,11.1913,115.464,-0.115949,14.0347,500,0.0571401,-1.53184,0.833589,-0.993839,-3.0043,90.9187,1762.77,46.0768,28804.8,21756.9,-0.515351,-2.10433,-0.311393,-1.56633,-3.57679,0.961434,1635.25,41.3538,28677.3,0.0539462,0.95762,0.00264935,30312.6 
59,22.63,22,44.823,59,29535.5,-0.00316049,59.6832,11.1555,115.796,-0.0675181,63.4912,5.55164e-11,1.90799,3.06175,-0.742649,0.664636,-1.84366,80.7294,2892.89,51.6661,27589.6,21813.5,1.39966,2.55342,-1.75931,0.156305,-2.35199,-916.227,2779.66,47.4724,27476.4,0.0918712,0.97098,0.0031726,30256.1 
60,22.63,22,44.833,60,28321.4,-0.199562,58.1991,11.1148,115.262,-0.829551,3896.1,499.811,-0.63932,-0.214077,0.120833,-0.233077,0.352392,111.493,2757,35.4657,26636.5,126271,-1.34136,-0.916117,-1.28325,-0.935117,-0.349648,0.734069,2600.62,29.6738,26480.1,0.0894277,0.980423,0.00206002,29080.8 
61,22.63,22,44.703,61,29101.9,-0.282439,59.4132,11.1788,115.568,-0.0402832,396.115,3.57469,3.77084,-0.709727,-0.53483,-2.9569,-1.59808,76.0533,1704.39,38.5714,28461.9,22140.3,3.29195,-1.18861,-1.4926,-3.43578,-2.07697,0.695512,1597.72,34.6206,28355.2,0.0533409,0.963465,0.00224409,29952.9 
62,22.63,22,44.673,62,29874.9,-0.287049,60.1294,11.3336,115.678,-0.0220252,341.817,139.308,2.15558,-2.54074,-2.00759,-0.487493,-0.600254,90.4069,1402.14,43.9116,29459,22429.5,1.58631,-3.11001,-3.14612,-1.05676,-1.16952,0.543782,1275.34,39.2151,29332.2,0.0416674,0.948937,0.00245672,30607.5 
63,22.63,22,44.913,63,31629.1,-0.312106,63.0707,11.4542,115.546,0.5761,-631.052,126.495,1.74292,0.599435,3.0426,0.35681,-3.07524,59.2344,2441.07,56.7593,30162,35352,1.36994,0.226452,2.29664,-0.0161729,-3.44823,-4.35808,2357.99,53.6821,30078.9,0.0726946,0.961686,0.00327685,32436.9 
64,22.63,22,44.943,64,29586.3,-0.273552,59.3518,11.3506,115.631,0.716542,-877.594,283.624,2.27857,1.53435,-2.74172,1.32122,0.374364,64.5923,2014.97,46.0959,28598.2,42401.1,1.87185,1.12763,-3.55516,0.914496,-0.0323567,11.8901,1924.38,42.7405,28507.6,0.0632353,0.962587,0.0027542,30432 
65,22.63,22,44.843,65,29617.3,-0.0645134,59.6055,11.1882,115.54,-0.0847402,110.203,500,-0.994612,0.331536,0.669131,-0.385817,-1.63144,71.7888,2831.08,32.7247,27677,22013.2,-1.44665,-0.120498,-0.234938,-0.837852,-2.08347,0.950261,2730.39,28.9954,27576.3,0.090092,0.981755,0.00193316,30306.7 
66,22.63,22,44.803,66,30739,-0.0231497,60.8643,11.3349,115.334,-0.132899,192.941,500,-2.07232,-0.405414,-1.23705,-1.58057,3.08662,77.368,3016.38,41.1857,28655.3,23292.9,-2.55948,-0.89258,-2.21139,-2.06773,2.59946,0.569075,2907.86,37.1665,28546.8,0.0924462,0.978122,0.00239259,31454.7 
67,22.63,22,44.733,67,28780.2,-0.252956,58.7233,11.1342,115.454,-0.00502517,275.531,59.6135,-1.57543,1.25268,-2.10966,-3.27183,-4.45087,130.669,2059.19,42.4434,27719,21329.5,-2.39822,0.429886,-3.75524,-4.09462,-5.27366,0.751175,1875.92,35.6554,27535.7,0.0637814,0.967809,0.00237962,29411.7 
