,filename,time,B,e_B,A,x0,sigma,C,e_A,e_x0,e_sigma,e_C
0,2024-03-28_F_e_windowsamples=10.dat,12.13,202.08670368493105,0.02157300529907502,0.10279172543687604,44.81466047938126,0.3891270068907581,-0.014498938689479495,0.04769117371941072,0.003369918503263477,0.11959430142686252,0.0483352904965504
1,2024-03-28_F_e_windowsamples=16.dat,18.13,202.14530081303275,0.014839920787522942,0.057605671818590415,44.823813427010016,0.24893319909987757,0.03111051460374297,0.004564715669945343,0.002317759780640916,0.019731316824909955,0.004790788851993844
2,2024-03-28_F_e_windowsamples=22.dat,24.13,202.2230172093364,0.012040503811192593,0.06580427876164546,44.83595034915057,0.26540667959227426,0.025818776551716542,0.004757969085547998,0.0018801051783936683,0.0180609466940639,0.004990613694159182
3,2024-03-28_F_e_windowsamples=28.dat,30.13,202.17835278685538,0.02687665110420312,0.07797971959687358,44.82897547912413,0.33487539944269057,0.007822652143587622,0.02963227316965994,0.0041972141478310585,0.09335788735380927,0.03030958517508717
4,2024-03-28_F_e_windowsamples=4.dat,6.13,202.07936896104405,0.019901467559151342,0.13283586732579858,44.81351467273356,0.46569066024658295,-0.0435910234505989,0.09108386493053892,0.003108883797339298,0.19377380523008778,0.09170998406107779
5,2024-03-28_F_e_windowsamples=60.dat,62.13,202.184505373936,0.018399120499708488,0.0882026697220599,44.82993633275019,0.36239175692504366,-0.000764586715626846,0.028896119315652547,0.0028732971800086997,0.08219330304078348,0.029397073563096652
6,2024-03-28_F_e_windowsamples=66.dat,68.13,202.1189191154799,0.012933554782080137,0.07128916933290044,44.81969277053317,0.30689884556738445,0.017307994838502795,0.010053511543740996,0.002020181242982773,0.03421474106422438,0.010357410245581523
7,2024-03-28_F_e_windowsamples=72.dat,74.13,202.08231141881612,0.022202840365252996,0.0668782813782579,44.8139743369185,0.2886179087128823,0.02112495133523003,0.012481991741811834,0.0034683474170929865,0.045652922969508195,0.012959921663169022
8,2024-03-28_F_e_windowsamples=78.dat,80.13,202.09554611036285,0.014410766478334835,0.06607976070289842,44.81604178074907,0.2801089281247184,0.02103793953406665,0.007410639072370287,0.0022510698867107774,0.027414970927208623,0.007712232210734747
9,2024-03-28_F_e_windowsamples=84.dat,86.13,202.16561943475045,0.015306239326747573,0.737010869989909,44.82698684674456,1.227666878120138,-0.6522370064447984,3.757011283957418,0.002390444047949946,3.215639705831235,3.757754117504647
