cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
119,72.63,72,44.643,119,31768.5,-0.0242697,62.596,11.5379,115.774,-0.0525498,-22.9925,500,0.822998,1.61376,2.91587,1.67555,-0.5934,3.52246,1380.94,37.3589,31415.2,23550.3,0.800818,1.59158,2.87151,1.65337,-0.61558,0.544327,1376,37.1759,31410.2,0.0419687,0.954854,0.0021755,32786.2 
120,72.63,72,44.813,120,32156.2,-0.276815,63.8007,11.4399,115.874,0.887876,-1809.11,276.563,2.18355,-0.243851,2.05177,-3.07216,0.11271,59.0592,3014.11,50.2287,30014.6,76048.9,1.81167,-0.61573,1.30801,-3.44404,-0.25917,2.09067,2931.28,47.1607,29931.7,0.0891968,0.972616,0.00289404,32863 
121,72.63,72,45.003,121,31786.9,-0.339856,62.3672,11.6888,115.751,-0.101852,336.059,341.162,0.310095,-1.12115,-1.09033,-2.68225,0.477077,84.125,1105.29,44.4028,31765,24845.6,-0.219617,-1.65086,-2.14975,-3.21196,-0.0526351,0.7049,987.294,40.0327,31647,0.0302533,0.933743,0.0023248,32634.3 
122,72.63,72,44.853,122,32809.3,-0.0858309,64.6608,11.4618,115.631,0.0838759,-167.552,8.54368e-13,2.64329,0.59057,0.820146,-1.59539,0.520594,83.5275,2661.12,45.3483,31106.3,24583.7,2.11734,0.0646191,-0.231755,-2.12134,-0.00535669,-0.313126,2543.96,41.0092,30989.2,0.0758642,0.972564,0.0024318,33533.2 
123,72.63,72,44.883,123,31565,-0.154343,62.1205,11.5342,115.692,-0.365613,647.68,500,-1.57614,0.586838,-0.183821,-2.5494,0.362507,110.639,2559.46,47.4132,29957.4,31033.3,-2.27281,-0.109827,-1.57715,-3.24606,-0.334159,0.790829,2404.28,41.6657,29802.3,0.0746519,0.970565,0.00256878,32206.5 
124,72.63,72,44.763,124,32159.4,-0.00373236,64.6232,11.291,115.98,-0.0159939,70.74,500,2.21867,0.61175,2.36598,-1.39413,-0.283565,69.0022,2712.51,50.4959,30481.4,23789.7,1.78418,0.177262,1.49701,-1.82862,-0.718053,-0.641845,2615.72,46.9114,30384.6,0.0792635,0.96957,0.002836,33000.3 
125,72.63,72,44.793,125,31711.8,-0.0181525,63.2901,11.3604,115.724,-0.0529273,-53.9395,500,-0.466595,-0.60097,-2.94398,1.24645,-1.10283,80.233,2782.66,49.18,30010.5,23498.8,-0.971801,-1.10618,-3.95439,0.741243,-1.60803,0.42683,2670.13,45.0121,29897.9,0.0819861,0.971344,0.00276567,32568 
126,72.63,72,44.973,126,30974.1,-0.00337461,61.0907,11.4746,115.739,-0.0373243,14.1696,500,2.11064,-1.64892,3.4149,0.055376,-2.27406,79.003,1463.33,42.4934,30512.7,22836.8,1.61318,-2.14638,2.41998,-0.442085,-2.77152,2.82389,1352.52,38.3894,30401.9,0.0425931,0.952679,0.00232068,31754.4 
127,72.63,72,44.823,127,31105.1,-0.0306086,62.2759,11.312,115.627,-0.0270885,-41.8587,500,1.97461,-0.889991,0.119629,-1.1093,1.98182,99.9849,3039.33,55.8623,29070.2,22969.5,1.34503,-1.51957,-1.13953,-1.73888,1.35224,0.329967,2899.09,50.6683,28929.9,0.0910834,0.970322,0.00321591,31829 
128,72.63,72,44.833,128,31612.3,-0.0296142,62.6984,11.3492,115.807,0.00790699,-119.529,500,0.498672,-0.0873615,-2.19949,0.304531,-2.04386,108.555,3086.06,61.067,29489,23195,-0.184869,-0.770902,-3.56658,-0.37901,-2.7274,0.532483,2933.8,55.4278,29336.7,0.0909127,0.967996,0.00346834,32270.5 
