cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
68,28.63,28,44.643,68,28909.7,-0.131216,57.1516,11.4615,114.92,-0.126551,239.44,254.129,1.16612,0.640208,0.789253,-0.218499,-0.285241,74.9532,1187.74,43.8957,28692.4,22310.2,0.694156,0.168248,-0.154668,-0.69046,-0.757202,0.790968,1082.61,40.002,28587.3,0.0364884,0.939265,0.00257102,29669.9 
69,28.63,28,44.813,69,30731.2,-0.281607,62.3995,11.2094,115.47,-0.0374083,103.173,461.468,3.06059,-2.31185,0.10279,0.688503,-2.07694,112.271,2943.1,55.4551,28832.4,22895.5,2.35365,-3.0188,-1.31109,-0.0184392,-2.78389,0.72563,2785.63,49.6229,28674.9,0.0885435,0.969768,0.0031777,31460.5 
70,28.63,28,45.003,70,29488.7,-0.288048,59.7351,11.2698,115.307,0.0974327,306.097,265.796,2.07817,-1.08999,-2.09888,-3.49622,-0.0225553,105.234,1180.26,42.0263,29367.7,22885.9,1.41554,-1.75262,-3.42414,-4.15885,-0.685186,0.602087,1032.66,36.5596,29220.1,0.0341342,0.941659,0.0022995,30252.8 
71,28.63,28,44.853,71,30428.5,-0.0175629,61.6433,11.1881,115.732,-0.0285534,-29.4993,500,1.53849,0.604834,-4.503,0.391142,-1.33399,68.5492,2675.49,42.5417,28883,22478.6,1.10686,0.173198,-5.36627,-0.0404943,-1.76563,0.0892802,2579.34,38.9807,28786.8,0.0822331,0.974234,0.00248822,31366.2 
72,28.63,28,44.883,72,30871.1,-0.0402708,61.9351,11.2022,115.344,0.250766,199,1.50321e-10,0.359461,0.435249,-0.856741,-3.62714,-2.25547,92.8748,2632.55,57.6411,29161.5,24210.2,-0.225347,-0.149559,-2.02636,-4.21195,-2.84027,0.78565,2502.28,52.8164,29031.3,0.0793529,0.964378,0.00334014,31533.6 
73,28.63,28,44.763,73,32109.7,-0.0405075,63.8416,11.3527,115.708,-0.00218581,7.44349,500,-2.37978,1.33289,0.255619,2.33892,-0.657822,84.4012,2548.06,47.9859,30563.9,23594.4,-2.91123,0.801439,-0.807285,1.80747,-1.18927,0.648836,2429.68,43.6014,30445.5,0.0739064,0.969552,0.00263117,32875.2 
74,28.63,28,44.793,74,31926.8,-0.163816,62.7473,11.5416,115.52,-0.398695,930.812,3.64903e-10,-1.60375,-1.00095,2.71781,1.93322,-2.412,76.5391,3115.25,56.9248,29748.4,35656.1,-2.08569,-1.4829,1.75392,1.45128,-2.89395,1.53845,3007.9,52.9487,29641.1,0.0921284,0.970115,0.00327982,32649 
75,28.63,28,44.973,75,31903.9,-0.0213047,62.1755,11.5857,115.546,-0.0740573,92.0285,500,-1.28517,-0.912587,-1.288,-2.63289,-1.30706,75.5925,1771.51,50.5214,31069.9,23671.6,-1.76115,-1.38857,-2.23997,-3.10888,-1.78304,0.782138,1665.49,46.5945,30963.9,0.0510426,0.953326,0.00276434,32629.4 
76,28.63,28,44.823,76,30111.7,-0.0302551,60.7022,11.2516,115.414,-0.0348489,1.60502,0.000619405,1.47784,-2.33212,-0.301321,-1.10875,-1.54821,91.4882,2836.24,44.0528,28275.8,22235.7,0.90176,-2.90819,-1.45347,-1.68483,-2.12429,0.800045,2707.91,39.3001,28147.5,0.0877614,0.975231,0.00256539,30855.4 
77,28.63,28,44.833,77,32303.3,-0.038618,63.8092,11.4281,115.224,0.127292,-250.026,0.000299993,-0.898911,1.00788,-1.74036,0.721192,-2.51991,116.69,2932.19,56.1762,30286.8,24774.6,-1.63367,0.273117,-3.20989,-0.0135709,-3.25467,0.590507,2768.52,50.1144,30123.1,0.0841711,0.969295,0.00305526,32891.6 
78,28.63,28,44.703,78,30339.8,-0.267065,61.0489,11.3465,115.579,0.150882,-141.61,500,-0.987884,0.0317349,3.86562,-0.285983,0.0954057,40.5953,1745.56,23.3971,29611.6,23245,-1.2435,-0.223883,3.35438,-0.541601,-0.160212,-1.83027,1688.62,21.2883,29554.7,0.0540474,0.978414,0.00132511,31243.3 
79,28.63,28,44.673,79,30775.2,-0.319036,61.6754,11.4255,115.25,-2.05831,4520.75,448.853,-1.96757,2.6923,3.6092,-0.239561,-0.490399,67.3396,1356.9,36.726,30497.1,325851,-2.39159,2.26828,2.76116,-0.66358,-0.914418,-1.60524,1262.45,33.2279,30402.7,0.0398687,0.955968,0.00200924,31665.1 
80,28.63,28,44.913,80,30616.3,-0.0259336,60.9697,11.3118,115.185,-0.0197043,-48.1613,500,3.15607,-1.0261,-0.126887,3.94803,0.122704,39.3663,2465.06,42.6613,29042.5,22482.1,2.90819,-1.27398,-0.622645,3.70015,-0.125175,1.13575,2409.84,40.6163,28987.2,0.0767537,0.97135,0.00257447,31397.1 
81,28.63,28,44.943,81,31529.4,-0.0221868,62.4831,11.4378,115.586,-0.0184675,2.84716,500,3.24016,-0.636466,-2.19718,-1.24114,0.227086,81.7915,1975.94,45.2174,30617.4,23266.6,2.72514,-1.15149,-3.22722,-1.75616,-0.287933,0.127227,1861.22,40.9685,30502.7,0.0575091,0.962908,0.00246805,32363.9 
82,28.63,28,44.843,82,30376.6,-0.0459536,62.0553,11.0769,115.211,0.0185371,-209.216,500,-0.340937,0.0323846,-1.97979,-2.38118,-3.10684,75.3385,2635.77,43.4871,28693.3,22502.7,-0.815324,-0.442002,-2.92856,-2.85557,-3.58123,0.724311,2530.1,39.5735,28587.6,0.0813073,0.973357,0.00254351,31117.7 
83,28.63,28,44.803,83,30802.2,-0.0238042,62.2363,11.2323,115.227,-0.0885793,143.297,500,0.474979,1.23781,4.95588,1.53738,-2.05051,129.534,2587.58,43.3561,29295.5,23169.9,-0.34066,0.422168,3.3246,0.721743,-2.86614,-1.635,2405.89,36.627,29113.8,0.0763297,0.97405,0.00231213,31519.7 
84,28.63,28,44.733,84,29411.6,-0.0123428,59.4721,11.2203,115.592,-0.0360575,21.8929,500,2.25749,-0.594632,1.25041,0.697163,-2.32119,45.7306,2168.26,41.2058,28246.9,21748.3,1.96953,-0.882586,0.674499,0.40921,-2.60914,2.53825,2104.12,38.8302,28182.7,0.069473,0.968715,0.00253163,30286.9 
