cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
69,44.1963,69,7286.86,-0.207662,18.2229,10.1463,118.758,-0.689489,1666.28,441.191,0.656528,-3.91123,-2.8304,0.27192,-0.0268398,47.3066,5108.23,-3.03326,3480.01,43418.8,0.358651,-4.20911,-3.42615,-0.0259572,-0.324717,0.550803,5057.14,-5.1184,3428.93,0.618424,1.00177,-0.00275731,8177.46 
70,44.0413,70,8328.1,-0.24108,20.5723,10.1223,118.809,0.110173,-268.145,411.955,-4.40076,0.182663,0.139448,-2.51116,-0.260695,-12.8042,5718.59,5.0749,3923.25,7740.53,-4.32014,0.263288,0.300697,-2.43054,-0.180071,1.04723,5732.42,5.63927,3937.07,0.615386,0.998281,0.0026316,9315.16 
71,43.9963,71,8300.76,-0.0170649,20.4644,9.99022,118.888,-0.0226402,11.9665,500,-1.41298,0.213935,0.600205,-0.434536,0.258353,8.7038,6038.46,4.50216,3607.1,6664.16,-1.46779,0.159129,0.490594,-0.489341,0.203547,1.44444,6029.06,4.11852,3597.7,0.648079,0.998806,0.00210434,9302.97 
72,44.1813,72,4165.38,-0.00423139,11.3626,10.4534,118.533,-0.0134779,-14.8645,499.983,-3.83943,-1.28286,-3.92458,-1.5789,-3.5049,35.9443,3821.54,-3.32419,1934.78,3873.14,-4.06576,-1.50919,-4.37725,-1.80523,-3.73123,0.71739,3782.73,-4.90851,1895.96,0.686763,1.00228,-0.00479193,5508.06 
73,44.1713,73,5838.42,-0.0147688,14.1826,10.5598,118.873,0.0171487,-15.39,500,-1.18684,-0.4748,-2.46935,-2.34228,-0.667443,-12.5939,4527.03,-6.04158,2671.43,4883.93,-1.10754,-0.3955,-2.31075,-2.26298,-0.588143,0.653297,4540.63,-5.48648,2685.03,0.650147,1.00212,-0.0037783,6984.01 
74,44.1163,74,9265.57,-0.0594649,22.1557,10.0399,118.884,0.028253,-57.8197,500,-0.0398183,-1.02189,-4.09545,-1.23652,-0.603131,50.4893,6202.29,12.6239,4273.12,7294.36,-0.357736,-1.33981,-4.73129,-1.55443,-0.921048,0.468652,6147.77,10.3985,4218.59,0.615596,0.997049,0.00452011,9986.69 
75,43.9663,75,9266.5,-0.211249,22.2452,10.1253,118.749,0.541435,-426.173,88.8211,-3.66404,-4.8046,-6.12785,0.966717,-4.28334,-6.8144,6262.76,2.95985,4235.61,14843.8,-3.62113,-4.76169,-6.04204,1.00963,-4.24043,0.657785,6270.11,3.26021,4242.97,0.61889,0.999091,0.00141343,10131.2 
76,43.9013,76,8617.64,-0.0494148,20.5607,10.2008,118.93,0.0504141,2.58236,500,-4.72532,-1.58277,-1.30044,-1.85576,-2.00944,17.1397,5991.75,-5.14964,3867.88,6831.81,-4.83324,-1.69069,-1.51629,-1.96368,-2.11737,0.874907,5973.24,-5.9051,3849.37,0.630344,1.00173,-0.00283388,9476.17 
77,44.3013,77,8384.92,-0.101975,19.4324,10.3744,118.911,0.203986,-30.7856,2.57519e-07,-2.32554,-0.538325,0.0709876,0.446029,-1.50382,83.7786,5782.14,3.95369,3681.67,6767.18,-2.85307,-1.06586,-0.984076,-0.0815031,-2.03135,0.859735,5691.67,0.260966,3591.2,0.635255,0.99992,0.000133845,8959.66 
78,44.3013,78,10649.5,-0.044485,24.8087,10.2373,118.459,-0.0079492,-0.956207,500,-1.38491,-2.14986,-7.11309,-1.42124,-0.440666,12.9808,7054.12,-1.55092,4886.97,8267.93,-1.46665,-2.2316,-7.27657,-1.50298,-0.522403,0.440272,7040.1,-2.12307,4872.95,0.613544,1.00053,-0.000803223,11474.5 
79,44.3013,79,9552.09,-0.272409,22.6968,10.4578,118.702,0.369271,351.712,284.853,-3.28275,-1.75309,-4.32381,-2.31221,-1.88223,-27.1158,6683.16,-6.74011,4177.5,11954.7,-3.112,-1.58234,-3.98233,-2.14147,-1.71149,0.682167,6712.44,-5.54492,4206.78,0.636817,1.00145,-0.00243397,10540.6 
80,44.3013,80,7795.97,-0.242601,19.5714,10.058,118.858,-0.130902,1251.94,42.8401,-0.760826,-2.02453,-3.08921,0.331634,0.13275,20.573,5533.16,-1.64127,3517.71,11742.9,-0.890368,-2.15408,-3.34829,0.202092,0.00320729,0.458857,5510.94,-2.54806,3495.5,0.634036,1.00081,-0.00134462,8691.84 
81,44.3013,81,8384.14,-0.0249993,20.3737,10.0387,118.744,0.00683614,15.6517,500,-6.06085,-2.59224,-2.39013,0.389315,0.955959,-2.02181,5933.35,-4.74463,3757.23,6661.42,-6.04812,-2.57951,-2.36467,0.402046,0.96869,0.754232,5935.54,-4.65551,3759.41,0.634369,1.00137,-0.00228641,9356.6 
82,44.3013,82,9035.14,-0.0500682,21.5809,10.1578,118.84,-0.0270228,34.1679,499.999,0.232731,-4.82043,-3.36745,-0.0181018,-1.06342,-6.83137,6366.21,-3.59334,3927.06,7166.18,0.275746,-4.77742,-3.28142,0.0249134,-1.0204,0.626201,6373.58,-3.29223,3934.44,0.640309,1.0009,-0.0015438,9953.92 
83,44.3013,83,8254.93,-0.243209,20.5425,10.0713,118.587,0.661981,-237.842,55.0729,-1.36879,-2.88747,-2.96279,-1.41377,0.788949,9.90041,5713.34,0.34405,3862.2,11860.4,-1.43113,-2.94981,-3.08747,-1.47611,0.726609,0.6243,5702.65,-0.0923312,3851.51,0.619347,1.00003,-4.41623e-05,9207.52 
84,44.3013,84,8609.15,-0.207699,20.7429,10.1953,118.582,0.708909,-69.4678,494.3,1.25773,-2.15176,-0.496592,-2.08706,-3.6645,-2.75649,6243.86,5.48154,3618.83,8487.5,1.27509,-2.1344,-0.461879,-2.0697,-3.64714,0.934374,6246.83,5.60303,3621.81,0.654621,0.998433,0.00284169,9542.68 
85,44.3013,85,7970.87,-0.246544,20.0684,10.0206,119.068,0.694451,570.402,354.396,-4.27111,-5.62343,-1.61372,-1.23272,-2.3704,2.39606,5768.56,-1.38792,3485.78,19441.3,-4.2862,-5.63851,-1.6439,-1.24781,-2.38549,0.891862,5765.97,-1.49353,3483.2,0.645275,1.00045,-0.000790486,8935.68 
86,44.3013,86,7785.8,-0.26607,19.6311,10.1519,118.949,-1.20755,2297.82,351.014,-2.37033,-4.54812,-5.20058,-0.280807,-1.53633,24.832,5668.68,1.29839,3391.67,96814,-2.52669,-4.70448,-5.5133,-0.437168,-1.69269,0.629341,5641.86,0.20387,3364.85,0.648201,0.999937,0.000111597,8703.88 
87,44.3013,87,7682.49,-0.0130416,19.0738,9.9288,119.017,-0.00377235,-7.5314,496.27,-2.89743,-1.23434,0.272876,-2.71244,3.22896,27.9817,5388.42,-1.71071,3568.06,6165.89,-3.07362,-1.41053,-0.079511,-2.88864,3.05277,0.981927,5358.2,-2.94407,3537.84,0.624671,1.00096,-0.00153529,8577.63 
88,44.3013,88,8227.6,-0.225812,20.0705,10.1803,118.666,0.473244,108.481,115.928,-3.33042,-0.857602,-1.80188,-0.779726,-1.22575,4.49237,5881.69,6.51418,3559.3,8322.63,-3.35871,-0.885889,-1.85845,-0.808014,-1.25404,0.772391,5876.83,6.31617,3554.44,0.645,0.998123,0.0032627,9111.38 
89,44.4,89,9241.93,-0.0264886,22.3167,10.0665,119.031,0.0418186,-0.00201404,500,-0.9,-2.418,-2.749,-3.59806,-2.20026,14.9793,6399,-0.61548,4145.56,7313.1,-0.994321,-2.51232,-2.93764,-3.69238,-2.29458,0.763689,6382.83,-1.27572,4129.38,0.629435,1.00035,-0.000569421,10140.6 
90,44.3113,90,7982.16,-0.247703,20.1031,10.0931,119.016,-0.456704,115.951,478.9,-0.72834,-0.911868,-3.0273,-2.35904,-1.0638,-32.5514,5591.28,-8.0192,3674,8329.02,-0.523372,-0.7069,-2.61736,-2.15407,-0.858836,0.61849,5626.44,-6.58443,3709.15,0.625037,1.00205,-0.00328081,9001.76 
91,44.3213,91,7465.32,-0.131294,18.8323,9.95959,119.101,0.361243,67.9068,0.000736273,-3.46789,-2.80066,-4.17107,-2.26302,-0.771277,-1.20378,5230.94,-7.52658,3529.63,6904.32,-3.46031,-2.79308,-4.15591,-2.25544,-0.763697,0.690514,5232.24,-7.47353,3530.93,0.619539,1.00251,-0.00391424,8445.38 
92,44.3313,92,7148.16,-0.0651802,18.0085,9.95531,118.834,-0.110391,-58.9242,0.0117103,-0.314375,-2.67873,-6.42114,-1.9911,-0.555185,20.8888,5143.11,12.9748,3269.72,6047.91,-0.445906,-2.81026,-6.6842,-2.12263,-0.686716,0.475737,5120.55,12.0541,3247.16,0.634087,0.995897,0.00679182,8075.47 
93,44.3413,93,9014.12,-0.0140382,22.1676,10.0184,118.801,0.0138188,47.9539,4.54485e-11,-4.6785,-1.73844,-6.46709,-4.44115,-3.33167,32.0032,6390.76,10.4038,4098.59,7251.11,-4.88001,-1.93995,-6.87012,-4.64267,-3.53318,0.685807,6356.2,8.99319,4064.03,0.632177,0.99753,0.0040598,10054.5 
94,44.3013,94,7955.59,-0.0193749,19.7496,10.1142,118.729,0.00100405,-3.42876,500,0.275278,-1.34888,-3.02851,-0.79931,-1.44154,17.2424,5760.38,7.41714,3591.91,6502.67,0.166707,-1.45745,-3.24566,-0.907881,-1.55011,0.535963,5741.76,6.65714,3573.29,0.638438,0.997975,0.00342016,8993.46 
95,44.3613,95,7698.13,-0.0161657,19.3729,9.99426,118.867,-0.00689162,4.96537,500,-3.45792,-2.90079,-5.26211,-0.473699,0.0713139,-9.21846,5495.57,1.68683,3605.62,6304.01,-3.39987,-2.84274,-5.14602,-0.415653,0.12936,0.559225,5505.53,2.09315,3615.58,0.625934,0.999335,0.00106531,8795.7 
96,44.3913,96,8693.45,-0.136094,20.7406,10.0963,118.571,0.197996,41.9497,348.685,-6.49897,0.34251,-4.2045,-1.56507,-2.61286,-74.5623,6234.86,-4.91443,3480.62,7087.17,-6.02947,0.812009,-3.2655,-1.09557,-2.14336,0.721418,6315.37,-1.62794,3561.14,0.660879,1.00045,-0.00084281,9556.02 
