cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,43.9698,0,17534.5,-0.0339803,31.8385,13.4579,124.92,-0.0574871,95.6791,500,-5.04166,-1.36968,-8.81995,-3.71793,-1.95506,-83.9206,8034.75,25.5707,10896.2,14127.5,-4.51323,-0.841253,-7.7631,-3.1895,-1.42663,0.562241,8125.38,29.2697,10986.9,0.480369,0.993736,0.00488351,16914.9 
1,44.0648,1,19793.9,-0.556215,36.9425,13.3459,123.092,2.04982,-1068.39,100.622,0.194461,1.67535,-3.75921,-4.09212,-3.47229,-45.7679,9098.37,42.6819,12156.7,87341.8,0.48265,1.96354,-3.18283,-3.80393,-3.1841,0.587966,9147.8,44.6992,12206.1,0.483686,0.991521,0.00670067,18912.7 
2,44.1798,2,15718.6,-0.527681,30.093,13.6046,123.56,0.065974,95.3757,67.4162,-2.40638,-3.92799,-3.50792,-3.60905,-6.80837,-96.3624,8801.33,19.8234,8423.25,13532.2,-1.79961,-3.32122,-2.29438,-3.00228,-6.2016,0.861943,8905.39,24.0707,8527.31,0.56624,0.995292,0.00517296,15727.2 
3,44.0798,3,19520.4,-0.218798,34.773,13.6939,122.924,-0.122408,-25.2001,0.00384348,-3.05601,-4.51553,-7.73456,-4.64339,-2.7084,-100.167,9328.64,55.8019,11621.7,15601.6,-2.42528,-3.8848,-6.4731,-4.01266,-2.07767,0.657027,9436.81,60.217,11729.9,0.501405,0.988956,0.00936811,18820.7 
4,44.1498,4,9088.04,-0.0247918,16.5275,14.6602,123.227,0.0359371,-65.7188,500,-3.02739,-5.02906,-6.65262,-3.36817,-3.73392,-137.063,4283.58,5.34633,6270.37,7964.44,-2.16434,-4.16601,-4.92652,-2.50512,-2.87087,0.703808,4431.6,11.3877,6418.39,0.463251,0.995523,0.00325767,9566.3 
5,44.0748,5,22344.8,-0.241104,40.8942,13.1803,124.107,0.20653,-135.596,499.999,-1.01446,-5.10229,-7.0195,-4.33917,-1.39876,-107.853,10674.1,40.7437,13200.8,18457.8,-0.335342,-4.42317,-5.66126,-3.66005,-0.719636,0.617468,10790.6,45.4975,13317.3,0.503188,0.992675,0.00625405,21444.4 
6,44.1648,6,14529.4,-0.550066,25.9936,14.5412,124.437,0.155072,3.07191,494.125,-2.96154,-3.93378,-7.33444,-1.58057,-4.99828,-88.5699,7381.17,27.682,8513.01,12319.9,-2.40384,-3.37608,-6.21904,-1.02287,-4.44058,0.643861,7476.82,31.5859,8608.65,0.520534,0.992661,0.00671347,14363.7 
7,44.0948,7,22629.2,-0.0482224,41.2058,-13.086,123.178,-0.0495284,33.3469,499.066,-0.80273,-6.74792,-4.93618,-1.27301,-3.55178,-110.489,10193.2,33.1908,13863.1,17607.1,-0.107009,-6.0522,-3.54474,-0.577287,-2.85606,0.730177,10312.5,38.0609,13982.4,0.479687,0.993583,0.0049893,21498.4 
8,44.1698,8,17886.5,-0.0139501,32.4551,-13.4998,125.279,-0.0267289,6.24492,500,0.334159,-2.69705,-6.69225,-2.22364,-3.32395,-148.442,9363.36,39.3554,10205.8,14268.3,1.26886,-1.76235,-4.82285,-1.28894,-2.38925,0.463802,9523.66,45.8983,10366.1,0.53454,0.991637,0.00809035,17816.5 
9,43.9798,9,17394.8,-0.0715552,32.7287,13.2099,124.406,0.275026,-362.748,499.872,0.294167,-4.68923,-7.39704,-1.82578,-4.20541,-85.6428,8156.98,27.2388,11027.7,17321.9,0.833436,-4.14996,-6.3185,-1.28651,-3.66614,0.56686,8249.46,31.0137,11120.2,0.481141,0.993464,0.00511128,17145.6 
10,44.2098,10,15024.9,-0.571352,28.1867,13.8774,124.653,0.345103,542.451,494.051,-4.21118,-3.04141,-7.52691,-2.59124,-3.84334,-107.749,9298.91,30.7948,7371.49,18827.5,-3.53271,-2.36294,-6.16998,-1.91278,-3.16488,0.640094,9415.27,35.5441,7487.84,0.611161,0.993437,0.00866849,15405.5 
11,44.0498,11,20511.7,-0.103997,37.0006,13.5583,124.003,-0.0214268,-58.1483,500,-3.19915,-2.39655,-3.70164,-3.533,-3.00128,-73.4867,9135.78,34.3662,13100.2,16371.4,-2.73642,-1.93382,-2.77619,-3.07028,-2.53855,0.787351,9215.14,37.6053,13179.6,0.466381,0.992909,0.00522859,19758.8 
