cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
19,44.3213,19,8614.07,-0.257318,21.168,10.2178,118.849,0.329247,200.16,486.806,-2.03816,-2.2727,-1.63897,-1.09227,-0.439297,26.3108,6151.2,11.078,3772.22,9186.32,-2.20383,-2.43838,-1.97031,-1.25794,-0.604969,0.767527,6122.79,9.91829,3743.8,0.642499,0.997173,0.00485651,9529.65 
20,44.3813,20,8184.69,-0.0460347,20.1246,9.94345,118.915,0.0158637,36.2199,500,-0.516568,-0.412971,0.36567,-2.71117,0.76129,25.5161,5749.27,0.0276856,3693.51,6532.89,-0.677236,-0.573639,0.0443343,-2.87183,0.600622,1.01275,5721.72,-1.09699,3665.95,0.631694,1.00034,-0.000551531,9057.74 
21,44.3413,21,8535.61,-0.221594,20.9386,10.0549,118.894,-0.991128,1051.33,383.667,-1.3417,-1.5779,-0.804459,-1.82574,1.84624,30.5911,5952.26,11.5707,3839.95,40774.2,-1.53432,-1.77053,-1.18971,-2.01837,1.65362,0.755169,5919.22,10.2223,3806.92,0.630811,0.996987,0.00492207,9383.52 
22,44.3313,22,8322.05,-0.248358,20.4079,10.27,118.652,0.78555,1304.89,398.461,-3.66707,-2.27884,0.234525,-0.679985,-2.95348,28.9639,5800.52,2.07121,3838.28,40191.7,-3.84945,-2.46122,-0.130231,-0.862363,-3.13586,0.987525,5769.25,0.79456,3807,0.624809,0.999759,0.000384319,9233.62 
23,44.4113,23,8889.44,-0.261642,22.2598,10.0074,118.798,0.126234,628.552,308.821,-2.72827,-1.1452,-0.0226802,-1.52151,-0.107276,10.34,5978.97,-2.8152,4250.55,9834.59,-2.79338,-1.21031,-0.152897,-1.58662,-0.172384,0.974154,5967.81,-3.27096,4239.38,0.607371,1.00096,-0.00142333,9825.65 
24,43.9013,24,7897.06,-0.281498,20.1464,10.0979,118.873,1.06797,1858.62,354.338,-3.56181,-1.21646,-4.58418,-4.03215,-0.0670003,-6.06095,5693,4.59651,3610.11,71239.1,-3.52365,-1.17829,-4.50786,-3.99398,-0.0288361,0.659338,5699.55,4.86366,3616.65,0.633938,0.998509,0.00247113,8990.7 
25,43.8613,25,7932.3,-0.264314,19.9611,10.1334,118.572,0.43999,123.471,498.532,-0.688589,-1.45981,-2.79328,-5.02639,-1.6399,-0.708887,5676.34,2.69311,3650.55,8353.22,-0.684126,-1.45534,-2.78435,-5.02192,-1.63543,0.75958,5677.11,2.72436,3651.31,0.630804,0.999161,0.00137257,8999.8 
26,43.8113,26,7404.77,-0.041427,18.8158,9.89042,118.64,0.0164293,48.9781,500,-4.25911,-2.57604,-5.01718,-0.527696,-0.552453,38.6297,5270.44,7.22735,3522.12,6084.22,-4.50235,-2.81929,-5.50366,-0.770937,-0.795694,0.617587,5228.72,5.52466,3480.41,0.622772,0.998154,0.00291556,8395.89 
27,43.8813,27,5730.56,-0.234095,16.0631,9.76177,118.546,-0.223201,567.279,500,-4.34513,-6.37014,-5.31163,-2.85131,0.956732,-31.9076,4629.54,-4.17282,2678.85,9226.3,-4.14422,-6.16922,-4.90981,-2.6504,1.15764,0.706281,4663.99,-2.76643,2713.3,0.653852,1.00104,-0.00188171,7133.1 
28,43.8713,28,8490.67,-0.0461093,21.0468,9.99729,118.804,-1.07037,1014.82,0.00066814,-3.87948,-2.67131,-4.88437,-4.56316,-2.24917,24.3022,6076.61,2.56595,3796.78,42210.1,-4.0325,-2.82433,-5.19042,-4.71619,-2.40219,0.729181,6050.37,1.49478,3770.54,0.63812,0.999568,0.000729744,9481.56 
29,43.8913,29,9081.29,0.00855707,22.0084,-10.1622,118.453,0.0423067,-72.046,500,-2.67136,-5.51697,-2.29512,-1.77034,-0.0040311,34.7366,6233.59,11.8269,4333.45,7379.86,-2.89009,-5.7357,-2.73257,-1.98906,-0.222759,0.798634,6196.08,10.2959,4295.94,0.613147,0.997101,0.00439547,10105.4 
30,43.8013,30,8329.34,-0.154026,20.7421,10.1904,118.5,-2.02016,1319.3,0.136,-2.8152,-0.324919,4.1106,-2.40421,-1.33033,22.1287,5857.96,-9.53952,3905.91,93641.7,-2.95454,-0.464258,3.83192,-2.54355,-1.46967,2.0644,5834.06,-10.5149,3882.02,0.622851,1.00316,-0.00501457,9366.7 
31,43.8413,31,8391.69,-0.0241442,20.9824,9.90661,118.759,0.0117871,-18.4658,500,-1.7665,-0.868534,-3.02185,-0.75266,-2.09235,7.6032,5945.5,3.19065,3854.72,6773.77,-1.81438,-0.916409,-3.1176,-0.800535,-2.14022,0.64529,5937.29,2.85553,3846.51,0.629109,0.999159,0.00136565,9437.61 
32,43.8213,32,8556.33,-0.28355,21.2668,10.2479,118.837,-7.89202,6726.75,40.6768,-5.46397,-3.12777,-5.25439,-3.9222,-0.818102,-23.9306,6050.11,8.38448,3924.25,1.73527e+06,-5.31329,-2.97708,-4.95302,-3.77151,-0.667418,0.719888,6075.95,9.43927,3950.09,0.628295,0.997289,0.00438267,9670.53 
33,43.8513,33,8355.9,-0.0206302,20.3459,10.0332,118.716,-0.0205879,18.2446,500,-4.59919,-2.0291,-5.88547,-2.44413,-1.97355,-3.16839,5791.02,5.95967,3860.24,6657.49,-4.57924,-2.00915,-5.84557,-2.42418,-1.9536,0.652293,5794.44,6.09932,3863.66,0.622364,0.998161,0.00289959,9310.37 
34,43.8313,34,8569.03,-0.223682,20.8707,10.1336,118.801,0.334885,-25.498,486.372,-1.47143,-1.8595,-2.84811,-0.509519,-3.15718,-4.24553,5950.29,1.62442,3826.29,7162.82,-1.4447,-1.83276,-2.79465,-0.482786,-3.13045,0.711456,5954.88,1.81155,3830.88,0.630748,0.999468,0.000870338,9440.97 
35,43.9013,35,8576.2,-0.00879398,21.3216,9.8065,119.038,0.0015698,-23.9626,500,-2.71062,-4.2945,-4.73799,-2.08278,-1.98257,-14.4011,5888.74,6.25538,3945.17,6807.79,-2.61994,-4.20382,-4.55663,-1.9921,-1.89189,0.701486,5904.29,6.89014,3960.72,0.620946,0.997962,0.00319433,9508.55 
36,43.8613,36,8507.75,-0.00687632,21.072,9.94145,118.785,-0.006006,-20.7478,500,-4.11773,-0.931039,-5.02309,-3.21353,-2.14141,-19.8686,5973.72,11.0904,3864.86,6823.53,-3.99262,-0.805932,-4.77288,-3.08842,-2.0163,0.674787,5995.17,11.9662,3886.32,0.62897,0.996519,0.00563994,9531.72 
37,43.8113,37,8000.95,-0.253788,19.965,10.1464,118.91,0.497117,84.2243,1.91259,-0.972992,-1.19226,-4.72506,-2.6234,0.3843,-19.2132,5694,2.80275,3656.23,7957.4,-0.852011,-1.07128,-4.4831,-2.50242,0.505281,0.466521,5714.75,3.64962,3676.98,0.630711,0.998884,0.00182506,9060.81 
38,43.8813,38,8655.8,-0.0460608,20.7754,10.1442,118.705,0.111592,-10.5833,500,-3.31227,-1.24223,-1.39623,-0.619976,-3.14169,7.35235,6049.99,6.70041,3820.04,6899.06,-3.35857,-1.28852,-1.48882,-0.666272,-3.18798,0.850971,6042.05,6.37634,3812.1,0.635266,0.998157,0.00307175,9511.06 
39,43.8713,39,8953.67,-0.235447,21.6268,10.2676,118.896,0.248157,446.927,4.06924e-06,-3.12024,0.376996,-3.47553,-1.08771,-0.882074,-0.202411,6234.96,1.61873,3983.19,10839.1,-3.11896,0.378271,-3.47298,-1.08643,-0.8808,0.575477,6235.18,1.62765,3983.41,0.632366,0.999543,0.00075213,9860.08 
40,43.8913,40,8953.26,-0.284757,22.2501,10.1919,119.02,0.418483,186.017,450.371,-1.92222,-0.779109,-4.48489,0.263764,0.284026,15.9503,6231.03,2.47098,4144.46,9916.23,-2.02265,-0.879544,-4.68576,0.16333,0.183592,0.352888,6213.8,1.76794,4127.23,0.623276,0.999502,0.00078846,9969.59 
41,43.8013,41,9631.88,-0.0140485,23.5377,10.0112,118.876,0.0215095,-28.1776,500,-0.536686,-1.45322,-3.70656,-0.564408,1.02897,30.7795,6752.28,5.27751,4330.2,7690.58,-0.730496,-1.64703,-4.09418,-0.758218,0.835161,0.359761,6719.05,3.92084,4296.96,0.632126,0.99898,0.00167804,10629.3 
42,43.8413,42,8493.16,0.00195101,21.084,10.0176,118.951,-0.0210227,-11.0385,4.36208e-12,0.347987,-2.02748,-1.53159,-0.583088,2.13035,57.3243,6044.92,14.9669,3850.78,6883.2,-0.0129685,-2.38844,-2.2535,-0.944044,1.76939,0.411551,5983.01,12.4402,3788.87,0.634406,0.996374,0.00601192,9430.89 
43,43.8213,43,7830,-0.0445756,19.7006,10.1948,118.835,0.085491,19.7007,487.535,-3.36346,-2.8658,-3.99444,0.853236,0.407233,21.0562,5839.14,13.5976,3554.66,6592.94,-3.49605,-2.99838,-4.25961,0.72065,0.274647,0.563508,5816.4,12.6695,3531.92,0.644088,0.996203,0.00656452,9030.44 
44,43.8513,44,7345.49,-0.0527931,19.2646,9.8071,118.76,0.0425732,-71.309,399.042,-0.150343,-1.10683,1.32589,0.259353,0.439355,49.4442,5561.11,-1.43087,3351.36,6249.13,-0.46168,-1.41817,0.703212,-0.0519841,0.128019,1.63894,5507.71,-3.61023,3297.97,0.647291,1.00115,-0.0020206,8508.86 
45,43.8313,45,7268.41,-0.257287,18.5251,10.0975,118.725,0.295896,388.513,355.347,-3.88094,0.223186,0.48704,0.0563768,-2.0436,45.5197,5388.76,-0.363645,3268.26,9831.67,-4.16756,-0.0634391,-0.0862106,-0.230248,-2.33022,0.987465,5339.6,-2.37002,3219.11,0.645738,1.00078,-0.00135807,8268.99 
46,43.8313,46,8635.5,0.0168188,21.4576,10.0548,118.873,-0.00211875,23.5278,1.85602e-11,-3.90357,-2.40335,-2.0688,-3.49302,-0.391515,78.5988,6129.45,10.8372,4027.09,7025.07,-4.39848,-2.89827,-3.05864,-3.98794,-0.886431,0.799167,6044.57,7.37281,3942.21,0.627552,0.99787,0.00343332,9631.98 
