cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
12,44.3548,12,24589.2,-0.0276112,37.2665,14.4013,122.777,0.0121862,1.03094,5.13528e-10,8.45941,0.92361,11.712,1.60091,4.45426,-0.391804,7771.06,67.5491,15805.1,17471.3,8.46188,0.926077,11.717,1.60337,4.45673,0.568675,7771.48,67.5664,15805.5,0.310866,0.985013,0.00781321,24999.5,0.000559998,0.58237,13.853,11.7874,123.207,84.1656,0.9447,14.924,14.0773,121.86,134.732,1.34686,-50.5659 
13,44.3948,13,24864.5,-0.0239869,36.6274,14.8199,122.938,-0.00267557,-11.1186,360.574,1.42583,-0.099663,-1.58111,5.73671,0.645933,-1.87214,10183,64.8353,13811.2,17671.4,1.43762,-0.0878746,-1.55753,5.7485,0.657722,1.25128,10185,64.9178,13813.2,0.403505,0.988969,0.00858303,25241.4,0.00037221,0.704669,14.4978,12.2013,123.351,84.3426,0.784503,15.3234,14.5491,121.935,135.229,1.41554,-50.8864 
14,44.4048,14,22517.2,-0.0385487,33.8067,-14.7235,122.837,-0.003741,-68.6053,3.79974e-11,-1.35084,0.648225,0.453553,-3.86844,1.39656,6.93026,9724.39,64.4861,12093.3,16211.9,-1.39448,0.604587,0.366277,-3.91208,1.35292,1.1228,9716.9,64.1806,12085.8,0.424496,0.988573,0.00968757,22890.4,0.000383174,0.695347,14.1907,12.0397,123.157,83.7769,0.70172,15.0646,14.3624,121.751,134.018,1.40646,-50.2413 
15,44.3048,15,24268.9,-0.0350378,35.9782,14.7626,122.708,0.0652403,-73.6041,18.2093,3.61544,-1.01871,-1.16425,0.971164,-0.179767,-5.82908,7074.54,65.8862,16282.3,17446.4,3.65215,-0.982008,-1.09084,1.00787,-0.143063,1.44632,7080.83,66.1432,16288.6,0.285111,0.983916,0.00742471,24835.4,0.000393474,0.502132,14.0684,12.28,123.264,84.5095,0.9475,15.3364,14.1216,121.86,135.111,1.40409,-50.6012 
16,44.2848,16,26592.2,-0.0840047,41.9906,13.9798,122.339,-0.0229287,92.4986,332.258,4.8111,6.12602,4.77691,3.34153,3.03671,24.8559,8312.77,47.7951,17611.6,19178.5,4.65458,5.96951,4.46389,3.18502,2.88019,0.788973,8285.93,46.6995,17584.7,0.301819,0.990233,0.00486823,27453.3,0.000308328,0.668187,13.1606,11.5686,122.829,84.5842,1.14438,14.4048,13.3383,121.413,134.874,1.41596,-50.2894 
17,44.3648,17,23606.7,-0.0659417,36.8462,14.1195,122.829,-0.380159,-168.386,151.296,1.67382,0.00340498,1.12872,3.32516,-1.7808,35.2265,8472.51,54.1059,14504.4,19019.7,1.45201,-0.218407,0.685097,3.10335,-2.00261,0.773105,8434.47,52.5532,14466.4,0.348491,0.989214,0.00664748,24202.8,0.000340494,0.649178,13.557,11.6954,123.28,84.2311,0.896292,14.5751,13.9046,121.862,134.563,1.41806,-50.3318 
18,44.3448,18,24698.6,-0.0469965,39.0657,13.8695,123.602,0.0430694,3.58343,0.808167,3.55634,-1.20813,6.28167,2.58636,2.59196,40.9635,8691.75,56.8921,15303.3,17643.1,3.29841,-1.46607,5.7658,2.32843,2.33402,0.529729,8647.51,55.0865,15259.1,0.342071,0.988975,0.00660622,25279.9,0.000336444,0.689162,13.2366,11.6188,123.833,84.3233,0.960069,14.4836,13.8093,122.746,134.641,1.08676,-50.3177 
19,44.3348,19,22924,-0.020953,34.2187,14.6291,122.879,0.00577856,-14.1526,500,4.22826,-0.523732,6.62553,5.1119,4.14387,-33.8387,7333.64,62.3373,14736.1,16298.5,4.44133,-0.310659,7.05168,5.32498,4.35695,0.662021,7370.19,63.8288,14772.6,0.313995,0.985071,0.00789644,23472.3,0.000479158,0.532942,13.9443,11.9791,123.477,84.323,0.855523,15.2473,14.2022,121.883,134.645,1.5937,-50.3223 
20,44.4148,20,24122.8,0.0566312,35.1047,14.9252,123.29,-0.117804,31.7348,0.0594463,-1.3252,1.64532,2.62086,0.92865,-1.44182,-53.035,10876,76.1621,12332.1,17177.8,-0.991256,1.97927,3.28876,1.2626,-1.10787,0.257868,10933.3,78.4997,12389.4,0.447394,0.987591,0.011537,24437.8,0.000429863,0.72929,14.6888,12.4632,123.694,83.9028,0.684255,15.3844,14.8333,122.34,134.742,1.35371,-50.8387 
21,44.4248,21,23259.1,0.00551956,34.3513,14.7976,123.29,-0.02566,-15.218,1.09474e-10,-3.24673,-1.42935,3.9752,0.590174,-0.392445,-26.7877,11527.4,65.5474,10806.6,16560.1,-3.07805,-1.26068,4.31255,0.758849,-0.22377,-7.47433,11556.3,66.7281,10835.6,0.494556,0.989996,0.0112169,23367.1,0.000501647,0.790841,14.6854,12.1897,123.726,84.3431,0.609534,15.1604,14.7722,122.239,135.019,1.48645,-50.6761 
22,44.3248,22,24944.3,-0.0344228,38.7639,14.0784,123.519,0.0163307,-15.2596,53.168,-2.03596,-1.59305,3.54455,-1.29901,4.03341,26.9521,8512.4,65.8941,15732.2,17773.5,-2.20567,-1.76276,3.20513,-1.46872,3.8637,-0.964303,8483.29,64.7061,15703.1,0.331382,0.986828,0.00753337,25599.7,0.000348836,0.653506,13.3606,11.8326,124.08,84.3321,0.968946,14.6767,13.8907,122.599,134.707,1.48124,-50.3753 
23,44.3748,23,20632.9,-0.0389679,30.8326,14.6792,123.447,0.0198122,17.1271,238.48,-0.890809,-0.130925,2.3216,-0.251068,-1.58336,14.329,7560.05,50.4793,12374.1,14744.6,-0.981035,-0.221151,2.14114,-0.341294,-1.67359,2.99005,7544.57,49.8477,12358.6,0.359002,0.98857,0.00737524,21015.4,0.000324161,0.545387,14.156,11.9945,123.689,84.0497,0.731988,15.2193,13.981,122.671,134.436,1.01741,-50.386 
24,44.3148,24,24123.5,-0.0239926,36.2234,14.5408,122.727,0.0145911,-8.13331,103.859,-1.43517,6.01444,6.54752,0.669796,0.17147,1.8338,7571.49,55.6404,15606.5,17150.3,-1.44671,6.00289,6.52442,0.658249,0.159923,0.451673,7569.51,55.5596,15604.5,0.307974,0.987318,0.00651604,24578.4,0.000416447,0.541343,13.9856,12.282,123.256,83.616,0.908106,15.1673,14.2931,121.824,134.032,1.43242,-50.4162 
25,44.2948,25,24903.7,-0.0267696,38.7249,14.0473,122.979,-0.0153589,-16.3529,328.455,-0.83961,1.06365,1.29667,4.52121,-0.623957,16.084,7687.73,66.2411,16451.2,17716.6,-0.940887,0.962374,1.09412,4.41993,-0.725234,0.772547,7670.36,65.5321,16433.8,0.29982,0.985269,0.00729207,25583.3,0.000387235,0.578732,13.6183,11.8019,123.393,84.3658,1.01071,14.6857,13.9329,122.217,134.639,1.17605,-50.2727 
26,44.4348,26,23556.5,-0.0172834,33.6618,15.2589,123.554,-0.0263146,-10.5711,332.396,-1.97417,1.79665,4.04645,0.49313,1.06901,-20.4366,11839.1,74.411,10601.2,16729.8,-1.84548,1.92533,4.30382,0.621814,1.19769,0.30619,11861.2,75.3117,10623.2,0.506012,0.989011,0.012891,23440.5,0.000611918,0.786647,15.0268,12.3401,123.637,84.3302,0.573157,15.6392,14.985,122.645,135.169,0.992352,-50.8392 
27,44.3848,27,25480.5,-0.0484871,38.7341,14.3632,123.099,-0.0145626,-50.3788,1.18046e-10,3.37368,1.0096,3.51785,3.45367,3.67718,5.98608,10007.2,57.8901,14547.9,18134.8,3.33599,0.971906,3.44246,3.41598,3.63949,0.767493,10000.8,57.6262,14541.5,0.386862,0.990017,0.00724715,25851,0.000459508,0.740236,13.9609,11.8723,123.507,84.5094,0.870407,14.8887,14.1361,122.169,134.996,1.33804,-50.4869 
28,44.3548,28,24950.2,-0.0378074,38.0979,14.3379,122.92,-0.0214491,13.7035,490.211,1.9337,6.14199,3.34377,0.957897,1.32174,-4.23615,8541.38,49.1058,15534.2,17791.6,1.96038,6.16867,3.39711,0.98457,1.34841,0.754883,8545.95,49.2925,15538.8,0.335355,0.990007,0.0058096,25483.3,0.000419634,0.623448,13.8374,12.0522,123.307,84.0918,0.927668,14.9547,14.1258,122.055,134.559,1.25258,-50.4673 
29,44.3948,29,23391.2,-0.0966182,35.6088,14.5764,123.342,0.162376,-216.209,441.329,1.48525,-3.45456,1.7336,-4.33113,1.09411,-52.8301,9719.77,63.4969,13055.7,18039.6,1.81791,-3.12191,2.39892,-3.99847,1.42676,2.62441,9776.82,65.8254,13112.7,0.406188,0.988355,0.00916257,24069.7,0.000123593,0.693954,14.2279,12.0938,123.778,83.86,0.753889,15.0085,14.6301,122.408,134.344,1.3702,-50.4836 
30,44.4048,30,25884.7,-0.0510272,38.9827,14.5716,122.891,-0.0198734,3.7889,4.41953,0.906398,-0.322014,-6.41047,1.70068,3.1013,-11.2297,11156.9,62.9171,13813.1,18494,0.977109,-0.251303,-6.26905,1.77139,3.17201,-9.4511,11169.1,63.412,13825.3,0.425673,0.990162,0.00837835,26238.6,0.000433128,0.798758,14.1874,12.0389,123.2,84.1177,0.786325,15.1553,14.6661,122.044,134.703,1.15542,-50.5854 
31,44.3048,31,24012.5,-0.028462,36.0556,14.5671,122.817,-0.0116218,6.55647,1.5539e-10,4.54331,1.26424,3.7888,2.70154,-3.51882,-14.9639,7831.46,57.8429,15346.7,17100.3,4.63753,1.35846,3.97724,2.79576,-3.4246,0.574371,7847.62,58.5025,15362.9,0.319098,0.987122,0.00696594,24593.2,0.000457031,0.571362,13.827,12.0271,123.284,84.9398,0.899516,15.1462,14.1594,121.909,135.575,1.37546,-50.6355 
32,44.2748,32,23831.4,-0.0224022,35.6742,14.5837,123.225,-0.0260865,-33.3108,500,2.79806,0.398005,1.3462,0.10766,4.90065,5.59031,6455.25,52.2604,16509.1,16964.5,2.76286,0.362805,1.2758,0.0724593,4.86545,0.863396,6449.21,52.014,16503.1,0.263906,0.986082,0.00577239,24437.6,0.000289657,0.467587,13.8225,12.147,123.578,84.5957,0.951987,15.3119,14.3739,122.432,135.128,1.14582,-50.5322 
33,44.2648,33,27174.3,-0.0655457,42.3426,14.1158,122.792,0.0401458,-31.524,295.77,-2.15406,0.613461,0.0998884,-2.47923,1.13167,9.09394,8171.99,54.338,18413.1,19498.3,-2.21132,0.556199,-0.0146357,-2.53649,1.0744,0.995327,8162.17,53.9372,18403.2,0.289216,0.988568,0.00536995,28221.7,0.000193081,0.624829,13.449,11.8362,123.438,84.4196,1.12707,14.6749,13.9591,121.964,135.028,1.47439,-50.6088 
34,44.2848,34,25483.6,-0.0515879,38.5306,14.5181,122.748,0.0326689,20.1023,25.3875,-2.48407,-0.845101,-1.74708,-3.36653,-0.603336,-25.1957,7345.83,59.6335,17268.9,18231.5,-2.32542,-0.686451,-1.42978,-3.20788,-0.444685,0.823357,7373.04,60.744,17296.1,0.281137,0.985787,0.0064279,26225.8,0.000407019,0.523523,13.8914,12.2687,123.25,84.2986,1.0134,15.0938,14.2146,122.052,135.027,1.19744,-50.7288 
35,44.3648,35,27696,-0.0518048,44.5062,13.6492,123.31,-0.15125,84.7006,216.143,-0.977367,1.4497,2.06126,0.929553,1.08253,8.97937,10182.9,58.7536,16866.8,20192.3,-1.03391,1.39316,1.94818,0.873012,1.02599,0.536857,10173.2,58.3578,16857.1,0.35636,0.990061,0.00633678,28547.5,0.000258676,0.820681,13.2137,11.52,123.793,84.0989,1.10394,14.1113,13.5383,122.492,134.473,1.30107,-50.3741 
