cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,44.22,0,33947.4,0.07508,55.2681,13.5986,118.761,-0.0167721,-69.2449,500,0.227807,1.62528,8.63235,4.93203,4.22772,31.017,623.482,38.192,33320.4,24503.9,0.0325007,1.42997,8.24174,4.73672,4.03242,0.553858,589.987,36.8249,33287,0.0227899,0.901527,0.00203375,25888.1 
1,44.42,1,12436,-0.00380809,17.3474,15.614,119.197,0.00986082,-15.121,500,-2.99551,-3.43283,-1.61688,-1.83655,-3.8247,-58.928,5674.19,39.3449,6374.68,8822.31,-2.62445,-3.06178,-0.87477,-1.4655,-3.45364,0.923801,5737.83,41.9423,6438.31,0.539729,0.987369,0.0118581,10630.9 
2,44.28,2,28259,-0.0316661,43.8441,14.2687,117.049,0.671436,-776.989,1.23259,-0.675189,-0.861817,1.74293,-2.14075,0.0262001,-9.11176,1085.79,34.5576,27174.8,37348.4,-0.617815,-0.804443,1.85767,-2.08337,0.0835744,2.18748,1095.63,34.9592,27184.6,0.0503601,0.947114,0.00236334,21755.9 
3,44.34,3,22297.4,-0.0944688,33.7769,14.6563,118.577,0.0186645,14.8487,171.624,-1.9966,-0.836201,1.89366,0.225426,-1.68508,-31.5841,3004.78,48.9694,19079.4,16124.4,-1.79773,-0.637324,2.29142,0.424302,-1.4862,2.90075,3038.89,50.3616,19113.5,0.173007,0.971816,0.00483026,17565.1 
4,44.48,4,9447.54,-0.0156718,12.9624,15.9506,119.667,0.00343556,13.6062,1.57774e-10,-0.487445,-0.306648,5.00094,1.59834,-0.439386,5.77895,3394.86,23.2353,5602.51,6732.17,-0.523833,-0.343036,4.92816,1.56195,-0.475775,0.0426046,3388.62,22.9806,5596.27,0.443433,0.988271,0.00750764,7641.79 
5,44.5,5,10279.3,0.0101259,14.029,15.8339,118.868,-0.00893639,-6.11837,275.22,0.432803,0.0192984,2.4186,-1.27926,0.764264,69.5466,3101.79,29.2077,6758.35,7232.95,-0.00511319,-0.418618,1.54277,-1.71717,0.326348,6.67634,3026.69,26.1423,6683.25,0.37339,0.98511,0.00715405,8105.96 
6,44.46,6,9059.98,-0.00754284,11.9081,16.7183,119.881,-0.000639745,20.9793,500,-1.88326,-3.08535,3.52809,-1.1978,-2.35592,69.2583,4367.06,33.2193,4421.65,6481.26,-2.31936,-3.52145,2.65588,-1.6339,-2.79202,1.34896,4292.27,30.1666,4346.86,0.565078,0.98785,0.0126226,7595.88 
7,44.24,7,32539.5,-0.168905,50.5869,14.356,117.998,0.00547434,-27.9956,496.921,2.10492,0.0976083,2.14281,1.8186,3.24089,-4.60951,822.99,39.8023,31753.3,23646,2.13395,0.126633,2.20086,1.84762,3.26992,0.77024,827.968,40.0055,31758.3,0.0331661,0.922036,0.0023151,24964.3 
8,44.4,8,10011.6,0.00433479,14.405,15.0625,118.732,-0.000220404,-2.76407,19.4068,-0.209213,-0.322027,1.63171,-1.25552,-1.01346,0.997612,4004.82,32.9258,5756.81,7063.27,-0.215495,-0.328308,1.61915,-1.2618,-1.01975,2.34235,4003.74,32.8818,5755.73,0.477882,0.985831,0.0104141,8378.1 
9,44.32,9,26522.1,0.0082458,42.931,13.4295,117.738,-0.0487777,7.2794,500,-3.46278,1.21973,4.67209,0.771934,-0.951466,22.0826,1746.33,39.2406,24480.4,18779.9,-3.60183,1.08068,4.39399,0.632885,-1.09051,-2.10481,1722.48,38.2673,24456.5,0.0848119,0.962576,0.00287407,20309.5 
10,44.2,10,33211.2,-0.0579611,46.1164,-16.1757,118.234,0.0534647,-51.1719,500,1.51947,2.88446,3.78879,0.433064,-0.704092,-1.72864,519.991,48.6217,32625.7,24372.7,1.53036,2.89534,3.81056,0.443948,-0.693207,0.522905,521.858,48.6979,32627.5,0.0206115,0.859621,0.00274188,25318.8 
11,44.26,11,34307.4,-0.125459,54.3772,13.9661,118.494,0.0454867,62.4587,3.95696,4.25045,2.67365,4.22613,1.85791,0.810817,17.606,1089.02,43.8884,32893.3,24814.6,4.13959,2.56279,4.00441,1.74705,0.699956,0.69557,1070.01,43.1124,32874.3,0.0410682,0.934134,0.00240997,26054.5 
12,44.44,12,11640,0.0156088,15.0496,16.5689,119.181,0.0015337,-17.8642,500,-3.31651,-0.69462,-3.87872,0.588351,0.191594,-3.90554,5782.74,31.4957,5287.21,8118.19,-3.29192,-0.670027,-3.82953,0.612943,0.216186,0.449966,5786.96,31.6678,5291.42,0.589998,0.990514,0.0109043,9808.44 
