cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
11,44.434,11,13134.9,-0.185471,19.999,15.3178,115.378,0.00071631,146.325,424.425,-4.25474,-3.30247,-0.736639,0.694455,-1.65194,-13.4128,4734.21,45.4407,8218.27,9975.84,-4.17029,-3.21801,-0.567726,0.778912,-1.56749,0.935077,4748.69,46.0319,8232.76,0.387949,0.983319,0.0101948,12240.5 
12,44.36,12,14053.1,0.0058157,20.869,15.3972,116.696,0.00604512,-7.62312,4.0516e-12,-1.46794,-0.1148,-0.693594,-1.46546,-2.45165,-23.4453,5154.76,50.9858,8710.17,10461.7,-1.32031,0.0328287,-0.398337,-1.31783,-2.30402,0.924951,5180.08,52.0192,8735.49,0.394541,0.98273,0.0108506,13129.4 
13,44.55,13,13442.8,-0.023773,20.3125,15.1689,117.751,-0.0205726,22.5363,2.90801e-09,-0.684128,-0.883962,-5.07079,0.76114,-0.96843,0.564649,5443.21,58.1827,7707.26,10045.3,-0.687684,-0.887517,-5.0779,0.757585,-0.971985,0.26059,5442.6,58.1578,7706.65,0.436958,0.981643,0.0137107,12455.7 
14,44.39,14,14237,-0.203733,21.2341,15.6519,117.417,-0.235207,-364.328,382.734,-2.39389,-1.36006,-6.60668,0.270864,-1.71733,13.2954,5208.06,59.1565,8740.18,13608.8,-2.47761,-1.44378,-6.77411,0.187147,-1.80105,0.44968,5193.7,58.5705,8725.82,0.395433,0.980647,0.0122138,13134.2 
15,44.34,15,12775.7,0.00739834,19.3116,15.1759,116.328,-0.00307481,3.76738,1.12794e-11,-1.13795,-4.5153,-3.71915,-1.35895,-1.86421,-14.5002,4468.04,47.708,8177.7,9540.83,-1.04664,-4.424,-3.53654,-1.26764,-1.77291,0.706456,4483.7,48.3472,8193.36,0.37553,0.981479,0.010753,11939.7 
16,44.455,16,13119.6,-0.0917867,19.2763,15.6426,116.565,0.00546477,51.4366,500,-0.48131,0.177721,-3.10474,0.0240985,0.976143,5.72732,4645.1,51.2247,8216.51,9824.98,-0.517373,0.141658,-3.17686,-0.0119649,0.94008,-0.210481,4638.91,50.9723,8210.33,0.383055,0.981134,0.0113071,12110.3 
17,44.57,17,12233.2,-0.19906,18.4703,15.6087,118.3,-0.15891,328.033,289.155,-1.57084,-3.87783,-2.17209,-2.29107,0.0295296,11.1045,5095.51,52.4067,7009.74,11081.9,-1.64076,-3.94775,-2.31193,-2.36099,-0.0403924,0.77558,5083.52,51.9172,6997.74,0.443918,0.982441,0.0134826,11451.5 
18,44.51,18,11942.6,-0.172005,17.2324,16.1856,117.046,0.066459,24.5619,36.8435,-0.907004,-0.318921,-3.35406,-0.550779,-2.24086,-23.9293,5817,64.8594,5961.52,9132.8,-0.756327,-0.168245,-3.0527,-0.400103,-2.09018,0.527998,5842.84,65.9141,5987.36,0.517462,0.98064,0.0198764,11291.3 
19,44.422,19,13134.8,-0.00797101,19.6389,15.2236,116.613,0.02629,-42.7173,4.28173e-11,-2.13533,-2.80282,-1.5215,-0.186467,1.70996,31.4037,4636.43,41.9299,8305.57,9769.18,-2.33307,-3.00056,-1.91698,-0.384208,1.51222,0.686901,4602.52,40.5457,8271.66,0.379441,0.984818,0.00894876,12129.7 
20,44.464,20,11991.4,-0.170856,17.4093,16.0745,116.015,0.029934,179.616,191.496,-3.01094,-2.47609,-1.06272,-0.329724,-1.01915,24.6775,4220.25,43.5753,7430.99,9284.94,-3.16633,-2.63147,-1.3735,-0.485112,-1.17454,0.844468,4193.6,42.4876,7404.35,0.383623,0.982579,0.0104598,10931.6 
21,44.449,21,10093.7,-0.146512,15.4979,15.2192,115.962,0.128234,287.561,499.854,-2.11388,-0.693648,-2.20678,-0.28965,0.057139,-23.7057,3733.26,43.2206,6336.48,8878.63,-1.96461,-0.544379,-1.90825,-0.140381,0.206408,0.561445,3758.86,44.2655,6362.08,0.393666,0.979808,0.0126547,9548.35 
22,44.446,22,11908.2,-0.167312,17.6382,15.7408,117.549,0.0565281,-49.7555,499.348,-1.30178,-3.33121,-1.35962,-1.16909,-0.290391,14.3279,4121.92,32.1555,7601.66,9129.61,-1.39199,-3.42143,-1.54006,-1.25931,-0.380609,0.807334,4106.45,31.5239,7586.19,0.372978,0.986744,0.0075966,11009.9 
23,44.53,23,11925.6,-0.173801,17.8974,15.5751,117.886,0.0114704,138.892,34.2293,-2.56306,-4.60722,-3.05286,-3.3717,-0.899184,27.225,5219.67,49.8946,6514.04,9126.18,-2.73448,-4.77865,-3.39571,-3.54313,-1.07061,0.78124,5190.27,48.6946,6484.64,0.467959,0.983847,0.013644,11091.3 
24,44.48,24,11270.9,-0.172332,16.7631,15.7706,117.184,0.0640515,-160.89,279.39,-1.88283,-0.257287,-1.59817,-2.88293,-0.923275,-36.2187,4407.56,50.6566,6758.12,8941.39,-1.65477,-0.0292272,-1.14205,-2.65487,-0.695216,0.815086,4446.67,52.253,6797.23,0.418229,0.97985,0.0139633,10632.2 
25,44.37,25,11996.5,-0.171248,18.3629,15.2482,116.612,0.171199,68.1079,80.1116,1.80399,0.0467909,-4.53183,-0.904665,-1.47659,16.2328,4219.36,33.0303,7672.38,9494.59,1.70178,-0.0554225,-4.73626,-1.00688,-1.5788,0.165502,4201.83,32.3148,7654.85,0.376247,0.98672,0.0077164,11167.7 
26,44.32,26,12225.4,-0.159784,18.5051,15.3295,116.839,0.0124457,64.9259,53.5982,-2.53916,-0.108085,-3.89869,-0.370228,-3.7254,28.0675,4528.77,42.9811,7471.1,9260.84,-2.71589,-0.284819,-4.25216,-0.546961,-3.90213,0.636629,4498.46,41.744,7440.79,0.399169,0.98402,0.0102288,11269.6 
27,44.431,27,11202.3,-0.154693,17.3319,15.0516,115.476,-0.0114855,-25.5315,481.337,-2.73269,-3.13629,-2.85733,-0.561316,-3.48425,27.5367,4075.41,37.9869,7005.02,8501.83,-2.90608,-3.30968,-3.20411,-0.734708,-3.65764,0.768023,4045.67,36.7732,6975.28,0.389262,0.984342,0.00961805,10393.2 
28,44.413,28,13568.7,-0.0331957,20.1222,15.4831,118.603,-0.0753192,-8.333,6.32307e-08,-2.69073,-1.66615,-1.46608,-0.677206,-1.42861,41.6429,4827.1,55.9607,8495.74,10162.6,-2.95295,-1.92836,-1.9905,-0.93942,-1.69083,0.790519,4782.14,54.1252,8450.77,0.383419,0.980578,0.0116607,12472.3 
29,44.49,29,12143.1,-0.15074,17.9495,15.6472,117.075,-0.155689,164.078,0.0695941,-1.88201,-4.32913,1.32513,-2.47867,-1.47739,31.0903,4703.44,48.7403,7133.59,9974.51,-2.07778,-4.5249,0.933595,-2.67444,-1.67316,1.0932,4669.86,47.37,7100.02,0.419541,0.982558,0.012141,11130.9 
30,44.38,30,12338.4,-0.00951433,18.0676,15.6911,117.726,0.0235155,-34.2434,500,-2.28625,-4.56687,0.48695,-0.780304,-0.397434,3.21849,4548.48,41.1772,7622.99,9255.11,-2.30651,-4.58714,0.446418,-0.80057,-0.4177,1.05824,4545,41.0353,7619.52,0.395949,0.984446,0.00982329,11478.8 
31,44.58,31,12856.3,-0.101485,19.1919,15.5938,117.664,-0.0473366,-73.4253,0.0195837,-2.76754,-2.0579,-3.19523,0.216058,-0.506859,14.1048,5231.41,59.3833,7430.62,9855.51,-2.85636,-2.14672,-3.37286,0.127244,-0.595673,0.618643,5216.18,58.7616,7415.39,0.435983,0.980667,0.0143873,11964.2 
32,44.56,32,12455.6,-0.229936,18.619,15.9316,118.311,-0.0902909,128.965,476.202,-4.50179,-3.82968,-6.2424,-4.56295,-1.15896,-10.6816,5016.66,41.7724,7384.92,10035.3,-4.43453,-3.76242,-6.10788,-4.49569,-1.0917,0.692951,5028.19,42.2433,7396.46,0.427605,0.985511,0.0104113,11759 
33,44.467,33,12084.6,-0.0146496,17.6122,15.8838,115.935,0.00470327,7.47733,1.22603e-11,-2.73142,-2.92059,0.805694,0.713548,-0.851904,3.20709,4157.17,46.7201,7733.26,9107.86,-2.75162,-2.94078,0.765305,0.693354,-0.872098,1.14989,4153.71,46.5788,7729.79,0.371271,0.980754,0.0109784,11187.8 
34,44.416,34,13292.4,-0.194485,19.7587,15.7292,117.673,0.0271476,34.5015,295.62,-4.15419,-1.52645,-7.11567,-2.18196,-2.53771,41.4797,4632.55,42.6569,8410.29,10147.7,-4.41537,-1.78763,-7.63804,-2.44315,-2.7989,0.599748,4587.76,40.8286,8365.5,0.376034,0.984665,0.00891045,12200.4 
35,44.44,35,11925.7,-0.0222666,17.9662,15.2141,115.894,-0.00890779,21.5345,7.00458e-12,-2.75553,-3.88339,-4.71282,-0.350597,-2.40133,7.75452,4287.72,48.1257,7461.49,8904.31,-2.80436,-3.93222,-4.81048,-0.399425,-2.45016,0.665861,4279.35,47.7839,7453.12,0.386862,0.980834,0.0116724,11061.7 
36,44.437,36,13249.7,-0.170364,19.4563,-15.7852,116.162,0.0416182,283.333,116.308,-4.87153,-1.64821,0.53514,0.155054,-1.40321,29.369,4830.17,44.0651,8171.35,10381.7,-5.05646,-1.83314,0.165283,-0.0298751,-1.58813,1.01981,4798.46,42.7706,8139.63,0.393138,0.984641,0.00958675,12205.5 
37,44.4,37,13553.4,-0.183309,20.5511,15.3367,116.479,0.0706589,-0.404867,2.75243,-2.02749,-2.54515,1.00664,-0.777285,-1.23934,9.95715,4964.02,62.0221,8387.13,10261.3,-2.09019,-2.60785,0.881244,-0.839983,-1.30203,1.14789,4953.27,61.5832,8376.38,0.393874,0.978706,0.0133622,12575.8 
38,44.47,38,12097.9,-0.202161,18.2951,15.6634,117.82,-0.00358969,128.308,500,-1.94584,-1.73048,-2.64718,-0.784197,-2.50224,-4.77824,4270.38,33.8951,7750.59,9343.59,-1.91575,-1.70039,-2.587,-0.754109,-2.47216,0.725646,4275.54,34.1057,7755.75,0.377256,0.986233,0.00803553,11333.3 
39,44.5,39,13981.2,-0.181599,20.7789,15.6065,117.357,-0.549244,-131.346,332.103,-1.9397,-0.853219,-5.02785,-2.55476,-1.23825,-1.52544,5481.85,57.4093,8222.24,12905,-1.93009,-0.843614,-5.00864,-2.54515,-1.22864,0.566582,5483.5,57.4765,8223.89,0.422873,0.981987,0.0127108,12967.2 
40,44.443,40,11651.4,-0.109044,16.9437,16.049,117.328,0.0144142,24.4208,2.02928e-08,-4.25824,0.820895,-4.14754,-1.18502,-0.14419,16.7189,4245.03,37.5757,7320.95,8863.69,-4.36352,0.715621,-4.35809,-1.2903,-0.249465,0.543452,4226.98,36.8388,7302.9,0.388773,0.984978,0.00920677,10872.6 
41,44.419,41,12376.8,-0.0266379,18.2142,15.7909,118.348,-0.0018909,39.4473,1.35014e-12,-4.93748,-3.65105,-0.788854,-0.215376,-3.01645,6.67579,4656.35,45.9252,7627.23,9365.35,-4.97952,-3.69308,-0.872926,-0.257412,-3.05849,0.932128,4649.14,45.6309,7620.02,0.401364,0.983114,0.0109107,11583.4 
42,44.33,42,12129.1,-0.182935,18.6425,15.2451,116.024,0.128194,-132.134,0.239452,-1.75623,-0.857401,-2.46964,-3.38659,-0.564143,17.4133,4281.14,50.1766,7728.48,9803.29,-1.86588,-0.967048,-2.68894,-3.49624,-0.67379,0.722558,4262.33,49.4091,7709.67,0.377929,0.980117,0.0116678,11278.1 
43,44.31,43,13184.9,-0.212368,19.8505,15.6416,117.462,0.0770653,91.0638,500,0.195623,-1.06902,-4.03488,-1.14451,-3.8458,1.74534,5106.12,50.612,7899.88,10336,0.184633,-1.08001,-4.05686,-1.1555,-3.85679,0.59287,5104.24,50.5351,7898,0.415269,0.982969,0.0116493,12291.4 
44,44.458,44,10654.2,-0.193038,16.0824,15.7512,116.596,-0.0671435,48.5116,14.1243,0.296277,-1.42563,-6.79899,-2.58708,-1.16382,-28.7283,3956.84,40.5851,6719.34,8352.35,0.477172,-1.24474,-6.4372,-2.40618,-0.982928,0.392366,3987.86,41.8514,6750.36,0.393642,0.981966,0.0112919,10130.7 
45,44.59,45,13762.8,0.000554501,20.4248,15.4042,116.521,0.0340575,6.29511,9.15636e-12,-2.40943,-3.13273,-4.39708,-0.172704,-0.629774,-5.58722,5363.01,51.7155,8181.38,10249.1,-2.37425,-3.09755,-4.32672,-0.137522,-0.594593,0.589131,5369.04,51.9618,8187.41,0.418815,0.983345,0.0115559,12819.6 
46,44.41,46,13017.3,-0.0545435,19.5796,15.088,115.838,-0.000258633,30.6509,500,-3.19285,-1.28249,-2.69903,0.140454,2.41772,12.118,4806.57,49.3839,8027.83,9617.02,-3.26916,-1.3588,-2.85164,0.06415,2.34142,0.437993,4793.49,48.8497,8014.74,0.396585,0.982478,0.0111029,12086.9 
47,44.425,47,11285.8,-0.189637,17.0263,15.6611,116.637,-0.0924519,303.141,461.327,-1.55576,-0.167181,-2.19471,-0.181656,-3.73077,5.00881,4161.41,50.9329,6995.01,9592.67,-1.5873,-0.19872,-2.25779,-0.213195,-3.76231,0.718456,4156.01,50.7122,6989.6,0.395187,0.979093,0.0131889,10516.5 
48,44.54,48,12027.8,-0.177864,18.2594,15.413,116.619,0.0253901,34.733,21.1506,-2.59148,-1.84325,-3.57989,-0.278051,-3.60208,8.25753,5157.83,50.696,6766.01,9190.26,-2.64348,-1.89524,-3.68388,-0.330046,-3.65407,0.698209,5148.91,50.3321,6757.09,0.455742,0.983181,0.0135357,11297.9 
49,44.428,49,9363.12,-0.141513,14.5833,15.0466,116.123,-0.0401951,177.659,429.695,-0.617464,-0.949403,-4.04929,-0.0935548,0.227611,26.9792,3828.04,29.6412,5610.73,7375.6,-0.787345,-1.11928,-4.38905,-0.263436,0.0577298,0.324905,3798.9,28.452,5581.6,0.427893,0.987063,0.00930272,8878.16 
50,44.461,50,12142.1,-0.18074,17.8489,15.9249,116.329,0.0191722,27.466,23.6553,-2.54793,-1.59632,-2.60293,-3.67703,-1.11924,5.33978,4509.71,44.7039,7328.04,9270.14,-2.58155,-1.62994,-2.67018,-3.71066,-1.15286,0.772658,4503.94,44.4685,7322.27,0.403319,0.983015,0.0110634,11167.2 
51,44.35,51,11643.2,-0.16841,17.7715,15.3058,117.192,0.00135433,74.2765,174.57,-4.61016,-2.33359,-7.46901,-2.51071,-2.10996,23.5079,4506.11,44.7021,6951.5,8857.99,-4.75818,-2.48162,-7.76505,-2.65873,-2.25799,0.610219,4480.72,43.6659,6926.11,0.415517,0.983232,0.0114803,10783.5 
52,44.452,52,9590.67,-0.159315,14.3038,15.8271,117.013,-0.113591,-139.556,416.912,-1.09687,-2.13421,-0.0164402,-3.00844,0.29218,25.4157,3763.19,36.4264,5696.45,7885.68,-1.25691,-2.29424,-0.336511,-3.16848,0.132144,0.951399,3735.75,35.3061,5669.01,0.420005,0.98373,0.0113424,8894.54 
53,44.52,53,11583,-0.197391,17.283,15.8528,119.119,0.23712,60.5964,32.4147,-6.36222,-0.0466387,-5.10539,-1.88482,-0.480915,-3.36873,5366.76,46.8093,6011.4,9386.83,-6.341,-0.0254267,-5.06296,-1.86361,-0.459703,0.631857,5370.4,46.9578,6015.04,0.495237,0.984929,0.0141769,10844.1 
54,44.434,54,11773.9,-0.174929,17.6813,15.5862,116.986,0.0214492,24.3371,499.993,-2.01441,-0.495548,-5.10174,-1.33277,1.3425,12.4865,4386.21,44.7726,7297.21,8988.14,-2.09304,-0.574172,-5.25898,-1.4114,1.26388,0.348629,4372.73,44.2222,7283.73,0.397487,0.98261,0.0110604,11000.9 
55,44.36,55,11530.7,-0.153496,17.3834,15.4096,116.138,0.0305066,-12.7088,487.578,-2.84647,-3.19736,-1.63122,-2.77252,0.350561,18.8889,4431.83,35.7649,6997.24,8732.68,-2.96541,-3.3163,-1.8691,-2.89146,0.231622,0.827106,4411.43,34.9324,6976.85,0.40997,0.986332,0.00913895,10760.4 
56,44.55,56,12226.9,-0.0196474,17.8327,-15.7587,115.569,0.00733317,-1.07593,1.05891e-11,-2.12024,-1.29724,0.843626,-4.65477,-3.89038,-1.50991,5111.54,49.8074,6968.52,9148.38,-2.11074,-1.28773,0.862641,-4.64526,-3.88087,1.07798,5113.17,49.8739,6970.15,0.446331,0.983217,0.0130095,11456 
57,44.39,57,12775.7,-0.0137254,19.2831,14.9367,115.002,0.00923512,-4.07429,5.15571e-12,-2.01359,-1.15989,-4.24715,-1.66273,-2.56762,-5.43036,4937,35.4937,7694.71,9377.37,-1.9794,-1.12569,-4.17877,-1.62854,-2.53342,0.634909,4942.86,35.7331,7700.57,0.413615,0.987507,0.0084755,11950.4 
58,44.34,58,12522,-0.164744,18.1975,15.9735,116.289,-0.117116,174.763,40.6134,-1.27951,-1.66184,-2.49578,-5.02043,0.229733,5.74811,4767.23,52.7183,7636.06,10128.8,-1.3157,-1.69803,-2.56817,-5.05663,0.193539,0.754125,4761.02,52.4649,7629.85,0.406779,0.98108,0.0125084,11704.2 
59,44.455,59,11034.7,-0.195047,15.9406,16.4241,117.505,0.122506,-170.254,151.692,-1.33786,-3.16792,-0.535267,-1.86697,-2.23125,7.65217,4208.85,36.3382,6894.16,9201.74,-1.38604,-3.21611,-0.631635,-1.91515,-2.27943,0.933007,4200.59,36.0009,6885.9,0.401327,0.985223,0.00953903,10466.8 
60,44.57,60,13003.4,-0.183476,19.2661,15.7406,116.682,0.00495745,105.748,173.476,-1.16387,-6.49212,-3.62968,-0.701149,-0.876463,-20.1186,4928.86,46.1845,7872.64,9889.21,-1.03719,-6.36544,-3.37632,-0.574468,-0.749782,0.721039,4950.59,47.0713,7894.37,0.407978,0.983633,0.0108645,12134.5 
61,44.51,61,11291.6,-0.0169349,16.3411,15.8272,115.147,-0.0325875,64.1377,500,-2.88594,-2.55374,-8.91968,-2.19638,-1.78231,-11.6639,5404.95,50.1539,5734.84,8487.41,-2.8125,-2.48029,-8.77279,-2.12293,-1.70887,0.509828,5417.54,50.668,5747.44,0.508799,0.983897,0.01598,10647.7 
62,44.422,62,12345.1,-0.028607,18.3525,15.5486,117.124,0.00992926,-0.696794,3.41345e-12,-0.763011,-0.674309,-1.81062,-0.225752,-1.08017,-12.9935,4424.97,38.3125,7838.66,9289.5,-0.681194,-0.592493,-1.64699,-0.143935,-0.998358,0.594634,4439,38.8852,7852.69,0.38317,0.984902,0.00903934,11585 
63,44.464,63,10477.3,-0.00523479,15.8617,15.2881,116.657,0.00460896,10.586,5.06925e-12,-2.91451,-2.80566,-2.90502,-3.23372,-2.88085,-14.405,3934.75,39.8667,6553.01,7895.59,-2.8238,-2.71496,-2.72361,-3.14301,-2.79015,0.808136,3950.3,40.5016,6568.57,0.397907,0.982374,0.0112308,9927.7 
64,44.449,64,10363.5,-0.0180743,15.9931,14.9194,116.904,-0.00049366,-4.62874,499.779,-2.13084,-0.498083,-4.22814,-1.22508,1.27559,-13.4005,3852.96,33.0758,6536.6,7767.51,-2.04646,-0.413703,-4.05938,-1.1407,1.35997,0.355682,3867.43,33.6665,6551.07,0.393475,0.984995,0.00937796,9828.9 
65,44.446,65,11226.7,-0.148606,16.9138,15.5605,116.622,0.0361899,-125.466,500,-4.03219,-2.40318,-2.81755,-3.13591,-1.07104,-42.3038,4184.83,41.8465,6998.7,8715.42,-3.76581,-2.1368,-2.2848,-2.86953,-0.804662,0.807379,4230.52,43.7111,7044.38,0.397571,0.98224,0.0113013,10640.9 
66,44.53,66,11125.4,-0.159785,16.7334,15.5247,116.202,0.0273237,-19.3499,280.449,-2.01309,-5.08069,-3.56295,-2.32949,-0.52173,11.114,5069.23,38.2631,5921.38,8473.91,-2.08307,-5.15067,-3.70291,-2.39947,-0.591712,0.734136,5057.23,37.7733,5909.38,0.484652,0.987098,0.0116379,10434.8 
67,44.48,67,12054.5,-0.124739,18.3712,15.2408,116.119,0.0385254,-39.9735,473.441,-1.86165,-1.21884,0.0376435,-1.16226,-1.984,-31.7365,4614.85,51.2581,7467.38,9164.8,-1.66182,-1.019,0.437317,-0.962424,-1.78416,1.08764,4649.13,52.657,7501.65,0.40513,0.980564,0.0127654,11475.6 
68,44.37,68,13663.2,-0.17495,20.1965,15.6773,117.301,0.0710997,26.8786,8.68499,-1.8388,-2.87446,-5.13056,-0.325672,-1.25916,1.42236,5051.66,47.4932,8471.08,10369.4,-1.84775,-2.88341,-5.14848,-0.334629,-1.26812,0.55162,5050.12,47.4305,8469.55,0.395858,0.98383,0.0102107,12757.4 
69,44.32,69,12626.5,-0.198595,19.91,14.9065,117.269,-0.062921,202.455,222.238,-1.13408,-2.75217,-5.98912,-2.11781,-1.84013,-19.881,4765.44,44.0467,7891.27,10076.1,-1.00889,-2.62699,-5.73875,-1.99262,-1.71495,0.561332,4786.91,44.923,7912.74,0.399325,0.983842,0.0103499,11987.5 
70,44.431,70,13054.3,-0.15192,19.3637,15.5336,115.872,0.0137357,98.1565,17.8878,-0.775828,-0.398362,-4.56583,-3.56242,-2.18887,-11.5243,4677.26,46.1402,8103.52,9835.5,-0.703263,-0.325797,-4.4207,-3.48985,-2.1163,0.600151,4689.71,46.6482,8115.96,0.388374,0.982891,0.010477,12075.2 
71,44.413,71,11934.6,-0.187382,18.2502,15.3689,116.592,0.0339395,7.9964,465.287,-2.13207,-0.956388,-1.54675,-1.98951,-1.30097,-21.0109,4303.76,39.9902,7528.4,9139.58,-1.99977,-0.824088,-1.28215,-1.85721,-1.16867,0.820223,4326.45,40.9163,7551.09,0.386361,0.983719,0.00988297,11197.9 
72,44.49,72,10864,-0.118399,16.68,15.369,117.464,0.962691,947.986,499.817,-0.823564,0.654835,-2.43576,-3.5148,-3.78261,-12.3112,4345.93,41.6784,6470.06,38053.9,-0.746044,0.732355,-2.28072,-3.43728,-3.70509,0.758316,4359.22,42.221,6483.35,0.424914,0.983333,0.011854,10259.1 
73,44.38,73,12480.1,-0.174235,19.5604,14.8691,116.309,-0.222627,394.328,377.681,-2.33307,-2.91911,-3.77122,-1.90048,-2.92241,17.5507,4688.34,42.3638,7694.47,12325.8,-2.44358,-3.02962,-3.99224,-2.01099,-3.03292,0.724851,4669.39,41.5903,7675.52,0.400665,0.984652,0.00988291,11654.1 
74,44.58,74,11795,-0.141336,17.4102,15.6379,116.246,0.0868361,-489.274,142.754,-1.35794,-1.3666,-1.30629,-1.9133,0.150763,-12.8289,4713.03,48.7188,6891.41,10246,-1.27716,-1.28582,-1.14473,-1.83252,0.231543,0.784367,4726.88,49.2843,6905.27,0.4293,0.982081,0.0129769,11010.7 
75,44.56,75,11633.9,-0.195509,17.8066,15.4369,117.351,0.0528987,-249.721,427.37,-0.159811,-2.12754,-2.97753,1.67247,-2.44206,-48.426,4838.56,44.0067,6741.32,9378.2,0.145115,-1.82261,-2.36768,1.97739,-2.13714,0.436927,4890.86,46.1412,6793.62,0.44169,0.983758,0.0123567,11073 
76,44.467,76,10637.9,-0.14886,16.1223,15.3795,116.302,0.0339346,52.1467,241.229,-2.76581,-0.124837,-2.25909,-3.14102,-5.261,-4.11825,3934.67,29.1108,6677.11,8129.3,-2.73988,-0.0989054,-2.20723,-3.11509,-5.23507,0.835234,3939.12,29.2923,6681.56,0.393152,0.987154,0.0080112,10019.3 
77,44.416,77,12482.7,-0.208433,18.864,15.6266,117.987,-0.0683069,136.545,386.63,-3.09691,-1.3051,-3.6868,-0.93735,0.247998,-22.9821,4659.06,43.9217,7719.04,9899.66,-2.9522,-1.16039,-3.39738,-0.792638,0.39271,0.57049,4683.88,44.9347,7743.86,0.399281,0.983489,0.010576,11730.8 
