cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
25,44.35,25,12346.7,-0.137462,20.5833,14.8268,116.884,0.0577826,3.32338,3.9735e-06,-1.1908,-2.71937,-3.27855,-1.67347,1.25872,52.8011,5403.08,47.3032,7729.9,9940.99,-1.52327,-3.05184,-3.9435,-2.00595,0.926246,0.589147,5346.06,44.9759,7672.88,0.433639,0.985491,0.0106825,12328.4 
26,44.43,26,10018.4,-0.330163,16.234,16.2218,115.813,0.305141,-176.733,3.34924e-09,-0.712671,-4.65798,-2.32292,-1.68626,0.326999,57.9251,4679.2,41.2069,6399.21,10328.3,-1.07741,-5.02272,-3.0524,-2.051,-0.0377403,0.728465,4616.64,38.6538,6336.66,0.444635,0.985559,0.011112,10383 
27,44.59,27,13627.5,-0.420149,22.639,15.1797,116.611,-0.0602778,226.626,466.76,-3.16431,-1.58507,-0.353866,-1.19843,-1.94182,83.4543,6058.46,48.6644,8269.95,11631.8,-3.6898,-2.11056,-1.40484,-1.72392,-2.46731,0.876729,5968.33,44.986,8179.82,0.445,0.986981,0.0100293,13412 
28,44.58,28,13105.1,-0.413215,21.6939,15.2819,117.193,0.185459,244.19,361.753,-2.63873,-3.93366,-5.08062,-1.53064,-3.02882,79.3212,6000.55,41.5881,7868.53,12266.4,-3.1382,-4.43312,-6.07955,-2.0301,-3.52828,0.683509,5914.89,38.0919,7782.87,0.455086,0.988856,0.0089353,12997.3 
29,44.55,29,12018.2,-0.354378,20.0481,15.0259,115.986,-0.396677,1650.7,1.1475,-1.19161,-3.6183,-0.877075,-0.0162042,0.45969,85.8853,5793.49,47.7819,6911.74,31122.1,-1.7324,-4.1591,-1.95867,-0.557001,-0.0811072,0.76925,5700.74,43.9963,6818.99,0.478812,0.986674,0.0117457,11906 
30,44.56,30,10482.5,-0.0509351,17.9043,14.4958,115.71,0.158805,97.2154,500,-0.131334,-1.09316,-1.70225,-2.50812,-1.19779,94.9769,5200.8,45.3505,6325.03,8951.38,-0.729378,-1.6912,-2.89834,-3.10616,-1.79583,0.716431,5098.24,41.1642,6222.47,0.473784,0.986067,0.0120396,10760.7 
31,44.33,31,13558.2,-0.390294,23.2891,14.5461,116.475,0.362872,41.2207,1.35744,0.491946,-2.05684,0.100811,-2.04713,-1.30518,64.6803,5939.59,50.7831,8439.36,11514.8,0.0846711,-2.46411,-0.713739,-2.4544,-1.71246,0.901689,5869.75,47.9321,8369.51,0.435247,0.985911,0.0104396,13486 
32,44.4225,32,12112.7,-0.353054,19.4916,15.5574,116.662,0.589149,-364.43,83.8419,0.0745588,-5.5795,-4.19933,-3.61648,0.123241,115.809,5372.04,50.0137,7369.41,16860.7,-0.654662,-6.30872,-5.65777,-4.3457,-0.60598,0.678039,5246.98,44.9092,7244.34,0.443182,0.985243,0.0112906,11839.3 
33,44.3975,33,12049.2,-0.397942,20.3113,15.1076,118.07,0.0288961,34.3537,67.3951,-1.16993,-1.56168,-2.76556,-1.02834,2.01179,89.3084,5412.16,46.0431,7518.53,10021.5,-1.73228,-2.12403,-3.89026,-1.59069,1.44943,0.506802,5315.72,42.1067,7422.09,0.440414,0.986327,0.0103425,12069.8 
34,44.4,34,12656.9,-0.00713783,20.7548,-14.7033,116.834,-0.0311143,11.5979,500,-0.359707,-3.34596,-1.48761,-2.62448,1.47538,100.773,5653.92,49.7178,7734.69,9945.87,-0.994248,-3.9805,-2.75669,-3.25902,0.840842,0.728395,5545.09,45.276,7625.86,0.444154,0.985912,0.0108186,12484.6 
35,44.52,35,11452.5,-0.03683,19.3706,14.741,116.548,0.00981391,-26.9273,500,-0.322979,-0.59901,-1.87188,-2.78276,-0.599755,119.983,6031.06,37.3408,6512.72,9303.97,-1.07848,-1.35451,-3.38289,-3.53826,-1.35526,0.68412,5901.49,32.0523,6383.15,0.503963,0.990585,0.00916515,11710.2 
36,44.435,36,10203.7,-0.417206,17.4722,15.3932,116.738,0.149254,85.7512,4.64158,-1.56236,-3.64962,-1.77229,-2.19996,2.3778,83.9219,4440.09,28.0502,6806.26,9171.94,-2.09079,-4.17805,-2.82916,-2.72839,1.84936,0.716433,4349.46,24.3512,6715.63,0.415791,0.990297,0.00663524,10460.7 
37,44.4175,37,11029.1,-0.405267,18.3825,15.5325,116.695,0.156922,-57.0657,79.2291,-1.54277,-1.52214,-0.189322,-2.66711,-0.78951,83.3781,4868.04,41.2542,7116.85,9586.34,-2.06778,-2.04715,-1.23934,-3.19212,-1.31452,0.874318,4778.01,37.5791,7026.81,0.427662,0.986423,0.0097554,11172.4 
38,44.445,38,11393.5,-0.154067,19.1892,15.0222,116.429,-0.0588403,120.813,500,-1.65751,-0.809241,0.68254,-0.0499635,-0.0346883,119.628,5102.39,46.3093,7350.49,9615.33,-2.41078,-1.56251,-0.823989,-0.803228,-0.787953,0.871019,4973.2,41.0365,7221.3,0.430782,0.985765,0.0103597,11544.6 
39,44.45,39,10356,-0.421611,17.7462,15.37,116.603,0.159127,-8.56703,384.608,0.992108,-3.23934,-1.14331,0.65737,2.51789,88.6307,4610.89,40.2698,6726.34,8923.58,0.434023,-3.79742,-2.25948,0.0992857,1.95981,0.36599,4515.18,36.3632,6630.63,0.428017,0.986102,0.0100013,10549.1 
40,44.4075,40,10506.3,-0.438634,18.3598,15.1396,117.426,0.497324,3091.44,5.99187,-3.69751,-5.47472,-1.4407,-2.6315,2.0195,96.0924,4739.71,39.0191,6937.6,59097.6,-4.30258,-6.07979,-2.65084,-3.23657,1.41443,0.821557,4635.94,34.7836,6833.83,0.427089,0.98704,0.00928906,10854.7 
41,44.4425,41,11512.1,-0.0668209,19.4879,14.8839,117.026,-0.0539642,-39.9293,500,2.00974,-2.26494,0.988922,-3.21805,1.23047,128.238,5003.71,37.0981,7606.56,9512.4,1.20226,-3.07242,-0.62604,-4.02553,0.422991,0.897349,4865.22,31.4457,7468.08,0.417216,0.988816,0.00769683,11661.2 
42,44.53,42,11427.4,-0.0160974,18.2475,15.469,115.955,0.00177039,10.5937,500,-1.85161,-2.0439,-0.385039,0.00524326,-0.253663,128.181,5441.99,48.6334,6814.05,9189.48,-2.65872,-2.85102,-1.99928,-0.801876,-1.06078,0.786668,5303.57,42.9836,6675.63,0.466109,0.986015,0.0117221,11378.4 
43,44.51,43,9947.88,-0.329309,16.3739,16.0237,116.317,1.67841,-452.692,3.32435e-05,-0.152611,-1.37341,-2.09314,-0.0912189,0.469772,99.047,5376.73,39.0162,5628.47,33275.1,-0.776283,-1.99708,-3.34049,-0.714891,-0.1539,0.521601,5269.77,34.6505,5521.52,0.511909,0.988624,0.0114281,10294.4 
44,44.41,44,12444.7,-0.5206,20.885,15.7701,117.806,0.0204515,216.319,495.306,-1.30082,-1.31517,-3.16028,-1.55575,0.133672,107.21,5647.81,46.3857,7895.73,10865.7,-1.97589,-1.99024,-4.51043,-2.23082,-0.541402,0.59903,5532.04,41.6602,7779.95,0.43864,0.986993,0.00976778,12611.8 
45,44.44,45,11821.9,-0.372988,19.7099,15.1885,115.359,0.0124846,162.72,1.11692e-09,-1.35516,0.00819127,-7.88836,-1.37544,1.06768,104.219,5083.96,59.5254,7447.49,9811.42,-2.0114,-0.648046,-9.20083,-2.03167,0.411446,0.317471,4971.42,54.9317,7334.94,0.42687,0.98103,0.0136079,11646.2 
46,44.42,46,10408.1,-0.0651859,16.9545,15.441,115.382,-0.114955,-78.3616,6.33249e-11,-2.85153,-1.35354,-3.10197,-0.993247,-0.543148,130.732,4564.52,39.9219,6842.16,8815.52,-3.67471,-2.17673,-4.74834,-1.81643,-1.36633,0.655482,4423.34,34.1596,6700.98,0.42042,0.986666,0.00930314,10521.2 
47,44.4475,47,13008.6,-0.360788,20.5863,15.7133,115.341,0.468602,36.7548,429.961,-4.65506,-2.71512,-0.6706,-1.50552,-2.56491,88.9514,5404.13,46.2199,8221.11,11091,-5.21517,-3.27522,-1.79081,-2.06562,-3.12501,0.884254,5308.08,42.2992,8125.05,0.417897,0.986246,0.00949895,12701.9 
48,44.46,48,11689.3,-0.435402,19.7178,15.3813,117.314,0.115459,-28.819,455.788,-4.44262,-2.54545,-3.25646,-0.0100623,-1.20544,85.3634,5401.88,40.5746,7159.83,9981.23,-4.98013,-3.08296,-4.33148,-0.547573,-1.74295,0.705042,5309.7,36.812,7067.65,0.452226,0.988013,0.00950347,11741.3 
49,44.3,49,13800.7,-0.429959,23.194,-15.0297,116.853,0.130712,162.624,54.935,-1.94352,-0.518701,-1.4542,-0.524729,0.862784,86.5869,5942.05,56.3372,8594.67,12040,-2.48873,-1.06392,-2.54463,-1.06994,0.31757,0.628503,5848.55,52.5207,8501.17,0.430527,0.984528,0.0112526,13584.6 
50,44.395,50,11628.9,-0.379559,19.9014,14.8552,115.051,-0.263346,272.547,296.138,-2.22334,-3.46609,-3.76206,0.471336,-2.13875,97.3787,5274,45.6758,7370.19,11960.5,-2.83651,-4.07926,-4.9884,-0.141832,-2.75192,0.662899,5168.85,41.3836,7265.03,0.438781,0.986182,0.0103842,11780 
51,44.405,51,11111.4,-0.161283,18.3307,15.3602,118.747,0.0052963,160.084,3.67861e-10,-1.07226,-4.04381,-0.1133,-1.78598,-1.81791,112.969,5045.03,35.7858,7026.93,9193.45,-1.7836,-4.75515,-1.53598,-2.49732,-2.52925,0.882761,4923.04,30.8065,6904.94,0.439301,0.989168,0.00815158,11206.5 
52,44.37,52,13080,-0.41548,21.005,15.7692,118.35,0.0732828,103.786,488.398,0.499491,-2.62212,-2.74526,1.53735,-0.186536,84.7873,5869.71,52.621,7926.12,11030.3,-0.0343918,-3.156,-3.81303,1.00346,-0.720419,0.432617,5778.15,48.8839,7834.56,0.447655,0.985411,0.0113632,12907.6 
53,44.6,53,11366.3,-0.392009,19.7144,14.7803,117.259,0.127317,188.473,346.017,-0.779873,-2.01636,0.695823,-0.510973,-1.44442,69.4588,5566.46,50.0296,6751.33,10266.7,-1.21724,-2.45372,-0.178904,-0.948336,-1.88178,0.973218,5491.45,46.9681,6676.33,0.474755,0.985253,0.0127935,11566.9 
54,44.415,54,10420,-0.417988,17.8973,15.295,116.585,0.262869,96.6424,0.736853,-4.65765,-4.20007,-6.4883,-0.631745,-0.645501,87.4172,4601.11,37.4581,6914.3,9738.1,-5.20809,-4.75052,-7.58919,-1.18219,-1.19594,0.61913,4506.71,33.605,6819.9,0.420684,0.987119,0.0089953,10712.8 
55,44.4275,55,9699.71,-0.0265509,16.8138,14.6456,117.802,0.0213863,-25.7207,500,-2.60409,-2.35617,-3.08397,-1.22278,-1.16259,133.48,4665.69,27.3602,6137,8034.06,-3.44458,-3.19666,-4.76495,-2.06327,-2.00308,0.692038,4521.55,21.4768,5992.86,0.453286,0.991756,0.00655832,9975.04 
56,44.4375,56,11828.4,-0.238772,19.1641,15.4243,118.074,0.0481446,115.888,500,0.421136,-1.30562,-5.23952,1.79798,0.45271,34.3503,5418.13,46.0637,7134.78,9804.15,0.204841,-1.52192,-5.67211,1.58169,0.236416,-0.0968909,5381.04,44.5496,7097.69,0.454482,0.985719,0.0114301,11839.9 
57,44.5,57,12535.3,-0.0401429,20.2907,15.2418,118.514,0.0219713,8.99467,2.24637e-09,-5.18852,-3.61659,-5.62368,-1.46188,-0.866187,42.7003,6875.32,51.5264,6561.08,10074.1,-5.4574,-3.88546,-6.16142,-1.73076,-1.13506,0.664595,6829.21,49.6443,6514.97,0.535295,0.987438,0.0138426,12757.8 
58,44.36,58,12111.2,-0.369171,20.0011,15.2463,117.559,0.128337,-176.938,485.862,-1.95518,1.4024,0.832612,-3.41857,-0.107895,54.7557,5031.79,39.2719,7876.14,10666.1,-2.29996,1.05761,0.143048,-3.76335,-0.452677,1.02691,4972.66,36.8585,7817.01,0.411435,0.987195,0.00861103,12086.1 
59,44.425,59,9890.36,-0.0117143,16.8904,14.4229,117.075,-0.0043077,1.7865,500,-2.75906,-4.9346,-5.08074,-1.15727,-1.61893,49.5458,4611.67,42.5629,6183.75,7930.55,-3.07104,-5.24658,-5.70469,-1.46924,-1.93091,0.672567,4558.16,40.3791,6130.24,0.44967,0.984734,0.0119882,10136.7 
60,44.49,60,10300.9,-0.00657794,16.9107,15.0028,117.901,0.00193576,7.10795,1.54622e-11,-4.0644,-2.77497,-2.1783,-1.17191,-0.145232,59.6788,5825.02,47.3701,5258.59,8259.5,-4.44018,-3.15075,-2.92986,-1.54769,-0.521014,0.767277,5760.57,44.7397,5194.15,0.549293,0.986591,0.0156191,10487.2 
61,44.48,61,11251.6,-0.0414849,17.9859,-15.3749,118.098,0.000118704,-28.511,500,-4.69752,-2.39427,-1.94865,-2.89009,-0.252369,58.2268,4725.18,43.9591,7250.9,9002.11,-5.06416,-2.7609,-2.68193,-3.25673,-0.619008,0.813531,4662.3,41.3926,7188.02,0.416151,0.984701,0.0104965,11203.4 
62,44.4025,62,11152.8,-0.374988,19.2508,14.7932,116.51,0.0962328,39.9484,62.5132,-1.44578,-1.09735,-2.38558,-2.22533,1.22754,61.4125,4996.81,40.4654,7025.66,9395.69,-1.83247,-1.48405,-3.15898,-2.61203,0.84084,0.61694,4930.49,37.7585,6959.34,0.437741,0.986775,0.00989559,11263.5 
63,44.54,63,11004.7,-0.0920708,17.5962,15.8652,117.302,0.183766,535.397,499.954,-3.91374,-1.46789,-0.840353,-1.17935,-1.00468,115.08,5331.71,48.934,6516.93,12290.7,-4.63836,-2.19252,-2.2896,-1.90397,-1.7293,0.820476,5207.44,43.8616,6392.66,0.47234,0.985474,0.0124814,11024.8 
64,44.39,64,12051.7,-0.202342,19.8359,15.0628,117.986,-0.00322915,46.3767,497.54,-0.581775,-1.13814,-3.0486,-0.950229,-0.250065,86.0587,5374.67,42.8042,7536.23,9731.27,-1.12366,-1.68003,-4.13238,-1.49212,-0.791953,0.55181,5281.73,39.011,7443.3,0.438131,0.987239,0.00956232,12055.1 
65,44.4125,65,12049.7,-0.396873,20.0107,15.329,116.683,0.0709672,-599.433,3.47214,-1.82645,-2.49426,-2.19842,-1.96796,0.970742,81.0793,5357.96,49.8256,7633.23,11370.3,-2.33699,-3.0048,-3.21949,-2.47849,0.460207,0.695688,5270.4,46.2519,7545.68,0.434244,0.984875,0.0111653,12137 
66,44.47,66,10900.4,-0.35754,18.2216,15.239,116.305,0.249251,0.501386,289.293,-3.5134,0.0128081,-1.7461,-3.34008,-0.67647,93.8173,4894.92,42.3097,6828.45,9043.46,-4.10414,-0.577935,-2.92758,-3.93083,-1.26721,0.77142,4793.61,38.1745,6727.14,0.439164,0.986255,0.0103452,10915.3 
67,44.31,67,11765.3,-0.373334,19.6281,15.1771,116.065,0.411749,-212.157,146.335,-1.02267,-2.62049,-2.35176,-2.05523,2.40493,91.4551,5173.14,41.9123,7377.48,12541.3,-1.59854,-3.19636,-3.5035,-2.6311,1.82906,0.615019,5074.37,37.8813,7278.72,0.433781,0.987104,0.00949599,11698 
68,44.32,68,12575.7,-0.341853,21.3266,14.6976,116.484,0.448241,-248.202,2.70702e-07,-3.90884,-2.57782,-1.74448,-0.529358,0.227507,102.867,5592.78,48.958,7825.9,13825.5,-4.55657,-3.22555,-3.03993,-1.17709,-0.42022,0.755226,5481.69,44.4239,7714.81,0.438459,0.986016,0.010496,12502.2 
69,44.38,69,11315.6,-0.456884,19.7127,15.097,117.14,0.0668671,164.018,132.053,-1.53062,-1.53801,-0.348727,-0.591651,-2.0067,99.0654,5205.78,58.0004,7228.4,10045,-2.15441,-2.1618,-1.5963,-1.21544,-2.63049,0.836418,5098.8,53.6338,7121.42,0.440338,0.981925,0.0136837,11579.3 
70,44.3925,70,12953.8,-0.0606086,21.7668,14.3537,115.807,-0.0143336,45.2544,500,-1.73087,-3.55374,-2.1707,-0.455993,-1.68743,64.4734,5601.85,45.3001,8117.39,10191.9,-2.13684,-3.95971,-2.98265,-0.861965,-2.0934,0.75216,5532.22,42.4583,8047.77,0.430333,0.986747,0.00962501,12855.7 
71,44.57,71,13393.4,-0.114314,21.5291,15.0408,117.436,0.372481,-266.973,461.624,-4.85392,-0.26567,0.137278,-2.89296,-2.04914,61.2241,6333.62,58.4618,7823.52,13778.4,-5.23944,-0.651181,-0.633746,-3.27847,-2.43465,0.948213,6267.5,55.7632,7757.41,0.470295,0.984669,0.0130687,13326.7 
72,44.34,72,13981.5,-0.181082,22.3809,14.9013,117.598,0.27662,53.1806,475.957,-2.1138,-4.08194,-2.08448,-2.70012,0.140979,86.0985,6021.94,56.2639,8579.79,11335.5,-2.65594,-4.62408,-3.16876,-3.24226,-0.401161,0.775141,5928.96,52.4689,8486.82,0.434294,0.984749,0.0112604,13652 
73,44.4325,73,12511,-0.357282,20.4869,-15.2687,115.792,0.0515293,74.8083,134.489,-4.34658,-2.59303,-4.01531,-0.748238,-0.397118,22.6773,5312.77,38.0116,7954.17,10308.4,-4.48937,-2.73582,-4.30089,-0.891031,-0.539911,0.668065,5288.29,37.0121,7929.69,0.422917,0.9879,0.0085248,12504.3 
74,44.35,74,14313.6,-0.392376,22.9894,15.4668,116.62,0.188318,-366.314,266.466,-3.55461,-2.63157,-2.48402,-1.24835,0.848081,84.4584,5988.65,60.544,8909.02,13820.7,-4.08642,-3.16339,-3.54765,-1.78016,0.316269,0.710664,5897.45,56.8213,8817.82,0.423617,0.983419,0.0117311,13921.7 
75,44.43,75,10601.4,-0.282865,18.2049,15.0146,116.541,0.00735137,-232.454,0.986815,-3.93772,-0.288015,-1.3356,0.419382,0.382214,112.404,4825.04,42.1218,6817.56,8953.75,-4.6455,-0.995792,-2.75116,-0.288396,-0.325564,0.694533,4703.65,37.1673,6696.18,0.435637,0.98636,0.0101212,10797.2 
76,44.59,76,12100,-0.028526,20.3793,14.5669,117.499,0.000802625,25.1528,1.6553e-05,-1.63769,-2.11815,-5.66568,-2.81893,-1.14199,84.4567,5495.16,42.6514,7400.33,9664.55,-2.16949,-2.64995,-6.72928,-3.35073,-1.67379,0.593967,5403.96,38.9288,7309.13,0.448265,0.98755,0.00971582,12055.3 
77,44.58,77,13303.4,0.0194092,22.3737,14.192,116.704,-0.0104806,-18.1183,1.75423e-11,-4.32841,-4.74752,-0.937078,-1.89957,-1.43281,108.977,6062.91,51.264,7859.21,10342.8,-5.01461,-5.43372,-2.30947,-2.58577,-2.11901,0.867747,5945.23,46.4607,7741.52,0.457677,0.986509,0.0109345,12990 
78,44.55,78,12751.7,-0.150762,21.2534,14.8227,117.481,0.112926,144.436,500,-2.70675,-4.34024,-0.989349,-1.50198,-1.06346,105.602,6061.83,45.06,7467.27,10786.4,-3.3717,-5.00519,-2.31925,-2.16693,-1.72841,0.841055,5947.79,40.4054,7353.23,0.470582,0.988251,0.0100208,12639.2 
