cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
28,44.2,28,16752.8,0.241756,29.4763,11.4153,123.14,0.00334111,-39.6849,416.936,-0.829057,4.48125,-1.70466,1.49852,0.25388,58.9802,7091.44,60.9413,6865.86,10957.9,-1.20044,4.10987,-2.44742,1.12713,-0.117503,2.66306,7027.75,58.3416,6802.17,0.446645,0.98568,0.0155538,15734.5 
29,44.2,29,16261.7,0.113386,28.7007,11.4884,123.36,0.13869,-153.179,1.15714e-05,1.58423,-3.88282,5.28123,-4.15682,-1.52224,-66.4414,7317.05,73.2688,6500.52,11425.2,2.00259,-3.46446,6.11796,-3.73846,-1.10388,33.8488,7388.8,76.1973,6572.27,0.467607,0.982273,0.0209104,15801.3 
30,44.2,30,16884.9,-0.0084644,31.2711,11.3732,123.272,0.0044431,-24.6904,4.91306e-11,1.16245,0.193405,10.5087,4.41615,5.27489,-28.9241,7439.68,67.3271,7313.2,11581.2,1.34458,0.375533,10.8729,4.59828,5.45702,0.519924,7470.91,68.602,7344.43,0.442805,0.984185,0.0169155,16871.8 
31,44.08,31,14444.7,0.393764,22.8859,11.7581,123.19,-0.376877,400.78,96.9753,1.89143,-4.65969,10.1428,0.101356,4.28997,5.09432,5804.1,58.1445,5600.47,13676.9,1.85935,-4.69177,10.0787,0.0692783,4.25789,0.129154,5798.6,57.9199,5594.97,0.447418,0.98282,0.0187129,12960.2 
32,44.04,32,15705,-0.00961163,28.1109,11.472,123.192,0.00394611,-5.17267,0.000124332,3.70452,-0.665581,-3.02747,3.28219,-5.83757,-22.0779,6696.96,53.6542,6474.14,10498.7,3.84354,-0.526562,-2.74943,3.42121,-5.69855,-0.608042,6720.8,54.6274,6497.98,0.446915,0.985975,0.0152501,15038.2 
33,43.96,33,17034.6,-0.00686607,31.5965,11.3179,123.46,0.00856123,9.06118,18.9854,3.65529,-3.98421,5.93225,2.30701,-1.99253,-34.8185,7481.88,65.8208,7534.41,11643.8,3.87454,-3.76497,6.37074,2.52625,-1.77328,0.119245,7519.48,67.3555,7572.01,0.436883,0.984566,0.016122,17211.6 
34,43.99,34,18829.3,0.194607,34.3321,-11.2283,123.452,0.107839,-290.53,49.8356,2.25115,1.9606,1.56687,-0.453267,0.887579,13.7226,8082.98,64.9688,8231.06,13568.9,2.16474,1.87419,1.39405,-0.539675,0.801172,0.755193,8068.16,64.3639,8216.24,0.434123,0.986232,0.0142253,18584.9 
35,44.11,35,19381.1,-0.0978681,35.1529,11.4367,123.808,0.275408,142.779,1.13531e-07,2.55165,-3.91026,3.10233,0.00220787,-0.26949,-15.7362,8410.17,76.5189,8329.64,14367.7,2.65074,-3.81117,3.30051,0.101294,-0.170404,-0.593702,8427.16,77.2125,8346.64,0.440962,0.984219,0.0167553,19110.9 
36,43.97,36,19808.6,-0.0106036,35.7842,11.4832,123.617,-0.0391656,22.2081,1.67301e-10,0.918492,-0.516884,-2.18302,1.04586,-5.5092,-9.33652,8205.46,90.9015,8962.35,13405,0.977282,-0.458094,-2.06544,1.10465,-5.45041,0.64945,8215.54,91.3131,8972.43,0.417027,0.98092,0.0184022,19700.3 
37,44,37,17450.4,-0.0461508,32.0966,-11.3761,123.3,0.000727143,29.5744,1.47085e-11,2.00373,-2.3752,1.06844,-0.810504,-4.27574,29.2306,7734.34,59.4792,7394.29,11887,1.81967,-2.55925,0.70033,-0.994561,-4.4598,1.12748,7702.77,58.1908,7362.73,0.449743,0.986952,0.01435,17127.1 
38,44.1,38,19014.2,0.311392,33.885,11.1467,123.258,-0.083001,153.009,121.583,-1.09225,-4.80528,1.63879,1.00663,-1.85287,12.0631,7792.33,60.9961,8206.15,12708.9,-1.16821,-4.88124,1.48688,0.930676,-1.92883,1.26739,7779.31,60.4644,8193.13,0.425878,0.986581,0.0134122,18266.5 
39,44.07,39,15932.5,0.290487,27.3341,11.4559,123.217,0.129442,-482.639,89.0228,0.441859,-4.31379,7.0078,-2.21233,-6.24571,15.0665,6435.35,55.5279,6768.21,12227.4,0.346989,-4.40866,6.81806,-2.3072,-6.34058,2.15729,6419.08,54.8638,6751.94,0.42619,0.985263,0.0147475,15061.6 
40,43.95,40,16564.3,-0.00545394,30.0923,11.1467,123.517,-0.0176404,3.37552,1.47833e-12,2.43855,2.28632,-2.23787,0.84728,-0.206805,6.92505,7046.59,69.5254,6874.48,10921.3,2.39494,2.24271,-2.32508,0.803675,-0.25041,1.81131,7039.12,69.2201,6867.01,0.444701,0.983082,0.0182301,15828.9 
