cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,43.9098,0,17537.2,-0.226138,43.1253,-11.3642,123.924,0.446223,-140.632,20.85,-1.02418,-1.88401,-3.68544,-1.23984,-4.16388,221.265,10886.7,74.1367,10098.4,17996.7,-2.41742,-3.27725,-6.47192,-2.63308,-5.55712,0.682076,10647.8,64.384,9859.49,0.574457,0.989529,0.0118863,18535.4 
1,44.0698,1,14956.9,-0.0845321,36.9646,11.3613,123.951,0.0170747,49.6228,500,-4.13671,-5.14444,0.661038,-6.38318,-1.11829,163.694,9452,61.1538,8670.48,13698.8,-5.16745,-6.17518,-1.40044,-7.41392,-2.14903,0.937217,9275.23,53.9386,8493.71,0.57717,0.989926,0.0115629,16070.2 
2,44.0498,2,14901.3,-0.213909,37.7392,11.2536,123.86,0.473274,247.239,0.0106584,-1.27163,0.942665,-3.71125,0.706264,-1.17389,180.135,9557.04,62.7104,8737.94,17634.5,-2.4059,-0.191598,-5.97978,-0.427999,-2.30815,0.471444,9362.52,54.7706,8543.42,0.578031,0.989866,0.0116716,16197.3 
3,43.9198,3,20472.4,-0.128015,47.3249,11.7331,123.696,-0.254134,-192.805,498.613,-0.669097,-0.95627,-1.04612,-2.51292,-2.2107,191.037,12198,89.5645,11533,19670.9,-1.87201,-2.15918,-3.45194,-3.71583,-3.41361,0.763769,11991.7,81.1441,11326.7,0.569594,0.988297,0.0130249,21053.1 
4,43.9498,4,17845.3,-0.155046,43.2861,11.2758,123.671,0.0984763,71.3463,499.996,-1.30618,0.197493,-1.42549,-4.33689,-2.63157,199.807,10772.8,72.867,10209.7,16117.5,-2.56431,-1.06064,-3.94175,-5.59502,-3.8897,0.768832,10557.1,64.0601,9993.93,0.569046,0.989493,0.0116699,18552.2 
5,44.1998,5,13713.1,-0.144506,34.5881,11.2138,123.98,0.0632958,205.228,0.0622135,-0.4862,1.35249,2.23797,-2.52069,0.606608,144.555,9502.87,58.7369,7180.14,13049.2,-1.39643,0.442259,0.417517,-3.43091,-0.303618,1.09775,9346.76,52.3653,7024.04,0.624533,0.990291,0.0135471,14966 
6,44.1198,6,9949.72,-0.0150391,27.1985,11.4067,123.941,0.0101636,-29.4816,500,0.596918,-1.37625,-3.08306,-1.21637,1.73664,169.673,7403.39,50.1042,6054.59,10109.3,-0.471465,-2.44463,-5.21983,-2.28476,0.668256,0.464766,7220.17,42.6255,5871.36,0.605858,0.989774,0.013197,11917.3 
7,44.1698,7,16298.2,-0.0961609,39.7112,11.534,124.059,-0.453834,40.5405,412.349,0.426675,-5.24428,1.18345,-0.790851,-1.9713,126.758,10183.7,65.2402,9246.65,15509.3,-0.371489,-6.04244,-0.412876,-1.58901,-2.76946,0.963088,10046.8,59.6531,9109.77,0.579581,0.989716,0.0119188,17334.6 
8,44.1898,8,12365.2,-1.03253,31.7808,12.2579,124.021,0.062327,1238.26,0.00203612,-2.56905,-5.91076,-3.98849,0.569783,-2.59934,143.76,9316.43,49.3617,6394.58,15194.1,-3.47427,-6.81598,-5.79893,-0.335437,-3.50456,0.709023,9161.19,43.0251,6239.33,0.647312,0.991848,0.0125434,14152.7 
9,44.0298,9,13594.6,-0.0280131,33.2579,-11.6008,123.776,-0.00461328,-12.9293,500,-2.67088,3.06434,-2.59801,-4.21627,1.75403,159.859,8667.99,65.797,7984.66,12561.6,-3.67747,2.05774,-4.61119,-5.22286,0.747434,0.569303,8495.36,58.7509,7812.03,0.576153,0.988042,0.0136644,14745 
