cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,44.19,0,10046.9,0.335974,15.9719,11.2802,122.984,-0.0462637,-594.574,0.177962,3.6533,0.110976,0.502079,6.85909,1.23926,-31.5099,2708.29,27.1868,5144.68,6760.48,3.85171,0.309385,0.898897,7.0575,1.43767,0.933686,2742.32,28.5757,5178.71,0.292637,0.982091,0.0100623,9371.06 
1,44.11,1,9534.91,0.161943,14.7993,11.3159,122.507,-0.650256,-340.078,499.994,-0.514959,4.31907,0.778543,0.523307,1.9095,-25.1486,1187.46,10.8057,5801.25,12650.4,-0.356605,4.47743,1.09525,0.681661,2.06785,0.862502,1214.61,11.9142,5828.4,0.140014,0.983124,0.00375144,8674.97 
2,44.16,2,10968.7,0.000735247,17.5393,11.3743,122.809,0.0064224,-18.9352,9.43789e-13,1.78572,3.55941,1.55184,1.43666,-1.00017,-40.2782,2415.98,24.6603,5984.6,6498.22,2.03934,3.81303,2.05908,1.69028,-0.746546,0.767472,2459.47,26.4356,6028.09,0.241707,0.981537,0.00801364,10175.4 
3,44.14,3,9549.76,0.0105179,15.6681,11.666,122.773,0.0119744,41.7082,4.43377e-11,-0.793088,0.243189,6.63777,1.04046,3.95421,-30.7908,1533.55,19.0477,6020.3,5966.52,-0.599207,0.437071,7.02553,1.23434,4.1481,0.426292,1566.8,20.4048,6053.55,0.168196,0.977717,0.0061709,9315.35 
4,44.21,4,9900.04,0.352069,14.6184,11.9793,122.769,-0.025702,16.9337,70.2704,4.63926,1.04005,1.14327,0.039327,5.34178,-44.5169,2601.93,26.5332,4899.45,5714.85,4.91957,1.32036,1.70389,0.319638,5.62209,0.87729,2650,28.4954,4947.52,0.295007,0.98153,0.0104983,8982.82 
5,44.1,5,10301,-0.0486758,15.9483,11.7783,122.635,0.0111878,12.6924,7.61522e-12,-0.203919,6.03523,3.05259,0.310237,4.63567,0.239767,1391.63,9.40457,6360.17,6119.54,-0.205428,6.03372,3.04957,0.308727,4.63416,0.779349,1391.37,9.394,6359.91,0.145968,0.988323,0.00271353,9532.06 
6,44.24,6,8391.09,-0.00498615,11.5398,12.782,122.676,0.00886002,12.898,7.80238e-12,3.0883,3.62853,5.6155,0.594037,3.99877,34.5528,2176.78,17.0871,3617.81,4805.38,2.87073,3.41096,5.18036,0.376467,3.7812,0.668345,2139.47,15.5641,3580.5,0.318255,0.987429,0.00794384,6722.51 
7,44.23,7,8673.91,0.375814,12.4542,11.7063,122.739,-0.0820689,-103.832,371.563,-1.00863,-2.50273,4.40807,3.81276,4.60929,-63.5134,2441.87,22.1333,3810.8,5023.42,-0.608702,-2.10281,5.20793,4.21269,5.00922,0.555574,2510.46,24.9327,3879.38,0.335799,0.982917,0.0117007,7476.07 
8,44.22,8,9101.92,-0.01835,13.0437,12.6219,122.953,0.0057234,5.51825,3.24439e-12,-4.92152,0.419788,3.1616,0.990798,2.46696,-5.3499,2510.73,9.75435,4068.48,5360.46,-4.88783,0.453475,3.22897,1.02448,2.50065,-0.391949,2516.51,9.99016,4074.26,0.325485,0.993101,0.00449657,7731.56 
9,44.13,9,10465.4,0.325612,16.6192,11.4566,122.666,-0.127885,-130.195,21.4869,2.25926,2.36558,5.27067,1.76653,3.61483,-3.96381,1953.78,32.1209,6431.42,6740.16,2.28422,2.39054,5.32059,1.79149,3.63979,0.655103,1958.06,32.2956,6435.7,0.192046,0.971946,0.00915939,10195.8 
