cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
16,43.3,16,18307.3,-0.0337096,40.2939,-11.6131,122.15,-0.00317175,13.6275,500,-12.3743,-5.7157,-6.58627,-6.73695,-5.34741,158.464,11797.3,30.3071,8948.04,15234.3,-13.3721,-6.7135,-8.58188,-7.73476,-6.34522,0.799242,11575,22.0752,8725.78,0.606683,0.996674,0.00463868,19079.2,-0.00260704,1.19255,11.7457,10.3492,122.082,89.747,0.823917,11.8743,11.8147,121.049,139.484,1.03291,-49.7367 
17,43.19,17,14584.4,-0.695077,33.8408,-11.8737,122.29,0.0820866,-146.805,500,-6.68019,-8.91806,-1.62369,-10.2648,-4.26604,117.035,9421.27,24.2614,7659.23,13472.7,-7.41713,-9.655,-3.09757,-11.0017,-5.00298,0.914371,9257.12,18.1816,7495.07,0.589517,0.996575,0.00444871,15702.9,-0.00257002,0.92374,11.7675,10.5727,121.997,89.4241,0.702508,11.7744,12.0275,121.231,139.393,0.766026,-49.9693 
18,43.27,18,17211.7,-0.036969,38.3733,-11.6586,122.027,-0.0457298,25.1259,0.01338,-5.37879,-2.36063,-7.8382,-1.49792,-7.4947,231.4,11274.8,17.5679,8522.04,14601.1,-6.83585,-3.8177,-10.7523,-2.95498,-8.95176,0.67723,10950.3,5.54712,8197.48,0.608345,0.999114,0.00124497,18000.1,-0.0028745,1.13312,11.8909,10.3284,121.847,89.8993,0.783144,11.9266,11.9565,121.088,140.129,0.759589,-50.2296 
19,43.225,19,15909.4,-0.793031,35.4768,-12.2722,122.528,0.246049,208.668,0.0643097,-1.18155,-7.43175,-5.23469,-1.21384,-3.55176,244.237,10634.2,30.8955,7914.06,15844.3,-2.71945,-8.96965,-8.31048,-2.75174,-5.08965,0.701502,10291.7,18.2078,7571.49,0.612484,0.996913,0.00441033,16803.1,-0.00283876,0.999154,12.1554,10.7868,122.326,89.581,0.688148,12.2094,12.3039,121.503,139.804,0.823516,-50.2227 
20,43.32,20,18658.3,0.0809166,41.0307,11.6231,122.257,-0.0629041,-45.0626,2.65082e-12,-5.08619,-3.53864,-3.44313,-10.4939,-8.61341,169.177,12468.8,28.3281,8879.38,15617.1,-6.15145,-4.60391,-5.57365,-11.5592,-9.67867,0.851634,12231.5,19.5397,8642.09,0.622034,0.997212,0.00414772,19663.7,-0.00297849,1.24285,11.9421,10.3721,122.13,89.2188,0.83399,11.8905,11.7044,121.133,139.08,0.996926,-49.8609 
21,43.12,21,17164.7,-0.207699,39.2225,11.5157,122.388,-0.244571,256.551,498.267,-3.63914,-5.27893,-9.11038,-4.76153,-5.92579,208.422,11195.3,14.7893,8664.09,16746,-4.95152,-6.59131,-11.7351,-6.07391,-7.23818,0.679281,10903,3.96218,8371.76,0.602285,0.999364,0.000871072,18102.7,-0.00291149,1.14732,11.7118,10.2375,122.287,88.9938,0.806513,11.9056,11.7905,121.372,138.765,0.914918,-49.7712 
22,43.195,22,14965.7,-0.0491866,33.1638,11.7948,122.252,0.0264559,-32.4852,500,-4.51274,-9.07956,-13.2413,-5.73011,-3.69511,205.879,9856.96,23.5661,7477.62,12761.5,-5.8091,-10.3759,-15.834,-7.02647,-4.99147,0.640438,9568.2,12.8711,7188.86,0.607481,0.997651,0.00328732,15750.6,-0.00260621,0.943562,12.0188,10.6935,121.959,89.3469,0.662761,12.1157,12.2444,121.264,139.22,0.694644,-49.873 
23,43.26,23,15438.1,-0.735779,35.6686,11.7408,122.405,0.110987,41.1117,121.061,-6.94877,-12.5374,-5.92125,-2.71881,-4.18952,214.14,10105.1,11.3203,7828.17,13781.2,-8.29716,-13.8857,-8.61802,-4.06719,-5.5379,0.786715,9804.7,0.196162,7527.82,0.602305,0.999965,4.79998e-05,16278.6,-0.00269508,1.01706,11.7316,10.4161,122.344,88.9375,0.742393,11.6784,11.8029,121.429,138.811,0.91407,-49.8738 
24,43.23,24,14023.3,-0.781081,32.4277,12.1249,122.441,0.32201,-81.8065,3.1465,-2.40582,-4.6388,-16.2386,-3.385,-0.415482,175.048,9522,32.6174,7151.23,13657,-3.50805,-5.74103,-18.443,-4.48723,-1.51771,0.452681,9276.48,23.524,6905.71,0.609677,0.995582,0.00623593,15215.4,-0.00289477,0.936415,11.9571,10.5476,122.25,89.4835,0.638579,12.0228,12.2366,121.523,139.623,0.727209,-50.1398 
25,43.175,25,15305.6,-0.771195,35.0313,11.9869,122.133,-0.423938,-888.274,419.983,-7.40975,-3.7166,-12.9809,-3.2559,-6.45821,207.14,10194.8,20.1129,7634.73,25928.4,-8.71406,-5.0209,-15.5895,-4.5602,-7.76251,0.625677,9904.29,9.35239,7344.2,0.610611,0.99835,0.00234032,16220.3,-0.00273716,1.02815,11.7366,10.3969,121.967,89.0416,0.699501,11.9834,11.9433,120.999,138.957,0.967652,-49.9156 
26,43.34,26,14788.6,-0.0834228,34.4695,11.3621,122.063,0.0352837,-12.376,4.21839e-13,-5.15336,-4.9893,-6.09912,-5.9267,-1.22885,180.969,9754.04,33.2847,7456.01,12763.6,-6.29287,-6.12881,-8.37814,-7.06621,-2.36836,0.722894,9500.22,23.8838,7202.18,0.605337,0.99562,0.00607167,15694.1,-0.00268452,1.04416,11.4679,9.9951,121.881,89.0359,0.721008,11.6309,11.7841,121.006,138.828,0.875141,-49.7917 
27,43.24,27,14194.6,-0.255696,33.5818,11.3302,121.972,-0.081294,402.08,291.152,-2.9257,-2.9255,-7.89662,-1.98203,-3.35046,136.17,9722.47,22.0548,7050.65,13450.2,-3.78313,-3.78293,-9.61147,-2.83945,-4.20789,0.60324,9531.48,14.9811,6859.66,0.617692,0.997257,0.00400692,15430.8,-0.00282211,0.964241,11.8588,10.5091,122.015,89.4709,0.644316,11.8352,12.1915,121.385,139.453,0.630395,-49.9818 
28,43.38,28,17580.9,-0.187893,39.3756,11.4931,122.348,-1.81482,1108.26,0.201238,0.345718,-6.24761,-5.80837,-4.96633,-3.00358,177.157,11676,38.8866,8444.32,80206.1,-0.769791,-7.36312,-8.03939,-6.08183,-4.11909,0.695169,11427.5,29.6837,8195.84,0.618507,0.995475,0.00662752,18475.9,-0.00278082,1.18751,11.6386,10.3771,122.203,89.2118,0.815811,11.7058,11.586,121.261,139.064,0.942842,-49.8523 
29,43.21,29,15051.6,-0.792375,33.8055,12.3293,122.504,0.196462,174.223,443.167,-7.19244,-3.78567,-15.43,-2.61813,-5.27424,202.852,10031.1,34.5476,7423.07,14682.5,-8.46975,-5.06297,-17.9846,-3.89544,-6.55154,0.571431,9746.57,24.0098,7138.55,0.613543,0.995708,0.00615759,15885.7,-0.00261628,0.96109,12.1107,10.6122,122.266,89.8654,0.646095,12.1471,12.3929,121.507,140.213,0.759036,-50.3477 
30,43.22,30,12204.3,-0.238994,28.4842,11.7315,122.226,-0.0723488,-3.63765,0.000748418,-7.79471,-2.92263,-7.48883,-3.75991,-3.11941,152.999,8134.56,12.9428,6383.23,10886.7,-8.7581,-3.88602,-9.41561,-4.7233,-4.0828,0.69495,7919.96,4.99485,6168.63,0.598863,0.998898,0.00148936,13225,-0.00244548,0.814444,11.7673,10.4361,122.034,88.7373,0.570038,11.9589,12.2486,121.308,138.566,0.725285,-49.8287 
31,43.03,31,18756.9,-0.779172,41.9398,11.8214,122.355,2.47281,175.317,319.193,-2.40062,-3.91867,-4.07487,-2.04387,-5.15978,229.566,12240.8,24.8002,8953.09,30252.3,-3.84613,-5.36419,-6.9659,-3.48939,-6.60529,0.734844,11918.8,12.8747,8631.1,0.616228,0.998113,0.00274026,19341.6,-0.00277076,1.24226,11.7362,10.4153,122.148,89.795,0.821099,11.8371,11.9849,121.427,139.781,0.721661,-49.9865 
32,43,32,19020.7,-0.0403215,41.9585,11.5575,121.915,-0.0494009,96.1901,12.8745,0.127389,-5.42816,-6.032,-11.2557,-5.23017,167.555,12756.2,37.6052,8664.76,15940.9,-0.927662,-6.48321,-8.1421,-12.3108,-6.28522,0.761571,12521.2,28.901,8429.74,0.633319,0.995977,0.00627594,19770.8,-0.00270117,1.29532,11.6197,10.424,121.882,89.1673,0.81432,11.6239,12.0128,120.863,139.111,1.01925,-49.9441 
33,43.41,33,18657.4,-0.740902,41.9363,11.6674,122.147,0.383894,161.274,467.922,-5.8417,-8.11852,-3.48217,-6.50701,-3.91363,163.388,11651.3,31.3052,9369.98,17943.3,-6.87051,-9.14733,-5.53979,-7.53582,-4.94244,0.837237,11422.1,22.8176,9140.81,0.592335,0.996516,0.00457727,19283.2,-0.00265871,1.19784,11.5808,10.3074,122.07,89.6599,0.888186,11.7041,11.7914,121.11,139.63,0.959208,-49.9706 
34,43.44,34,17263.6,0.00303195,39.0006,11.2342,121.888,-0.0224458,15.4154,1.72547e-11,-1.36522,-7.83453,-7.33207,-6.79517,-1.37302,214.78,11416.4,24.2474,8008.47,14274.2,-2.71763,-9.18694,-10.0369,-8.14758,-2.72543,0.694132,11115.2,13.0901,7707.22,0.62644,0.997943,0.0031189,17743.4,-0.00246666,1.2215,11.3384,10.1072,121.77,88.8126,0.801357,11.4244,11.5596,120.768,138.646,1.00225,-49.8333 
