cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,43.165,0,12116.4,-0.130027,28.7297,11.6254,122.56,0.314398,-212.093,5.45749e-07,-4.51599,-3.33814,-6.76081,-4.99578,-2.20353,112.347,8086.95,15.0968,6648.42,13043.3,-5.22341,-4.04556,-8.17565,-5.7032,-2.91095,0.686261,7929.37,9.26059,6490.84,0.586861,0.99796,0.00262127,13511.5,-0.0027954,0.844779,11.6408,10.2058,122.319,90.786,0.628299,11.9337,11.5945,121.626,141.118,0.693701,-50.3317 
1,43.36,1,19477.6,0.0458992,42.9682,11.4312,122.068,0.0156327,-109.741,6.77757e-12,-1.98013,-3.17194,-8.62382,-5.56288,-7.1851,165.962,12073.6,23.3258,9662.64,16045.3,-3.02515,-4.21696,-10.7139,-6.6079,-8.23012,0.673298,11840.8,14.7044,9429.86,0.593509,0.997831,0.00286426,19950.5,-0.0025859,1.24373,11.695,10.227,121.999,90.7836,0.921485,11.6867,11.6857,120.981,141.079,1.01795,-50.2951 
2,43.18,2,13271.5,-0.689305,30.3631,12.0688,122.414,-1.07642,1529.41,485.836,-6.474,0.226619,-5.09645,-4.89424,-1.00583,102.813,8510.27,14.3603,7046.31,65521.1,-7.12139,-0.420768,-6.39123,-5.54163,-1.65321,0.697503,8366.06,9.01938,6902.11,0.584963,0.998117,0.00240141,14301.9,-0.00237005,0.85389,11.8212,10.4026,122.004,90.6195,0.638578,12.0881,11.7297,121.454,141.016,0.549603,-50.3966 
3,43.08,3,16415.3,-0.120156,38.0397,11.2446,122.524,0.161331,139.941,500,-0.927928,-7.79623,-12.6113,-4.69677,-3.44582,153.734,10462.5,14.6514,8437.89,14659.4,-1.89595,-8.76426,-14.5474,-5.6648,-4.41384,0.587732,10246.9,6.66516,8222.27,0.591688,0.998863,0.00149103,17318,-0.00275845,1.1093,11.4514,10.1891,122.361,90.9209,0.807876,11.4908,11.8532,121.622,141.209,0.738825,-50.2879 
4,43.235,4,16128.4,-0.0796497,35.4647,11.6334,122.337,0.0189224,19.3432,500,-2.27385,2.01521,-9.839,-6.65715,-3.96237,128.722,10024.2,21.444,8266.21,13442.6,-3.08438,1.20468,-11.46,-7.46767,-4.7729,0.551997,9843.63,14.7572,8085.67,0.586024,0.997383,0.00335076,16797.3,-0.00243656,1.01016,11.9319,10.2408,122.223,90.5358,0.776745,11.8839,11.7053,121.42,140.634,0.802964,-50.0984 
5,43.215,5,13900.9,-0.0372564,31.6318,11.5389,122.695,0.0239504,-11.3319,500,-6.34027,-3.70293,-10.069,-4.11638,-2.26251,100.191,8972.87,21.3691,7217.06,11890.7,-6.97114,-4.33381,-11.3307,-4.74725,-2.89338,0.625756,8832.35,16.1644,7076.53,0.592053,0.996807,0.00419016,14918.2,-0.00251325,0.882234,11.7944,10.6704,122.339,90.7618,0.672846,11.9092,11.7583,121.815,141.193,0.523978,-50.4317 
6,43.25,6,15832.9,-0.00953777,35.4982,11.4798,122.422,0.0251468,-35.301,1.86968,-5.68713,-6.87667,-6.77499,-5.71934,-3.07625,135.849,9878.8,31.8255,8248.32,13294.8,-6.54253,-7.73208,-8.48579,-6.57474,-3.93165,0.744917,9688.25,24.7684,8057.78,0.582999,0.995546,0.00563048,16617.9,-0.00248432,1.00274,11.7667,10.3434,122.275,91.0478,0.771475,11.6617,11.8357,121.6,141.337,0.674828,-50.2896 
7,43.28,7,19550.3,-0.0491489,42.433,11.3869,122.1,0.00551198,-4.61589,499.795,-4.8672,-3.70318,-5.16769,-0.633562,-3.53928,148.252,12095.1,26.3966,9504.88,15730,-5.80071,-4.63669,-7.0347,-1.56707,-4.47278,0.700803,11887.2,18.6951,9296.94,0.59787,0.997255,0.0036906,19882.5,-0.00218178,1.24582,11.5296,10.2551,122.007,90.4831,0.905941,11.5891,11.6753,121.15,140.833,0.85718,-50.3502 
8,43.2,8,13733.2,-0.128498,30.2264,11.7707,122.468,0.00461061,-421.88,499.553,-3.72792,-2.2429,-7.45327,-4.79622,-3.98499,119.426,8943.83,13.8686,6807.54,11645.3,-4.47992,-2.9949,-8.95725,-5.54822,-4.73699,0.664739,8776.32,7.66469,6640.03,0.605817,0.998474,0.00212186,14486.7,-0.00207039,0.878247,11.8988,10.4751,122.195,90.6661,0.610793,11.9001,12.0493,121.625,141.328,0.569392,-50.662 
9,43.14,9,17134.2,-0.0261238,37.0178,11.6807,122.648,0.0162028,-21.8081,3.11551e-12,-6.32632,-4.54909,-9.34621,-3.50112,-1.78218,139.014,10315.4,20.8491,8842.13,14087.3,-7.20166,-5.42442,-11.0969,-4.37646,-2.65752,0.639207,10120.4,13.6276,8647.15,0.576434,0.997649,0.00289468,17557,-0.00224261,1.00087,11.9189,10.6291,122.603,90.5892,0.795278,11.996,11.9829,121.603,141,0.999914,-50.4111 
