cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,43.17,10,17714.3,-0.201382,36.4522,-12.131,122.103,-0.616067,617.221,25.0601,-8.85792,-8.74196,-9.6309,-7.73866,-6.24192,99.1564,11407.6,36.4227,8276.08,26773.5,-9.48228,-9.36633,-10.8796,-8.36302,-6.86629,0.758002,11268.5,31.2717,8137,0.616901,0.995167,0.00702972,18266.4,-0.00206062,1.0935,12.064,10.5911,121.958,89.1481,0.709122,12.1779,12.2725,120.94,139.109,1.01815,-49.9608 
11,43.205,11,14977.3,-0.596715,32.5318,12.0805,121.995,-0.0726667,956.68,451.673,-5.89248,-7.18734,-14.8368,-5.90698,-5.8386,92.4573,9639.84,21.6782,7150.52,15056.5,-6.47466,-7.76952,-16.0011,-6.48916,-6.42078,0.62922,9510.16,16.8752,7020.84,0.611661,0.996904,0.00440815,15548.1,-0.00206303,0.912545,12.0383,10.8427,121.857,89.1534,0.628539,12.0277,12.3121,121.066,139.161,0.79115,-50.0072 
12,43.1,12,18980.1,-0.0313579,41.2087,11.4158,121.459,0.00525993,5.54706,0.0972167,-4.87932,-5.6831,-19.1574,-6.88574,-4.80716,142.217,12194.2,22.7198,8739.95,15315,-5.77483,-6.57861,-20.9484,-7.78124,-5.70266,0.552248,11994.8,15.332,8540.48,0.620218,0.997768,0.00329607,19339.6,-0.00209599,1.25206,11.5796,10.3016,121.3,88.7178,0.821801,11.4571,11.9323,120.41,138.333,0.889946,-49.6156 
13,43.16,13,16780.7,-0.00393846,36.4544,11.4956,121.843,-0.0248943,13.8594,499.948,-4.72965,-4.69339,-11.2292,-4.55375,-7.61741,91.9653,10819.6,27.6141,7935.78,13653.3,-5.30873,-5.27247,-12.3874,-5.13283,-8.19649,0.658731,10690.6,22.8367,7806.79,0.614245,0.996276,0.00535972,17404.4,-0.00211619,1.09824,11.5995,10.4069,121.756,89.1748,0.727513,11.7983,11.9364,120.839,138.972,0.916616,-49.7971 
14,43.06,14,19625.8,-0.574424,42.0717,11.8196,122.138,1.01404,-672.863,0.0261106,-6.36767,-4.53108,-8.03143,-4.4667,-6.67098,67.8818,12157.2,37.3112,9290.15,38399.3,-6.7951,-4.95851,-8.88629,-4.89413,-7.09842,0.727685,12062,33.7848,9194.94,0.604016,0.995122,0.00672292,19969.6,-0.00201823,1.19078,11.9473,10.5533,122.034,89.8732,0.825544,11.8423,12.1107,121.139,139.979,0.894406,-50.1058 
15,43.185,15,16208.4,-0.645094,35.2782,12.0535,121.634,-0.205529,527.768,488.23,-2.97625,-2.43403,-14.9193,-5.19344,-7.88479,131.842,10585.8,24.8353,7508.83,17373.6,-3.80642,-3.2642,-16.5796,-6.02362,-8.71497,0.568113,10400.9,17.9863,7323.91,0.622828,0.996983,0.00450354,16699.4,-0.00209317,1.03041,11.9433,10.6002,121.545,88.8653,0.668143,11.9711,12.1578,120.568,138.658,0.977178,-49.7924 
16,43.3,16,20045.6,-0.648494,43.0506,11.7907,121.749,0.689849,1106.32,122.701,-1.94367,-4.49192,-13.9017,-8.38186,-3.99857,81.5864,12853.6,45.4708,9059.81,41368.6,-2.45739,-5.00565,-14.9292,-8.89559,-4.5123,0.582985,12739.1,41.2326,8945.38,0.623485,0.994368,0.00841946,20432.2,-0.0020423,1.27594,11.8621,10.4359,121.701,89.5488,0.81984,11.6581,12.1433,120.726,139.522,0.974461,-49.9731 
17,43.19,17,14933.5,-0.0376114,32.8457,11.6871,121.945,-0.0129097,-19.1564,499.996,-7.84615,-1.52732,-15.1062,-7.40003,-8.60027,141.443,10075.1,26.3295,6926.81,12504.4,-8.73678,-2.41795,-16.8875,-8.29066,-9.4909,0.631469,9876.71,18.9818,6728.42,0.63057,0.996648,0.00516997,15663.1,-0.00231199,0.986234,11.7727,10.7027,121.699,89.0031,0.60688,12.0645,12.4076,120.856,138.864,0.842699,-49.8605 
18,43.27,18,13876.8,-0.0296658,30.7836,11.5003,122.001,0.0115623,9.12363,499.999,-7.23417,-4.86634,-11.8924,-8.37126,-0.887798,54.1615,9170.95,25.527,6614.78,11528,-7.57521,-5.20738,-12.5745,-8.7123,-1.22884,0.643764,9094.98,22.7134,6538.82,0.617934,0.995649,0.0063581,14718.4,-0.00205661,0.939276,11.5362,10.4108,121.878,89.0425,0.602952,11.8947,11.9641,120.959,138.679,0.919259,-49.6361 
19,43.225,19,14091.4,-0.645741,31.6923,11.9508,121.651,0.357868,-466.841,101.118,-1.84535,-6.07589,-10.7725,-5.81657,-7.53804,99.8185,9561.92,27.129,6556.77,17768.1,-2.47388,-6.70442,-12.0296,-6.4451,-8.16657,0.664162,9421.91,21.9436,6416.77,0.630636,0.995941,0.00626007,14940.3,-0.00224431,0.944188,11.8876,10.5362,121.427,88.3662,0.58121,12.135,12.1353,120.639,138.325,0.788477,-49.9588 
20,43.32,20,18388.2,-0.507751,40.144,-11.679,121.76,0.775334,-95.9836,500,-3.46939,-4.00991,-10.288,-3.58627,-0.816811,131.867,11512.2,37.4831,8693.31,17685,-4.29973,-4.84025,-11.9486,-4.4166,-1.64714,0.559941,11327.3,30.6329,8508.35,0.607541,0.99529,0.00658849,18644.5,-0.00195388,1.17539,11.5482,10.3628,121.611,89.0172,0.790229,11.7829,12.0087,120.623,138.796,0.987522,-49.7789 
21,43.12,21,17957.3,-0.00832664,39.4978,-11.3264,122.231,0.0380496,-8.43836,5.50722e-12,-1.95216,-5.06566,-15.1769,-5.35581,-8.58313,101.536,11859,32.4006,8202.12,14573.8,-2.5915,-5.70501,-16.4556,-5.99515,-9.22247,0.588299,11716.6,27.126,8059.71,0.628305,0.995965,0.00616165,18647.9,-0.00224513,1.21492,11.4642,10.4512,122.031,88.9422,0.758754,11.7265,11.8766,121.138,138.869,0.892435,-49.9271 
22,43.195,22,14139.5,-0.0590911,31.3852,-11.6161,122.029,0.0362523,-3.86324,499.988,-6.39059,-6.41911,-15.6864,-5.63508,-6.27596,44.3173,9205.41,20.2619,6936.13,11872.6,-6.66965,-6.69816,-16.2446,-5.91413,-6.55501,0.613974,9143.25,17.9597,6873.98,0.607329,0.996574,0.00478982,15054.9,-0.0022206,0.893929,11.8423,10.7321,121.769,88.9785,0.62013,11.9574,12.2045,121.03,138.983,0.73931,-50.0047 
23,43.26,23,15107.4,0.0240652,33.626,11.3952,121.675,-0.00733874,-68.0929,500,-5.9597,-9.10293,-16.2886,-7.3275,-5.72222,99.1868,9956.28,33.905,7109.72,12489.9,-6.58425,-9.72748,-17.5377,-7.95205,-6.34677,0.635756,9817.16,28.7524,6970.6,0.620873,0.994901,0.00754104,15811.9,-0.00213134,1.03572,11.5078,10.2364,121.541,88.5818,0.660818,11.7088,11.9842,120.631,138.466,0.90946,-49.8841 
24,43.23,24,13724.5,-0.590301,31.0423,-11.76,121.882,0.160069,70.7858,256.268,-5.83808,-4.50057,-11.5613,-8.0901,-6.89078,61.9351,9125.78,18.8663,6480.87,12252.7,-6.22807,-4.89056,-12.3412,-8.48009,-7.28077,0.685339,9038.91,15.6489,6394,0.621754,0.996979,0.0044882,14537.8,-0.00203034,0.907852,11.6788,10.6017,121.834,89.5338,0.587785,11.8225,12.0846,120.882,139.559,0.952253,-50.025 
25,43.175,25,17286.4,0.0116519,37.0818,11.6277,121.795,0.0203258,3.04026,2.57353e-11,-5.85227,-5.46708,-13.5742,-7.87134,-4.62446,54.6232,11052.9,28.9045,8200.26,14038.2,-6.19622,-5.81103,-14.2621,-8.21529,-4.96841,0.638504,10976.2,26.0669,8123.65,0.611061,0.995861,0.00587615,17962.6,-0.00216534,1.09246,11.7251,10.6137,121.735,88.9932,0.720665,12.0437,12.2076,120.751,138.874,0.984428,-49.8808 
26,43.34,26,17432.8,-0.00996302,38.7638,11.3597,121.561,-0.0494771,31.5107,2.03673e-11,-4.26554,-7.57078,-11.086,-5.87962,-2.87778,132.391,11461.3,42.2742,8097.59,14385.5,-5.09917,-8.40441,-12.7532,-6.71325,-3.71141,0.652325,11275.6,35.3967,7911.9,0.623656,0.994536,0.00817395,18079.8,-0.00234813,1.1949,11.5947,10.19,121.423,88.864,0.761033,11.6315,11.8689,120.501,138.634,0.92167,-49.77 
27,43.24,27,14928.9,-0.0435008,32.5493,11.745,121.731,0.0129514,70.5516,500,2.76576,0.331454,-10.2083,-9.53375,-1.1719,84.7408,9861.43,24.9556,7221.33,12474.6,2.23217,-0.202137,-11.2755,-10.0673,-1.70549,0.463539,9742.58,20.5535,7102.47,0.614646,0.996322,0.00530251,15850.7,-0.00223181,0.950931,12.0227,10.6429,121.668,88.2798,0.630809,12.047,12.1408,120.539,137.976,1.12895,-49.6966 
28,43.38,28,19483.1,-0.719826,42.429,11.8983,122.268,-0.742751,146.219,209.481,-9.17261,-5.03069,-8.00109,-7.98247,-4.10127,84.3268,12198.2,37.8391,9373.08,19969.4,-9.7036,-5.56167,-9.06305,-8.51346,-4.63225,0.758151,12079.9,33.4584,9254.81,0.602818,0.995176,0.00661561,20039,-0.0022553,1.19885,11.8135,10.5193,122.164,88.7789,0.838195,11.8435,12.1985,121.131,138.454,1.0328,-49.6747 
29,43.21,29,12886.1,-0.460282,29.0023,11.9151,122.015,0.34419,-451.584,0.000182512,-3.5602,-2.31907,-8.99733,-3.92482,-3.85811,94.0225,8748.97,24.8487,6174.96,16309.1,-4.15223,-2.91111,-10.1814,-4.51685,-4.45014,0.611571,8617.1,19.9644,6043.09,0.623788,0.995962,0.00604892,13814.2,-0.00212321,0.857603,11.8004,10.6361,121.915,88.9245,0.546373,11.9034,12.2638,120.898,138.667,1.01724,-49.7428 
30,43.22,30,13169.7,-0.00238052,29.1235,-11.7933,122.089,0.00602975,-20.7226,500,-6.71384,-5.69194,-10.6239,-4.82263,-5.21444,79.4737,8921.46,32.3888,6359.05,11184.9,-7.21427,-6.19237,-11.6247,-5.32305,-5.71486,0.677711,8810,28.2603,6247.58,0.62117,0.994418,0.00826372,14182.9,-0.00231775,0.87569,11.8265,10.6537,121.88,89.0881,0.544029,12.3559,12.3832,121.032,138.841,0.847348,-49.7526 
31,43.03,31,16674.8,-0.39248,36.8425,11.6149,121.577,0.166393,142.061,9.03393e-05,-3.89754,-7.08311,-6.37881,-6.45943,-6.10672,87.0658,10755.1,21.7835,7861.87,14699.7,-4.44577,-7.63134,-7.47527,-7.00766,-6.65495,0.774943,10632.9,17.2606,7739.76,0.615007,0.997167,0.00409131,17289.1,-0.00204706,1.08841,11.5975,10.3995,121.526,88.8653,0.727763,11.6439,11.9779,120.473,138.517,1.05281,-49.6512 
32,43,32,16203.8,-0.132761,36.1862,11.3713,121.634,-0.0857,21.8589,8.45228e-13,-4.17007,-3.00179,-9.18452,-10.5607,-6.87372,75.1178,10550.4,29.727,7681.5,13456.2,-4.64307,-3.47479,-10.1305,-11.0337,-7.34672,0.723428,10445,25.8248,7576.14,0.615843,0.995692,0.00624001,16960.5,-0.0022481,1.12615,11.367,10.1024,121.493,89.1836,0.725354,11.8595,11.6793,120.59,138.853,0.902458,-49.6689 
33,43.41,33,17000.1,0.0162745,37.8478,11.2923,121.97,-0.00791461,3.73442,2.71988e-12,-6.02327,-7.2087,-8.08779,-4.44272,-6.49971,55.4084,11184.5,24.3195,7887.83,13913.9,-6.37216,-7.55759,-8.78557,-4.79162,-6.8486,0.744275,11106.8,21.4411,7810.12,0.623155,0.996633,0.00503168,17823.5,-0.00233395,1.15419,11.488,10.4061,121.973,89.0483,0.741278,11.6091,11.9413,120.84,138.651,1.1326,-49.6031 
34,43.44,34,19228.8,-0.0444031,41.4933,11.4905,121.846,0.143324,-86.011,1.34159e-08,-7.82406,-5.17536,-14.3758,-12.914,1.84922,97.0135,12473.6,35.3765,8744.74,15922,-8.43492,-5.78623,-15.5975,-13.5249,1.23835,0.629558,12337.5,30.3369,8608.67,0.62497,0.995715,0.00644969,19740.9,-0.0022327,1.2617,11.7063,10.3819,121.82,88.9384,0.814608,11.8306,11.7573,120.75,138.366,1.07036,-49.4274 
35,43.165,35,17462.8,-0.0313254,38.5244,11.4453,122.116,-0.067845,60.8812,1.23917e-11,-0.368131,-4.51863,-11.589,-4.17667,-6.99839,113.321,11496.9,26.9116,8112.95,14488,-1.08169,-5.23218,-13.0161,-4.89022,-7.71195,0.592382,11338,21.0248,7954.01,0.623706,0.996765,0.00484563,18178.4,-0.00227292,1.16573,11.6049,10.3824,121.909,89.0148,0.747841,11.7057,12.0069,120.975,138.832,0.933886,-49.8167 
36,43.36,36,16619,-0.0125843,36.8709,11.3591,121.644,-0.017361,2.27452,500,-3.67427,-5.70086,-13.7251,-1.5974,-5.01925,85.7966,10511.9,27.8579,8056.96,13635.3,-4.21451,-6.2411,-14.8056,-2.13764,-5.55949,0.550779,10391.5,23.4009,7936.62,0.603561,0.996075,0.00540206,17217,-0.00209313,1.08214,11.476,10.3548,121.57,89.617,0.74525,11.6938,11.9492,120.63,139.378,0.940014,-49.7613 
37,43.18,37,15016.5,-0.175949,33.146,11.7312,121.589,0.12154,14.0269,499.652,-3.95925,-4.23342,-10.2405,-8.96403,-8.57538,40.067,9462.03,27.513,7678.91,12713.6,-4.21155,-4.48572,-10.7451,-9.21632,-8.82767,0.71336,9405.83,25.4316,7622.72,0.589287,0.995291,0.00610827,15961.4,-0.00229663,0.929938,11.8522,10.5173,121.448,89.7271,0.692517,12.0079,12.0248,120.433,139.596,1.01441,-49.8685 
38,43.08,38,17565.1,-0.696269,39.1842,11.7522,121.959,0.301685,-157.595,177.604,-3.35902,-5.4854,-12.3972,-3.71151,-10.2271,74.5711,11252.6,35.6303,8442.11,16538.5,-3.82857,-5.95495,-13.3363,-4.18106,-10.6967,0.649023,11148,31.7565,8337.52,0.608572,0.99504,0.00696745,18318.2,-0.00224169,1.13588,11.6615,10.3806,121.879,88.6679,0.759933,11.7511,12.1927,120.798,138.271,1.08175,-49.6029 
39,43.235,39,13051.3,0.000768899,29.8346,11.5071,121.605,-0.00961499,-17.9658,6.87629e-12,-7.63529,-5.3041,-13.982,-4.71186,-5.79099,66.8328,8727.35,14.4956,6501.08,11181.5,-8.05611,-5.72493,-14.8236,-5.13269,-6.21182,0.628938,8633.61,11.0238,6407.35,0.610411,0.997771,0.00315931,14143.9,-0.00232569,0.875222,11.6632,10.5731,121.505,89.5674,0.590037,11.8255,12.0824,120.601,139.364,0.904004,-49.7969 
40,43.215,40,13666.2,-0.0407863,29.8113,11.8387,121.567,-0.0162217,-19.3029,2.98617,-5.65382,-6.96871,-6.70761,-8.60572,-1.71712,93.9131,8872.98,37.0126,6768.45,11499.1,-6.24517,-7.56006,-7.8903,-9.19707,-2.30846,0.762348,8741.26,32.134,6636.72,0.60498,0.993608,0.00884035,14448.8,-0.00209242,0.853573,11.887,10.6796,121.351,88.9836,0.594928,12.1615,12.1862,120.291,138.893,1.06017,-49.9091 
41,43.25,41,15331.6,-0.688228,34.4193,11.943,121.924,0.270097,774.427,398.192,-9.75279,-3.58095,-14.6632,-3.77873,-0.983599,93.4451,10102.4,25.4225,7367.96,20190.9,-10.3412,-4.16935,-15.84,-4.36713,-1.572,0.563512,9971.3,20.5683,7236.89,0.615701,0.996403,0.00520825,16195,-0.00241297,1.00011,11.862,10.5847,121.755,89.3171,0.662958,11.8854,12.1607,120.94,139.413,0.814353,-50.0959 
42,43.28,42,16395.5,-0.234025,36.0516,-11.7117,121.982,0.108906,-1.41418,500,-2.58157,-12.1338,-16.0502,-4.41447,-2.77312,76.6825,10842.4,27.6687,7740.58,13749.9,-3.06442,-12.6167,-17.0159,-4.89732,-3.25597,0.583457,10734.9,23.6852,7633.03,0.620539,0.996154,0.00568355,17299.3,-0.00239777,1.08674,11.686,10.5007,121.817,89.0628,0.714501,11.8815,11.8811,120.918,139.016,0.898509,-49.9532 
43,43.2,43,15072.1,-0.0374929,32.7114,11.7584,122.039,0.00950783,2.04918,500,-6.77293,-9.34599,-9.45604,-11.0129,-2.88186,113.255,9908.52,29.1657,7050.16,12521.7,-7.48607,-10.0591,-10.8823,-11.726,-3.59499,0.751253,9749.67,23.2823,6891.31,0.621941,0.995838,0.00618508,15676.2,-0.00213604,0.968276,11.8454,10.6072,121.81,89.0804,0.626098,12.0896,12.2477,121.096,139.245,0.71441,-50.165 
44,43.14,44,17499.5,-0.0173025,38.0612,11.4622,121.993,-0.006317,5.07047,8.80529e-12,2.24273,-5.07942,-13.3389,-3.79707,-2.73614,78.8991,11416.4,21.0616,8006.41,14202.9,1.74592,-5.57622,-14.3325,-4.29388,-3.23294,0.44209,11305.7,16.963,7895.75,0.624761,0.997381,0.00394192,18096.1,-0.00216189,1.16435,11.6422,10.3728,121.86,88.8591,0.738512,11.7305,11.989,121.025,138.452,0.834607,-49.5932 
45,43.17,45,14828,-0.680849,34.028,11.7344,121.708,9.13006,-2307.7,367.747,-7.54656,-10.7416,-6.69196,-9.89292,-5.10851,43.5217,9685.42,11.8313,7290.07,698879,-7.82061,-11.0156,-7.24005,-10.167,-5.38256,0.826068,9624.37,9.57044,7229.03,0.607548,0.998263,0.00243281,15841.3,-0.00238658,0.999336,11.536,10.3858,121.45,89.6747,0.670308,11.7855,12.0408,120.654,139.751,0.796075,-50.0763 
46,43.205,46,14097.8,-0.599798,31.2024,12.0134,121.998,0.194763,1049.89,469.918,-6.30853,-8.34866,-0.760982,-4.70394,-5.15588,77.8428,9400.88,24.2143,6645.17,18859,-6.79868,-8.83882,-1.74129,-5.1941,-5.64603,0.938293,9291.7,20.1705,6535.99,0.623075,0.996215,0.00565273,14912.6,-0.00217012,0.929673,11.8759,10.5009,121.701,89.4515,0.58723,12.0087,12.3317,121.047,139.437,0.653852,-49.9853 
47,43.1,47,18245.6,-0.709082,40.628,11.7341,122.058,-1.0447,437.005,422.502,-1.07796,-7.92482,-8.26207,-3.83916,-4.75096,101.262,12074.3,27.534,8300.05,30381.1,-1.71558,-8.56244,-9.53731,-4.47678,-5.38858,0.678669,11932.3,22.2736,8158.02,0.629732,0.996744,0.00500428,18948.2,-0.00246592,1.21729,11.7093,10.5064,121.89,88.7302,0.766315,11.6571,12.0993,120.983,138.264,0.907511,-49.5342 
48,43.16,48,18020.4,-0.687706,39.3954,-11.9155,121.929,0.574473,-249.778,184.47,-7.64469,-7.3176,-18.4077,-4.46471,-5.10081,136.331,11633.2,36.714,8428.34,19952.2,-8.50313,-8.17604,-20.1246,-5.32315,-5.95925,0.581489,11441.9,29.6319,8237.12,0.61762,0.995488,0.00658308,18525.9,-0.0023176,1.1612,11.796,10.4429,121.798,89.4551,0.766621,11.9096,12.0454,120.896,139.283,0.901586,-49.8283 
49,43.06,49,18206.2,-0.688436,39.9021,11.8674,121.931,-0.346982,521.997,475.417,-7.76307,-8.37499,-13.4328,-8.6045,-4.96336,63.3011,11845.1,25.5821,8550.64,21311.3,-8.16166,-8.77358,-14.23,-9.00309,-5.36195,0.687461,11756.3,22.2937,8461.86,0.617664,0.996692,0.00482979,19033.5,-0.00232936,1.18199,11.7635,10.4542,121.818,89.0373,0.785901,11.843,11.8292,120.85,138.76,0.967534,-49.7225 
50,43.185,50,15393.8,-0.648745,34.6669,11.7676,121.982,1.24205,-651.425,459.792,-6.43455,-7.10818,-7.42187,-7.21374,-2.15173,110.025,10264.2,31.3049,7179.6,39618.9,-7.12735,-7.80098,-8.80747,-7.90654,-2.84453,0.744614,10109.8,25.5893,7025.28,0.625935,0.99559,0.00666507,16151.6,-0.00218482,1.02822,11.6236,10.5054,121.796,89.105,0.652784,11.7778,12.1519,120.879,139.077,0.917567,-49.9725 
51,43.3,51,17457.3,-0.0102354,37.8703,11.6758,122.059,-0.0423009,26.9031,1.90649e-11,-5.70302,-3.95844,-10.2832,-4.65454,0.418715,93.0112,11505.1,30.1576,8065.15,14431,-6.28869,-4.5441,-11.4546,-5.24021,-0.166952,0.586396,11374.7,25.3259,7934.7,0.625033,0.996119,0.00584525,18198.5,-0.00248133,1.14637,11.8868,10.4059,121.951,89.2679,0.762168,11.9688,11.6847,120.953,139.005,0.998535,-49.7373 
52,43.19,52,16595.7,-0.00261906,35.9868,11.5436,121.806,-0.0189379,-2.93529,8.2274e-11,-5.20598,-3.06173,-11.8033,-8.28243,-6.82959,68.044,10937.1,18.5681,7609.15,13525,-5.63443,-3.49019,-12.6602,-8.71089,-7.25805,0.664663,10841.7,15.0334,7513.71,0.62656,0.997579,0.00367214,17303.4,-0.00207657,1.08936,11.7728,10.4505,121.633,89.0195,0.68649,11.7884,12.1326,120.866,139.068,0.767223,-50.048 
53,43.27,53,15629.7,-0.650567,34.694,11.912,121.628,0.0494338,368.787,444.391,-8.37529,-6.38263,-9.6485,-3.91482,-5.02731,98.5125,10032.1,28.3438,7589.81,14046.9,-8.9956,-7.00294,-10.8891,-4.53513,-5.64762,0.706259,9893.94,23.2262,7451.64,0.606903,0.995909,0.00570894,16302.4,-0.00217577,0.993349,11.7807,10.5255,121.396,89.2102,0.688242,11.8843,12.0519,120.436,138.984,0.960202,-49.774 
54,43.225,54,13496.8,-0.0616067,30.1202,11.7384,121.609,-0.0641379,4.69827,1.17073e-05,-5.86521,-10.4673,-11.1904,-8.15888,-4.54424,78.5086,9177.26,26.244,6438.21,11519.4,-6.35956,-10.9616,-12.1791,-8.65323,-5.03859,0.718025,9067.14,22.1656,6328.09,0.624919,0.99574,0.00641104,14509.3,-0.00224165,0.879787,11.9801,10.7272,121.497,89.3333,0.546588,12.1458,12.5721,120.499,139.71,0.998372,-50.3772 
55,43.32,55,21697.5,-0.731465,46.7806,11.8479,121.798,1.17852,-131.453,69.9916,-7.92383,-9.00788,-1.24809,-8.50465,-5.48726,87.0211,14394.7,31.8306,9393.85,23085.9,-8.47178,-9.55583,-2.34399,-9.0526,-6.03521,0.933897,14272.6,27.3101,9271.79,0.641571,0.996663,0.00539664,22246.4,-0.00234991,1.45367,11.7492,10.3547,121.61,88.8448,0.859765,11.7787,12.015,120.874,138.662,0.735769,-49.8171 
