cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,43.165,0,18683.7,-0.720834,38.7393,12.5863,122.195,0.313297,172.683,455.834,-4.41452,-6.34444,-7.0471,-4.77118,-4.1888,110.657,11806.5,45.1547,9138.94,17633.6,-5.1113,-7.04122,-8.44066,-5.46796,-4.88558,0.727252,11651.3,39.4062,8983.74,0.601285,0.994116,0.00801544,19377.3,-0.00235277,1.06408,12.4531,10.8571,122.139,89.9429,0.746586,12.5563,12.5627,121.166,140.295,0.972978,-50.3522 
1,43.36,1,19697.8,-0.0146364,41.1072,11.8476,122.62,-0.0456724,75.1131,110.115,-4.43642,-7.14182,-13.78,-4.01006,-5.98583,136.704,12288.1,43.19,9467.81,15965.9,-5.29722,-8.00261,-15.5015,-4.87085,-6.84662,0.617424,12096.4,36.0885,9276.07,0.602596,0.994806,0.0071157,20073.8,-0.00220506,1.16511,12.1293,10.6409,122.424,90.201,0.833195,12.0401,12.1249,121.499,140.656,0.924755,-50.4545 
2,43.18,2,14735.1,-0.703076,32.3337,12.3648,122.059,-0.163738,352.28,465.285,-7.46603,-9.9142,-11.7892,-8.21396,-9.26117,152.837,9065.76,31.849,7983.39,14892.5,-8.4284,-10.8766,-13.7139,-9.17634,-10.2235,0.738378,8851.39,23.9095,7769.02,0.569854,0.995295,0.00563719,15532.7,-0.00237371,0.867657,12.0608,10.6078,121.839,90.5316,0.689699,12.2201,12.165,121.075,141.003,0.763439,-50.4712 
3,43.08,3,18136.1,-0.720135,40.6037,11.7134,122.443,0.121056,221.291,10.7966,-6.19508,-6.3158,-3.32079,-9.44633,-4.59402,177.854,11897.2,38.9034,8627.67,16354.7,-7.31497,-7.4357,-5.56059,-10.5662,-5.71392,0.848036,11647.8,29.6643,8378.21,0.61782,0.995563,0.00647998,18853,-0.00244882,1.22535,11.5821,10.2438,122.404,89.9498,0.79852,11.6578,11.9107,121.296,140.245,1.10777,-50.2956 
4,43.235,4,15408,-0.0155317,34.0216,11.5819,122.612,-0.00342191,-14.8419,500,-5.92324,-7.0387,-11.6768,-2.63709,-10.1425,196.737,9873.3,33.2915,7865.46,12828.7,-7.16204,-8.2775,-14.1544,-3.87589,-11.3813,0.684414,9597.36,23.0714,7589.52,0.595209,0.995811,0.00556865,16124.3,-0.00234657,0.974447,11.7316,10.5145,122.445,89.6457,0.717886,11.8828,11.8638,121.683,139.757,0.762222,-50.1118 
5,43.215,5,14873.5,-0.670464,32.7173,12.1986,122.535,0.0398371,-397.975,8.59596,-5.9035,-3.9928,-12.7431,-3.99504,-2.2462,179.256,9546.21,32.1995,7664.25,13508.4,-7.03223,-5.12153,-15.0006,-5.12377,-3.37493,0.579262,9294.79,22.8875,7412.83,0.593165,0.995709,0.00565543,15669.8,-0.00238734,0.905792,12.0318,10.675,122.293,90.0379,0.684212,12.1158,11.9524,121.471,140.097,0.822573,-50.0592 
6,43.25,6,15386.1,-0.116261,34.6701,11.9796,122.578,0.28501,-329.502,489.146,-7.50089,-4.71921,-6.46502,-4.83249,-4.73694,172.295,10077.3,22.5849,7935.48,16577.6,-8.58579,-5.80411,-8.63481,-5.91738,-5.82184,0.751616,9835.63,13.6345,7693.82,0.597827,0.99758,0.00325385,16452.3,-0.00277385,0.995426,11.8325,10.4588,122.397,90.162,0.742778,11.9544,11.6989,121.499,140.414,0.897092,-50.2518 
7,43.28,7,18558.7,-0.810867,40.4768,12.2313,122.124,10.0008,263.934,142.308,-5.12575,-3.17784,-6.42975,-3.49178,-5.54625,226.787,11555,30.6201,9475.11,102043,-6.55377,-4.60586,-9.28579,-4.9198,-6.97427,0.712865,11236.9,18.8389,9157.02,0.587952,0.997075,0.00377549,19112,-0.00253445,1.13026,12.0145,10.3638,122.023,89.7256,0.843043,12.0656,11.983,121.009,139.794,1.01386,-50.0685 
8,43.2,8,12042.4,-0.191143,27.8851,11.7555,122.337,2.01562,223.111,500,-7.68473,-6.1091,-3.17279,-4.55224,-9.27345,181.402,8126.46,14.9735,6428.45,25310.5,-8.82697,-7.25134,-5.45727,-5.69448,-10.4157,0.855036,7872.03,5.54998,6174.01,0.597195,0.998768,0.00165318,13181.7,-0.00266461,0.801824,11.8373,10.5344,122.099,90.2869,0.590189,12.0907,11.8541,121.401,140.69,0.698445,-50.4028 
9,43.14,9,19210.7,-0.101635,41.5599,-11.9603,122.613,0.10999,-41.2901,500,-2.03735,-5.68375,-12.3026,-3.39836,-6.31242,197.988,12340.1,27.8945,9602.21,16329.1,-3.28403,-6.93043,-14.796,-4.64504,-7.5591,0.602415,12062.4,17.6094,9324.52,0.600673,0.997452,0.00346676,20081.5,-0.00299498,1.18519,12.0615,10.6443,122.485,89.9365,0.844943,12.2142,12.0973,121.629,140.296,0.856135,-50.3592 
10,43.17,10,15633.7,0.0372747,35.1493,-11.681,122.489,-0.0199654,-8.71213,4.10034e-12,-9.65119,-7.10659,-2.59006,-7.17369,0.677512,177.375,10259.1,13.2727,8081.22,13371.4,-10.7681,-8.22347,-4.82383,-8.29057,-0.439372,0.851781,10010.3,4.05837,7832.44,0.597766,0.999291,0.000953575,16746.2,-0.00296694,1.02093,11.8728,10.4879,122.352,89.958,0.725666,12.1422,11.9912,121.468,140.123,0.883223,-50.1654 
11,43.205,11,13197.6,-0.109536,30.6156,11.8712,122.676,0.2778,-263.023,1.43883,-3.14895,-3.95074,-6.45283,-6.77248,-2.73993,186.514,8986.33,27.7834,6990.32,14209.9,-4.32338,-5.12517,-8.80169,-7.94691,-3.91436,0.707697,8724.73,18.0944,6728.71,0.601232,0.996384,0.00492924,14511.4,-0.00297319,0.852521,12.1445,10.7383,122.245,89.5515,0.609692,12.2829,12.2634,121.579,139.611,0.666737,-50.0593 
12,43.1,12,21717.3,-0.0364766,46.6861,11.6576,122.652,-0.0188018,49.9046,2.88889e-11,-6.86078,-9.80196,-4.46042,-4.56838,-4.20402,210.951,13680.5,39.8591,10482.1,17747.6,-8.18908,-11.1303,-7.11702,-5.89668,-5.53232,0.812044,13384.6,28.9006,10186.2,0.604415,0.996236,0.00519932,22144.7,-0.00253078,1.32518,11.8582,10.612,122.41,89.9429,0.913548,11.9858,12.2857,121.618,140.166,0.791963,-50.2229 
13,43.16,13,17590.3,0.0188384,39.394,11.6178,122.392,-0.00864666,-25.7598,500,-7.50075,-6.01864,-19.0481,-7.3781,-4.82618,223.407,11613,22.715,8664.42,14906,-8.90749,-7.42538,-21.8616,-8.78484,-6.23291,0.589162,11299.6,11.1094,8351.07,0.6114,0.998282,0.00244455,18481.5,-0.00288386,1.13769,11.9638,10.5062,122.193,89.9336,0.781059,11.9342,12.0807,121.273,140.255,0.92029,-50.3213 
14,43.06,14,15831.1,-0.0149541,36.0959,-11.4885,122.297,-0.0232818,30.8934,500,-7.88362,-4.41048,-11.2174,-3.51318,-2.95825,196.597,10433.7,18.8456,8076.6,13522.8,-9.12154,-5.64841,-13.6933,-4.7511,-4.19617,0.633972,10158,8.63269,7800.85,0.60225,0.998515,0.00203439,16866.7,-0.00290058,1.06281,11.7092,10.3461,122.22,90.1917,0.753231,11.8448,11.8278,121.21,140.453,1.01016,-50.261 
15,43.185,15,13769.6,-0.301169,31.799,11.7992,122.272,0.0119506,-33.1533,0.00108968,-5.69295,-5.05603,-3.84799,-2.78258,-0.750166,106.257,9032.02,14.8308,7388.81,12227,-6.36203,-5.72511,-5.18614,-3.45165,-1.41924,0.765801,8882.98,9.31094,7239.78,0.587919,0.998169,0.0023635,15109.2,-0.00288338,0.898849,11.8822,10.5269,122.134,90.1943,0.67084,12.0309,11.9379,121.206,140.411,0.927852,-50.2172 
16,43.3,16,21850.2,-0.786277,46.2111,-12.2002,122.449,0.678745,-329.898,410.499,-4.28088,-2.65539,-10.962,-4.20301,-2.77374,149.682,13566.7,35.6284,10697.8,25642.2,-5.22339,-3.59789,-12.847,-5.14552,-3.71624,0.579201,13356.7,27.8527,10487.9,0.596914,0.996364,0.00486827,22376.3,-0.00266781,1.2901,12.1074,10.6465,122.296,90.1562,0.936826,12.1839,12.1356,121.421,140.338,0.875355,-50.1814 
17,43.19,17,15145.7,-0.110616,33.7508,11.8355,122.193,0.0158573,51.459,500,-1.45724,-5.26779,-11.007,-3.30141,-6.07089,162.366,9718.73,16.041,7767.56,13030.2,-2.47961,-6.29016,-13.0518,-4.32378,-7.09327,0.607331,9491,7.60644,7539.82,0.594107,0.998599,0.00185493,15975.2,-0.00251899,0.929928,12.0275,10.7257,121.922,90.084,0.682931,12.089,12.1875,120.993,140.237,0.929753,-50.153 
18,43.27,18,18666.3,-0.102029,39.6563,12.05,122.545,0.137243,-356.457,247.015,-5.80058,-6.20314,-5.78973,-7.12894,-5.36883,162.358,11552.3,33.7991,9515.38,17148.5,-6.82291,-7.22547,-7.83439,-8.15127,-6.39115,0.784918,11324.6,25.3649,9287.66,0.586402,0.996096,0.00500567,19312,-0.00264838,1.14734,12.0069,10.3163,122.321,90.4916,0.86968,12.0454,11.7805,121.467,140.759,0.854673,-50.2671 
19,43.225,19,16180.1,-0.772079,35.5755,12.3403,122.51,0.24207,471.943,290.645,-4.6997,-6.03103,-7.71464,-3.66971,-6.02364,137.548,9964.3,42.7988,8574.8,18010.3,-5.56581,-6.89714,-9.44685,-4.53581,-6.88974,0.716612,9771.38,35.6534,8381.88,0.575471,0.993655,0.00777471,16979.8,-0.00249396,0.910566,12.3099,10.9662,122.264,90.1766,0.716748,12.2695,12.5076,121.521,140.349,0.743079,-50.1721 
20,43.32,20,18177.4,-0.0789599,39.3344,11.7027,122.41,-0.0333668,-42.2961,5.9642e-08,-5.69352,-1.39651,-13.1696,-2.39565,-2.59128,159.836,11378,24.0087,9205.35,15030.9,-6.69996,-2.40295,-15.1825,-3.40209,-3.59772,0.514707,11153.8,15.7055,8981.17,0.590849,0.997542,0.00321098,18877.6,-0.00257639,1.15015,11.8372,10.2515,122.311,90.5275,0.876639,11.8047,11.4959,121.386,140.953,0.925342,-50.4251 
21,43.12,21,19747.7,-0.756688,42.8422,-12.0152,122.41,-1.83995,1375.42,364.968,-9.82336,-4.60199,-9.27247,-9.05054,-5.07211,163.233,12492.4,33.7611,9689.3,99140.2,-10.8512,-5.62982,-11.3281,-10.0784,-6.09994,0.742469,12263.4,25.2815,9460.35,0.601168,0.996405,0.00489866,20399.3,-0.00256937,1.22017,11.801,10.542,122.273,90.1492,0.872836,12.0448,11.974,121.388,140.253,0.885623,-50.1034 
