cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
49,43.18,49,14851.7,-0.206215,34.3817,11.7265,122,0.111185,-13.0065,1.78367,-6.2374,-4.46394,-12.307,-7.30701,-7.01095,174.396,9990.61,30.4953,7774.1,13171.8,-7.33553,-5.56207,-14.5033,-8.40514,-8.10908,0.669743,9746,21.4358,7529.49,0.600813,0.996166,0.00521695,16221.4,-0.00310566,0.996739,11.7279,10.5267,121.917,88.9556,0.709015,12.0567,11.9406,120.974,138.969,0.942764,-50.0135 
50,43.225,50,11557.9,-0.735232,29.0093,11.9449,122.242,32.1828,-4371.09,500,-7.17815,-4.81692,-13.5378,-6.38165,-11.0909,183.545,8089.92,23.7915,6450.05,4.59067e+06,-8.33389,-5.97266,-15.8493,-7.53738,-12.2467,0.682633,7832.48,14.2567,6192.61,0.595258,0.996825,0.00422301,13158.1,-0.00309322,0.843833,11.6353,10.2216,121.904,88.9346,0.597014,11.873,11.8829,121.052,139.151,0.851647,-50.2161 
51,43.3,51,15545.1,-0.0142282,36.7378,-11.1178,121.814,0.00205884,-21.428,500,-5.32858,-3.02678,-9.90034,-4.61036,-1.42407,177.338,10247.8,20.3304,7977.16,13297.7,-6.44524,-4.14343,-12.1336,-5.72701,-2.54072,0.608466,9999.1,11.118,7728.42,0.600707,0.998058,0.00264303,16645.5,-0.00281385,1.12859,11.1944,9.98519,121.761,88.5843,0.78568,11.513,11.4334,120.65,138.322,1.11141,-49.7372 
52,43.215,52,11548.2,-0.116496,27.8589,11.6941,122.102,-0.10366,150.027,11.3794,-6.65921,-11.4608,-9.13027,-8.5285,-0.881684,144.169,8149.06,15.3127,6237.6,11111.7,-7.567,-12.3686,-10.9459,-9.43629,-1.78948,0.740048,7946.84,7.8234,6035.39,0.604908,0.99828,0.00238215,13137.3,-0.00291716,0.848622,11.591,10.2237,121.911,88.1244,0.575846,11.8685,11.9191,120.922,138.073,0.988207,-49.9489 
53,43.27,53,14836.9,-0.565239,35.3944,11.4457,121.985,-0.021176,172.251,2.35101e-05,-4.40679,-6.67576,-5.3075,-10.7237,-7.3166,132.578,9779.97,14.4223,7799.1,13306.5,-5.24159,-7.51056,-6.97712,-11.5585,-8.15141,0.823092,9594.02,7.53511,7613.14,0.594376,0.998627,0.00181991,16141.3,-0.00293589,1.03703,11.3726,10.2353,121.823,89.284,0.760035,11.6782,11.4778,120.822,139.388,1.00132,-50.1042 
54,43.21,54,12380.4,-0.110148,29.5798,11.5295,122.229,-0.665801,594.905,499.991,-7.2852,0.427732,-5.35879,-6.76768,-8.43883,129.363,8513.81,18.8869,6681.86,23995.9,-8.09977,-0.386832,-6.98792,-7.58224,-9.25339,0.783724,8332.37,12.1668,6500.42,0.598472,0.997451,0.00343601,13922.7,-0.00293839,0.86806,11.609,10.4408,122.048,88.4028,0.608675,11.8315,12.1228,121.102,138.327,0.946491,-49.9241 
55,43.32,55,16679.5,-0.0345891,38.5512,11.3643,122.096,-0.0060338,-0.701676,500,-7.27483,-3.22673,-6.56096,-4.24442,-4.4624,109.43,10939.6,33.6618,8614.81,14262,-7.96388,-3.91578,-7.93906,-4.93347,-5.15145,0.734512,10786.1,27.9771,8461.32,0.597143,0.995481,0.006054,18062.8,-0.00293939,1.168,11.3777,10.1062,122.02,89.0723,0.814454,11.6913,11.6484,120.993,139.009,1.02719,-49.9369 
56,43.18,56,13945,-0.0137934,32.515,11.4263,121.796,0.00467783,-31.5805,1.68168e-11,-11.351,-6.81151,-6.43153,-6.93415,-10.2014,150.149,9076.46,24.2246,7578.97,12099.2,-12.2964,-7.75696,-8.32243,-7.8796,-11.1468,0.82443,8865.86,16.4247,7368.37,0.583178,0.996768,0.00408941,15202.7,-0.00278743,0.928682,11.6059,10.3863,121.651,88.9483,0.704046,11.7759,11.7782,120.596,138.997,1.05465,-50.0482 
57,43.1,57,16941.4,-0.847309,39.2679,11.8183,122.079,-0.191092,1362.36,497.034,-7.29671,0.11155,-10.4635,-4.81604,-2.99244,175.535,10767.9,35.4973,8862.12,23582.2,-8.40201,-0.993747,-12.6741,-5.92133,-4.09774,0.605032,10521.7,26.3786,8615.92,0.586775,0.995632,0.00560818,17931.4,-0.00284638,1.12227,11.6038,10.1992,121.947,88.7368,0.832603,11.6632,11.7721,120.997,138.443,0.949939,-49.7065 
58,43,58,16391.1,-0.715894,37.932,11.5265,122.004,0.425949,108.163,18.7185,-4.07524,-4.86815,-0.72248,-5.32204,-3.82655,127.752,10254.4,33.2654,8590.86,15732.8,-4.87966,-5.67256,-2.33132,-6.12646,-4.63097,0.901387,10075.2,26.6289,8411.68,0.582071,0.995396,0.00579776,17309.3,-0.00256324,1.07734,11.3318,10.2734,121.972,88.6797,0.820621,11.601,11.664,120.936,138.455,1.0357,-49.7751 
59,43.17,59,13340.9,-0.134011,31.4613,11.5275,121.759,0.17513,-200.838,8.92329,-9.50171,-3.45368,-6.79217,-6.00802,-8.0823,153.741,8954.65,17.4073,7016.85,12951.1,-10.4698,-4.42175,-8.7283,-6.97608,-9.05037,0.779846,8739.01,9.42078,6801.22,0.599052,0.998117,0.00254512,14588.1,-0.00278082,0.911536,11.7278,10.3779,121.781,88.7684,0.644425,11.8671,11.9202,120.766,138.636,1.01532,-49.8679 
60,43.195,60,14423.2,-0.0239173,33.4897,11.6619,122.078,0.0168251,40.5496,497.574,-8.14423,2.01237,-9.20293,-6.54535,-5.10441,183.691,9600.89,25.0264,7750.14,12736.1,-9.30088,0.855718,-11.5162,-7.702,-6.26106,0.660533,9343.25,15.484,7492.5,0.591839,0.997108,0.00379247,15786.8,-0.00311315,0.961954,11.7873,10.4855,121.884,88.6101,0.691238,12.1007,12.0851,120.99,138.81,0.894635,-50.2 
61,43.2,61,13342,-0.477557,31.1503,12.017,121.901,0.154423,507.819,500,-3.81465,-5.1577,-8.39605,-7.18033,-5.01869,164.449,8690.27,23.7085,7489.52,14738.6,-4.85014,-6.19319,-10.467,-8.21582,-6.05418,0.707464,8459.62,15.1657,7258.86,0.575397,0.996873,0.00383389,14702.2,-0.00292009,0.842099,11.9895,10.5859,121.74,88.8146,0.663054,12.1337,12.0778,120.686,138.919,1.05411,-50.1047 
62,43.4,62,15843.7,-0.839123,37.5378,11.703,121.896,0.0457119,817.077,223.982,-0.76853,-5.04453,-11.8408,-4.22537,-6.34655,213.538,10926.4,36.5526,7856.87,15516.8,-2.11312,-6.38912,-14.53,-5.56996,-7.69114,0.599651,10626.9,25.4598,7557.36,0.620504,0.995825,0.00616754,17126.2,-0.00301653,1.1568,11.487,10.0413,121.848,88.494,0.759453,11.6096,11.6385,120.724,138.093,1.12451,-49.5992 
63,43.235,63,12928.9,-0.0660343,30.7063,11.6262,121.614,0.0176736,-9.28673,7.29298e-12,-5.72728,-4.23778,-9.97351,-6.05059,-3.85379,241.612,8785.7,11.3532,7002.07,11626.8,-7.24864,-5.75914,-13.0162,-7.57195,-5.37515,0.666003,8446.82,-1.19807,6663.19,0.595805,1.00025,-0.000331327,14177.2,-0.00298382,0.90947,11.6934,10.1755,121.526,88.4129,0.653195,11.997,11.6963,120.572,138.176,0.953605,-49.7626 
64,43.14,64,16533.6,-0.811303,39.1173,11.5329,121.781,0.998672,383.24,0.413427,-6.58775,0.603157,-7.03886,-6.82516,-10.6375,174.74,10667.3,8.89048,8521.01,27145.1,-7.68804,-0.497132,-9.23944,-7.92545,-11.7378,0.750877,10422.3,-0.186907,8275.92,0.594215,1.00003,-4.16046e-05,17539.5,-0.00291327,1.1436,11.3947,10.0935,121.583,88.1089,0.824984,11.5867,11.6687,120.693,137.81,0.890152,-49.701 
66,43.22,66,11053.1,-0.878143,28.6017,11.876,121.803,-1.72883,-897.398,0.62601,-6.10652,-10.7844,-16.0879,-9.61142,-10.6905,161.098,7779.99,17.7564,6446.2,61562.2,-7.12091,-11.7988,-18.1167,-10.6258,-11.7049,0.694836,7554.03,9.38767,6220.24,0.585428,0.99783,0.00277242,12903.4,-0.00326396,0.80076,11.5977,10.398,121.633,89.0337,0.603012,11.7336,11.9011,120.545,138.882,1.08785,-49.8485 
67,43.34,67,16719.4,-0.816132,38.6861,11.78,121.989,-0.971745,608.836,491.416,-9.60241,-3.10156,-5.63025,-5.21724,-10.2663,171.053,11094.4,20.0949,8459.36,34094.9,-10.6795,-4.17864,-7.78439,-6.29432,-11.3434,0.806744,10854.5,11.2091,8219.45,0.605611,0.998196,0.00250583,17923.2,-0.00285719,1.17167,11.5447,10.059,121.919,88.6141,0.807237,11.6493,11.5382,120.757,138.412,1.16173,-49.798 
68,43.25,68,15247.2,-0.802166,35.4924,11.8926,121.732,-0.0658775,385.067,108.37,-6.42072,-4.87292,-10.0851,-9.22258,-10.1518,205.586,9887.79,26.0771,8097.78,14566.4,-7.71524,-6.16744,-12.6741,-10.5171,-11.4463,0.738787,9599.44,15.3973,7809.43,0.588362,0.997201,0.0036188,16315.5,-0.00274913,1.01497,11.6061,10.2567,121.602,88.3377,0.750895,11.7757,11.7843,120.558,138.057,1.0438,-49.7195 
69,43.16,69,15481.8,-0.0770415,35.2061,11.512,121.63,0.0623874,-120.819,8.26171e-10,-2.21844,-5.88134,-7.36943,-2.77826,-9.16678,192.238,9887.63,20.9479,8247.89,13439,-3.42891,-7.09181,-9.79037,-3.98873,-10.3773,0.71767,9618,10.9615,7978.26,0.583641,0.99801,0.00252451,16479.3,-0.00261356,1.01273,11.511,10.2976,121.492,88.9233,0.763278,11.8365,11.7295,120.482,138.653,1.00931,-49.7301 
70,43.04,70,18439.2,-0.107527,40.4151,-11.6107,121.655,0.0136722,17.4747,499.809,-3.21979,-7.35478,-11.9197,-3.40159,-9.34392,193.763,11522.1,39.9185,9318.96,15283.4,-4.43986,-8.57485,-14.3598,-4.62166,-10.564,0.662599,11250.4,29.8529,9047.19,0.591162,0.995378,0.00604164,19031,-0.00240175,1.19047,11.5216,10.2543,121.579,88.9527,0.846218,11.7704,11.9142,120.577,138.817,1.00177,-49.8639 
71,43.2,71,11455.4,-0.596899,28.518,11.7384,121.776,-0.826937,275.248,455.998,-7.68595,-6.03626,-7.18375,-6.81701,-7.62759,133.809,8132.32,19.2841,6082.08,18306.9,-8.52851,-6.87882,-8.86887,-7.65957,-8.47015,0.780506,7944.64,12.3329,5894.4,0.610477,0.997291,0.00383947,13013.8,-0.00274553,0.844035,11.5337,10.2352,121.497,88.357,0.577725,11.7725,11.5959,120.608,138.452,0.88915,-50.0951 
72,43.38,72,16962,-0.760819,38.5406,11.7984,121.685,-0.394686,140.31,415.274,-4.72114,-5.07132,-21.7256,-3.81422,-7.61668,186.196,10838.4,30.9943,8575.99,16605.3,-5.89356,-6.24375,-24.0704,-4.98664,-8.78911,0.518432,10577.3,21.3218,8314.83,0.596641,0.996485,0.00470151,17728,-0.00263606,1.14676,11.6225,9.97882,121.562,88.9963,0.820259,11.7248,11.5902,120.66,138.774,0.901775,-49.7781 
73,43.02,73,15984.7,-0.0494004,36.8455,-11.4284,121.635,0.0136778,-2.64459,500,-9.61099,-5.58511,-13.0107,-4.69603,-2.09952,186.99,10470.8,34.9414,8309.86,13708.9,-10.7884,-6.76254,-15.3656,-5.87346,-3.27694,0.634735,10208.5,25.2276,8047.59,0.595963,0.995694,0.00574148,17129.4,-0.00288481,1.0936,11.6661,10.0741,121.401,88.1881,0.787322,11.7463,11.6153,120.564,137.678,0.836528,-49.4896 
74,43.15,74,15938.2,-0.0202842,36.2673,11.4671,121.905,-0.0323368,-0.712257,500,-2.33738,-8.11583,-8.14334,-5.68086,-1.31833,225.764,10745.7,30.8536,8035.32,13539,-3.75896,-9.53741,-10.9865,-7.10243,-2.73991,0.678053,10429,19.1256,7718.67,0.611061,0.996801,0.00454369,17067.1,-0.00292345,1.1018,11.6462,10.2582,121.796,88.445,0.758669,11.6976,11.7504,120.681,138.243,1.11547,-49.7981 
75,43.205,75,13431.7,0.00227968,31.2651,11.5436,122.018,-0.0215474,-35.4637,0.338471,-7.98304,-6.50684,-9.78517,-2.95773,-2.65502,144.955,8938.2,19.6801,7392.6,11773.8,-8.89578,-7.41958,-11.6107,-3.87047,-3.56776,0.671684,8734.88,12.15,7189.29,0.585539,0.997572,0.00310352,14917.7,-0.00302828,0.874618,11.7924,10.6542,121.825,89.2249,0.654103,12.0916,12.2344,120.805,139.105,1.02003,-49.8801 
76,43.28,76,15371.7,-0.363173,35.4137,-11.5446,121.841,1.00951,-2646.44,7.72478e-05,-8.03247,-7.45587,-0.14469,-3.91432,-5.44824,162.821,10146.5,24.6778,7836.24,100278,-9.05771,-8.48111,-2.19517,-4.93955,-6.47348,0.929522,9918.09,16.2196,7607.87,0.602526,0.997146,0.00391192,16460.9,-0.00266307,1.07896,11.4571,10.0071,121.578,88.7599,0.74038,11.829,11.6064,120.681,138.414,0.896719,-49.6539 
77,43.36,77,17301.8,-0.465578,37.9708,11.9037,122.013,1.72504,58.3005,221.797,-5.8568,-6.283,-7.8837,-3.18225,-2.17626,145.677,11143.3,22.3809,8488.44,17987.7,-6.77409,-7.20029,-9.71828,-4.09954,-3.09355,0.685347,10938.9,14.8133,8284.12,0.60559,0.997636,0.00328316,18063.3,-0.00246929,1.16714,11.5979,10.0205,121.809,88.7714,0.803798,11.7743,11.6941,120.706,138.641,1.10321,-49.8692 
78,43.22,78,13156.4,-0.512308,30.5315,11.9983,121.959,-0.718879,712.799,0.0141573,-8.22757,-5.73732,-4.34459,-5.57207,-4.03905,155.146,8895.34,30.6108,7004.1,28606,-9.20449,-6.71424,-6.29842,-6.54898,-5.01597,0.813558,8677.74,22.5512,6786.49,0.597883,0.995473,0.00608401,14514.1,-0.00274936,0.882247,11.988,10.3326,121.671,88.4587,0.641265,11.8744,11.8353,120.684,138.395,0.987182,-49.9363 
79,43.24,79,13050.8,-0.0889798,30.591,11.7716,121.823,-0.309182,485.846,8.19142,-8.43895,-4.39442,-6.41788,-0.746805,-4.39003,136.053,8494.72,24.6029,7225.74,16612.6,-9.29564,-5.25111,-8.13126,-1.60349,-5.24672,0.724627,8303.89,17.5352,7034.91,0.578511,0.996318,0.00457065,14353.9,-0.00280739,0.867761,11.662,10.3235,121.518,88.8479,0.659876,12.197,11.7343,120.54,138.79,0.977072,-49.9424 
80,43.26,80,15860,-0.0655481,36.6039,11.8031,121.974,-0.0134073,-109.953,70.5844,-7.80916,-3.02821,-10.0445,-3.89728,-0.142709,164.999,10519.2,27.7981,8266.41,14112.3,-8.84812,-4.06717,-12.1224,-4.93623,-1.18167,0.610908,10287.7,19.2267,8034.98,0.5982,0.99674,0.00438858,17197.8,-0.00303286,1.06663,11.7563,10.2701,121.819,88.7468,0.76276,11.8536,11.9105,120.9,138.636,0.919091,-49.8889 
81,43.24,81,13520.7,-0.0644341,31.0731,11.6433,121.83,0.042898,58.594,500,-4.00288,-6.07793,-10.0349,-3.88232,-1.16346,197.073,8736.45,13.1383,7422.67,11859.4,-5.2438,-7.31885,-12.5168,-5.12324,-2.40438,0.616133,8460.04,2.90075,7146.26,0.579224,0.9994,0.000747174,14605.8,-0.00270533,0.889123,11.6397,10.3666,121.52,88.7186,0.671329,11.9946,11.9185,120.871,138.703,0.649008,-49.9841 
82,43.06,82,17350.8,-0.662443,38.5418,11.8138,121.72,-0.183642,811.825,18.033,-5.54732,-4.94987,-8.95004,1.24382,-0.722121,136.662,10953.5,23.3418,8849.02,19675.5,-6.40785,-5.81039,-10.6711,0.383301,-1.58264,0.557008,10761.9,16.2425,8657.34,0.591078,0.997366,0.00344418,18207.2,-0.002558,1.12607,11.6819,10.2376,121.794,89.535,0.84274,11.6081,11.6,120.604,139.488,1.18998,-49.9526 
83,43.23,83,13551.7,-0.770838,31.895,11.9699,122.003,0.220472,300.932,128.554,-7.9014,-3.01213,-8.30118,-6.98343,-3.08651,146.952,9407.41,24.3849,6804.77,14588,-8.82671,-3.93745,-10.1518,-7.90875,-4.01183,0.708587,9201.3,16.751,6598.65,0.618527,0.996824,0.00465452,14876.1,-0.0027269,0.94703,11.6937,10.3928,121.782,88.5893,0.606243,11.9919,12.2206,120.905,138.578,0.876098,-49.9889 
84,43.08,84,17454.4,-0.0020649,39.2746,11.3202,121.555,-0.00594865,-12.5843,6.93532e-11,-7.15559,-3.74283,-8.22203,-5.01419,-7.16196,171.056,11527,16.0408,8442.31,14475.5,-8.23268,-4.81992,-10.3762,-6.09128,-8.23906,0.7252,11287.1,7.15479,8202.39,0.615397,0.998892,0.00160426,18341.1,-0.00257232,1.22267,11.4203,10.0632,121.471,88.641,0.811922,11.6276,11.5566,120.351,138.299,1.11925,-49.6576 
85,43.12,85,18090.3,-0.695762,39.9993,11.7964,121.926,-0.0223801,415.657,25.5032,-5.88571,-4.30051,-1.50195,-5.73977,-1.56414,124.499,11517.1,38.572,8893.6,15663.1,-6.66964,-5.08445,-3.06983,-6.5237,-2.34808,0.870448,11342.5,32.1046,8718.98,0.602017,0.995071,0.0067372,18840.8,-0.00249716,1.20298,11.5494,10.1811,121.845,88.9901,0.829293,11.8551,11.6886,120.871,138.815,0.974056,-49.8254 
86,43.18,86,12737.3,-0.749162,30.5871,11.8229,121.635,0.373806,68.0445,5.16565,-8.50485,-6.52134,-6.0717,-4.53146,-0.824057,175.359,8500.79,18.0458,7011.53,12600.2,-9.60904,-7.62553,-8.28008,-5.63565,-1.92825,0.749684,8254.83,8.9362,6765.58,0.586563,0.998109,0.00242721,14073.2,-0.00283048,0.872601,11.615,10.3512,121.608,88.8355,0.648351,11.8071,11.8196,120.468,138.73,1.14016,-49.8948 
87,43.225,87,14862.9,-0.0392079,33.5453,11.6134,121.786,-0.0461199,-91.6063,500,-7.63289,-2.65477,-6.08435,-3.22967,-3.68747,147.852,9754.5,19.3863,7776.81,12819.4,-8.56388,-3.58576,-7.94632,-4.16065,-4.61846,0.724803,9547.13,11.7056,7569.44,0.594583,0.997859,0.0028406,16056.8,-0.00266436,0.973702,11.7606,10.39,121.592,88.7877,0.711365,11.8705,11.8611,120.762,138.79,0.829631,-50.0025 
88,43.3,88,14060.2,-0.737019,33.9733,11.4498,121.757,0.39682,536.895,391.329,-4.59924,-1.72029,-5.5136,-3.44104,-2.02669,178.995,9332.28,21.2273,7382.22,19598.3,-5.72632,-2.84737,-7.76777,-4.56813,-3.15377,0.677195,9081.22,11.9288,7131.16,0.596898,0.997707,0.00307196,15214,-0.00275115,1.02684,11.1705,9.97519,121.613,89.445,0.738247,11.4915,11.3261,120.606,139.382,1.00663,-49.9373 
89,43.215,89,13021.1,-0.0812691,30.3176,11.3928,121.877,0.0167568,-65.896,1.91804,-8.34268,-8.06469,-5.26916,-4.24035,-0.338764,106.921,8818.83,24.7011,6803.23,11280,-9.01593,-8.73794,-6.61566,-4.9136,-1.01201,0.781626,8668.86,19.1468,6653.26,0.602395,0.99615,0.00527328,14390.7,-0.00267396,0.880408,11.7584,10.5115,121.667,89.0348,0.62035,11.7668,12.0394,120.75,139.183,0.91724,-50.1479 
90,43.27,90,13756,-0.67328,32.6879,11.4768,121.841,0.547732,1067.75,321.555,-7.28484,-2.32092,1.0594,-3.09858,-0.921286,137.073,8979.47,14.431,7254.11,31250.9,-8.14795,-3.18403,-0.66682,-3.96169,-1.7844,0.962422,8787.21,7.31034,7061.85,0.591317,0.998546,0.0019033,14860.4,-0.00252126,0.958605,11.2673,10.142,121.748,88.7168,0.712793,11.451,11.5217,120.825,138.587,0.922943,-49.8706 
91,43.21,91,12525.9,-0.048321,29.2369,11.4576,121.853,0.00894316,-24.9542,0.00014599,-4.47881,-6.21754,-5.35059,-1.64076,5.12466,51.479,8320.96,13.5996,6736.41,10912.2,-4.80296,-6.54169,-5.99889,-1.96491,4.80051,0.58651,8248.76,10.9253,6664.2,0.590041,0.997688,0.00301087,13980,-0.00267227,0.83288,11.7005,10.4951,121.687,89.0094,0.623434,11.9312,11.8752,120.828,138.995,0.859371,-49.9856 
92,43.32,92,16318.6,-0.734839,38.02,11.6141,121.825,-0.920719,-1779.87,499.998,-5.55399,-2.18987,-6.60873,-5.80085,-4.21272,140.068,10546.6,35.191,8456.22,67721.4,-6.43596,-3.07185,-8.37268,-6.68282,-5.09469,0.717692,10350.2,27.9147,8259.76,0.593012,0.995302,0.00618706,17453.6,-0.00281416,1.12672,11.3951,10.0979,121.745,89.1275,0.820435,11.593,11.5029,120.748,139.112,0.996885,-49.984 
93,43.18,93,12879.8,-0.10936,30.097,11.4431,121.755,-0.0227847,-12.4499,475.656,-11.0285,-2.07083,-10.7324,-3.99548,-5.57594,139.798,8549.22,21.5992,7035.2,11220.7,-11.9088,-2.9511,-12.4929,-4.87575,-6.45621,0.677058,8353.14,14.3369,6839.12,0.586812,0.997005,0.00384678,14234.8,-0.00274194,0.888233,11.5493,10.2415,121.65,88.5452,0.638238,11.9112,11.9504,120.722,138.331,0.927255,-49.7857 
94,43.1,94,15838.2,-0.103869,37.2019,11.2071,121.471,-0.0473615,33.5181,0.31286,-6.907,-0.641087,-6.73539,-1.8246,-2.04728,166.71,10617.9,25.0888,8059.6,13624,-7.95673,-1.69082,-8.83485,-2.87433,-3.09701,0.638712,10384.1,16.4285,7825.77,0.606751,0.997239,0.00385221,17114.3,-0.00288442,1.14131,11.3545,10.0406,121.342,88.0851,0.791781,11.5061,11.4187,120.412,137.625,0.929936,-49.5403 
95,43,95,17230.3,-0.757488,39.8502,11.6428,121.887,4.97047,300.864,484.409,-6.84826,-7.20991,-1.30623,-3.53703,-0.200742,146.436,11456.7,20.3702,8655.28,63785.1,-7.77033,-8.13198,-3.15037,-4.4591,-1.12281,0.872116,11251.3,12.7631,8449.89,0.60758,0.998019,0.00277467,18518.2,-0.00292347,1.19931,11.446,10.2159,121.752,88.8351,0.829052,11.6367,11.5585,120.797,138.527,0.955191,-49.6916 
