cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
35,43.38,35,21388.4,-0.0664743,46.6795,-11.5543,121.879,-0.0420807,163.643,1.6825e-06,-4.1315,-2.35464,-5.13086,-4.43035,-0.886219,123.865,13431.2,39.1999,10387.3,17781.8,-4.91145,-3.13458,-6.69075,-5.2103,-1.66617,0.690433,13257.4,32.7653,10213.5,0.601487,0.995694,0.00587481,22041.1,-0.00278685,1.33397,11.8134,10.5061,121.807,89.9243,0.959068,11.8342,11.9161,120.844,140.13,0.962901,-50.2056 
36,43.02,36,20629.9,-0.789287,45.5854,11.7932,121.796,8.52796,-20658.2,66.8046,-6.31495,-3.59164,1.68607,-1.16092,-2.43412,138.593,13171.1,35.3396,9904.91,5.75249e+06,-7.18763,-4.46432,-0.0592857,-2.0336,-3.3068,0.996523,12976.7,28.14,9710.52,0.608443,0.996219,0.00530987,21327.8,-0.00273224,1.31081,11.7244,10.5766,121.796,89.5009,0.895498,11.8283,12.1038,120.747,139.475,1.04918,-49.9744 
37,43.15,37,16249.7,-0.0124001,37.7963,11.1729,121.899,-0.00772374,-10.4045,3.38099,-12.6449,-7.17347,-11.0112,-6.5235,-3.9031,164.51,10698.6,21.3119,8172.52,13749.7,-13.6808,-8.20934,-13.0829,-7.55938,-4.93898,0.724404,10467.9,12.7659,7941.78,0.605156,0.99787,0.00295232,17297.8,-0.00290568,1.15291,11.3007,10.1283,121.721,89.8394,0.804987,11.617,11.4979,120.908,140.02,0.812171,-50.1809 
38,43.205,38,10901,-0.712285,26.143,12.1482,121.883,1.48237,-324.96,457.836,-4.61876,-3.5322,-9.21684,-6.65612,-2.86041,132.621,7383.16,18.5064,5947.19,26019.9,-5.45384,-4.36728,-10.887,-7.4912,-3.69548,0.658659,7197.14,11.617,5761.18,0.592272,0.997183,0.00370072,12151.8,-0.00261143,0.698629,11.9993,10.9213,121.742,89.322,0.515138,12.1454,12.514,120.838,139.675,0.904407,-50.3529 
39,43.28,39,17594.2,-0.0437212,40.0644,11.2426,121.86,0.0223299,-9.2009,500,-3.86651,-5.48344,-8.15863,-6.16604,-1.06928,140.726,11059.5,25.5834,8987.94,14669.6,-4.75263,-6.36955,-9.93086,-7.05215,-1.9554,0.669639,10862.1,18.273,8790.55,0.589627,0.997065,0.00381459,18422,-0.00268807,1.14796,11.5217,10.3056,121.907,89.7545,0.853818,11.5987,11.7772,120.829,139.653,1.07809,-49.8987 
40,43.36,40,17284.6,-0.0281068,39.7913,11.1587,121.898,0.0408176,18.5914,499.887,-7.65461,-3.54126,-10.4471,-5.71985,-2.3833,161.582,11230.1,25.0395,8608.15,14479,-8.67205,-4.5587,-12.482,-6.73729,-3.40074,0.651834,11003.5,16.6456,8381.52,0.604203,0.99736,0.00364506,18211.6,-0.00269926,1.20918,11.321,10.0766,121.81,89.8824,0.831935,11.4459,11.6947,120.914,139.943,0.896026,-50.0604 
41,43.22,41,16264.3,-0.0483381,36.3049,-11.5161,121.847,0.0119622,-3.03821,500,-11.8189,-3.30985,-10.775,-4.66496,-3.98221,224.766,10609.9,22.704,8081.66,13611.4,-13.2342,-4.72515,-13.6056,-6.08025,-5.3975,0.683906,10294.6,11.0279,7766.41,0.606503,0.998129,0.00260886,16973.7,-0.00257857,1.08362,11.5719,10.3834,121.896,89.1862,0.740146,11.7711,12.0422,120.769,139.251,1.12793,-50.0646 
42,43.24,42,18880.4,-0.749049,42.5322,11.6395,121.806,0.284806,165.554,44.4626,-9.68469,-2.33238,-1.69859,-2.67129,-8.12146,219.896,11905.9,33.33,9378.85,17650.6,-11.0693,-3.71701,-4.46785,-4.05592,-9.50609,0.863852,11597.5,21.9068,9070.42,0.597869,0.996705,0.00442933,19398.1,-0.00257213,1.25032,11.4967,10.1353,121.713,89.5511,0.893005,11.6153,11.704,120.87,139.769,0.84328,-50.2178 
43,43.26,43,19892.8,-0.128028,42.9432,11.6825,121.82,0.0814559,-21.7367,9.8126e-06,-6.50915,-0.0551355,-11.9004,1.52275,-3.99743,155.232,12412.5,24.202,9861.77,16389.2,-7.4866,-1.03259,-13.8553,0.545295,-4.97489,0.48309,12194.8,16.138,9644.04,0.595197,0.997689,0.00307305,20488.7,-0.00258848,1.23641,11.8871,10.4084,121.776,89.656,0.905653,11.8445,11.8159,120.779,139.65,0.996657,-49.9939 
44,43.24,44,19870.8,-0.136449,43.2965,11.6485,121.791,0.0891303,231.029,2.00719e-08,-8.41272,-3.9985,-9.90317,-3.05757,0.972131,205.628,12119.5,39.5136,10199.2,17088.2,-9.70751,-5.29328,-12.4927,-4.35235,-0.322652,0.611647,11831.1,28.8317,9910.81,0.581255,0.995753,0.00533033,20354.4,-0.00269636,1.21706,11.7112,10.4707,121.695,89.688,0.929765,11.8934,11.911,120.783,139.851,0.911991,-50.1634 
45,43.06,45,19360.9,-0.0445072,42.7212,11.4943,121.859,-0.00316601,76.4536,499.996,-7.3845,-8.45731,-9.71201,-7.156,-1.95519,179.58,12482.8,33.4668,9471.09,15993.2,-8.51527,-9.58808,-11.9736,-8.28677,-3.08595,0.71113,12230.9,24.138,9219.22,0.606709,0.996558,0.0047999,20159.4,-0.00278181,1.24342,11.6994,10.4941,121.804,89.4113,0.855315,11.8636,12.1443,120.816,139.425,0.988835,-50.0138 
46,43.23,46,21856.9,-0.0246269,46.8,-11.6216,121.976,0.11365,-72.038,500,-9.17584,1.46686,-9.45535,-0.647433,-2.02756,190.058,13871.2,34.6707,10352.5,17972,-10.3726,0.270117,-11.8488,-1.84418,-3.22431,0.561476,13604.6,24.7976,10085.9,0.610661,0.99682,0.00450864,22278.5,-0.00260256,1.38847,11.7779,10.3793,121.984,89.4818,0.943154,11.8262,12.0365,120.932,139.549,1.05284,-50.0667 
47,43.08,47,17277.6,-0.0143548,38.4039,11.4557,121.674,-0.0240446,25.7691,8.35309e-12,-10.7567,-4.83541,-11.4,-0.0397804,2.42162,200.642,11268.6,21.2052,8483.84,14341.8,-12.0201,-6.0988,-13.9268,-1.30317,1.15823,0.567364,10987.2,10.7822,8202.42,0.609003,0.998286,0.00241562,18041.3,-0.0026638,1.1571,11.6648,10.2418,121.523,89.6733,0.80432,11.5706,11.8718,120.662,139.888,0.860297,-50.2149 
48,43.12,48,21041.8,0.00923078,44.9842,-11.6955,121.868,-0.121453,162.428,500,-3.43573,-2.41091,-8.53856,0.182506,-9.09672,219.736,13216.3,45.2948,10327.2,17769,-4.81935,-3.79453,-11.3058,-1.20111,-10.4803,0.642234,12908.1,33.88,10019,0.599695,0.995428,0.00619064,21524.5,-0.00262048,1.31457,11.8324,10.3881,121.715,89.5127,0.948138,11.8135,11.8446,120.902,139.656,0.813257,-50.1429 
49,43.18,49,15302.6,-0.272573,34.4888,-11.8885,121.871,0.307234,3.81439,1.48594e-06,-4.09958,-1.45927,-11.5306,-1.53811,-4.49595,213.294,10189.3,29.3623,7820.85,13385.7,-5.44264,-2.80233,-14.2167,-2.88116,-5.839,0.544071,9890.16,18.2822,7521.69,0.604577,0.996776,0.00445745,16358.8,-0.00290766,0.986303,11.9587,10.6644,121.769,89.5043,0.682595,12.0709,12.3936,120.841,139.699,0.92857,-50.195 
50,43.225,50,20944.7,-0.0077409,45.1805,-11.5332,121.74,-0.0565902,63.7026,500,-7.95408,0.951812,-10.8643,-5.43355,-4.36484,211.596,13339.8,29.6793,10034.5,17080.1,-9.28645,-0.380548,-13.529,-6.76591,-5.6972,0.620602,13043,18.6874,9737.75,0.608989,0.997499,0.00352266,21417.5,-0.00255731,1.3281,11.7133,10.5315,121.678,89.744,0.899356,11.8411,12.0526,120.729,139.794,0.948496,-50.0499 
51,43.3,51,18049,-0.810865,41.522,11.6566,121.79,-0.445965,1008.96,218.211,-2.78283,-6.44623,-10.7429,-5.05579,-2.49868,205.103,11813.9,35.2161,8885.87,30403.7,-4.07431,-7.73771,-13.3259,-6.34727,-3.79016,0.622232,11526.2,24.5614,8598.19,0.609186,0.996285,0.00523458,18920.6,-0.00287465,1.24104,11.5314,10.1102,121.738,88.9677,0.860329,11.6409,11.6241,120.616,138.816,1.12162,-49.8483 
52,43.215,52,16543.4,-0.258259,36.7307,11.9434,122.165,-0.0762644,-503.563,500,-3.61789,-1.96461,-12.9501,-2.69677,-5.04273,191.463,10624.2,37.9438,8608.86,15531,-4.82348,-3.1702,-15.3613,-3.90236,-6.24833,0.541531,10355.7,27.9977,8340.31,0.590796,0.995291,0.00614578,17528.4,-0.00289697,1.02934,11.9349,10.6145,121.954,89.7521,0.740993,12.1646,12.4876,121.004,140.139,0.950311,-50.3865 
53,43.27,53,18674.5,0.0175191,41.7329,11.4533,122.19,-0.138478,33.9486,3.84476e-12,-3.97918,-7.6917,-12.0002,-7.82763,-4.5344,159.913,12220.5,32.6542,9179.15,15712.9,-4.98611,-8.69863,-14.0141,-8.83456,-5.54133,0.666923,11996.2,24.3471,8954.86,0.609026,0.996461,0.00498348,19697.4,-0.00286644,1.2414,11.6465,10.3621,122.037,89.7635,0.843347,11.716,12.0274,121.071,139.861,0.966583,-50.098 
